pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 12.72, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 12.7, 11.8, -0.2, None, -6999.0, 13.9, -6999.0, None,2020-05-06 00:00:00, 0.0, None, -6999.0,19
None, None, 11.8, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 11.8, 11.6, 0.0, None, -6999.0, 13.9, -6999.0, None,2020-05-06 01:00:00, 0.0, None, -6999.0,19
None, None, 11.64, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 11.6, 11.2, 0.0, None, -6999.0, 13.9, -6999.0, None,2020-05-06 02:00:00, 0.0, None, -6999.0,19
None, None, 11.29, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 11.3, 10.9, -0.3, None, -6999.0, 13.9, -6999.0, None,2020-05-06 03:00:00, 0.0, None, -6999.0,19
None, None, 10.71, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.7, 10.7, 0.0, None, -6999.0, 13.9, -6999.0, None,2020-05-06 04:00:00, 0.0, None, -6999.0,19
None, None, 10.68, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.7, 10.5, 0.0, None, -6999.0, 13.9, -6999.0, None,2020-05-06 05:00:00, 0.0, None, -6999.0,19
None, None, 9.72, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 9.7, 9.6, -0.4, None, -6999.0, 13.9, -6999.0, None,2020-05-06 06:00:00, 0.0, None, -6999.0,19
None, None, 9.79, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 9.8, 9.4, 0.0, None, -6999.0, 9.8, -6999.0, None,2020-05-06 07:00:00, 0.0, None, -6999.0,19
None, None, 10.07, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.1, 9.4, 0.0, None, -6999.0, 10.2, -6999.0, None,2020-05-06 08:00:00, 0.0, None, -6999.0,19
None, None, 10.67, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.7, 9.4, 0.4, None, -6999.0, 11.1, -6999.0, None,2020-05-06 09:00:00, 1.0, None, -6999.0,19
None, None, 11.37, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 11.4, 9.4, 0.2, None, -6999.0, 11.6, -6999.0, None,2020-05-06 10:00:00, 0.0, None, -6999.0,19
None, None, 10.69, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.7, 9.4, 0.0, None, -6999.0, 11.6, -6999.0, None,2020-05-06 11:00:00, 0.0, None, -6999.0,19
None, None, 11.78, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 11.8, 9.4, 0.4, None, -6999.0, 11.8, -6999.0, None,2020-05-06 12:00:00, 1.0, None, -6999.0,19
None, None, 10.15, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.2, 9.4, 0.3, None, -6999.0, 12.6, -6999.0, None,2020-05-06 13:00:00, 0.0, None, -6999.0,19
None, None, 10.78, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.8, 9.4, 0.0, None, -6999.0, 12.6, -6999.0, None,2020-05-06 14:00:00, 1.0, None, -6999.0,19
None, None, 12.28, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 12.3, 9.4, 0.1, None, -6999.0, 12.6, -6999.0, None,2020-05-06 15:00:00, 1.0, None, -6999.0,19
None, None, 10.25, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.3, 9.4, 0.3, None, -6999.0, 12.6, -6999.0, None,2020-05-06 16:00:00, 0.0, None, -6999.0,19
None, None, 10.48, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.5, 9.4, 0.5, None, -6999.0, 12.6, -6999.0, None,2020-05-06 17:00:00, 0.0, None, -6999.0,19
None, None, 9.36, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 9.4, 9.2, 1.2, None, -6999.0, 12.6, -6999.0, None,2020-05-06 18:00:00, 0.0, None, -6999.0,19
None, None, 8.55, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 8.6, 8.4, 0.0, None, -6999.0, 9.4, -6999.0, None,2020-05-06 19:00:00, 0.0, None, -6999.0,19
None, None, 8.37, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 8.4, 8.3, 0.7, None, -6999.0, 9.4, -6999.0, None,2020-05-06 20:00:00, 0.0, None, -6999.0,19
None, None, 7.87, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 7.9, 7.9, -0.2, None, -6999.0, 9.4, -6999.0, None,2020-05-06 21:00:00, 0.0, None, -6999.0,19
None, None, 7.07, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 7.1, 7.0, -0.2, None, -6999.0, 9.4, -6999.0, None,2020-05-06 22:00:00, 0.0, None, -6999.0,19
None, None, 7.07, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 7.1, 7.0, -0.4, None, -6999.0, 9.4, -6999.0, None,2020-05-06 23:00:00, 0.0, None, -6999.0,19
None, None, 6.334, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 6.3, 6.3, -0.1, None, -6999.0, 9.4, -6999.0, None,2020-05-07 00:00:00, 0.0, None, -6999.0,19
None, None, 6.178, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 6.2, 6.1, -0.2, None, -6999.0, 9.4, -6999.0, None,2020-05-07 01:00:00, 0.0, None, -6999.0,19
None, None, 5.843, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 5.8, 5.8, 0.0, None, -6999.0, 9.4, -6999.0, None,2020-05-07 02:00:00, 0.0, None, -6999.0,19
None, None, 5.26, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 5.3, 5.3, -0.3, None, -6999.0, 9.4, -6999.0, None,2020-05-07 03:00:00, 0.0, None, -6999.0,19
