CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 2.337, 93.7, None, None, None, None, 29.22, None, 5.101, 223.7, None, None, None, None, None, None, None, None, None,2020-05-06 00:00:00, None, 305.1,19
None, 2.131, 93.8, None, None, None, 6.6, 52.65, 0.0, 1.379, 220.2, 1.0, 1.4, 2.1, 2.1, None, 220.0, 9.6, 94.0, None,2020-05-06 01:00:00, 305.0, 304.8,19
None, 2.228, 95.0, None, None, None, 12.1, 57.54, 0.0, 3.108, 239.9, 2.0, 3.1, 2.2, 2.0, None, 240.0, 9.6, 95.0, None,2020-05-06 02:00:00, 305.0, 304.9,19
None, 1.708, 95.6, None, None, None, 11.2, 47.54, 0.0, 3.261, 211.2, 1.0, 3.3, 1.7, 1.7, None, 211.0, 9.6, 96.0, None,2020-05-06 03:00:00, 305.0, 304.9,19
None, 1.584, 96.2, None, None, None, 5.5, 6.455, 0.0, 2.409, 222.1, 1.0, 2.4, 1.6, 1.6, None, 222.0, 9.6, 96.0, None,2020-05-06 04:00:00, 305.0, 304.9,19
None, 1.374, 97.0, None, None, None, 14.7, 16.93, 0.0, 4.571, 219.7, 1.0, 4.6, 1.4, 1.4, None, 220.0, 9.6, 97.0, None,2020-05-06 05:00:00, 305.0, 304.8,19
None, -0.059, 97.5, None, None, None, 12.1, 29.11, 0.0, 3.872, 226.1, 0.0, 3.9, -0.1, -0.1, None, 226.0, 9.6, 98.0, None,2020-05-06 06:00:00, 304.0, 304.4,19
None, -0.319, 97.7, None, None, None, 10.4, 31.64, 0.0, 3.133, 233.1, -1.0, 3.1, -0.3, -0.4, None, 233.0, -0.1, 98.0, None,2020-05-06 07:00:00, 304.0, 304.1,19
None, -0.597, 97.7, None, None, None, 9.9, 23.2, 0.0, 3.307, 228.3, -1.0, 3.3, -0.6, -0.6, None, 228.0, -0.1, 98.0, None,2020-05-06 08:00:00, 304.0, 304.0,19
None, -0.893, 96.8, None, None, None, 18.4, 23.55, 0.0, 3.781, 230.7, -1.0, 3.8, -0.9, -1.1, None, 231.0, -0.1, 97.0, None,2020-05-06 09:00:00, 304.0, 304.2,19
