station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
15.0, 15.0, 6.5, 0.0, 2021-01-01 00:00:00, 0.0, 10.0
19.2, 19.2, 8.0, 0.0, 2021-01-02 00:00:00, 0.0, 8.5
15.6, 15.6, 5.5, 0.0, 2021-01-03 00:00:00, 0.0, 8.5
1.8, 1.8, 6.0, 0.0, 2021-01-04 00:00:00, 0.0, 8.5
24.2, 24.2, 3.0, 0.0, 2021-01-05 00:00:00, 0.0, 8.0
2.0, 2.0, 6.0, 0.0, 2021-01-06 00:00:00, 0.0, 9.0
0.0, 0.0, 4.5, 0.0, 2021-01-07 00:00:00, 0.0, 7.0
0.0, 0.0, 4.0, 0.0, 2021-01-08 00:00:00, 0.0, 8.0
41.0, 41.0, 6.5, 0.0, 2021-01-11 00:00:00, 0.0, 9.0
0.4, 0.4, 6.0, 0.0, 2021-01-13 00:00:00, 0.0, 9.5
0.0, 0.0, 4.0, 0.0, 2021-01-14 00:00:00, 0.0, 9.0
0.0, 0.0, 4.5, 0.0, 2021-01-17 00:00:00, 0.0, 8.5
0.0, 0.0, 4.0, 0.0, 2021-01-18 00:00:00, 0.0, 8.0
0.0, 0.0, 2.5, 0.0, 2021-01-19 00:00:00, 0.0, 8.0
0.0, 0.0, 5.0, 0.0, 2021-01-20 00:00:00, 0.0, 7.0
20.2, 20.2, 2.0, 0.0, 2021-01-24 00:00:00, 0.0, 4.0
1.8, 1.8, 2.0, 0.0, 2021-01-25 00:00:00, 0.0, 5.0
4.5, 4.5, 1.5, 0.0, 2021-01-26 00:00:00, 0.0, 6.0
2.0, 2.0, 3.0, 0.0, 2021-01-28 00:00:00, 0.0, 5.5
2.4, 2.4, 2.0, 0.0, 2021-01-29 00:00:00, 0.0, 6.5
6.8, 6.8, 5.0, 0.0, 2021-01-30 00:00:00, 0.0, 7.5
14.4, 14.4, 5.5, 0.0, 2021-01-31 00:00:00, 0.0, 7.0
14.2, 14.2, 1.5, 0.0, 2021-02-01 00:00:00, 0.0, 7.0
4.4, 4.4, 4.5, 0.0, 2021-02-02 00:00:00, 0.0, 8.5
0.2, 0.2, 4.0, 0.0, 2021-02-03 00:00:00, 0.0, 8.5
0.4, 0.4, 4.0, 0.0, 2021-02-04 00:00:00, 0.0, 8.0
0.0, 0.0, 5.5, 0.0, 2021-02-05 00:00:00, 0.0, 10.0
0.0, 0.0, 2.0, 0.0, 2021-02-07 00:00:00, 0.0, 8.0
0.0, 0.0, 1.0, 0.0, 2021-02-08 00:00:00, 0.0, 5.0
0.0, 0.0, -1.0, 0.0, 2021-02-09 00:00:00, 0.0, 4.0
0.0, 0.0, -1.5, 0.0, 2021-02-10 00:00:00, 0.0, 0.5
0.0, 0.0, -2.0, 0.0, 2021-02-11 00:00:00, 0.0, 5.0
14.0, 0.0, -3.0, 14.0, 2021-02-12 00:00:00, 0.0, 0.0
6.0, 6.0, 2.5, 0.0, 2021-02-18 00:00:00, 0.0, 6.5
0.0, 0.0, 7.0, 0.0, 2021-02-22 00:00:00, 0.0, 12.5
5.0, 5.0, 0.0, 0.0, 2021-02-24 00:00:00, 0.0, 8.0
0.0, 0.0, 4.0, 0.0, 2021-02-28 00:00:00, 0.0, 10.0
0.0, 0.0, 6.0, 0.0, 2021-03-01 00:00:00, 0.0, 12.0
0.0, 0.0, 1.5, 0.0, 2021-03-02 00:00:00, 0.0, 8.0
0.0, 0.0, 4.5, 0.0, 2021-03-03 00:00:00, 0.0, 9.0
6.0, 6.0, 3.0, 0.0, 2021-03-04 00:00:00, 0.0, 10.5
1.0, 1.0, 6.5, 0.0, 2021-03-05 00:00:00, 0.0, 11.5
1.0, 1.0, 5.0, 0.0, 2021-03-06 00:00:00, 0.0, 11.5
0.6, 0.6, 4.0, 0.0, 2021-03-07 00:00:00, 0.0, 9.0
0.0, 0.0, 1.0, 0.0, 2021-03-10 00:00:00, 0.0, 9.5
1.8, 1.8, 3.0, 0.0, 2021-03-13 00:00:00, 0.0, 12.5
0.0, 0.0, 5.0, 0.0, 2021-03-14 00:00:00, 0.0, 9.5
0.0, 0.0, 4.0, 0.0, 2021-03-15 00:00:00, 0.0, 8.5
0.0, 0.0, 2.0, 0.0, 2021-03-17 00:00:00, 0.0, 10.0
2.6, 2.6, 6.0, 0.0, 2021-03-20 00:00:00, 0.0, 9.5
1.0, 1.0, 2.5, 0.0, 2021-03-23 00:00:00, 0.0, 9.5
