station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 0.0, None, 2015-01-01 00:00:00, -3.1, 1.4
None, 0.0, None, 2015-01-02 00:00:00, -9.2, -2.6
None, 0.0, None, 2015-01-03 00:00:00, -18.0, -9.2
None, 9.1, None, 2015-01-04 00:00:00, -15.0, -5.7
None, 10.9, None, 2015-01-05 00:00:00, -5.7, -0.5
None, 0.0, None, 2015-01-06 00:00:00, -1.2, 0.7
None, 0.0, None, 2015-01-07 00:00:00, -2.2, 5.1
None, 1.0, None, 2015-01-08 00:00:00, -3.9, 0.4
None, 0.0, None, 2015-01-09 00:00:00, -4.1, -0.4
None, 0.0, None, 2015-01-10 00:00:00, -5.3, -1.0
None, 0.0, None, 2015-01-11 00:00:00, -8.1, -4.0
None, 0.0, None, 2015-01-12 00:00:00, -8.3, -2.3
None, 0.0, None, 2015-01-13 00:00:00, -7.0, -0.5
None, 0.0, None, 2015-01-14 00:00:00, -3.9, 3.5
None, 1.2, None, 2015-01-15 00:00:00, -4.9, -1.3
None, 3.8, None, 2015-01-16 00:00:00, -7.3, -2.7
None, 1.0, None, 2015-01-17 00:00:00, -7.6, -3.0
None, 6.0, None, 2015-01-18 00:00:00, -5.8, -1.9
None, 0.0, None, 2015-01-19 00:00:00, -9.1, -3.3
None, 0.0, None, 2015-01-20 00:00:00, -10.3, -5.1
None, 0.0, None, 2015-01-21 00:00:00, -8.3, -3.8
None, 0.2, None, 2015-01-22 00:00:00, -4.1, -0.3
None, 1.8, None, 2015-01-23 00:00:00, -1.5, 0.3
None, 0.0, None, 2015-01-24 00:00:00, -1.3, 1.8
None, 0.0, None, 2015-01-25 00:00:00, 1.1, 4.0
None, 0.0, None, 2015-01-26 00:00:00, 0.1, 7.2
None, 1.0, None, 2015-01-27 00:00:00, -6.8, 3.3
None, 0.0, None, 2015-01-28 00:00:00, -8.1, -3.1
None, 0.0, None, 2015-01-29 00:00:00, -7.8, 1.0
None, 0.0, None, 2015-01-30 00:00:00, -4.4, 4.5
None, 0.0, None, 2015-01-31 00:00:00, -9.0, -2.4
None, 1.0, None, 2015-02-01 00:00:00, -6.7, -3.0
None, 1.0, None, 2015-02-02 00:00:00, -6.7, -3.8
None, 0.0, None, 2015-02-03 00:00:00, -7.4, -1.2
None, 0.0, None, 2015-02-04 00:00:00, -8.2, -3.3
None, 3.3, None, 2015-02-05 00:00:00, -5.6, 0.0
None, 27.7, None, 2015-02-06 00:00:00, -2.0, -0.6
None, 1.0, None, 2015-02-07 00:00:00, -2.4, 0.7
None, 1.0, None, 2015-02-08 00:00:00, -2.8, 1.9
None, 8.0, None, 2015-02-09 00:00:00, -2.5, 0.0
None, 1.0, None, 2015-02-10 00:00:00, -2.1, 0.9
None, 0.0, None, 2015-02-11 00:00:00, -3.1, -1.3
None, 3.0, None, 2015-02-12 00:00:00, -2.3, -0.3
None, 9.0, None, 2015-02-13 00:00:00, -0.9, 2.8
None, 4.0, None, 2015-02-14 00:00:00, -7.7, 2.7
None, 2.0, None, 2015-02-15 00:00:00, -7.7, 0.9
None, 0.0, None, 2015-02-16 00:00:00, -6.4, -0.1
None, 0.0, None, 2015-02-17 00:00:00, -4.7, 7.6
None, 0.0, None, 2015-02-18 00:00:00, -3.8, 4.6
None, 0.0, None, 2015-02-19 00:00:00, -4.4, 0.4
None, 0.0, None, 2015-02-20 00:00:00, -6.8, -1.1
None, 0.0, None, 2015-02-21 00:00:00, -8.2, -2.2
None, 0.0, None, 2015-02-22 00:00:00, -7.4, 5.3
None, 0.0, None, 2015-02-23 00:00:00, -1.0, 9.6
None, 0.0, None, 2015-02-24 00:00:00, -5.9, 3.5
