station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 0.5, -12.3, None, 2015-01-01 00:00:00, None, -7.4
None, 9.9, -16.0, None, 2015-01-02 00:00:00, None, -9.5
None, 3.0, -9.0, None, 2015-01-03 00:00:00, None, -6.2
None, 11.0, -16.0, None, 2015-01-04 00:00:00, None, -14.5
None, 10.7, -16.5, None, 2015-01-05 00:00:00, None, -10.0
None, 19.4, -12.0, None, 2015-01-06 00:00:00, None, -7.0
None, 6.7, -8.5, None, 2015-01-07 00:00:00, None, -7.0
None, 0.0, -3.4, None, 2015-01-08 00:00:00, None, -0.8
None, 0.0, -8.0, None, 2015-01-09 00:00:00, None, -5.5
None, 0.8, -4.6, None, 2015-01-10 00:00:00, None, -3.4
None, 0.0, -9.0, None, 2015-01-11 00:00:00, None, -6.5
None, 0.0, -10.5, None, 2015-01-12 00:00:00, None, -4.5
None, 0.0, -12.5, None, 2015-01-13 00:00:00, None, -5.0
None, 0.0, -8.5, None, 2015-01-14 00:00:00, None, -6.0
None, 1.3, -5.3, None, 2015-01-15 00:00:00, None, -3.3
None, 7.7, -8.0, None, 2015-01-16 00:00:00, None, -4.0
None, 0.5, -5.2, None, 2015-01-17 00:00:00, None, 0.7
None, 19.9, -6.5, None, 2015-01-18 00:00:00, None, 0.0
None, 7.4, -2.0, None, 2015-01-19 00:00:00, None, -1.0
None, 0.7, -4.0, None, 2015-01-20 00:00:00, None, -2.0
None, 0.3, -11.0, None, 2015-01-21 00:00:00, None, -4.0
None, 1.0, -3.6, None, 2015-01-22 00:00:00, None, -0.5
None, 32.3, -5.0, None, 2015-01-23 00:00:00, None, -2.5
None, 7.7, -1.1, None, 2015-01-24 00:00:00, None, 2.2
None, 4.6, -1.0, None, 2015-01-25 00:00:00, None, 0.5
None, 0.6, 0.0, None, 2015-01-26 00:00:00, None, 1.5
None, 2.2, -1.5, None, 2015-01-27 00:00:00, None, 0.5
None, 1.4, -1.5, None, 2015-01-28 00:00:00, None, 0.0
None, 0.6, -6.6, None, 2015-01-29 00:00:00, None, -3.4
None, 9.7, -12.0, None, 2015-01-30 00:00:00, None, -3.5
None, 2.1, -5.0, None, 2015-01-31 00:00:00, None, -2.0
None, 6.0, -7.5, None, 2015-02-01 00:00:00, None, -3.2
None, 8.7, -3.6, None, 2015-02-02 00:00:00, None, 1.6
None, 7.8, -1.8, None, 2015-02-03 00:00:00, None, 1.4
None, 1.8, -1.6, None, 2015-02-04 00:00:00, None, 1.4
None, 20.3, -5.0, None, 2015-02-05 00:00:00, None, 0.0
None, 30.2, 0.9, None, 2015-02-06 00:00:00, None, 2.0
None, 10.6, 0.0, None, 2015-02-07 00:00:00, None, 2.0
None, 3.1, 0.8, None, 2015-02-08 00:00:00, None, 5.2
None, 12.5, -0.5, None, 2015-02-09 00:00:00, None, 1.0
None, 1.2, -0.5, None, 2015-02-10 00:00:00, None, 2.0
None, 2.7, 0.0, None, 2015-02-11 00:00:00, None, 2.3
None, 0.5, 1.5, None, 2015-02-12 00:00:00, None, 5.8
None, 8.9, 0.5, None, 2015-02-13 00:00:00, None, 3.0
None, 6.2, 0.5, None, 2015-02-14 00:00:00, None, 5.2
None, 0.0, -2.8, None, 2015-02-15 00:00:00, None, 1.0
None, 0.0, -5.6, None, 2015-02-16 00:00:00, None, -0.6
None, 0.0, -11.0, None, 2015-02-17 00:00:00, None, 0.5
None, 0.0, -10.0, None, 2015-02-18 00:00:00, None, 2.3
None, 3.3, -1.0, None, 2015-02-19 00:00:00, None, 2.5
None, 3.7, -1.5, None, 2015-02-20 00:00:00, None, 1.0
None, 0.0, -8.0, None, 2015-02-21 00:00:00, None, 4.3
None, 0.0, -14.5, None, 2015-02-22 00:00:00, None, -1.5
None, 0.0, -10.0, None, 2015-02-23 00:00:00, None, 2.3
None, 0.0, -5.0, None, 2015-02-24 00:00:00, None, 2.0
None, 0.0, -9.5, None, 2015-02-25 00:00:00, None, 3.2
None, 0.3, -13.0, None, 2015-02-26 00:00:00, None, 3.6
None, 0.6, -9.5, None, 2015-02-27 00:00:00, None, -1.0
None, 0.0, -16.0, None, 2015-02-28 00:00:00, None, -1.5
None, 0.9, -8.1, None, 2015-03-01 00:00:00, None, -1.0
None, 0.0, -7.0, None, 2015-03-02 00:00:00, None, -2.5
None, 0.0, -20.5, None, 2015-03-03 00:00:00, None, -2.7
None, 0.0, -12.3, None, 2015-03-04 00:00:00, None, -0.8
None, 0.0, -8.0, None, 2015-03-05 00:00:00, None, 4.0
None, 0.0, -3.5, None, 2015-03-06 00:00:00, None, 3.0
None, 0.0, 0.3, None, 2015-03-07 00:00:00, None, 6.4
None, 0.0, 0.0, None, 2015-03-08 00:00:00, None, 8.5
None, 0.0, 0.0, None, 2015-03-09 00:00:00, None, 5.5
None, 0.0, 0.0, None, 2015-03-10 00:00:00, None, 7.5
None, 2.7, -1.0, None, 2015-03-11 00:00:00, None, 3.5
None, 3.8, 2.0, None, 2015-03-12 00:00:00, None, 7.8
None, 1.3, -1.0, None, 2015-03-13 00:00:00, None, 8.0
None, 13.6, 1.0, None, 2015-03-14 00:00:00, None, 4.0
None, 0.0, -1.5, None, 2015-03-15 00:00:00, None, 2.5
None, 0.0, -4.0, None, 2015-03-16 00:00:00, None, 6.0
None, 0.0, -3.0, None, 2015-03-17 00:00:00, None, 7.0
None, 0.0, -1.0, None, 2015-03-18 00:00:00, None, 5.0
None, 10.8, 1.3, None, 2015-03-19 00:00:00, None, 2.6
None, 6.3, -0.5, None, 2015-03-20 00:00:00, None, 3.0
None, 16.5, 1.9, None, 2015-03-21 00:00:00, None, 4.8
None, 0.8, 0.0, None, 2015-03-22 00:00:00, None, 6.0
None, 3.0, -0.5, None, 2015-03-23 00:00:00, None, 5.0
None, 0.2, -3.0, None, 2015-03-24 00:00:00, None, 7.4
None, 4.8, -0.7, None, 2015-03-25 00:00:00, None, 4.0
None, 5.2, -0.5, None, 2015-03-26 00:00:00, None, 4.5
None, 0.0, 1.1, None, 2015-03-27 00:00:00, None, 10.1
None, 15.6, 1.7, None, 2015-03-28 00:00:00, None, 5.5
None, 13.2, 0.0, None, 2015-03-29 00:00:00, None, 2.0
None, 3.8, 0.0, None, 2015-03-30 00:00:00, None, 4.5
None, 8.7, 0.5, None, 2015-03-31 00:00:00, None, 3.5
None, 4.9, 0.5, None, 2015-04-01 00:00:00, None, 3.5
None, 0.2, -2.4, None, 2015-04-02 00:00:00, None, 7.0
None, 0.0, -1.3, None, 2015-04-03 00:00:00, None, 7.3
