time,tasmin,tasmax,pcp,week_of_year
2019-09-10,7.2,14.5,0.0,37
2019-09-11,7.7,12.5,4.9,37
2019-09-12,9.0,12.9,13.5,37
2019-09-13,8.0,11.0,12.4,37
2019-09-14,5.5,11.0,5.0,37
2019-09-15,3.3,11.3,2.7,37
2019-09-16,1.5,10.4,1.0,37
