pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 19.5, 19.49, 18.8, 0.0, None, 19.5, -6999.0, None,2020-08-17 08:00:00, None, -6999.0,33
None, 22.2, 22.17, 18.8, 0.2, None, 22.1, -6999.0, None,2020-08-17 09:00:00, None, -6999.0,33
None, 27.1, 27.05, 18.8, 0.8, None, 26.9, -6999.0, None,2020-08-17 10:00:00, None, -6999.0,33
None, 31.4, 31.39, 18.8, 0.0, None, 31.4, -6999.0, None,2020-08-17 11:00:00, None, -6999.0,33
None, 33.1, 33.14, 18.8, -0.3, None, 33.4, -6999.0, None,2020-08-17 12:00:00, None, -6999.0,33
None, 31.4, 31.37, 18.8, -0.5, None, 33.4, -6999.0, None,2020-08-17 13:00:00, None, -6999.0,33
None, 31.6, 31.57, 18.8, 0.8, None, 33.4, -6999.0, None,2020-08-17 14:00:00, None, -6999.0,33
None, 33.4, 33.4, 18.8, -0.6, None, 33.6, -6999.0, None,2020-08-17 15:00:00, None, -6999.0,33
None, 31.5, 31.51, 18.8, -0.4, None, 33.6, -6999.0, None,2020-08-17 16:00:00, None, -6999.0,33
None, 30.7, 30.74, 18.8, 0.0, None, 33.6, -6999.0, None,2020-08-17 17:00:00, None, -6999.0,33
None, 30.0, 29.99, 18.8, 0.0, None, 33.6, -6999.0, None,2020-08-17 18:00:00, None, -6999.0,33
None, 28.6, 28.55, 28.6, 0.0, None, 30.0, -6999.0, None,2020-08-17 19:00:00, None, -6999.0,33
None, 25.7, 25.73, 25.8, 0.0, None, 30.0, -6999.0, None,2020-08-17 20:00:00, None, -6999.0,33
None, 23.4, 23.35, 23.4, 0.0, None, 30.0, -6999.0, None,2020-08-17 21:00:00, None, -6999.0,33
None, 21.8, 21.75, 21.8, 0.0, None, 30.0, -6999.0, None,2020-08-17 22:00:00, None, -6999.0,33
None, 20.5, 20.53, 20.6, 0.0, None, 30.0, -6999.0, None,2020-08-17 23:00:00, None, -6999.0,33
None, 19.6, 19.6, 19.6, 0.0, None, 30.0, -6999.0, None,2020-08-18 00:00:00, None, -6999.0,33
None, 18.8, 18.77, 18.8, 0.0, None, 30.0, -6999.0, None,2020-08-18 01:00:00, None, -6999.0,33
None, 18.0, 17.99, 18.0, 0.0, None, 30.0, -6999.0, None,2020-08-18 02:00:00, None, -6999.0,33
None, 17.2, 17.19, 17.2, 0.0, None, 30.0, -6999.0, None,2020-08-18 03:00:00, None, -6999.0,33
None, 16.5, 16.46, 16.5, 0.0, None, 30.0, -6999.0, None,2020-08-18 04:00:00, None, -6999.0,33
None, 15.8, 15.83, 15.9, 0.0, None, 30.0, -6999.0, None,2020-08-18 05:00:00, None, -6999.0,33
None, 15.3, 15.29, 15.3, 0.0, None, 30.0, -6999.0, None,2020-08-18 06:00:00, None, -6999.0,33
None, 16.0, 16.03, 15.1, 0.0, None, 16.0, -6999.0, None,2020-08-18 07:00:00, None, -6999.0,33
None, 21.6, 21.56, 15.1, 0.0, None, 21.5, -6999.0, None,2020-08-18 08:00:00, None, -6999.0,33
None, 25.1, 25.09, 15.1, 0.8, None, 25.0, -6999.0, None,2020-08-18 09:00:00, None, -6999.0,33
None, 29.1, 29.09, 15.1, 0.2, None, 29.0, -6999.0, None,2020-08-18 10:00:00, None, -6999.0,33
None, 32.5, 32.47, 15.1, 0.0, None, 32.4, -6999.0, None,2020-08-18 11:00:00, None, -6999.0,33
None, 33.7, 33.67, 15.1, 0.0, None, 33.7, -6999.0, None,2020-08-18 12:00:00, None, -6999.0,33
None, 34.5, 34.46, 15.1, 0.0, None, 34.4, -6999.0, None,2020-08-18 13:00:00, None, -6999.0,33
None, 35.3, 35.28, 15.1, 0.0, None, 35.3, -6999.0, None,2020-08-18 14:00:00, None, -6999.0,33
None, 36.4, 36.36, 15.1, 0.0, None, 36.4, -6999.0, None,2020-08-18 15:00:00, None, -6999.0,33
1.0, 33.8, 33.77, 15.1, 0.0, None, 36.4, -6999.0, None,2020-08-18 16:00:00, None, -6999.0,33
1.0, 32.9, 32.88, 15.1, 0.0, None, 36.4, -6999.0, None,2020-08-18 17:00:00, None, -6999.0,33
None, 32.2, 32.2, 15.1, -0.1, None, 36.4, -6999.0, None,2020-08-18 18:00:00, None, -6999.0,33
None, 29.5, 29.52, 29.6, -0.9, None, 32.2, -6999.0, None,2020-08-18 19:00:00, None, -6999.0,33
None, 26.1, 26.13, 26.2, 0.0, None, 32.2, -6999.0, None,2020-08-18 20:00:00, None, -6999.0,33
None, 23.4, 23.35, 23.4, 0.0, None, 32.2, -6999.0, None,2020-08-18 21:00:00, None, -6999.0,33
None, 21.1, 21.06, 21.1, 0.0, None, 32.2, -6999.0, None,2020-08-18 22:00:00, None, -6999.0,33
None, 19.4, 19.44, 19.5, 0.0, None, 32.2, -6999.0, None,2020-08-18 23:00:00, None, -6999.0,33
