max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
8.6,-6999.0,39.0,16.8,-6999.0,5.8,-6999.0, 0.0,260.0,0.0,2020-08-12 00:00:00,19.0,-6999.0,33
8.6,-6999.0,42.6,16.0,-6999.0,5.1,-6999.0, 0.0,260.0,-1.0,2020-08-12 01:00:00,18.0,-6999.0,33
8.6,-6999.0,42.3,13.7,-6999.0,5.4,-6999.0, 0.0,254.0,1.0,2020-08-12 02:00:00,19.0,-6999.0,33
8.6,-6999.0,34.4,13.5,-6999.0,4.7,-6999.0, 0.0,257.0,0.0,2020-08-12 03:00:00,19.0,-6999.0,33
8.6,-6999.0,31.8,12.2,-6999.0,4.7,-6999.0, 0.0,257.0,0.0,2020-08-12 04:00:00,19.0,-6999.0,33
8.6,-6999.0,30.8,10.7,-6999.0,4.8,-6999.0, 0.0,256.0,0.0,2020-08-12 05:00:00,19.0,-6999.0,33
8.6,-6999.0,38.7,9.7,-6999.0,4.6,-6999.0, 0.0,257.0,1.0,2020-08-12 06:00:00,21.0,-6999.0,33
4.8,-6999.0,30.8,8.4,-6999.0,4.8,-6999.0, 0.0,252.0,-1.0,2020-08-12 07:00:00,20.0,-6999.0,33
4.9,-6999.0,32.2,9.6,-6999.0,4.9,-6999.0, 0.0,250.0,0.0,2020-08-12 08:00:00,20.0,-6999.0,33
5.3,-6999.0,26.3,8.0,-6999.0,5.2,-6999.0, 0.0,252.0,0.0,2020-08-12 09:00:00,20.0,-6999.0,33
5.9,-6999.0,25.5,3.8,-6999.0,5.6,-6999.0, 0.0,247.0,0.0,2020-08-12 10:00:00,19.0,-6999.0,33
6.5,-6999.0,22.9,2.9,-6999.0,6.1,-6999.0, 0.0,259.0,0.0,2020-08-12 11:00:00,19.0,-6999.0,33
6.6,-6999.0,25.5,6.8,-6999.0,6.3,-6999.0, 0.0,266.0,0.0,2020-08-12 12:00:00,19.0,-6999.0,33
7.4,-6999.0,36.3,8.8,-6999.0,7.3,-6999.0, 0.0,260.0,0.0,2020-08-12 13:00:00,19.0,-6999.0,33
8.3,-6999.0,36.8,6.3,-6999.0,7.3,-6999.0, 0.0,257.0,-1.0,2020-08-12 14:00:00,18.0,-6999.0,33
8.3,-6999.0,42.1,15.9,-6999.0,7.4,-6999.0, 0.0,254.0,1.0,2020-08-12 15:00:00,20.0,-6999.0,33
8.3,-6999.0,41.0,18.6,-6999.0,7.5,-6999.0, 0.0,254.0,-1.0,2020-08-12 16:00:00,19.0,-6999.0,33
8.9,-6999.0,43.6,20.4,-6999.0,8.8,-6999.0, 0.0,248.0,1.0,2020-08-12 17:00:00,20.0,-6999.0,33
9.2,-6999.0,43.8,20.0,-6999.0,8.6,-6999.0, 0.0,249.0,0.0,2020-08-12 18:00:00,19.0,-6999.0,33
8.6,-6999.0,43.9,19.0,-6999.0,8.0,7.4, 0.0,249.0,0.0,2020-08-12 19:00:00,19.0,-6999.0,33
8.6,-6999.0,40.3,19.2,-6999.0,7.2,6.9, 0.0,251.0,1.0,2020-08-12 20:00:00,20.0,-6999.0,33
8.6,-6999.0,43.0,19.2,-6999.0,6.7,6.4, 0.0,255.0,0.0,2020-08-12 21:00:00,20.0,-6999.0,33
8.6,-6999.0,42.3,20.5,-6999.0,6.1,5.8, 0.0,253.0,-1.0,2020-08-12 22:00:00,19.0,-6999.0,33
8.6,-6999.0,35.8,16.6,-6999.0,6.1,5.2, 0.0,258.0,0.0,2020-08-12 23:00:00,19.0,-6999.0,33
8.6,-6999.0,35.2,14.9,-6999.0,5.2,5.2, 0.0,257.0,0.0,2020-08-13 00:00:00,18.0,-6999.0,33
8.6,-6999.0,40.9,16.5,-6999.0,5.3,5.1, 0.0,254.0,1.0,2020-08-13 01:00:00,19.0,-6999.0,33
8.6,-6999.0,39.9,15.3,-6999.0,5.7,4.8, 0.0,261.0,0.0,2020-08-13 02:00:00,20.0,-6999.0,33
8.6,-6999.0,38.1,16.1,-6999.0,5.7,4.8, 0.0,256.0,0.0,2020-08-13 03:00:00,19.0,-6999.0,33
8.6,-6999.0,41.1,18.3,-6999.0,4.7,4.7, 0.0,254.0,1.0,2020-08-13 04:00:00,20.0,-6999.0,33
8.6,-6999.0,36.5,13.3,-6999.0,4.4,4.3, 0.0,262.0,-1.0,2020-08-13 05:00:00,19.0,-6999.0,33
8.6,-6999.0,28.4,5.4,-6999.0,4.3,-6999.0, 0.0,276.0,0.0,2020-08-13 06:00:00,19.0,-6999.0,33
4.5,-6999.0,23.6,7.1,-6999.0,4.4,4.2, 0.0,265.0,0.0,2020-08-13 07:00:00,19.0,-6999.0,33
4.8,-6999.0,24.0,7.5,-6999.0,4.7,4.2, 0.0,265.0,0.0,2020-08-13 08:00:00,19.0,-6999.0,33
5.8,-6999.0,21.2,4.7,-6999.0,5.2,-6999.0, 0.0,268.0,1.0,2020-08-13 09:00:00,20.0,-6999.0,33
6.9,-6999.0,18.6,4.1,-6999.0,6.8,-6999.0, 0.0,257.0,-1.0,2020-08-13 10:00:00,19.0,-6999.0,33
7.9,-6999.0,25.9,8.9,-6999.0,7.8,-6999.0, 0.0,243.0,0.0,2020-08-13 11:00:00,19.0,-6999.0,33
8.9,-6999.0,26.2,9.0,-6999.0,8.8,-6999.0, 0.0,232.0,1.0,2020-08-13 12:00:00,20.0,-6999.0,33
9.2,-6999.0,28.8,8.6,-6999.0,8.9,-6999.0, 0.0,249.0,0.0,2020-08-13 13:00:00,20.0,-6999.0,33
9.9,-6999.0,29.1,13.0,-6999.0,9.3,-6999.0, 0.0,246.0,0.0,2020-08-13 14:00:00,20.0,-6999.0,33
9.9,-6999.0,33.5,15.2,-6999.0,6.8,-6999.0, 0.0,259.0,-1.0,2020-08-13 15:00:00,19.0,-6999.0,33
9.9,-6999.0,33.9,17.1,-6999.0,8.3,-6999.0, 0.0,257.0,0.0,2020-08-13 16:00:00,19.0,-6999.0,33
9.9,-6999.0,29.3,11.7,-6999.0,7.3,-6999.0, 0.0,256.0,0.0,2020-08-13 17:00:00,20.0,-6999.0,33
9.9,-6999.0,32.8,16.5,-6999.0,7.3,-6999.0, 0.0,254.0,-1.0,2020-08-13 18:00:00,19.0,-6999.0,33
8.3,-6999.0,31.8,15.2,-6999.0,7.1,6.8, 0.0,253.0,0.0,2020-08-13 19:00:00,19.0,-6999.0,33
8.3,-6999.0,27.0,10.1,-6999.0,7.0,6.8, 0.0,258.0,0.0,2020-08-13 20:00:00,19.0,-6999.0,33
8.3,-6999.0,27.7,11.2,-6999.0,6.7,-6999.0, 0.0,270.0,0.0,2020-08-13 21:00:00,19.0,-6999.0,33
8.3,-6999.0,24.5,10.3,-6999.0,6.3,-6999.0, 0.0,275.0,0.0,2020-08-13 22:00:00,18.0,-6999.0,33
8.3,-6999.0,23.7,10.3,-6999.0,6.2,-6999.0, 0.0,284.0,0.0,2020-08-13 23:00:00,19.0,-6999.0,33
8.3,-6999.0,19.2,7.9,-6999.0,6.4,-6999.0, 0.0,282.0,1.0,2020-08-14 00:00:00,19.0,-6999.0,33
8.3,-6999.0,10.2,2.1,-6999.0,6.3,-6999.0, 0.0,339.0,0.0,2020-08-14 01:00:00,19.0,-6999.0,33
8.3,-6999.0,7.8,3.7,-6999.0,6.0,-6999.0, 0.0,14.0,0.0,2020-08-14 02:00:00,19.0,-6999.0,33
8.3,-6999.0,11.4,6.2,-6999.0,5.8,-6999.0, 0.0,33.0,-1.0,2020-08-14 03:00:00,19.0,-6999.0,33
8.3,-6999.0,12.4,7.2,-6999.0,5.6,-6999.0, 0.0,36.0,0.0,2020-08-14 04:00:00,19.0,-6999.0,33
8.3,-6999.0,12.0,6.7,-6999.0,5.7,-6999.0, 0.0,31.0,-5.0,2020-08-14 05:00:00,14.0,-6999.0,33
8.3,-6999.0,15.9,8.0,-6999.0,5.9,-6999.0, 0.0,32.0,0.0,2020-08-14 06:00:00,14.0,-6999.0,33
6.3,-6999.0,14.0,7.3,-6999.0,5.9,-6999.0, 0.0,27.0,3.0,2020-08-14 07:00:00,17.0,-6999.0,33
6.3,-6999.0,18.8,10.3,-6999.0,6.0,-6999.0, 0.0,35.0,-3.0,2020-08-14 08:00:00,13.0,-6999.0,33
6.3,-6999.0,15.9,8.5,-6999.0,6.2,-6999.0, 0.0,42.0,1.0,2020-08-14 09:00:00,14.0,-6999.0,33
6.6,-6999.0,16.9,9.3,-6999.0,6.5,-6999.0, 0.0,35.0,1.0,2020-08-14 10:00:00,16.0,-6999.0,33
6.7,-6999.0,18.7,10.4,-6999.0,6.6,-6999.0, 0.0,50.0,-1.0,2020-08-14 11:00:00,15.0,-6999.0,33
6.8,-6999.0,19.2,10.6,-6999.0,6.7,-6999.0, 0.0,44.0,0.0,2020-08-14 12:00:00,15.0,-6999.0,33
7.2,-6999.0,16.9,9.2,-6999.0,7.1,-6999.0, 0.0,37.0,2.0,2020-08-14 13:00:00,17.0,-6999.0,33
7.5,-6999.0,16.9,8.9,-6999.0,7.3,-6999.0, 0.0,33.0,0.0,2020-08-14 14:00:00,17.0,-6999.0,33
7.7,-6999.0,16.0,9.2,-6999.0,7.5,-6999.0, 0.0,39.0,1.0,2020-08-14 15:00:00,18.0,-6999.0,33
8.1,-6999.0,17.8,7.7,-6999.0,8.0,-6999.0, 0.0,36.0,-2.0,2020-08-14 16:00:00,17.0,-6999.0,33
8.5,-6999.0,14.7,7.8,-6999.0,8.2,-6999.0, 0.0,47.0,0.0,2020-08-14 17:00:00,16.0,-6999.0,33
8.6,-6999.0,12.8,6.5,-6999.0,8.6,-6999.0, 0.0,57.0,0.0,2020-08-14 18:00:00,16.0,-6999.0,33
