RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
95.6, None, None, -6999.0, None, None, 8.0, 8.2, 8.0, 900.0, -6999.0, None, None, 6.0, None, None, 5.5, None, 8.17, None, 10.1, 96.0, None, None, -6999.0, 8.2, 1008.5, 0.5, 5.0,2020-08-12 00:00:00, 900.0,33
95.6, None, None, -6999.0, None, None, 7.0, 8.1, 7.0, 900.0, -6999.0, None, None, 5.0, None, None, 5.0, None, 8.13, None, 10.1, 96.0, None, None, -6999.0, 8.1, 1008.5, 0.4, 0.0,2020-08-12 01:00:00, 900.0,33
96.0, None, None, -6999.0, None, None, 7.0, 8.0, 7.0, 900.0, -6999.0, None, None, 6.0, None, None, 5.3, None, 8.04, None, 10.1, 96.0, None, None, -6999.0, 8.0, 1008.4, 0.3, 1.0,2020-08-12 02:00:00, 900.0,33
95.8, None, None, -6999.0, None, None, 7.0, 7.9, 7.0, 900.0, -6999.0, None, None, 0.0, None, None, 5.6, None, 7.94, None, 10.1, 96.0, None, None, -6999.0, 7.9, 1008.5, 0.3, -6.0,2020-08-12 03:00:00, 900.0,33
95.8, None, None, -6999.0, None, None, 7.0, 7.9, 7.0, 900.0, -6999.0, None, None, 1.0, None, None, 5.8, None, 7.89, None, 10.1, 96.0, None, None, -6999.0, 7.9, 1008.4, 0.2, 1.0,2020-08-12 04:00:00, 900.0,33
95.8, None, None, -6999.0, None, None, 7.0, 7.8, 7.0, 900.0, -6999.0, None, None, 13.0, None, None, 5.6, None, 7.75, None, 10.1, 96.0, None, None, -6999.0, 7.8, 1008.4, 0.0, 12.0,2020-08-12 05:00:00, 900.0,33
96.0, None, None, -6999.0, None, None, 7.0, 7.7, 7.0, 900.0, -6999.0, None, None, 1.0, None, None, 5.6, None, 7.65, None, 10.1, 96.0, None, None, -6999.0, 7.7, 1008.4, 0.1, -11.0,2020-08-12 06:00:00, 900.0,33
96.2, None, None, -6999.0, None, None, 7.0, 7.7, 7.0, 900.0, -6999.0, None, None, 4.0, None, None, 5.8, None, 7.84, None, 7.8, 96.0, None, None, -6999.0, 7.8, 1008.5, 0.2, 3.0,2020-08-12 07:00:00, 900.0,33
96.1, None, None, -6999.0, None, None, 8.0, 7.7, 8.0, 900.0, -6999.0, None, None, 8.0, None, None, 5.8, None, 8.23, None, 8.2, 96.0, None, None, -6999.0, 8.2, 1008.5, 0.0, 4.0,2020-08-12 08:00:00, 900.0,33
96.2, None, None, -6999.0, None, None, 8.0, 7.7, 8.0, 900.0, -6999.0, None, None, 4.0, None, None, 6.1, None, 8.66, None, 8.7, 96.0, None, None, -6999.0, 8.7, 1008.4, 0.6, -5.0,2020-08-12 09:00:00, 900.0,33
