pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.0,-3.0, -2.971, 66.87, 0.0, 0.0,0.9,67.0,-3.5,2022-03-05 00:00:00, None,-8.0,10
0.0,-2.8, -2.849, 66.18, 0.0, 0.0,0.9,66.0,-3.5,2022-03-05 01:00:00, None,-7.0,10
0.0,-3.4, -3.354, 67.77, 0.0, 0.0,0.9,68.0,-3.6,2022-03-05 02:00:00, None,-8.0,10
0.0,-3.2, -3.231, 68.14, 0.0, 0.0,0.9,68.0,-4.5,2022-03-05 03:00:00, None,-8.0,10
0.0,-3.6, -3.573, 68.63, 0.0, 0.0,0.9,69.0,-4.5,2022-03-05 04:00:00, None,-8.0,10
0.0,-3.7, -3.692, 66.53, 0.0, 0.0,0.9,67.0,-4.8,2022-03-05 05:00:00, None,-8.0,10
0.0,-3.2, -3.235, 65.61, 0.0, 0.0,0.9,66.0,-4.8,2022-03-05 06:00:00, None,-8.0,10
0.0,-3.1, -3.068, 64.88, 0.0, 0.0,-2.8,65.0,-3.3,2022-03-05 07:00:00, None,-8.0,10
0.0,-1.6, -1.636, 61.16, 0.0, 0.0,-1.7,61.0,-3.3,2022-03-05 08:00:00, None,-7.0,10
0.0,-1.3, -1.296, 57.6, 0.0, 0.0,-1.2,58.0,-3.3,2022-03-05 09:00:00, None,-8.0,10
,0.1, None, None, 0.0, 0.0,0.3,53.0,-3.3,2022-03-05 11:00:00, None,-8.0,10
,0.7, 0.711, 50.74, -20.0, -16.0,0.9,51.0,-3.3,2022-03-05 12:00:00, None,-9.0,10
,2.4, None, None, 0.0, 0.0,3.0,43.0,-3.3,2022-03-05 15:00:00, None,-9.0,10
,2.1, 2.114, 42.88, 0.0, 0.0,3.0,43.0,-3.3,2022-03-05 16:00:00, None,-9.0,10
,1.1, 1.123, 47.68, 0.0, 0.0,3.0,48.0,-3.3,2022-03-05 17:00:00, None,-9.0,10
,0.1, 0.132, 49.36, 0.0, 0.0,3.0,49.0,-3.3,2022-03-05 18:00:00, None,-8.0,10
,-0.4, -0.408, 49.28, 0.0, 0.0,0.1,49.0,-1.1,2022-03-05 19:00:00, None,-9.0,10
,-0.6, -0.642, 47.54, 0.0, 0.0,0.1,48.0,-1.1,2022-03-05 20:00:00, None,-10.0,10
,-0.4, -0.411, 49.72, 0.0, 0.0,0.1,50.0,-1.3,2022-03-05 21:00:00, None,-9.0,10
,-1.1, -1.123, 54.58, 0.0, 0.0,0.1,55.0,-1.3,2022-03-05 22:00:00, None,-8.0,10
,-1.2, -1.199, 54.1, 0.0, 0.0,0.1,54.0,-1.4,2022-03-05 23:00:00, None,-8.0,10
,-1.7, -1.736, 55.35, 0.0, 0.0,0.1,55.0,-1.7,2022-03-06 00:00:00, None,-9.0,10
,-1.8, -1.831, 55.6, 0.0, 0.0,0.1,56.0,-2.1,2022-03-06 01:00:00, None,-9.0,10
,-2.7, -2.65, 58.64, 0.0, 0.0,0.1,59.0,-2.6,2022-03-06 02:00:00, None,-9.0,10
,-2.6, -2.571, 58.11, 0.0, 0.0,0.1,58.0,-2.9,2022-03-06 03:00:00, None,-9.0,10
,-3.3, -3.338, 60.75, 0.0, 0.0,0.1,61.0,-3.3,2022-03-06 04:00:00, None,-9.0,10
,-3.3, -3.29, 61.15, 0.0, 0.0,0.1,61.0,-3.4,2022-03-06 05:00:00, None,-9.0,10
,-3.7, -3.673, 61.85, 0.0, 0.0,0.1,62.0,-3.8,2022-03-06 06:00:00, None,-9.0,10
,-3.9, -3.887, 61.2, 0.0, 0.0,-3.6,61.0,-4.0,2022-03-06 07:00:00, None,-9.0,10
,-2.3, -2.312, 54.66, 0.0, 0.0,-2.3,55.0,-4.0,2022-03-06 08:00:00, None,-10.0,10
,-1.2, -1.17, 49.07, 0.0, 0.0,-1.0,49.0,-4.0,2022-03-06 09:00:00, None,-9.0,10
,0.0, 0.038, 43.98, 0.0, 0.0,0.1,44.0,-4.0,2022-03-06 10:00:00, None,-11.0,10
,1.5, 1.494, 45.53, 0.0, 0.0,1.5,46.0,-4.0,2022-03-06 11:00:00, None,-9.0,10
,1.7, 1.746, 44.92, 0.0, 0.0,2.2,45.0,-4.0,2022-03-06 12:00:00, None,-9.0,10
,2.8, 2.801, 42.59, 0.0, 0.0,2.9,43.0,-4.0,2022-03-06 13:00:00, None,-8.0,10
0.0,3.3, 3.332, 41.83, 0.0, 0.0,3.5,42.0,-4.0,2022-03-06 14:00:00, None,-8.0,10
0.0,3.9, 3.944, 43.99, 0.0, 0.0,4.1,44.0,-4.0,2022-03-06 15:00:00, None,-7.0,10
0.0,4.4, 4.447, 44.53, 0.0, 0.0,4.9,45.0,-4.0,2022-03-06 16:00:00, None,-7.0,10
0.0,4.0, 3.99, 48.45, 0.0, 0.0,4.9,48.0,-4.0,2022-03-06 17:00:00, None,-6.0,10
0.0,2.4, 2.426, 55.85, 0.0, 0.0,4.9,56.0,-4.0,2022-03-06 18:00:00, None,-6.0,10
0.0,1.4, 1.412, 61.83, 0.0, 0.0,2.5,62.0,1.2,2022-03-06 19:00:00, None,-5.0,10
0.0,2.0, 1.969, 60.95, 0.0, 0.0,2.5,61.0,1.2,2022-03-06 20:00:00, None,-5.0,10
0.0,1.4, 1.376, 61.3, 0.0, 0.0,2.5,61.0,1.2,2022-03-06 21:00:00, None,-5.0,10
0.0,1.0, 0.955, 65.06, 0.0, 0.0,2.5,65.0,0.8,2022-03-06 22:00:00, None,-5.0,10
0.0,1.3, 1.297, 64.15, 0.0, 0.0,2.5,64.0,0.7,2022-03-06 23:00:00, None,-5.0,10
0.0,1.2, 1.234, 63.11, 0.0, 0.0,2.5,63.0,0.7,2022-03-07 00:00:00, None,-5.0,10
0.0,0.3, 0.302, 63.81, 0.0, 0.0,2.5,64.0,0.1,2022-03-07 01:00:00, None,-6.0,10
0.0,0.5, 0.49, 62.15, 0.0, 0.0,3.5,62.0,0.1,2022-03-07 02:00:00, None,-6.0,10
0.0,3.5, 3.465, 43.55, 0.0, 0.0,3.5,44.0,0.1,2022-03-07 03:00:00, None,-8.0,10
0.0,0.9, 0.949, 61.31, 0.0, 0.0,4.3,61.0,0.1,2022-03-07 04:00:00, None,-6.0,10
0.0,0.6, 0.602, 61.94, 0.0, 0.0,4.3,62.0,0.1,2022-03-07 05:00:00, None,-6.0,10
0.0,1.1, 1.147, 53.18, 0.0, 0.0,4.3,53.0,0.1,2022-03-07 06:00:00, None,-7.0,10
0.0,2.2, 2.184, 49.06, 0.0, 0.0,2.7,49.0,1.1,2022-03-07 07:00:00, None,-7.0,10
0.0,1.0, 1.033, 58.41, 0.0, 0.0,2.7,58.0,0.4,2022-03-07 08:00:00, None,-6.0,10
0.0,3.3, 3.265, 52.54, 0.0, 0.0,3.3,53.0,0.4,2022-03-07 09:00:00, None,-5.0,10
0.0,3.6, 3.619, 53.25, 0.0, 0.0,4.0,53.0,0.4,2022-03-07 10:00:00, None,-5.0,10
0.0,4.4, 4.388, 48.97, 0.0, 0.0,4.6,49.0,0.4,2022-03-07 11:00:00, None,-5.0,10
0.0,5.0, 5.012, 49.22, 0.0, 0.0,5.9,49.0,0.4,2022-03-07 12:00:00, None,-5.0,10
0.0,4.0, 3.962, 57.87, 0.0, 0.0,5.9,58.0,0.4,2022-03-07 13:00:00, None,-4.0,10
0.3,2.4, 2.392, 78.21, 0.3, 0.0,5.9,78.0,0.4,2022-03-07 14:00:00, None,-1.0,10
1.7,2.6, 2.583, 77.09, 1.4, 0.0,5.9,77.0,0.4,2022-03-07 15:00:00, None,-1.0,10
2.5,1.3, 1.261, 90.4, 0.8, 1.0,5.9,90.0,0.4,2022-03-07 16:00:00, None,0.0,10
3.1,1.7, 1.69, 83.1, 0.6, 1.0,5.9,83.0,0.4,2022-03-07 17:00:00, None,-1.0,10
3.9,1.2, 1.162, 78.2, 0.8, 1.0,5.9,78.0,0.4,2022-03-07 18:00:00, None,-2.0,10
4.1,0.9, 0.903, 73.31, 0.2, 0.0,1.3,73.0,0.8,2022-03-07 19:00:00, None,-3.0,10
4.1,0.5, 0.537, 74.75, 0.1, 0.0,1.3,75.0,0.5,2022-03-07 20:00:00, None,-3.0,10
4.1,0.2, 0.215, 70.14, 0.0, 0.0,1.3,70.0,0.2,2022-03-07 21:00:00, None,-4.0,10
