pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None,1100.0, 254.0, None, None, None,2016-06-03 00:00:00, 5.2, None, 55.0, None,23
None, None,1100.0, 251.0, None, None, None,2016-06-03 01:00:00, 6.2, None, 54.0, None,23
None, None,1101.0, 250.0, None, None, None,2016-06-03 02:00:00, 5.4, None, 54.0, None,23
None, None,1100.0, 248.0, None, None, None,2016-06-03 03:00:00, 5.2, None, 54.0, None,23
None, None,1101.0, 247.0, None, None, None,2016-06-03 04:00:00, 3.8, None, 54.0, None,23
None, None,1102.0, 246.0, None, None, None,2016-06-03 05:00:00, 3.2, None, 53.0, None,23
None, None,1102.0, 245.0, None, None, None,2016-06-03 06:00:00, 2.3, None, 53.0, None,23
None, None,1102.0, 245.0, None, None, None,2016-06-03 07:00:00, 3.3, None, 54.0, None,23
None, None,1102.0, 244.0, None, None, None,2016-06-03 08:00:00, 2.4, None, 54.0, None,23
None, None,1102.0, 243.0, None, None, None,2016-06-03 09:00:00, 2.2, None, 54.0, None,23
None, None,1102.0, 242.0, None, None, None,2016-06-03 10:00:00, 2.2, None, 53.0, None,23
None, None,1102.0, 242.0, None, None, None,2016-06-03 11:00:00, 1.5, None, 51.0, None,23
None, None,1103.0, 242.0, None, None, None,2016-06-03 12:00:00, 1.3, None, 50.0, None,23
None, None,1104.0, 242.0, None, None, None,2016-06-03 13:00:00, 1.4, None, 51.0, None,23
None, None,1104.0, 242.0, None, None, None,2016-06-03 14:00:00, 1.5, None, 51.0, None,23
None, None,1105.0, 242.0, None, None, None,2016-06-03 15:00:00, 1.6, None, 52.0, None,23
None, None,1105.0, 242.0, None, None, None,2016-06-03 16:00:00, 2.4, None, 54.0, None,23
None, None,1105.0, 242.0, None, None, None,2016-06-03 17:00:00, 3.2, None, 54.0, None,23
None, None,1105.0, 242.0, None, None, None,2016-06-03 18:00:00, 4.5, None, 53.0, None,23
None, None,1104.0, 241.0, None, None, None,2016-06-03 19:00:00, 7.3, None, 53.0, None,23
None, None,1103.0, 239.0, None, None, None,2016-06-03 20:00:00, 9.1, None, 51.0, None,23
None, None,1104.0, 236.0, None, None, None,2016-06-03 21:00:00, 8.1, None, 40.0, None,23
None, None,1103.0, 233.0, None, None, None,2016-06-03 22:00:00, 8.7, None, 39.0, None,23
None, None,1102.0, 229.0, None, None, None,2016-06-03 23:00:00, 8.4, None, 50.0, None,23
None, None,1103.0, 226.0, None, None, None,2016-06-04 00:00:00, 8.8, None, 37.0, None,23
None, None,1103.0, 223.0, None, None, None,2016-06-04 01:00:00, 9.1, None, 50.0, None,23
None, None,1102.0, 222.0, None, None, None,2016-06-04 02:00:00, 9.2, None, 49.0, None,23
None, None,1103.0, 221.0, None, None, None,2016-06-04 03:00:00, 7.6, None, 49.0, None,23
None, None,1105.0, 218.0, None, None, None,2016-06-04 04:00:00, 6.0, None, 49.0, None,23
None, None,1105.0, 217.0, None, None, None,2016-06-04 05:00:00, 4.9, None, 49.0, None,23
None, None,1105.0, 216.0, None, None, None,2016-06-04 06:00:00, 4.8, None, 49.0, None,23
None, None,1105.0, 215.0, None, None, None,2016-06-04 07:00:00, 5.2, None, 50.0, None,23
None, None,1105.0, 214.0, None, None, None,2016-06-04 08:00:00, 4.6, None, 49.0, None,23
None, None,1105.0, 213.0, None, None, None,2016-06-04 09:00:00, 3.5, None, 49.0, None,23
None, None,1106.0, 213.0, None, None, None,2016-06-04 10:00:00, 3.0, None, 49.0, None,23
None, None,1106.0, 212.0, None, None, None,2016-06-04 11:00:00, 2.7, None, 50.0, None,23
None, None,1106.0, 212.0, None, None, None,2016-06-04 12:00:00, 2.5, None, 49.0, None,23
None, None,1106.0, 211.0, None, None, None,2016-06-04 13:00:00, 2.8, None, 46.0, None,23
None, None,1106.0, 211.0, None, None, None,2016-06-04 14:00:00, 3.9, None, 50.0, None,23
None, None,1105.0, 210.0, None, None, None,2016-06-04 15:00:00, 5.0, None, 49.0, None,23
None, None,1105.0, 210.0, None, None, None,2016-06-04 16:00:00, 6.7, None, 48.0, None,23
None, None,1104.0, 210.0, None, None, None,2016-06-04 17:00:00, 7.4, None, 49.0, None,23
None, None,1104.0, 210.0, None, None, None,2016-06-04 18:00:00, 8.2, None, 49.0, None,23
None, None,1103.0, 211.0, None, None, None,2016-06-04 19:00:00, 10.0, None, 47.0, None,23
None, None,1103.0, 210.0, None, None, None,2016-06-04 20:00:00, 11.3, None, 48.0, None,23
None, None,1102.0, 207.0, None, None, None,2016-06-04 21:00:00, 12.9, None, 46.0, None,23
None, None,1102.0, 203.0, None, None, None,2016-06-04 22:00:00, 13.4, None, 46.0, None,23
None, None,1102.0, 200.0, None, None, None,2016-06-04 23:00:00, 13.2, None, 44.0, None,23
None, None,1102.0, 196.0, None, None, None,2016-06-05 00:00:00, 13.5, None, 44.0, None,23
None, None,1102.0, 193.0, None, None, None,2016-06-05 01:00:00, 13.5, None, 44.0, None,23
None, None,1102.0, 192.0, None, None, None,2016-06-05 02:00:00, 13.5, None, 43.0, None,23
None, None,1103.0, 189.0, None, None, None,2016-06-05 03:00:00, 12.4, None, 44.0, None,23
None, None,1104.0, 188.0, None, None, None,2016-06-05 04:00:00, 9.8, None, 44.0, None,23
None, None,1105.0, 185.0, None, None, None,2016-06-05 05:00:00, 9.5, None, 43.0, None,23
None, None,1106.0, 183.0, None, None, None,2016-06-05 06:00:00, 6.3, None, 44.0, None,23
None, None,1106.0, 182.0, None, None, None,2016-06-05 07:00:00, 6.9, None, 43.0, None,23
None, None,1106.0, 181.0, None, None, None,2016-06-05 08:00:00, 5.9, None, 44.0, None,23
None, None,1106.0, 180.0, None, None, None,2016-06-05 09:00:00, 5.7, None, 43.0, None,23
None, None,1106.0, 180.0, None, None, None,2016-06-05 10:00:00, 5.6, None, 44.0, None,23
None, None,1106.0, 180.0, None, None, None,2016-06-05 11:00:00, 7.5, None, 42.0, None,23
None, None,1106.0, 180.0, None, None, None,2016-06-05 12:00:00, 7.7, None, 42.0, None,23
None, None,1105.0, 180.0, None, None, None,2016-06-05 13:00:00, 8.0, None, 42.0, None,23
None, None,1105.0, 180.0, None, None, None,2016-06-05 14:00:00, 8.8, None, 42.0, None,23
None, None,1104.0, 181.0, None, None, None,2016-06-05 15:00:00, 10.0, None, 44.0, None,23
None, None,1104.0, 181.0, None, None, None,2016-06-05 16:00:00, 11.3, None, 43.0, None,23
None, None,1103.0, 181.0, None, None, None,2016-06-05 17:00:00, 13.1, None, 43.0, None,23
None, None,1102.0, 181.0, None, None, None,2016-06-05 18:00:00, 14.7, None, 43.0, None,23
None, None,1102.0, 181.0, None, None, None,2016-06-05 19:00:00, 15.0, None, 42.0, None,23
None, None,1102.0, 179.0, None, None, None,2016-06-05 20:00:00, 16.2, None, 41.0, None,23
None, None,1101.0, 175.0, None, None, None,2016-06-05 21:00:00, 17.3, None, 29.0, None,23
None, None,1101.0, 171.0, None, None, None,2016-06-05 22:00:00, 17.8, None, 27.0, None,23
None, None,1101.0, 167.0, None, None, None,2016-06-05 23:00:00, 18.6, None, 27.0, None,23
None, None,1101.0, 163.0, None, None, None,2016-06-06 00:00:00, 17.7, None, 26.0, None,23
None, None,1102.0, 159.0, None, None, None,2016-06-06 01:00:00, 16.8, None, 27.0, None,23
None, None,1102.0, 158.0, None, None, None,2016-06-06 02:00:00, 16.3, None, 26.0, None,23
None, None,1103.0, 155.0, None, None, None,2016-06-06 03:00:00, 15.1, None, 26.0, None,23
None, None,1104.0, 152.0, None, None, None,2016-06-06 04:00:00, 13.0, None, 25.0, None,23
None, None,1104.0, 149.0, None, None, None,2016-06-06 05:00:00, 11.9, None, 25.0, None,23
None, None,1105.0, 147.0, None, None, None,2016-06-06 06:00:00, 10.4, None, 24.0, None,23
None, None,1104.0, 146.0, None, None, None,2016-06-06 07:00:00, 11.8, None, 37.0, None,23
None, None,1104.0, 145.0, None, None, None,2016-06-06 08:00:00, 11.8, None, 36.0, None,23
None, None,1104.0, 143.0, None, None, None,2016-06-06 09:00:00, 10.2, None, 36.0, None,23
None, None,1105.0, 142.0, None, None, None,2016-06-06 10:00:00, 9.8, None, 25.0, None,23
None, None,1105.0, 141.0, None, None, None,2016-06-06 11:00:00, 8.5, None, 25.0, None,23
None, None,1105.0, 140.0, None, None, None,2016-06-06 12:00:00, 9.9, None, 24.0, None,23
None, None,1105.0, 139.0, None, None, None,2016-06-06 13:00:00, 8.7, None, 36.0, None,23
None, None,1105.0, 138.0, None, None, None,2016-06-06 14:00:00, 8.9, None, 35.0, None,23
None, None,1104.0, 137.0, None, None, None,2016-06-06 15:00:00, 10.3, None, 36.0, None,23
None, None,1104.0, 137.0, None, None, None,2016-06-06 16:00:00, 9.7, None, 36.0, None,23
None, None,1104.0, 137.0, None, None, None,2016-06-06 17:00:00, 8.4, None, 35.0, None,23
None, None,1105.0, 136.0, None, None, None,2016-06-06 18:00:00, 8.3, None, 30.0, None,23
None, None,1105.0, 134.0, None, None, None,2016-06-06 19:00:00, 9.0, None, 32.0, None,23
None, None,1105.0, 132.0, None, None, None,2016-06-06 20:00:00, 11.6, None, 31.0, None,23
None, None,1104.0, 129.0, None, None, None,2016-06-06 21:00:00, 11.8, None, 33.0, None,23
None, None,1103.0, 126.0, None, None, None,2016-06-06 22:00:00, 10.6, None, 32.0, None,23
None, None,1105.0, 122.0, None, None, None,2016-06-06 23:00:00, 10.2, None, 32.0, None,23
None, None,1105.0, 120.0, None, None, None,2016-06-07 00:00:00, 9.2, None, 32.0, None,23
None, None,1105.0, 117.0, None, None, None,2016-06-07 01:00:00, 8.7, None, 31.0, None,23
None, None,1107.0, 115.0, None, None, None,2016-06-07 02:00:00, 8.3, None, 28.0, None,23
None, None,1106.0, 112.0, None, None, None,2016-06-07 03:00:00, 8.1, None, 29.0, None,23
None, None,1107.0, 111.0, None, None, None,2016-06-07 04:00:00, 6.8, None, 30.0, None,23
None, None,1107.0, 110.0, None, None, None,2016-06-07 05:00:00, 7.3, None, 30.0, None,23
None, None,1107.0, 109.0, None, None, None,2016-06-07 06:00:00, 6.2, None, 31.0, None,23
None, None,1107.0, 108.0, None, None, None,2016-06-07 07:00:00, 5.4, None, 29.0, None,23
None, None,1107.0, 107.0, None, None, None,2016-06-07 08:00:00, 5.4, None, 29.0, None,23
None, None,1108.0, 107.0, None, None, None,2016-06-07 09:00:00, 4.6, None, 30.0, None,23
None, None,1108.0, 107.0, None, None, None,2016-06-07 10:00:00, 3.8, None, 30.0, None,23
