pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
270.0, 187.0, None, None,2016-06-03 00:00:00,2.8, None, None,23
271.0, 186.0, None, None,2016-06-03 01:00:00,2.4, None, None,23
271.0, 185.0, None, None,2016-06-03 02:00:00,2.6, None, None,23
271.0, 184.0, None, None,2016-06-03 03:00:00,2.0, None, None,23
271.0, 184.0, None, None,2016-06-03 04:00:00,2.8, None, None,23
271.0, 183.0, None, None,2016-06-03 05:00:00,3.1, None, None,23
271.0, 183.0, None, None,2016-06-03 06:00:00,3.4, None, None,23
271.0, 183.0, None, None,2016-06-03 07:00:00,2.6, None, None,23
271.0, 182.0, None, None,2016-06-03 08:00:00,2.3, None, None,23
271.0, 182.0, None, None,2016-06-03 09:00:00,2.0, None, None,23
271.0, 182.0, None, None,2016-06-03 10:00:00,1.7, None, None,23
270.0, 182.0, None, None,2016-06-03 11:00:00,4.5, None, None,23
268.0, 180.0, None, None,2016-06-03 12:00:00,4.8, None, None,23
267.0, 180.0, None, None,2016-06-03 13:00:00,6.0, None, None,23
266.0, 180.0, None, None,2016-06-03 14:00:00,6.9, None, None,23
266.0, 180.0, None, None,2016-06-03 15:00:00,8.0, None, None,23
266.0, 179.0, None, None,2016-06-03 16:00:00,8.9, None, None,23
267.0, 175.0, None, None,2016-06-03 17:00:00,7.4, None, None,23
267.0, 173.0, None, None,2016-06-03 18:00:00,8.0, None, None,23
266.0, 169.0, None, None,2016-06-03 19:00:00,9.5, None, None,23
267.0, 165.0, None, None,2016-06-03 20:00:00,9.5, None, None,23
266.0, 161.0, None, None,2016-06-03 21:00:00,11.3, None, None,23
266.0, 159.0, None, None,2016-06-03 22:00:00,10.8, None, None,23
267.0, 158.0, None, None,2016-06-03 23:00:00,9.2, None, None,23
269.0, 156.0, None, None,2016-06-04 00:00:00,8.1, None, None,23
270.0, 155.0, None, None,2016-06-04 01:00:00,7.0, None, None,23
270.0, 153.0, None, None,2016-06-04 02:00:00,7.9, None, None,23
270.0, 152.0, None, None,2016-06-04 03:00:00,7.3, None, None,23
270.0, 152.0, None, None,2016-06-04 04:00:00,7.8, None, None,23
270.0, 152.0, None, None,2016-06-04 05:00:00,6.3, None, None,23
270.0, 151.0, None, None,2016-06-04 06:00:00,6.8, None, None,23
270.0, 151.0, None, None,2016-06-04 07:00:00,5.9, None, None,23
270.0, 151.0, None, None,2016-06-04 08:00:00,5.8, None, None,23
270.0, 151.0, None, None,2016-06-04 09:00:00,5.7, None, None,23
270.0, 151.0, None, None,2016-06-04 10:00:00,6.3, None, None,23
269.0, 150.0, None, None,2016-06-04 11:00:00,8.1, None, None,23
266.0, 148.0, None, None,2016-06-04 12:00:00,10.6, None, None,23
265.0, 148.0, None, None,2016-06-04 13:00:00,11.4, None, None,23
265.0, 148.0, None, None,2016-06-04 14:00:00,11.4, None, None,23
265.0, 148.0, None, None,2016-06-04 15:00:00,12.9, None, None,23
265.0, 146.0, None, None,2016-06-04 16:00:00,13.7, None, None,23
265.0, 142.0, None, None,2016-06-04 17:00:00,13.7, None, None,23
265.0, 138.0, None, None,2016-06-04 18:00:00,14.4, None, None,23
266.0, 133.0, None, None,2016-06-04 19:00:00,14.9, None, None,23
266.0, 128.0, None, None,2016-06-04 20:00:00,16.3, None, None,23
265.0, 124.0, None, None,2016-06-04 21:00:00,15.6, None, None,23
