ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0,0.0,9.0,0.0,2021-05-21,0.0,19.5,21
0.0,0.0,9.0,0.0,2021-05-22,0.0,19.5,21
2.2,2.2,11.5,0.0,2021-05-23,0.0,16.5,21
3.4,3.4,9.5,0.0,2021-05-24,0.0,14.0,21
0.0,0.0,12.0,0.0,2021-05-25,0.0,20.0,21
3.8,3.8,9.5,0.0,2021-05-26,0.0,16.5,21
2.0,2.0,10.0,0.0,2021-05-27,0.0,18.0,21
