WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
350.7, None, None, None, None,2021-01-22 00:00:00,71.9, None,4
355.7, None, None, None, None,2021-01-22 01:00:00,73.6, None,4
0.9, None, None, None, None,2021-01-22 02:00:00,74.3, None,4
4.2, None, None, None, None,2021-01-22 03:00:00,76.5, None,4
1.4, None, None, None, None,2021-01-22 04:00:00,81.3, None,4
354.2, None, None, None, None,2021-01-22 05:00:00,83.9, None,4
335.7, None, None, None, None,2021-01-22 06:00:00,86.1, None,4
343.2, None, None, None, None,2021-01-22 07:00:00,87.1, None,4
346.8, None, None, None, None,2021-01-22 08:00:00,86.5, None,4
357.0, None, None, None, None,2021-01-22 09:00:00,84.3, None,4
2.6, None, None, None, None,2021-01-22 10:00:00,78.9, None,4
9.1, None, None, None, None,2021-01-22 11:00:00,75.3, None,4
6.3, None, None, None, None,2021-01-22 12:00:00,72.7, None,4
16.1, None, None, None, None,2021-01-22 13:00:00,69.4, None,4
14.4, None, None, None, None,2021-01-22 14:00:00,62.3, None,4
31.8, None, None, None, None,2021-01-22 15:00:00,57.7, None,4
51.2, None, None, None, None,2021-01-22 16:00:00,56.0, None,4
19.9, None, None, None, None,2021-01-22 17:00:00,58.8, None,4
325.5, None, None, None, None,2021-01-22 18:00:00,67.2, None,4
322.0, None, None, None, None,2021-01-22 19:00:00,79.7, None,4
326.9, None, None, None, None,2021-01-22 20:00:00,82.3, None,4
343.0, None, None, None, None,2021-01-22 21:00:00,85.3, None,4
1.9, None, None, None, None,2021-01-22 22:00:00,85.4, None,4
328.3, None, None, None, None,2021-01-22 23:00:00,87.8, None,4
344.2, None, None, None, None,2021-01-23 00:00:00,90.4, None,4
5.5, None, None, None, None,2021-01-23 01:00:00,80.0, None,4
356.2, None, None, None, None,2021-01-23 02:00:00,78.1, None,4
334.4, None, None, None, None,2021-01-23 03:00:00,87.4, None,4
326.5, None, None, None, None,2021-01-23 04:00:00,87.5, None,4
343.3, None, None, None, None,2021-01-23 05:00:00,86.0, None,4
337.7, None, None, None, None,2021-01-23 06:00:00,88.9, None,4
331.5, None, None, None, None,2021-01-23 07:00:00,89.5, None,4
338.6, None, None, None, None,2021-01-23 08:00:00,91.3, None,4
340.2, None, None, None, None,2021-01-23 09:00:00,90.1, None,4
