time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2019-09-17,16.7,13.8,9.2,38
2019-09-18,1.4,19.4,7.9,38
2019-09-19,0.0,16.1,8.8,38
2019-09-20,0.0,19.5,7.0,38
2019-09-21,8.3,15.6,10.4,38
2019-09-22,25.0,17.8,7.0,38
2019-09-23,15.3,11.2,7.3,38
