pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -2.256, 93.0, None, None, None, None, 0.0, None, -3.0, -2.3, -2.3, 0.0, -3.0, None, -1.7, 93.0, None,2022-11-26 00:00:00, 38.0, None, 37.75,48
None, None, -2.416, 93.0, None, None, None, None, 0.0, None, -3.0, -2.4, -2.4, 0.0, -3.0, None, -1.7, 93.0, None,2022-11-26 01:00:00, 37.0, None, 37.49,48
None, None, None, None, None, None, None, None, 0.0, None, -3.0, -2.6, -2.6, 0.0, None, None, -1.7, 93.0, None,2022-11-26 02:00:00, 37.0, None, None,48
None, None, -2.462, 93.1, None, None, None, None, 0.0, None, -3.0, -2.5, -2.6, 0.1, -3.0, None, -1.7, 93.0, None,2022-11-26 03:00:00, 37.0, None, 37.04,48
None, None, -2.217, 93.1, None, None, None, None, 0.0, None, -3.0, -2.2, -2.6, 0.1, -3.0, None, -1.7, 93.0, None,2022-11-26 04:00:00, 37.0, None, 36.83,48
None, None, None, None, None, None, None, None, 0.0, None, -3.0, -2.0, -2.6, 0.0, None, None, -1.7, 93.0, None,2022-11-26 05:00:00, 36.0, None, None,48
5.1, None, -1.638, 93.2, None, None, None, None, -2.0, None, -2.0, -1.6, -2.6, 0.1, -2.0, None, -1.6, 93.0, None,2022-11-26 06:00:00, 34.0, None, 34.44,48
5.1, None, None, None, None, None, None, None, 1.0, None, -2.0, -1.5, -1.7, 0.1, None, None, -1.5, 93.0, None,2022-11-26 07:00:00, 35.0, None, None,48
5.1, None, -1.363, 93.3, None, None, None, None, 0.0, None, -2.0, -1.4, -1.7, 0.0, -2.0, None, -1.3, 93.0, None,2022-11-26 08:00:00, 35.0, None, 35.21,48
2.6, None, -0.79, 93.4, None, None, None, None, 1.0, None, -2.0, -0.8, -1.7, 0.2, -2.0, None, -0.8, 93.0, None,2022-11-26 09:00:00, 36.0, None, 35.93,48
3.1, None, None, None, None, None, None, None, 1.0, None, -1.0, -0.1, -1.7, 0.7, None, None, -0.1, 93.0, None,2022-11-26 10:00:00, 36.0, None, None,48
3.8, None, 0.199, 93.3, None, None, None, None, -1.0, None, -1.0, 0.2, -1.7, 0.7, -1.0, None, 0.2, 93.0, None,2022-11-26 11:00:00, 36.0, None, 35.81,48
4.4, None, None, None, None, None, None, None, 0.0, None, -1.0, 0.3, -1.7, 0.6, None, None, 0.3, 93.0, None,2022-11-26 12:00:00, 36.0, None, None,48
6.4, None, None, None, None, None, None, None, 3.0, None, -1.0, 0.1, -1.7, 2.7, None, None, 0.3, 94.0, None,2022-11-26 14:00:00, 40.0, None, None,48
