pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
3.1,-1.0,-1.1, 1025.9, 0.0, 0.0,-0.7,98.0,2022-11-26 00:00:00,-1.0, 959.0,48
3.1,-0.6,-1.1, 1026.9, 0.0, 0.0,-0.5,97.0,2022-11-26 01:00:00,-1.0, 960.0,48
3.1,-0.6,-1.1, 1025.8, 0.0, 0.0,-0.5,96.0,2022-11-26 02:00:00,-1.0, 959.0,48
3.1,-0.6,-1.1, 1027.0, 0.0, 0.0,-0.4,97.0,2022-11-26 03:00:00,-1.0, 960.0,48
3.1,-0.6,-1.1, 1027.0, 0.0, 0.0,-0.4,97.0,2022-11-26 04:00:00,-1.0, 960.0,48
3.1,-1.0,-1.1, 1026.0, 0.0, 0.0,-0.4,97.0,2022-11-26 05:00:00,-1.0, 959.0,48
3.1,-0.7,-1.1, 1027.1, 0.0, 0.0,-0.4,97.0,2022-11-26 06:00:00,-1.0, 960.0,48
3.1,-0.7,-0.8, 1026.0, 0.0, 0.0,-0.6,97.0,2022-11-26 07:00:00,-1.0, 959.0,48
3.1,-0.7,-0.9, 1026.0, 0.0, 0.0,-0.6,97.0,2022-11-26 08:00:00,-1.0, 959.0,48
2.3,-0.5,-0.9, 1026.0, 0.0, 0.0,-0.5,96.0,2022-11-26 09:00:00,-1.0, 959.0,48
1.4,0.0,-0.9, 1024.9, 0.0, 0.0,0.0,94.0,2022-11-26 10:00:00,-1.0, 958.0,48
0.7,0.0,-0.9, 1024.9, 0.0, 0.0,0.4,95.0,2022-11-26 11:00:00,-1.0, 958.0,48
0.0,1.9,-0.9, 1023.7, 0.0, 0.0,2.1,82.0,2022-11-26 12:00:00,-1.0, 957.0,48
0.0,0.8,-0.9, 1021.6, 0.0, 0.0,2.1,92.0,2022-11-26 13:00:00,0.0, 955.0,48
0.0,1.5,-0.9, 1019.4, 0.0, 0.0,2.1,88.0,2022-11-26 14:00:00,0.0, 953.0,48
0.0,2.3,-0.9, 1018.3, 0.0, 0.0,2.7,80.0,2022-11-26 15:00:00,0.0, 952.0,48
0.0,1.2,-0.9, 1018.4, 0.0, 0.0,2.7,89.0,2022-11-26 16:00:00,0.0, 952.0,48
0.0,1.3,-0.9, 1016.2, 0.0, 0.0,2.7,84.0,2022-11-26 17:00:00,-1.0, 950.0,48
0.0,0.1,-0.9, 1014.2, 0.0, 0.0,3.5,95.0,2022-11-26 18:00:00,-1.0, 948.0,48
0.0,2.0,0.0, 1013.0, 0.0, 0.0,1.8,78.0,2022-11-26 19:00:00,-1.0, 947.0,48
0.0,4.6,0.0, 1010.6, 0.0, 0.0,4.8,60.0,2022-11-26 20:00:00,-3.0, 945.0,48
0.0,5.0,0.0, 1008.4, 0.0, 0.0,5.1,58.0,2022-11-26 21:00:00,-2.0, 943.0,48
0.0,4.8,0.0, 1007.4, 0.0, 0.0,5.1,60.0,2022-11-26 22:00:00,-2.0, 942.0,48
0.0,4.9,0.0, 1005.2, 0.0, 0.0,5.1,59.0,2022-11-26 23:00:00,-2.0, 940.0,48
0.0,4.8,0.0, 1002.9, 0.0, 0.0,5.1,59.0,2022-11-27 00:00:00,-2.0, 938.0,48
0.5,1.4,0.0, 1004.3, 0.5, 0.0,5.1,87.0,2022-11-27 01:00:00,-1.0, 939.0,48
0.7,0.5,0.0, 1005.4, 0.2, 0.0,5.1,89.0,2022-11-27 02:00:00,-1.0, 940.0,48
0.7,-0.3,-0.3, 1006.5, 0.1, 0.0,5.1,93.0,2022-11-27 03:00:00,-1.0, 941.0,48
0.7,-0.7,-0.7, 1006.6, 0.0, 0.0,5.1,94.0,2022-11-27 04:00:00,-2.0, 941.0,48
0.7,-1.7,-1.7, 1007.7, 0.0, 0.0,5.1,94.0,2022-11-27 05:00:00,-2.0, 942.0,48
0.7,-2.3,-2.4, 1007.9, 0.0, 0.0,5.1,94.0,2022-11-27 06:00:00,-3.0, 942.0,48
0.7,-3.4,-3.5, 1008.9, 0.0, 0.0,-2.2,94.0,2022-11-27 07:00:00,-4.0, 943.0,48
None,-4.0,-4.0, None, None, None,-2.2,93.0,2022-11-27 08:00:00,-5.0, None,48
None,-4.3,-4.5, 1009.8, 0.0, 0.0,-2.2,94.0,2022-11-27 09:00:00,-5.0, 944.0,48
None,-3.9,-4.5, 1009.8, 0.0, 0.0,-2.2,92.0,2022-11-27 10:00:00,-5.0, 944.0,48
None,-2.0,-4.5, 1009.6, 0.0, 0.0,-2.1,79.0,2022-11-27 11:00:00,-5.0, 944.0,48
None,-1.7,-4.5, 1009.6, 0.0, 0.0,-0.6,87.0,2022-11-27 12:00:00,-3.0, 944.0,48
None,0.1,-4.5, 1009.7, 0.0, 0.0,0.0,57.0,2022-11-27 13:00:00,-7.0, 944.0,48
None,0.3,-4.5, 1009.8, 0.0, 0.0,0.5,51.0,2022-11-27 14:00:00,-9.0, 944.0,48
None,0.4,-4.5, 1009.8, 0.0, 0.0,0.6,45.0,2022-11-27 15:00:00,-10.0, 944.0,48
None,0.0,-4.5, 1011.0, 0.0, 0.0,0.6,48.0,2022-11-27 16:00:00,-9.0, 945.0,48
None,-0.3,-4.5, 1010.0, 0.0, 0.0,0.6,47.0,2022-11-27 17:00:00,-9.0, 944.0,48
None,-1.6,-4.5, 1011.2, 0.0, 0.0,0.6,61.0,2022-11-27 18:00:00,-7.0, 945.0,48
None,-1.4,-2.3, 1011.3, 0.0, 0.0,-1.3,58.0,2022-11-27 19:00:00,-8.0, 945.0,48
None,-2.4,-2.4, 1011.4, 0.0, 0.0,-1.3,60.0,2022-11-27 20:00:00,-8.0, 945.0,48
None,-3.7,-3.7, 1012.6, 0.0, 0.0,-1.3,46.0,2022-11-27 21:00:00,-12.0, 946.0,48
