station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -4.2, 132.0, None, None, 1037.0, 395.0, None, 2015-01-01 00:00:00, None
None, None, None, None, -3.9, 133.0, None, None, 1036.0, 395.0, None, 2015-01-01 01:00:00, None
None, None, None, None, -4.1, 132.0, None, None, 1035.0, 395.0, None, 2015-01-01 02:00:00, None
None, None, None, None, -3.1, 132.0, None, None, 1034.0, 395.0, None, 2015-01-01 03:00:00, None
None, None, None, None, 3.6, None, None, None, 1030.0, 396.0, None, 2015-01-01 04:00:00, None
None, None, None, None, 4.5, None, None, None, 1037.0, 397.0, None, 2015-01-01 05:00:00, None
None, None, None, None, 3.6, None, None, None, 1039.0, 397.0, None, 2015-01-01 06:00:00, None
None, None, None, None, 4.1, 132.0, None, None, 1033.0, 397.0, None, 2015-01-01 07:00:00, None
None, None, None, None, 4.3, 130.0, None, None, 1036.0, 397.0, None, 2015-01-01 08:00:00, None
None, None, None, None, 4.3, 130.0, None, None, 1043.0, 397.0, None, 2015-01-01 09:00:00, None
None, None, None, None, 4.0, 128.0, None, None, 1048.0, 397.0, None, 2015-01-01 10:00:00, None
None, None, None, None, 3.8, 129.0, None, None, 1052.0, 397.0, None, 2015-01-01 11:00:00, None
None, None, None, None, 3.3, 128.0, None, None, 1054.0, 398.0, None, 2015-01-01 12:00:00, None
None, None, None, None, 3.0, 127.0, None, None, 1055.0, 398.0, None, 2015-01-01 13:00:00, None
None, None, None, None, 2.6, 128.0, None, None, 1055.0, 398.0, None, 2015-01-01 14:00:00, None
None, None, None, None, 1.1, 128.0, None, None, 1056.0, 398.0, None, 2015-01-01 15:00:00, None
None, None, None, None, 2.8, 129.0, None, None, 1056.0, 398.0, None, 2015-01-01 16:00:00, None
None, None, None, None, 0.6, 128.0, None, None, 1056.0, 398.0, None, 2015-01-01 17:00:00, None
None, None, None, None, 1.6, 127.0, None, None, 1056.0, 398.0, None, 2015-01-01 18:00:00, None
None, None, None, None, 1.1, 127.0, None, None, 1056.0, 398.0, None, 2015-01-01 19:00:00, None
None, None, None, None, 3.6, 127.0, None, None, 1056.0, 398.0, None, 2015-01-01 20:00:00, None
None, None, None, None, 2.6, None, None, None, 1058.0, 399.0, None, 2015-01-01 21:00:00, None
None, None, None, None, 2.7, 126.0, None, None, 1061.0, 401.0, None, 2015-01-01 22:00:00, None
None, None, None, None, 3.8, 125.0, None, None, 1064.0, 402.0, None, 2015-01-01 23:00:00, None
None, None, None, None, 2.6, 125.0, None, None, 1065.0, 402.0, None, 2015-01-02 00:00:00, None
None, None, None, None, 2.4, 124.0, None, None, 1066.0, 402.0, None, 2015-01-02 01:00:00, None
None, None, None, None, 1.6, 124.0, None, None, 1065.0, 404.0, None, 2015-01-02 02:00:00, None
None, None, None, None, 0.9, 124.0, None, None, 1061.0, 405.0, None, 2015-01-02 03:00:00, None
None, None, None, None, 1.3, 124.0, None, None, 1065.0, 406.0, None, 2015-01-02 04:00:00, None
None, None, None, None, 1.0, 124.0, None, None, 1065.0, 406.0, None, 2015-01-02 05:00:00, None
None, None, None, None, 0.5, 123.0, None, None, 1065.0, 405.0, None, 2015-01-02 06:00:00, None
None, None, None, None, -1.3, 125.0, None, None, 1066.0, 406.0, None, 2015-01-02 07:00:00, None
None, None, None, None, -0.8, 125.0, None, None, 1067.0, 407.0, None, 2015-01-02 08:00:00, None
None, None, None, None, -0.6, 126.0, None, None, 1066.0, 408.0, None, 2015-01-02 09:00:00, None
None, None, None, None, -0.7, 125.0, None, None, 1067.0, 408.0, None, 2015-01-02 10:00:00, None
None, None, None, None, -1.0, 125.0, None, None, 1067.0, 408.0, None, 2015-01-02 11:00:00, None
None, None, None, None, -1.0, 125.0, None, None, 1068.0, 408.0, None, 2015-01-02 12:00:00, None
None, None, None, None, -1.6, 125.0, None, None, 1069.0, 409.0, None, 2015-01-02 13:00:00, None
None, None, None, None, -1.7, 125.0, None, None, 1069.0, 408.0, None, 2015-01-02 14:00:00, None
None, None, None, None, -2.3, 124.0, None, None, 1069.0, 408.0, None, 2015-01-02 15:00:00, None
None, None, None, None, -2.6, 125.0, None, None, 1070.0, 409.0, None, 2015-01-02 16:00:00, None
None, None, None, None, -2.8, 125.0, None, None, 1070.0, 409.0, None, 2015-01-02 17:00:00, None
None, None, None, None, -2.6, 125.0, None, None, 1070.0, 408.0, None, 2015-01-02 18:00:00, None
None, None, None, None, -2.3, 125.0, None, None, 1071.0, 409.0, None, 2015-01-02 19:00:00, None
None, None, None, None, -1.7, 124.0, None, None, 1071.0, 409.0, None, 2015-01-02 20:00:00, None
None, None, None, None, -2.4, 125.0, None, None, 1071.0, 409.0, None, 2015-01-02 21:00:00, None
None, None, None, None, -2.4, 125.0, None, None, 1071.0, 408.0, None, 2015-01-02 22:00:00, None
None, None, None, None, -2.5, 125.0, None, None, 1071.0, 408.0, None, 2015-01-02 23:00:00, None
None, None, None, None, -3.0, 125.0, None, None, 1071.0, 408.0, None, 2015-01-03 00:00:00, None
None, None, None, None, -3.5, 125.0, None, None, 1072.0, 408.0, None, 2015-01-03 01:00:00, None
None, None, None, None, -4.1, 123.0, None, None, 1072.0, 408.0, None, 2015-01-03 02:00:00, None
None, None, None, None, -4.4, 124.0, None, None, 1072.0, 408.0, None, 2015-01-03 03:00:00, None
None, None, None, None, -4.0, 124.0, None, None, 1072.0, 407.0, None, 2015-01-03 04:00:00, None
None, None, None, None, -4.0, 124.0, None, None, 1071.0, 407.0, None, 2015-01-03 05:00:00, None
None, None, None, None, -4.3, 124.0, None, None, 1072.0, 407.0, None, 2015-01-03 06:00:00, None
None, None, None, None, -4.1, 124.0, None, None, 1072.0, 407.0, None, 2015-01-03 07:00:00, None
None, None, None, None, -3.9, 123.0, None, None, 1072.0, 407.0, None, 2015-01-03 08:00:00, None
None, None, None, None, -3.8, 123.0, None, None, 1072.0, 407.0, None, 2015-01-03 09:00:00, None
None, None, None, None, -9.8, 123.0, None, None, 1073.0, 407.0, None, 2015-01-03 10:00:00, None
None, None, None, None, -13.6, 125.0, None, None, 1075.0, 407.0, None, 2015-01-03 11:00:00, None
None, None, None, None, -15.4, 126.0, None, None, 1074.0, 407.0, None, 2015-01-03 12:00:00, None
None, None, None, None, -15.9, 127.0, None, None, 1072.0, 408.0, None, 2015-01-03 13:00:00, None
None, None, None, None, -16.8, 125.0, None, None, 1075.0, 409.0, None, 2015-01-03 14:00:00, None
None, None, None, None, -17.4, 126.0, None, None, 1076.0, 409.0, None, 2015-01-03 15:00:00, None
None, None, None, None, -18.5, 125.0, None, None, 1078.0, 409.0, None, 2015-01-03 16:00:00, None
None, None, None, None, -19.1, 125.0, None, None, 1079.0, 408.0, None, 2015-01-03 17:00:00, None
None, None, None, None, -19.1, 125.0, None, None, 1082.0, 408.0, None, 2015-01-03 18:00:00, None
None, None, None, None, -19.1, 125.0, None, None, 1084.0, 409.0, None, 2015-01-03 19:00:00, None
None, None, None, None, -19.3, 127.0, None, None, 1086.0, 410.0, None, 2015-01-03 20:00:00, None
None, None, None, None, -19.3, 126.0, None, None, 1086.0, 410.0, None, 2015-01-03 21:00:00, None
None, None, None, None, -19.4, 127.0, None, None, 1088.0, 411.0, None, 2015-01-03 22:00:00, None
None, None, None, None, -19.5, 127.0, None, None, 1089.0, 411.0, None, 2015-01-03 23:00:00, None
None, None, None, None, -20.1, 128.0, None, None, 1090.0, 411.0, None, 2015-01-04 00:00:00, None
None, None, None, None, -20.3, 127.0, None, None, 1091.0, 411.0, None, 2015-01-04 01:00:00, None
None, None, None, None, -20.5, 128.0, None, None, 1093.0, 412.0, None, 2015-01-04 02:00:00, None
None, None, None, None, -20.7, 128.0, None, None, 1095.0, 413.0, None, 2015-01-04 03:00:00, None
None, None, None, None, -20.9, 128.0, None, None, 1099.0, 413.0, None, 2015-01-04 04:00:00, None
None, None, None, None, -21.0, 128.0, None, None, 1097.0, 413.0, None, 2015-01-04 05:00:00, None
None, None, None, None, -21.0, 128.0, None, None, 1099.0, 413.0, None, 2015-01-04 06:00:00, None
None, None, None, None, -21.1, 128.0, None, None, 1105.0, 413.0, None, 2015-01-04 07:00:00, None
None, None, None, None, -21.1, 128.0, None, None, 1104.0, 414.0, None, 2015-01-04 08:00:00, None
None, None, None, None, -21.2, 128.0, None, None, 1111.0, 414.0, None, 2015-01-04 09:00:00, None
None, None, None, None, -21.3, 128.0, None, None, 1113.0, 416.0, None, 2015-01-04 10:00:00, None
None, None, None, None, -21.4, 129.0, None, None, 1114.0, 416.0, None, 2015-01-04 11:00:00, None
None, None, None, None, -21.4, 130.0, None, None, 1121.0, 418.0, None, 2015-01-04 12:00:00, None
None, None, None, None, -21.5, 130.0, None, None, 1121.0, 420.0, None, 2015-01-04 13:00:00, None
None, None, None, None, -21.6, 132.0, None, None, 1130.0, 421.0, None, 2015-01-04 14:00:00, None
None, None, None, None, -21.6, 134.0, None, None, 1123.0, 424.0, None, 2015-01-04 15:00:00, None
None, None, None, None, -21.4, 138.0, None, None, 1129.0, 428.0, None, 2015-01-04 16:00:00, None
None, None, None, None, -21.7, 140.0, None, None, 1134.0, 431.0, None, 2015-01-04 17:00:00, None
None, None, None, None, -21.5, 142.0, None, None, 1141.0, 434.0, None, 2015-01-04 18:00:00, None
None, None, None, None, -21.4, 144.0, None, None, 1137.0, 437.0, None, 2015-01-04 19:00:00, None
None, None, None, None, -20.9, 145.0, None, None, 1128.0, 440.0, None, 2015-01-04 20:00:00, None
None, None, None, None, -18.4, 145.0, None, None, 1131.0, 443.0, None, 2015-01-04 21:00:00, None
None, None, None, None, -17.0, 145.0, None, None, 1124.0, 443.0, None, 2015-01-04 22:00:00, None
None, None, None, None, -19.8, 145.0, None, None, 1130.0, 443.0, None, 2015-01-04 23:00:00, None
None, None, None, None, -20.3, 146.0, None, None, 1136.0, 443.0, None, 2015-01-05 00:00:00, None
None, None, None, None, -19.9, 145.0, None, None, 1139.0, 443.0, None, 2015-01-05 01:00:00, None
None, None, None, None, -19.9, 145.0, None, None, 1141.0, 443.0, None, 2015-01-05 02:00:00, None
None, None, None, None, -20.0, 145.0, None, None, 1144.0, 443.0, None, 2015-01-05 03:00:00, None
