wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
259.0, 60.0, 3.3, 0.0, -1.4, 3.9, 5.8, 3.2, 289.0, 0.0, 0.0, 78.0,2020-03-18 00:00:00,12
283.0, 67.0, 2.0, 0.0, -1.0, 1.9, 4.6, 2.7, 320.0, 0.0, 0.0, 80.0,2020-03-18 01:00:00,12
263.0, 78.0, 3.9, 0.0, -0.3, 1.7, 3.2, 2.2, 259.0, 0.0, 0.0, 82.0,2020-03-18 02:00:00,12
279.0, 80.0, 1.9, 0.0, -0.4, 0.0, 2.7, 1.2, 283.0, 0.0, 0.0, 84.0,2020-03-18 03:00:00,12
227.0, 82.0, 1.7, 0.0, -0.6, 2.4, 2.2, 1.7, 263.0, 0.0, 0.0, 80.0,2020-03-18 04:00:00,12
246.0, 84.0, 0.0, 0.0, -1.2, 1.8, 1.2, 0.8, 279.0, 0.0, 0.0, 82.0,2020-03-18 05:00:00,12
257.0, 80.0, 2.4, 0.0, -1.4, 1.7, 1.7, 1.1, 227.0, 0.0, 0.0, 83.0,2020-03-18 06:00:00,12
339.0, 82.0, 1.8, 0.0, -1.9, 1.7, 0.8, 5.7, 246.0, 0.0, 0.0, 69.0,2020-03-18 07:00:00,12
349.0, 83.0, 1.7, 0.0, -1.5, 3.1, 1.1, 9.8, 257.0, 0.0, 0.0, 46.0,2020-03-18 08:00:00,12
359.0, 69.0, 1.7, 0.0, 0.5, 3.5, 5.7, 11.2, 339.0, 0.0, 0.0, 42.0,2020-03-18 09:00:00,12
61.0, 46.0, 3.1, 0.0, -1.3, 6.0, 9.8, 11.6, 349.0, 0.0, 0.0, 46.0,2020-03-18 10:00:00,12
74.0, 42.0, 3.5, 0.0, -1.2, 5.8, 11.2, 12.3, 359.0, 0.0, 0.0, 43.0,2020-03-18 11:00:00,12
55.0, 46.0, 6.0, 0.0, 0.4, 6.2, 11.6, 12.7, 61.0, 0.0, 0.0, 43.0,2020-03-18 12:00:00,12
67.0, 43.0, 5.8, 0.0, 0.1, 6.5, 12.3, 12.8, 74.0, 0.0, 0.0, 44.0,2020-03-18 13:00:00,12
