pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,13.4,12.6, 1009.4, 0.0, None,23.9,56.0,2022-06-18 00:00:00, None,5.0, 916.0,25
None,10.6,10.6, 1009.6, 0.0, None,23.9,67.0,2022-06-18 01:00:00, None,5.0, 916.0,25
None,9.7,9.7, 1009.7, 0.0, None,23.9,72.0,2022-06-18 02:00:00, None,5.0, 916.0,25
None,8.7,8.5, 1009.7, 0.0, None,23.9,75.0,2022-06-18 03:00:00, None,4.0, 916.0,25
None,7.9,7.8, 1009.8, 0.0, None,23.9,80.0,2022-06-18 04:00:00, None,4.0, 916.0,25
None,7.6,7.6, 1009.7, 0.0, None,23.9,81.0,2022-06-18 05:00:00, None,5.0, 916.0,25
None,7.5,7.2, 1010.8, 0.1, None,23.9,83.0,2022-06-18 06:00:00, None,5.0, 917.0,25
None,8.6,7.5, 1010.9, 0.0, None,8.6,80.0,2022-06-18 07:00:00, None,6.0, 917.0,25
None,10.1,7.5, 1009.7, 0.1, None,10.3,72.0,2022-06-18 08:00:00, None,6.0, 916.0,25
None,11.8,7.5, 1009.5, 0.0, None,11.8,66.0,2022-06-18 09:00:00, None,6.0, 916.0,25
None,13.3,7.5, 1009.7, 0.0, None,13.2,65.0,2022-06-18 10:00:00, None,7.0, 916.0,25
None,15.9,7.5, 1009.6, -0.1, None,15.9,55.0,2022-06-18 11:00:00, None,7.0, 916.0,25
None,18.0,7.5, 1008.5, -0.1, None,17.9,45.0,2022-06-18 12:00:00, None,5.0, 915.0,25
None,19.3,7.5, 1008.6, -0.1, None,19.7,40.0,2022-06-18 13:00:00, None,6.0, 915.0,25
None,20.3,7.5, 1008.6, -0.1, None,20.9,36.0,2022-06-18 14:00:00, None,5.0, 915.0,25
None,21.4,7.5, 1007.5, -0.2, None,21.7,35.0,2022-06-18 15:00:00, None,6.0, 914.0,25
None,20.3,7.5, 1008.8, 0.2, None,22.6,36.0,2022-06-18 16:00:00, None,4.0, 915.0,25
None,19.2,7.5, 1010.0, -0.6, None,22.6,42.0,2022-06-18 17:00:00, None,5.0, 916.0,25
None,19.9,7.5, 1009.9, -0.2, None,22.6,34.0,2022-06-18 18:00:00, None,3.0, 916.0,25
None,21.0,19.8, 1009.7, 0.0, None,22.0,25.0,2022-06-18 19:00:00, None,0.0, 916.0,25
None,19.0,19.1, 1009.8, -0.5, None,22.0,27.0,2022-06-18 20:00:00, None,0.0, 916.0,25
None,17.5,17.5, 1009.8, -0.3, None,22.0,31.0,2022-06-18 21:00:00, None,1.0, 916.0,25
None,15.1,15.0, 1011.0, -0.1, None,22.0,41.0,2022-06-18 22:00:00, None,1.0, 917.0,25
None,13.4,13.4, 1012.0, -0.3, None,22.0,51.0,2022-06-18 23:00:00, None,4.0, 918.0,25
None,12.2,12.1, 1011.9, 0.1, None,22.0,60.0,2022-06-19 00:00:00, None,5.0, 918.0,25
None,10.9,10.9, 1013.0, 0.1, None,22.0,65.0,2022-06-19 01:00:00, None,4.0, 919.0,25
None,10.2,10.1, 1013.0, 0.1, None,22.0,68.0,2022-06-19 02:00:00, None,5.0, 919.0,25
None,9.6,9.5, 1014.0, -0.2, None,22.0,71.0,2022-06-19 03:00:00, None,4.0, 920.0,25
None,8.9,8.6, 1014.2, 0.1, None,22.0,75.0,2022-06-19 04:00:00, None,5.0, 920.0,25
None,8.1,8.1, 1015.5, 0.0, None,22.0,78.0,2022-06-19 05:00:00, None,4.0, 921.0,25
None,8.0,7.7, 1016.5, 0.2, None,22.0,81.0,2022-06-19 06:00:00, None,5.0, 922.0,25
