CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
3.307, 99.7, 3.9, 100.0, None, None, None, None, None, 3.3, 1.9, None, None, 3.0,2022-06-18 00:00:00,25
3.311, 99.7, 3.9, 100.0, None, 13.87, None, 209.7, 14.96, 3.3, 1.9, None, None, 3.0,2022-06-18 01:00:00,25
2.851, 99.8, 3.9, 100.0, None, 17.83, None, 224.1, 11.5, 2.9, 1.9, None, None, 3.0,2022-06-18 02:00:00,25
2.897, 96.1, 3.9, 96.0, None, 13.84, None, 233.7, 11.49, 2.9, 1.9, None, None, 3.0,2022-06-18 03:00:00,25
2.595, 99.8, 3.9, 100.0, None, 17.84, None, 189.5, 13.22, 2.6, 1.9, None, None, 3.0,2022-06-18 04:00:00,25
2.157, 99.8, 3.9, 100.0, None, 17.7, None, 212.7, 12.7, 2.2, 1.9, None, None, 2.0,2022-06-18 05:00:00,25
1.935, 99.7, 3.9, 100.0, None, 11.68, None, 242.3, 10.05, 1.9, 1.8, None, None, 2.0,2022-06-18 06:00:00,25
1.757, 99.7, 2.4, 100.0, None, 12.64, None, 241.3, 9.88, 1.8, 1.7, None, None, 2.0,2022-06-18 07:00:00,25
1.889, 97.4, 2.4, 97.0, None, 9.84, None, 245.1, 11.02, 1.9, 1.6, None, None, 1.0,2022-06-18 08:00:00,25
1.951, 92.6, 2.4, 93.0, None, 12.21, None, 243.2, 11.58, 2.0, 1.6, None, None, 0.0,2022-06-18 09:00:00,25
2.454, 91.8, 2.7, 92.0, None, 19.53, None, 249.7, 10.32, 2.5, 1.6, None, None, 1.0,2022-06-18 10:00:00,25
2.811, 83.7, 3.2, 84.0, None, 14.61, None, 260.0, 10.42, 2.8, 1.6, None, None, 0.0,2022-06-18 11:00:00,25
2.895, 96.2, 3.2, 96.0, None, 24.5, None, 246.6, 8.71, 2.9, 1.6, None, None, 2.0,2022-06-18 12:00:00,25
3.93, 98.9, 4.0, 99.0, None, 44.42, None, 243.6, 6.649, 3.9, 1.6, None, None, 4.0,2022-06-18 13:00:00,25
3.73, 81.7, 4.1, 82.0, None, None, None, None, None, 3.7, 1.6, None, None, 0.0,2022-06-18 14:00:00,25
