air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
7.1, 7.136, 95.9, 12.6, 96.0, 7.0,2022-06-18 00:00:00, 6.0,25
7.1, 7.057, 95.8, 12.6, 96.0, 6.8,2022-06-18 01:00:00, 7.0,25
7.3, 7.339, 96.1, 12.6, 96.0, 6.8,2022-06-18 02:00:00, 7.0,25
6.6, 6.622, 96.1, 12.6, 96.0, 6.6,2022-06-18 03:00:00, 6.0,25
7.0, 6.98, 96.3, 12.6, 96.0, 6.6,2022-06-18 04:00:00, 6.0,25
7.3, 7.288, 95.9, 12.6, 96.0, 6.6,2022-06-18 05:00:00, 7.0,25
7.1, 7.089, 95.4, 12.6, 95.0, 6.6,2022-06-18 06:00:00, 7.0,25
9.7, 9.68, 77.07, 9.7, 77.0, 7.0,2022-06-18 07:00:00, 6.0,25
11.2, 11.24, 69.36, 11.2, 69.0, 7.0,2022-06-18 08:00:00, 6.0,25
11.2, 11.22, 66.65, 11.8, 67.0, 7.0,2022-06-18 09:00:00, 5.0,25
12.3, 12.28, 60.0, 12.7, 60.0, 7.0,2022-06-18 10:00:00, 5.0,25
13.5, 13.5, 54.2, 14.0, 54.0, 7.0,2022-06-18 11:00:00, 5.0,25
14.0, 13.96, 49.33, 14.6, 49.0, 7.0,2022-06-18 12:00:00, 4.0,25
15.0, 14.95, 47.25, 15.3, 47.0, 7.0,2022-06-18 13:00:00, 3.0,25
14.8, 14.84, 51.64, 15.4, 52.0, 7.0,2022-06-18 14:00:00, 5.0,25
15.7, 15.66, 47.42, 15.6, 47.0, 7.0,2022-06-18 15:00:00, 4.0,25
15.6, 15.6, 48.12, 15.9, 48.0, 7.0,2022-06-18 16:00:00, 5.0,25
14.9, 14.94, 51.75, 15.9, 52.0, 7.0,2022-06-18 17:00:00, 5.0,25
14.1, 14.08, 54.6, 15.9, 55.0, 7.0,2022-06-18 18:00:00, 5.0,25
13.4, 13.39, 58.06, 14.4, 58.0, 13.2,2022-06-18 19:00:00, 5.0,25
12.6, 12.57, 60.99, 14.4, 61.0, 12.5,2022-06-18 20:00:00, 5.0,25
10.8, 10.75, 67.83, 14.4, 68.0, 10.7,2022-06-18 21:00:00, 5.0,25
7.6, 7.556, 84.9, 14.4, 85.0, 7.6,2022-06-18 22:00:00, 5.0,25
6.8, 6.784, 87.0, 14.4, 87.0, 6.6,2022-06-18 23:00:00, 5.0,25
6.3, 6.261, 88.1, 14.4, 88.0, 6.2,2022-06-19 00:00:00, 4.0,25
5.5, 5.486, 90.9, 14.4, 91.0, 5.4,2022-06-19 01:00:00, 4.0,25
5.7, 5.717, 91.8, 14.4, 92.0, 5.3,2022-06-19 02:00:00, 4.0,25
6.3, 6.33, 90.4, 14.4, 90.0, 5.3,2022-06-19 03:00:00, 5.0,25
5.5, 5.526, 92.6, 14.4, 93.0, 5.3,2022-06-19 04:00:00, 4.0,25
5.3, 5.32, 92.5, 14.4, 93.0, 5.2,2022-06-19 05:00:00, 4.0,25
5.9, 5.947, 90.7, 14.4, 91.0, 5.2,2022-06-19 06:00:00, 5.0,25
7.7, 7.692, 90.5, 7.6, 91.0, 5.9,2022-06-19 07:00:00, 6.0,25
8.8, 8.84, 90.0, 9.2, 90.0, 5.9,2022-06-19 08:00:00, 7.0,25
