air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
12.6,12.7, None,15.2,100.0,2022-06-18 00:00:00,12.0,25
12.3,12.2, None,15.2,100.0,2022-06-18 01:00:00,12.0,25
11.9,11.9, None,15.2,100.0,2022-06-18 02:00:00,12.0,25
11.8,-1741.0, None,15.2,100.0,2022-06-18 03:00:00,12.0,25
11.7,-1741.0, None,15.2,94.0,2022-06-18 04:00:00,11.0,25
11.3,-1741.0, None,15.2,100.0,2022-06-18 05:00:00,11.0,25
11.1,-1741.0, None,15.2,100.0,2022-06-18 06:00:00,11.0,25
11.4,-5246.0, None,11.4,100.0,2022-06-18 07:00:00,11.0,25
11.3,-5246.0, None,11.6,100.0,2022-06-18 08:00:00,11.0,25
11.6,-5246.0, None,11.7,100.0,2022-06-18 09:00:00,12.0,25
11.8,-5246.0, None,11.9,100.0,2022-06-18 10:00:00,12.0,25
12.4,-5246.0, None,12.4,87.0,2022-06-18 11:00:00,11.0,25
13.0,-5246.0, None,13.0,81.0,2022-06-18 12:00:00,9.0,25
13.5,-5246.0, None,13.8,71.0,2022-06-18 13:00:00,8.0,25
13.7,-5246.0, None,14.1,73.0,2022-06-18 14:00:00,9.0,25
14.8,-5246.0, None,15.1,68.0,2022-06-18 15:00:00,9.0,25
14.8,-5246.0, None,15.5,68.0,2022-06-18 16:00:00,9.0,25
14.9,-5246.0, None,15.5,67.0,2022-06-18 17:00:00,9.0,25
14.9,-5246.0, None,15.5,65.0,2022-06-18 18:00:00,8.0,25
14.9,14.8, None,15.6,69.0,2022-06-18 19:00:00,9.0,25
14.2,14.0, None,15.6,68.0,2022-06-18 20:00:00,8.0,25
14.0,13.8, None,15.6,73.0,2022-06-18 21:00:00,9.0,25
14.2,13.8, None,15.6,70.0,2022-06-18 22:00:00,9.0,25
14.4,13.8, None,15.6,73.0,2022-06-18 23:00:00,9.0,25
13.5,13.5, None,15.6,79.0,2022-06-19 00:00:00,10.0,25
13.3,13.1, None,15.6,83.0,2022-06-19 01:00:00,10.0,25
12.9,12.8, None,15.6,84.0,2022-06-19 02:00:00,10.0,25
12.7,12.7, None,15.6,79.0,2022-06-19 03:00:00,9.0,25
12.3,12.2, None,15.6,77.0,2022-06-19 04:00:00,8.0,25
12.1,12.1, None,15.6,77.0,2022-06-19 05:00:00,8.0,25
12.2,11.8, None,15.6,78.0,2022-06-19 06:00:00,9.0,25
11.2,11.2, None,12.2,92.0,2022-06-19 07:00:00,10.0,25
11.2,11.2, None,12.2,100.0,2022-06-19 08:00:00,11.0,25
11.6,11.1, None,12.2,90.0,2022-06-19 09:00:00,10.0,25
11.5,11.1, None,12.2,100.0,2022-06-19 10:00:00,11.0,25
11.9,11.1, None,12.2,100.0,2022-06-19 11:00:00,12.0,25
11.8,-572.2, None,12.3,100.0,2022-06-19 12:00:00,12.0,25
12.0,-1742.0, None,12.3,100.0,2022-06-19 13:00:00,12.0,25
13.3,-1742.0, None,13.1,99.0,2022-06-19 14:00:00,13.0,25
13.3,-1742.0, None,13.5,87.0,2022-06-19 15:00:00,11.0,25
14.4,-1742.0, None,14.4,74.0,2022-06-19 16:00:00,10.0,25
14.7,-1742.0, None,15.0,72.0,2022-06-19 17:00:00,10.0,25
15.0,-1742.0, None,15.5,69.0,2022-06-19 18:00:00,10.0,25
16.1,15.0, None,16.1,66.0,2022-06-19 19:00:00,10.0,25
