pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 12.62, 69.68, 19.2, 70.0, 8.0, 12.6, 12.4, 8.0, 0.0, None,2022-06-18 00:00:00, None, None,25
None, 11.8, 74.54, 19.2, 75.0, 7.0, 11.8, 11.9, 7.0, 0.0, None,2022-06-18 01:00:00, None, None,25
None, 11.55, 77.52, 19.2, 78.0, 8.0, 11.6, 11.4, 8.0, 0.0, None,2022-06-18 02:00:00, None, None,25
None, 11.73, 79.21, 19.2, 79.0, 8.0, 11.7, 11.1, 8.0, 0.0, None,2022-06-18 03:00:00, None, None,25
None, 10.69, 95.2, 19.2, 95.0, 10.0, 10.7, 10.6, 10.0, 0.0, None,2022-06-18 04:00:00, None, None,25
None, 10.59, 97.7, 19.2, 98.0, 11.0, 10.6, 10.6, 11.0, 1.0, None,2022-06-18 05:00:00, None, None,25
None, 10.55, 100.3, 19.2, 100.0, 11.0, 10.6, 10.4, 11.0, 1.0, None,2022-06-18 06:00:00, None, None,25
None, 10.54, 100.3, 11.3, 100.0, 10.0, 10.5, 10.4, 10.0, 2.0, None,2022-06-18 07:00:00, None, None,25
None, 11.08, 99.8, 11.6, 100.0, 12.0, 11.1, 10.4, 12.0, 1.0, None,2022-06-18 08:00:00, None, None,25
None, 11.32, 95.3, 12.0, 95.0, 11.0, 11.3, 10.4, 11.0, 0.0, None,2022-06-18 09:00:00, None, None,25
None, 11.68, 91.9, 12.5, 92.0, 11.0, 11.7, 10.4, 11.0, 0.0, None,2022-06-18 10:00:00, None, None,25
None, 12.09, 87.7, 13.0, 88.0, 11.0, 12.1, 10.4, 11.0, 0.0, None,2022-06-18 11:00:00, None, None,25
None, 13.55, 71.03, 13.5, 71.0, 9.0, 13.6, 10.4, 9.0, -0.7, None,2022-06-18 12:00:00, None, None,25
None, 16.17, 64.34, 16.3, 64.0, 10.0, 16.2, 10.4, 10.0, -0.3, None,2022-06-18 13:00:00, None, None,25
None, 17.34, 55.84, 17.7, 56.0, 8.0, 17.3, 10.4, 8.0, -1.0, None,2022-06-18 14:00:00, None, None,25
None, 18.5, 45.11, 18.6, 45.0, 6.0, 18.5, 10.4, 6.0, 0.0, None,2022-06-18 15:00:00, None, None,25
None, 18.32, 50.65, 18.9, 51.0, 8.0, 18.3, 10.4, 8.0, 0.0, None,2022-06-18 16:00:00, None, None,25
None, 17.89, 46.26, 18.9, 46.0, 6.0, 17.9, 10.4, 6.0, 0.0, None,2022-06-18 17:00:00, None, None,25
None, 17.99, 46.5, 19.4, 47.0, 6.0, 18.0, 10.4, 6.0, 0.0, None,2022-06-18 18:00:00, None, None,25
None, 18.85, 41.47, 19.5, 41.0, 5.0, 18.9, 17.7, 5.0, 0.0, None,2022-06-18 19:00:00, None, None,25
None, 15.83, 61.43, 19.5, 61.0, 9.0, 15.8, 15.8, 9.0, 0.0, None,2022-06-18 20:00:00, None, None,25
None, 13.46, 76.06, 19.5, 76.0, 9.0, 13.5, 13.4, 9.0, 1.0, None,2022-06-18 21:00:00, None, None,25
None, 11.28, 83.9, 19.5, 84.0, 9.0, 11.3, 11.4, 9.0, 0.0, None,2022-06-18 22:00:00, None, None,25
None, 10.23, 82.5, 19.5, 83.0, 8.0, 10.2, 10.0, 8.0, 0.0, None,2022-06-18 23:00:00, None, None,25
None, 11.34, 70.03, 19.5, 70.0, 6.0, 11.3, 10.0, 6.0, 0.2, None,2022-06-19 00:00:00, None, None,25
None, 10.84, 71.62, 19.5, 72.0, 6.0, 10.8, 10.0, 6.0, 0.8, None,2022-06-19 01:00:00, None, None,25
None, 10.37, 71.81, 19.5, 72.0, 5.0, 10.4, 10.0, 5.0, 0.0, None,2022-06-19 02:00:00, None, None,25
None, 10.21, 71.91, 19.5, 72.0, 6.0, 10.2, 9.8, 6.0, 0.0, None,2022-06-19 03:00:00, None, None,25
None, 9.05, 82.5, 19.5, 83.0, 6.0, 9.1, 9.1, 6.0, 0.0, None,2022-06-19 04:00:00, None, None,25
