station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
8.0, 1378.0, None, -2.6, -2.6, 161.0, None, None, 0.0, 460.0, None, 2021-01-01 00:00:00, None
8.0, 1378.0, None, -2.2, -2.2, 162.0, None, None, 0.0, 461.0, None, 2021-01-01 01:00:00, None
9.0, 1379.0, None, -2.2, -2.3, 162.0, None, None, 1.0, 462.0, None, 2021-01-01 02:00:00, None
8.0, 1379.0, None, -2.4, -2.3, 161.0, None, None, 0.0, 463.0, None, 2021-01-01 03:00:00, None
7.0, 1379.0, None, -2.4, -2.4, 162.0, None, None, 0.0, 464.0, None, 2021-01-01 04:00:00, None
6.0, 1378.0, None, -2.5, -2.5, 780.0, None, None, None, 465.0, None, 2021-01-01 05:00:00, None
7.0, 1379.0, None, -2.4, -2.4, 780.0, None, None, 1.0, 467.0, None, 2021-01-01 06:00:00, None
7.0, 1379.0, None, -2.4, -2.4, 165.0, None, None, 0.0, 469.0, None, 2021-01-01 07:00:00, None
8.0, 1380.0, None, -2.4, -2.4, 165.0, None, None, 1.0, 469.0, None, 2021-01-01 08:00:00, None
9.0, 1381.0, None, -1.8, -1.6, 780.0, None, None, 1.0, 470.0, None, 2021-01-01 09:00:00, None
10.0, 1381.0, None, -1.2, -0.8, 780.0, None, None, 0.0, 471.0, None, 2021-01-01 10:00:00, None
15.0, 1386.0, None, -0.7, 0.1, 780.0, None, None, 5.0, 473.0, None, 2021-01-01 11:00:00, None
10.0, 1387.0, None, -0.2, 0.1, 780.0, None, None, 1.0, 474.0, None, 2021-01-01 12:00:00, None
9.0, 1388.0, None, -0.4, 0.0, 780.0, None, None, 1.0, 476.0, None, 2021-01-01 13:00:00, None
9.0, 1389.0, None, -0.8, -0.6, 780.0, None, None, 1.0, 480.0, None, 2021-01-01 14:00:00, None
11.0, 1392.0, None, -0.9, -0.7, 780.0, None, None, 3.0, 485.0, None, 2021-01-01 15:00:00, None
14.0, 1394.0, None, -0.4, -0.2, 172.0, None, None, 2.0, 488.0, None, 2021-01-01 16:00:00, None
17.0, 1396.0, None, -0.8, -0.7, 780.0, None, None, 2.0, 488.0, None, 2021-01-01 17:00:00, None
18.0, 1397.0, None, -1.2, -1.1, 780.0, None, None, 1.0, 489.0, None, 2021-01-01 18:00:00, None
18.0, 1397.0, None, -1.5, -1.5, 780.0, None, None, 0.0, 489.0, None, 2021-01-01 19:00:00, None
20.0, 1398.0, None, -1.7, -1.6, 780.0, None, None, 1.0, 490.0, None, 2021-01-01 20:00:00, None
20.0, 1398.0, None, -1.9, -1.8, 780.0, None, None, 0.0, 490.0, None, 2021-01-01 21:00:00, None
21.0, 1398.0, None, -2.1, -2.0, 780.0, None, None, 0.0, 490.0, None, 2021-01-01 22:00:00, None
20.0, 1398.0, None, -2.1, -2.0, 780.0, None, None, 0.0, 491.0, None, 2021-01-01 23:00:00, None
21.0, 1399.0, None, -2.1, -2.0, 179.0, None, None, 1.0, 493.0, None, 2021-01-02 00:00:00, None
21.0, 1399.0, None, -2.1, -2.0, 780.0, None, None, 0.0, 493.0, None, 2021-01-02 01:00:00, None
20.0, 1399.0, None, -2.0, -1.9, 780.0, None, None, 0.0, 493.0, None, 2021-01-02 02:00:00, None
20.0, 1399.0, None, -2.0, -1.8, 780.0, None, None, 0.0, 495.0, None, 2021-01-02 03:00:00, None
20.0, 1399.0, None, -2.1, -2.0, 780.0, None, None, 0.0, 496.0, None, 2021-01-02 04:00:00, None
21.0, 1399.0, None, -2.1, -2.0, 780.0, None, None, 0.0, 499.0, None, 2021-01-02 05:00:00, None
20.0, 1399.0, None, -2.2, -2.1, 780.0, None, None, 0.0, 501.0, None, 2021-01-02 06:00:00, None
20.0, 1399.0, None, -2.2, -2.0, 780.0, None, None, 0.0, 504.0, None, 2021-01-02 07:00:00, None
19.0, 1399.0, None, -2.3, -2.1, 780.0, None, None, 0.0, 506.0, None, 2021-01-02 08:00:00, None
18.0, 1399.0, None, -2.2, -2.1, 178.0, None, None, 0.0, 510.0, None, 2021-01-02 09:00:00, None
18.0, 1399.0, None, -2.3, -2.1, 780.0, None, None, 0.0, 512.0, None, 2021-01-02 10:00:00, None
13.0, 1399.0, None, -2.3, -2.1, 780.0, None, None, 0.0, 515.0, None, 2021-01-02 11:00:00, None
13.0, 1400.0, None, -2.4, -2.2, 780.0, None, None, 1.0, 519.0, None, 2021-01-02 12:00:00, None
8.0, 1396.0, None, -2.5, -2.4, 780.0, None, None, None, 525.0, None, 2021-01-02 13:00:00, None
10.0, 1399.0, None, -2.6, -2.5, 780.0, None, None, 3.0, 531.0, None, 2021-01-02 14:00:00, None
8.0, 1400.0, None, -2.6, -2.3, 780.0, None, None, 1.0, 535.0, None, 2021-01-02 15:00:00, None
7.0, 1401.0, None, -2.4, -2.3, 780.0, None, None, 1.0, 539.0, None, 2021-01-02 16:00:00, None
5.0, 1401.0, None, -2.2, -2.0, 214.0, None, None, 0.0, 542.0, None, 2021-01-02 17:00:00, None
5.0, 1402.0, None, -3.5, -3.4, 215.0, None, None, 1.0, 544.0, None, 2021-01-02 18:00:00, None
6.0, 1403.0, None, -3.8, -3.7, 218.0, None, None, 1.0, 545.0, None, 2021-01-02 19:00:00, None
5.0, 1403.0, None, -4.1, -4.1, 780.0, None, None, 0.0, 545.0, None, 2021-01-02 20:00:00, None
5.0, 1403.0, None, -4.1, -4.0, 780.0, None, None, 0.0, 545.0, None, 2021-01-02 21:00:00, None
6.0, 1404.0, None, -4.4, -4.4, 780.0, None, None, 1.0, 546.0, None, 2021-01-02 22:00:00, None
6.0, 1404.0, None, -5.5, -5.4, 217.0, None, None, 0.0, 546.0, None, 2021-01-02 23:00:00, None
5.0, 1404.0, None, -5.8, -5.9, 216.0, None, None, 0.0, 546.0, None, 2021-01-03 00:00:00, None
5.0, 1404.0, None, -6.0, -5.8, 216.0, None, None, 0.0, 546.0, None, 2021-01-03 01:00:00, None
6.0, 1405.0, None, -5.9, -5.6, 210.0, None, None, 1.0, 546.0, None, 2021-01-03 02:00:00, None
6.0, 1405.0, None, -5.8, -5.5, 215.0, None, None, 0.0, 546.0, None, 2021-01-03 03:00:00, None
6.0, 1405.0, None, -5.5, -5.4, 780.0, None, None, 0.0, 546.0, None, 2021-01-03 04:00:00, None
6.0, 1405.0, None, -5.6, -5.5, 780.0, None, None, 0.0, 546.0, None, 2021-01-03 05:00:00, None
6.0, 1405.0, None, -5.8, -5.5, 780.0, None, None, 0.0, 546.0, None, 2021-01-03 06:00:00, None
6.0, 1405.0, None, -5.9, -5.7, 780.0, None, None, 0.0, 546.0, None, 2021-01-03 07:00:00, None
6.0, 1405.0, None, -5.9, -5.9, 213.0, None, None, 0.0, 546.0, None, 2021-01-03 08:00:00, None
6.0, 1405.0, None, -5.8, -5.4, 780.0, None, None, 0.0, 546.0, None, 2021-01-03 09:00:00, None
6.0, 1405.0, None, -5.5, -5.4, 212.0, None, None, 0.0, 547.0, None, 2021-01-03 10:00:00, None
6.0, 1405.0, None, -5.0, -4.4, 780.0, None, None, 0.0, 548.0, None, 2021-01-03 11:00:00, None
5.0, 1405.0, None, -4.1, -2.8, 780.0, None, None, 0.0, 550.0, None, 2021-01-03 12:00:00, None
10.0, 1406.0, None, -3.5, -3.1, 217.0, None, None, 1.0, 550.0, None, 2021-01-03 13:00:00, None
6.0, 1405.0, None, -4.2, -3.9, 780.0, None, None, None, 551.0, None, 2021-01-03 14:00:00, None
6.0, 1406.0, None, -4.3, -4.1, 780.0, None, None, 1.0, 551.0, None, 2021-01-03 15:00:00, None
5.0, 1406.0, None, -4.4, -4.3, 780.0, None, None, 0.0, 552.0, None, 2021-01-03 16:00:00, None
5.0, 1406.0, None, -4.7, -4.6, 780.0, None, None, 0.0, 552.0, None, 2021-01-03 17:00:00, None
4.0, 1406.0, None, -4.8, -4.6, 780.0, None, None, 0.0, 552.0, None, 2021-01-03 18:00:00, None
3.0, 1406.0, None, -5.2, -5.2, 780.0, None, None, 0.0, 552.0, None, 2021-01-03 19:00:00, None
4.0, 1407.0, None, -5.9, -5.6, 780.0, None, None, 1.0, 552.0, None, 2021-01-03 20:00:00, None
4.0, 1407.0, None, -6.1, -6.2, 780.0, None, None, 0.0, 553.0, None, 2021-01-03 21:00:00, None
3.0, 1407.0, None, -7.4, -7.3, 780.0, None, None, 0.0, 554.0, None, 2021-01-03 22:00:00, None
3.0, 1407.0, None, -7.6, -7.8, 214.0, None, None, 0.0, 555.0, None, 2021-01-03 23:00:00, None
3.0, 1407.0, None, -8.3, -8.5, 213.0, None, None, 0.0, 555.0, None, 2021-01-04 00:00:00, None
3.0, 1407.0, None, -7.8, -7.3, 213.0, None, None, 0.0, 555.0, None, 2021-01-04 01:00:00, None
2.0, 1407.0, None, -7.1, -7.0, 212.0, None, None, 0.0, 556.0, None, 2021-01-04 02:00:00, None
2.0, 1407.0, None, -6.8, -6.6, 215.0, None, None, 0.0, 558.0, None, 2021-01-04 03:00:00, None
2.0, 1407.0, None, -6.5, -6.3, 780.0, None, None, 0.0, 559.0, None, 2021-01-04 04:00:00, None
2.0, 1407.0, None, -6.1, -6.0, 212.0, None, None, 0.0, 561.0, None, 2021-01-04 05:00:00, None
2.0, 1407.0, None, -5.9, -5.7, 210.0, None, None, 0.0, 563.0, None, 2021-01-04 06:00:00, None
2.0, 1407.0, None, -5.5, -5.3, 780.0, None, None, 0.0, 563.0, None, 2021-01-04 07:00:00, None
2.0, 1407.0, None, -5.1, -4.9, 780.0, None, None, 0.0, 564.0, None, 2021-01-04 08:00:00, None
2.0, 1407.0, None, -4.5, -4.0, 780.0, None, None, 0.0, 565.0, None, 2021-01-04 09:00:00, None
2.0, 1407.0, None, -3.6, -2.8, 780.0, None, None, 0.0, 565.0, None, 2021-01-04 10:00:00, None
