station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
112.5, 6.7, None, 4.0, None, 14.8, 101.29, 2.1, None, None, 72.0, 2012-01-02 17:00:00, None, None
112.5, 8.7, 31.7, 2.0, 0.02, 13.0, 101.21, 0.7, None, None, 57.0, 2012-01-02 18:00:00, None, None
112.5, 9.7, None, 10.0, None, 11.2, 101.04, 0.7, None, None, 53.0, 2012-01-02 19:00:00, None, None
112.5, 9.3, None, 10.0, None, 14.8, 101.05, 1.5, None, None, 58.0, 2012-01-02 20:00:00, None, None
112.5, 9.1, None, 10.0, -0.14, 11.2, 101.07, 1.5, None, None, 59.0, 2012-01-02 21:00:00, None, None
112.5, 6.5, None, 10.0, None, 9.4, 101.04, 4.4, None, None, 86.0, 2012-01-02 22:00:00, None, None
90.0, 9.2, None, 10.0, None, 11.2, 101.0, 5.9, None, None, 80.0, 2012-01-02 23:00:00, None, None
0.0, 6.0, None, 10.0, -0.11, 0.0, 100.96, 4.5, None, None, 90.0, 2012-01-03 00:00:00, None, None
0.0, 5.6, None, 10.0, None, 0.0, 101.0, 4.8, None, None, 95.0, 2012-01-03 01:00:00, None, None
0.0, 5.6, None, 10.0, None, 0.0, 101.04, 5.0, None, None, 96.0, 2012-01-03 02:00:00, None, None
90.0, 6.6, None, 10.0, 0.17, 9.4, 101.13, 5.6, None, None, 93.0, 2012-01-03 03:00:00, None, None
112.5, 8.0, 40.7, 10.0, -0.01, 22.3, 102.11, 3.9, None, None, 75.0, 2012-01-03 15:00:00, None, None
112.5, 7.4, 42.5, 10.0, None, 22.3, 102.08, 4.5, None, None, 82.0, 2012-01-03 16:00:00, None, None
112.5, 7.0, 51.8, 10.0, None, 25.9, 102.06, 4.8, None, None, 86.0, 2012-01-03 17:00:00, None, None
112.5, 7.1, 55.4, 2.0, -0.03, 29.5, 102.07, 5.3, None, None, 88.0, 2012-01-03 18:00:00, None, None
112.5, 7.1, 40.7, 10.0, None, 22.3, 102.01, 5.3, None, None, 88.0, 2012-01-03 19:00:00, None, None
112.5, 7.3, 40.7, 2.0, None, 22.3, 101.96, 5.9, None, None, 91.0, 2012-01-03 20:00:00, None, None
112.5, 7.3, 40.7, 2.0, -0.17, 22.3, 101.9, 6.1, None, None, 92.0, 2012-01-03 21:00:00, None, None
112.5, 7.3, None, 2.0, None, 18.4, 101.85, 6.1, None, None, 92.0, 2012-01-03 22:00:00, None, None
112.5, 7.0, 33.5, 10.0, None, 18.4, 101.8, 6.2, None, None, 95.0, 2012-01-03 23:00:00, None, None
112.5, 7.5, 40.7, 10.0, -0.12, 25.9, 101.78, 6.3, None, None, 92.0, 2012-01-04 00:00:00, None, None
112.5, 8.0, 48.2, 10.0, None, 29.5, 101.79, 6.4, None, None, 90.0, 2012-01-04 01:00:00, None, None
112.5, 8.0, 44.6, 10.0, None, 25.9, 101.74, 6.2, None, None, 88.0, 2012-01-04 02:00:00, None, None
112.5, 7.9, 55.4, 10.0, -0.06, 29.5, 101.72, 6.5, None, None, 91.0, 2012-01-04 03:00:00, None, None
112.5, 8.0, 55.4, 2.0, -0.1, 29.5, 101.17, 7.2, None, None, 95.0, 2012-01-04 15:00:00, None, None
112.5, 8.1, 63.0, 2.0, None, 33.5, 101.21, 7.5, None, None, 96.0, 2012-01-04 16:00:00, None, None
112.5, 8.3, 55.4, 2.0, None, 29.5, 101.25, 7.5, None, None, 95.0, 2012-01-04 17:00:00, None, None
112.5, 8.7, 55.4, 4.0, 0.07, 29.5, 101.24, 7.6, None, None, 93.0, 2012-01-04 18:00:00, None, None
112.5, 9.0, 59.4, 2.0, None, 33.5, 101.28, 7.5, None, None, 90.0, 2012-01-04 19:00:00, None, None
112.5, 9.1, 51.8, 2.0, None, 29.5, 101.17, 7.6, None, None, 90.0, 2012-01-04 20:00:00, None, None
112.5, 9.0, 59.4, 10.0, -0.13, 29.5, 101.11, 7.5, None, None, 90.0, 2012-01-04 21:00:00, None, None
112.5, 9.0, 63.0, 2.0, None, 33.5, 101.02, 7.3, None, None, 89.0, 2012-01-04 22:00:00, None, None
112.5, 8.6, 55.4, 4.0, None, 33.5, 101.02, 7.5, None, None, 93.0, 2012-01-04 23:00:00, None, None
112.5, 8.3, 48.2, 4.0, -0.22, 25.9, 100.88, 7.5, None, None, 95.0, 2012-01-05 00:00:00, None, None
112.5, 8.1, 59.4, 2.0, None, 33.5, 100.87, 7.3, None, None, 95.0, 2012-01-05 01:00:00, None, None
135.0, 8.1, None, 2.0, None, 13.0, 100.99, 7.3, None, None, 95.0, 2012-01-05 02:00:00, None, None
135.0, 8.1, None, 10.0, 0.19, 9.4, 101.08, 6.1, None, None, 87.0, 2012-01-05 03:00:00, None, None
112.5, 3.8, None, 10.0, 0.2, 3.6, 101.99, 2.0, None, None, 88.0, 2012-01-05 15:00:00, None, None
112.5, 4.7, None, 10.0, None, 9.4, 102.03, 2.0, None, None, 83.0, 2012-01-05 16:00:00, None, None
112.5, 4.7, None, 10.0, None, 11.2, 102.09, 2.0, None, None, 83.0, 2012-01-05 17:00:00, None, None
112.5, 5.5, None, 10.0, 0.18, 18.4, 102.17, 2.2, None, None, 79.0, 2012-01-05 18:00:00, None, None
112.5, 6.0, 37.1, 10.0, None, 22.3, 102.23, 2.0, None, None, 75.0, 2012-01-05 19:00:00, None, None
112.5, 6.1, None, 10.0, None, 22.3, 102.27, 2.9, None, None, 80.0, 2012-01-05 20:00:00, None, None
112.5, 6.2, None, 10.0, 0.13, 22.3, 102.3, 3.4, None, None, 82.0, 2012-01-05 21:00:00, None, None
112.5, 6.9, None, 10.0, None, 22.3, 102.3, 3.1, None, None, 77.0, 2012-01-05 22:00:00, None, None
112.5, 6.8, None, 10.0, None, 9.4, 102.33, 3.0, None, None, 77.0, 2012-01-05 23:00:00, None, None
112.5, 6.3, None, 10.0, 0.09, 5.4, 102.4, 2.6, None, None, 77.0, 2012-01-06 00:00:00, None, None
112.5, 4.6, None, 10.0, None, 3.6, 102.46, 2.6, None, None, 87.0, 2012-01-06 01:00:00, None, None
112.5, 4.7, None, 10.0, None, 5.4, 102.49, 2.5, None, None, 86.0, 2012-01-06 02:00:00, None, None
112.5, 3.8, None, 10.0, 0.11, 3.6, 102.51, 2.2, None, None, 89.0, 2012-01-06 03:00:00, None, None
0.0, 2.2, None, 4.0, -0.11, 0.0, 102.53, 1.3, None, None, 94.0, 2012-01-06 15:00:00, None, None
0.0, 2.3, None, 4.0, None, 0.0, 102.5, 1.4, None, None, 94.0, 2012-01-06 16:00:00, None, None
112.5, 2.9, None, 10.0, None, 3.6, 102.51, 1.0, None, None, 87.0, 2012-01-06 17:00:00, None, None
90.0, 3.3, None, 6.0, 0.04, 5.4, 102.57, 1.5, None, None, 88.0, 2012-01-06 18:00:00, None, None
90.0, 3.4, None, 10.0, None, 7.6, 102.55, 1.3, None, None, 86.0, 2012-01-06 19:00:00, None, None
90.0, 3.1, None, 10.0, None, 11.2, 102.49, 1.3, None, None, 88.0, 2012-01-06 20:00:00, None, None
90.0, 3.0, None, 10.0, -0.16, 14.8, 102.4, 1.4, None, None, 89.0, 2012-01-06 21:00:00, None, None
90.0, 3.4, None, 10.0, None, 11.2, 102.35, 1.3, None, None, 86.0, 2012-01-06 22:00:00, None, None
90.0, 3.3, None, 10.0, None, 9.4, 102.39, 1.5, None, None, 88.0, 2012-01-06 23:00:00, None, None
90.0, 3.2, None, 10.0, 0.02, 13.0, 102.43, 1.6, None, None, 89.0, 2012-01-07 00:00:00, None, None
90.0, 3.0, None, 10.0, None, 11.2, 102.45, 1.4, None, None, 89.0, 2012-01-07 01:00:00, None, None
90.0, 3.1, None, 10.0, None, 11.2, 102.45, 1.5, None, None, 89.0, 2012-01-07 02:00:00, None, None
112.5, 3.3, None, 10.0, 0.09, 9.4, 102.52, 1.7, None, None, 89.0, 2012-01-07 03:00:00, None, None
112.5, 3.5, None, 10.0, 0.05, 18.4, 102.82, 1.7, None, None, 88.0, 2012-01-07 15:00:00, None, None
112.5, 3.4, None, 10.0, None, 13.0, 102.83, 2.0, None, None, 91.0, 2012-01-07 16:00:00, None, None
112.5, 3.3, None, 10.0, None, 16.6, 102.9, 2.2, None, None, 92.0, 2012-01-07 17:00:00, None, None
90.0, 3.1, None, 10.0, 0.12, 16.6, 102.94, 2.0, None, None, 92.0, 2012-01-07 18:00:00, None, None
90.0, 2.5, None, 10.0, None, 18.4, 102.89, 1.1, None, None, 90.0, 2012-01-07 19:00:00, None, None
90.0, 2.5, None, 10.0, None, 13.0, 102.86, 1.3, None, None, 92.0, 2012-01-07 20:00:00, None, None
90.0, 3.1, None, 10.0, -0.16, 13.0, 102.78, 1.7, None, None, 91.0, 2012-01-07 21:00:00, None, None
90.0, 3.5, None, 10.0, None, 14.8, 102.79, 1.9, None, None, 89.0, 2012-01-07 22:00:00, None, None
112.5, 3.7, None, 10.0, None, 13.0, 102.79, 1.9, None, None, 88.0, 2012-01-07 23:00:00, None, None
90.0, 3.9, 33.5, 10.0, -0.01, 13.0, 102.77, 2.1, None, None, 88.0, 2012-01-08 00:00:00, None, None
112.5, 4.1, 33.5, 10.0, None, 13.0, 102.79, 2.5, None, None, 89.0, 2012-01-08 01:00:00, None, None
112.5, 4.3, None, 10.0, None, 16.6, 102.76, 3.0, None, None, 91.0, 2012-01-08 02:00:00, None, None
90.0, 4.4, None, 10.0, -0.05, 14.8, 102.72, 2.9, None, None, 90.0, 2012-01-08 03:00:00, None, None
112.5, 6.2, 35.3, 10.0, -0.05, 14.8, 102.5, 3.7, None, None, 84.0, 2012-01-08 15:00:00, None, None
90.0, 6.0, 35.3, 10.0, None, 14.8, 102.51, 3.7, None, None, 85.0, 2012-01-08 16:00:00, None, None
112.5, 6.1, 42.5, 10.0, None, 16.6, 102.53, 4.0, None, None, 86.0, 2012-01-08 17:00:00, None, None
112.5, 6.1, 42.5, 10.0, 0.01, 16.6, 102.51, 4.2, None, None, 88.0, 2012-01-08 18:00:00, None, None
112.5, 6.6, 35.3, 10.0, None, 11.2, 102.47, 4.3, None, None, 85.0, 2012-01-08 19:00:00, None, None
112.5, 6.6, None, 10.0, None, 14.8, 102.46, 4.1, None, None, 84.0, 2012-01-08 20:00:00, None, None
112.5, 6.4, None, 10.0, -0.07, 16.6, 102.43, 4.8, None, None, 89.0, 2012-01-08 21:00:00, None, None
112.5, 6.5, None, 10.0, None, 18.4, 102.38, 4.9, None, None, 89.0, 2012-01-08 22:00:00, None, None
112.5, 6.3, 33.5, 10.0, None, 18.4, 102.37, 4.9, None, None, 91.0, 2012-01-08 23:00:00, None, None
112.5, 6.1, None, 10.0, -0.08, 16.6, 102.35, 4.9, None, None, 92.0, 2012-01-09 00:00:00, None, None
112.5, 6.1, 35.3, 10.0, None, 13.0, 102.3, 4.9, None, None, 92.0, 2012-01-09 01:00:00, None, None
112.5, 5.9, None, 10.0, None, 14.8, 102.23, 5.1, None, None, 95.0, 2012-01-09 02:00:00, None, None
112.5, 6.3, None, 10.0, -0.14, 14.8, 102.21, 5.1, None, None, 92.0, 2012-01-09 03:00:00, None, None
135.0, 9.1, 37.1, 4.0, 0.07, 14.8, 101.97, 4.4, None, None, 72.0, 2012-01-09 15:00:00, None, None
135.0, 8.6, 35.3, 10.0, None, 16.6, 102.03, 4.8, None, None, 77.0, 2012-01-09 16:00:00, None, None
90.0, 8.5, None, 10.0, None, 14.8, 102.14, 5.1, None, None, 79.0, 2012-01-09 17:00:00, None, None
112.5, 8.8, None, 10.0, 0.27, 13.0, 102.24, 5.2, None, None, 78.0, 2012-01-09 18:00:00, None, None
0.0, 8.9, None, 10.0, None, 0.0, 102.33, 4.4, None, None, 73.0, 2012-01-09 19:00:00, None, None
337.5, 7.9, None, 10.0, None, 3.6, 102.33, 4.9, None, None, 81.0, 2012-01-09 20:00:00, None, None
270.0, 8.1, None, 10.0, 0.09, 16.6, 102.34, 2.3, None, None, 67.0, 2012-01-09 21:00:00, None, None
270.0, 7.6, None, 10.0, None, 11.2, 102.32, 2.4, None, None, 70.0, 2012-01-09 22:00:00, None, None
292.5, 7.3, None, 10.0, None, 9.4, 102.34, 0.3, None, None, 61.0, 2012-01-09 23:00:00, None, None
270.0, 6.7, None, 4.0, 0.04, 18.4, 102.38, 1.1, None, None, 67.0, 2012-01-10 00:00:00, None, None
247.5, 6.4, None, 10.0, None, 7.6, 102.42, 0.2, None, None, 64.0, 2012-01-10 01:00:00, None, None
270.0, 5.7, None, 10.0, None, 18.4, 102.42, 0.2, None, None, 68.0, 2012-01-10 02:00:00, None, None
270.0, 4.7, None, 10.0, 0.09, 18.4, 102.47, 0.0, None, None, 72.0, 2012-01-10 03:00:00, None, None
315.0, 0.2, None, 0.0, 0.14, 3.6, 102.98, -3.2, None, None, 78.0, 2012-01-10 15:00:00, None, None
0.0, -1.9, None, 0.0, None, 0.0, 103.09, -3.5, None, None, 89.0, 2012-01-10 16:00:00, None, None
0.0, -1.9, None, 0.0, None, 0.0, 103.19, -3.2, None, None, 91.0, 2012-01-10 17:00:00, None, None
270.0, 1.3, None, 10.0, 0.31, 3.6, 103.29, -2.6, None, None, 75.0, 2012-01-10 18:00:00, None, None
270.0, 2.5, None, 10.0, None, 5.4, 103.38, -2.0, None, None, 72.0, 2012-01-10 19:00:00, None, None
270.0, 3.4, None, 10.0, None, 11.2, 103.41, -2.7, None, None, 64.0, 2012-01-10 20:00:00, None, None
292.5, 3.9, None, 10.0, 0.16, 7.6, 103.45, -2.7, None, None, 62.0, 2012-01-10 21:00:00, None, None
270.0, 4.2, None, 10.0, None, 7.6, 103.43, -2.0, None, None, 64.0, 2012-01-10 22:00:00, None, None
270.0, 3.6, None, 10.0, None, 3.6, 103.43, -2.2, None, None, 66.0, 2012-01-10 23:00:00, None, None
0.0, 2.3, None, 10.0, 0.02, 0.0, 103.48, -1.4, None, None, 77.0, 2012-01-11 00:00:00, None, None
0.0, 0.7, None, 10.0, None, 0.0, 103.54, -1.7, None, None, 84.0, 2012-01-11 01:00:00, None, None
0.0, -0.8, None, 9.0, None, 0.0, 103.58, -2.2, None, None, 90.0, 2012-01-11 02:00:00, None, None
0.0, -0.5, None, 9.0, 0.14, 0.0, 103.62, -2.1, None, None, 89.0, 2012-01-11 03:00:00, None, None
0.0, -1.5, None, 10.0, -0.06, 0.0, 103.5, -2.2, None, None, 95.0, 2012-01-11 15:00:00, None, None
0.0, -1.6, None, 10.0, None, 0.0, 103.52, -2.3, None, None, 95.0, 2012-01-11 16:00:00, None, None
0.0, -1.4, None, 10.0, None, 0.0, 103.49, -2.1, None, None, 95.0, 2012-01-11 17:00:00, None, None
0.0, -0.8, None, 10.0, 0.02, 0.0, 103.52, -1.7, None, None, 94.0, 2012-01-11 18:00:00, None, None
0.0, 1.5, None, 10.0, None, 0.0, 103.48, -2.4, None, None, 75.0, 2012-01-11 19:00:00, None, None
270.0, 2.8, None, 10.0, None, 7.6, 103.4, -0.1, None, None, 81.0, 2012-01-11 20:00:00, None, None
0.0, 3.1, None, 10.0, -0.16, 0.0, 103.35, 0.0, None, None, 80.0, 2012-01-11 21:00:00, None, None
270.0, 3.2, None, 10.0, None, 5.4, 103.29, -0.1, None, None, 79.0, 2012-01-11 22:00:00, None, None
270.0, 2.1, None, 9.0, None, 9.4, 103.24, -0.6, None, None, 82.0, 2012-01-11 23:00:00, None, None
270.0, 2.2, None, 9.0, -0.15, 7.6, 103.2, -0.7, None, None, 81.0, 2012-01-12 00:00:00, None, None
0.0, 0.8, None, 9.0, None, 0.0, 103.19, -1.2, None, None, 86.0, 2012-01-12 01:00:00, None, None
0.0, -0.8, None, 9.0, None, 0.0, 103.16, -1.9, None, None, 92.0, 2012-01-12 02:00:00, None, None
0.0, -1.5, None, 9.0, -0.06, 0.0, 103.14, -3.0, None, None, 89.0, 2012-01-12 03:00:00, None, None
0.0, -2.5, None, 10.0, -0.11, 0.0, 102.88, -3.4, None, None, 94.0, 2012-01-12 15:00:00, None, None
0.0, -1.8, None, 10.0, None, 0.0, 102.89, -2.6, None, None, 94.0, 2012-01-12 16:00:00, None, None
0.0, -2.0, None, 10.0, None, 0.0, 102.88, -3.1, None, None, 92.0, 2012-01-12 17:00:00, None, None
0.0, -0.6, None, 10.0, 0.0, 0.0, 102.88, -1.7, None, None, 92.0, 2012-01-12 18:00:00, None, None
0.0, 0.0, None, 10.0, None, 0.0, 102.85, -1.5, None, None, 90.0, 2012-01-12 19:00:00, None, None
0.0, 1.0, None, 10.0, None, 0.0, 102.75, -1.5, None, None, 83.0, 2012-01-12 20:00:00, None, None
0.0, 1.5, None, 10.0, -0.18, 0.0, 102.69, -0.2, None, None, 88.0, 2012-01-12 21:00:00, None, None
0.0, 2.5, None, 10.0, None, 0.0, 102.73, 0.1, None, None, 84.0, 2012-01-12 22:00:00, None, None
270.0, 2.5, None, 10.0, None, 5.4, 102.77, 0.1, None, None, 84.0, 2012-01-12 23:00:00, None, None
0.0, 2.5, None, 10.0, 0.1, 0.0, 102.79, 0.6, None, None, 87.0, 2012-01-13 00:00:00, None, None
0.0, 1.7, None, 10.0, None, 0.0, 102.65, 0.3, None, None, 90.0, 2012-01-13 01:00:00, None, None
0.0, 1.5, None, 10.0, None, 0.0, 102.75, 0.3, None, None, 92.0, 2012-01-13 02:00:00, None, None
0.0, 0.7, None, 10.0, -0.09, 0.0, 102.7, -0.8, None, None, 90.0, 2012-01-13 03:00:00, None, None
0.0, -3.3, None, 10.0, -0.1, 0.0, 102.69, -4.3, None, None, 93.0, 2012-01-13 15:00:00, None, None
0.0, -2.9, None, 10.0, None, 0.0, 102.69, -3.8, None, None, 93.0, 2012-01-13 16:00:00, None, None
0.0, -2.1, None, 7.0, None, 0.0, 102.69, -2.9, None, None, 94.0, 2012-01-13 17:00:00, None, None
0.0, -0.8, None, 8.0, -0.01, 0.0, 102.68, -1.7, None, None, 94.0, 2012-01-13 18:00:00, None, None
0.0, 0.4, None, 10.0, None, 0.0, 102.65, -1.0, None, None, 90.0, 2012-01-13 19:00:00, None, None
0.0, 0.6, None, 10.0, None, 0.0, 102.56, -0.9, None, None, 90.0, 2012-01-13 20:00:00, None, None
0.0, 1.3, None, 10.0, -0.2, 0.0, 102.48, 0.1, None, None, 92.0, 2012-01-13 21:00:00, None, None
0.0, 1.7, None, 10.0, None, 0.0, 102.44, -0.2, None, None, 87.0, 2012-01-13 22:00:00, None, None
0.0, 1.6, None, 10.0, None, 0.0, 102.37, -0.6, None, None, 85.0, 2012-01-13 23:00:00, None, None
0.0, 0.7, None, 10.0, -0.22, 0.0, 102.25, -0.5, None, None, 92.0, 2012-01-14 00:00:00, None, None
0.0, 0.6, None, 10.0, None, 0.0, 102.17, -0.1, None, None, 95.0, 2012-01-14 01:00:00, None, None
0.0, 0.5, None, 10.0, None, 0.0, 102.06, -0.5, None, None, 93.0, 2012-01-14 02:00:00, None, None
0.0, 0.4, None, 7.0, -0.25, 0.0, 102.0, -0.3, None, None, 95.0, 2012-01-14 03:00:00, None, None
112.5, 2.3, 38.9, 10.0, -0.29, 11.2, 100.92, 1.1, None, None, 92.0, 2012-01-14 15:00:00, None, None
247.5, 2.7, None, 10.0, None, 13.0, 100.93, 1.6, None, None, 92.0, 2012-01-14 16:00:00, None, None
337.5, 0.5, None, 10.0, None, 3.6, 101.01, -0.7, None, None, 92.0, 2012-01-14 17:00:00, None, None
0.0, 0.8, None, 10.0, 0.13, 0.0, 101.05, -1.6, None, None, 84.0, 2012-01-14 18:00:00, None, None
337.5, 1.0, None, 10.0, None, 3.6, 101.11, -3.3, None, None, 73.0, 2012-01-14 19:00:00, None, None
337.5, 2.1, None, 10.0, None, 9.4, 101.12, -3.4, None, None, 67.0, 2012-01-14 20:00:00, None, None
292.5, 2.6, None, 10.0, 0.06, 5.4, 101.11, -4.1, None, None, 61.0, 2012-01-14 21:00:00, None, None
270.0, 2.7, None, 10.0, None, 13.0, 101.15, -2.7, None, None, 68.0, 2012-01-14 22:00:00, None, None
270.0, 1.8, None, 10.0, None, 11.2, 101.16, -2.6, None, None, 73.0, 2012-01-14 23:00:00, None, None
315.0, 1.8, None, 10.0, 0.08, 3.6, 101.19, -3.1, None, None, 70.0, 2012-01-15 00:00:00, None, None
0.0, 0.4, None, 10.0, None, 0.0, 101.23, -2.6, None, None, 80.0, 2012-01-15 01:00:00, None, None
0.0, -1.5, None, 10.0, None, 0.0, 101.24, -3.6, None, None, 86.0, 2012-01-15 02:00:00, None, None
0.0, -1.5, None, 10.0, 0.08, 0.0, 101.28, -3.6, None, None, 86.0, 2012-01-15 03:00:00, None, None
0.0, -3.7, None, 10.0, 0.01, 0.0, 101.61, -4.8, None, None, 92.0, 2012-01-15 15:00:00, None, None
0.0, -4.8, None, 10.0, None, 0.0, 101.63, -5.7, None, None, 93.0, 2012-01-15 16:00:00, None, None
0.0, -3.6, None, 10.0, None, 0.0, 101.7, -4.6, None, None, 93.0, 2012-01-15 17:00:00, None, None
0.0, -1.1, None, 10.0, 0.15, 0.0, 101.76, -2.8, None, None, 88.0, 2012-01-15 18:00:00, None, None
270.0, -0.3, None, 10.0, None, 3.6, 101.79, -3.8, None, None, 77.0, 2012-01-15 19:00:00, None, None
292.5, 0.2, None, 10.0, None, 5.4, 101.78, -3.2, None, None, 78.0, 2012-01-15 20:00:00, None, None
270.0, 0.3, None, 10.0, 0.0, 9.4, 101.76, -3.9, None, None, 73.0, 2012-01-15 21:00:00, None, None
270.0, 0.5, None, 10.0, None, 13.0, 101.74, -2.8, None, None, 78.0, 2012-01-15 22:00:00, None, None
292.5, 0.4, None, 10.0, None, 13.0, 101.76, -2.4, None, None, 81.0, 2012-01-15 23:00:00, None, None
292.5, 0.2, None, 4.0, 0.03, 13.0, 101.79, -4.1, None, None, 73.0, 2012-01-16 00:00:00, None, None
270.0, -0.8, None, 10.0, None, 3.6, 101.79, -2.7, None, None, 87.0, 2012-01-16 01:00:00, None, None
0.0, -2.2, None, 10.0, None, 0.0, 101.79, -3.9, None, None, 88.0, 2012-01-16 02:00:00, None, None
0.0, -3.1, None, 10.0, 0.04, 0.0, 101.84, -4.1, None, None, 93.0, 2012-01-16 03:00:00, None, None
0.0, -3.5, None, 4.0, -0.1, 0.0, 101.78, -4.8, None, None, 91.0, 2012-01-16 15:00:00, None, None
0.0, -3.2, None, 10.0, None, 0.0, 101.75, -4.5, None, None, 91.0, 2012-01-16 16:00:00, None, None
0.0, -3.1, None, 10.0, None, 0.0, 101.72, -4.3, None, None, 91.0, 2012-01-16 17:00:00, None, None
0.0, -2.0, None, 10.0, -0.08, 0.0, 101.7, -3.9, None, None, 87.0, 2012-01-16 18:00:00, None, None
90.0, -1.0, None, 10.0, None, 3.6, 101.69, -2.7, None, None, 88.0, 2012-01-16 19:00:00, None, None
90.0, -0.3, None, 2.0, None, 7.6, 101.65, -3.3, None, None, 80.0, 2012-01-16 20:00:00, None, None
90.0, 0.0, None, 10.0, -0.12, 13.0, 101.57, -2.3, None, None, 84.0, 2012-01-16 21:00:00, None, None
90.0, -0.2, None, 2.0, None, 11.2, 101.49, -1.5, None, None, 91.0, 2012-01-16 22:00:00, None, None
270.0, -3.6, None, 10.0, 0.1, 7.6, 100.92, -6.8, None, None, 78.0, 2012-01-19 00:00:00, None, None
270.0, -4.0, None, 10.0, None, 7.6, 100.91, -7.3, None, None, 78.0, 2012-01-19 01:00:00, None, None
292.5, -4.2, None, 10.0, None, 11.2, 100.94, -6.9, None, None, 81.0, 2012-01-19 02:00:00, None, None
270.0, -4.5, None, 10.0, 0.06, 7.6, 100.98, -6.6, None, None, 85.0, 2012-01-19 03:00:00, None, None
0.0, -4.3, None, 10.0, -0.2, 0.0, 100.75, -7.0, None, None, 81.0, 2012-01-19 15:00:00, None, None
0.0, -4.0, None, 10.0, None, 0.0, 100.67, -6.0, None, None, 86.0, 2012-01-19 16:00:00, None, None
0.0, -4.0, None, 10.0, None, 0.0, 100.6, -5.7, None, None, 88.0, 2012-01-19 17:00:00, None, None
0.0, -3.3, None, 10.0, -0.16, 0.0, 100.59, -5.2, None, None, 87.0, 2012-01-19 18:00:00, None, None
270.0, -2.7, None, 2.0, None, 5.4, 100.59, -4.2, None, None, 89.0, 2012-01-19 19:00:00, None, None
270.0, -2.0, None, 2.0, None, 9.4, 100.52, -3.1, None, None, 92.0, 2012-01-19 20:00:00, None, None
270.0, -2.0, None, 10.0, -0.11, 14.8, 100.48, -3.6, None, None, 89.0, 2012-01-19 21:00:00, None, None
270.0, -1.8, None, 10.0, None, 14.8, 100.43, -3.1, None, None, 91.0, 2012-01-19 22:00:00, None, None
270.0, -2.0, None, 10.0, None, 14.8, 100.43, -3.3, None, None, 91.0, 2012-01-19 23:00:00, None, None
292.5, -2.2, None, 10.0, -0.03, 14.8, 100.44, -3.0, None, None, 94.0, 2012-01-20 00:00:00, None, None
270.0, -2.6, None, 10.0, None, 9.4, 100.43, -3.8, None, None, 91.0, 2012-01-20 01:00:00, None, None
0.0, -2.8, None, 2.0, None, 0.0, 100.45, -5.2, None, None, 84.0, 2012-01-20 02:00:00, None, None
