station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, air_temperature_yesterday_low, total_precipitation, wind_gust_speed, air_temperature_yesterday_high, tendency_amount
88.9, 99.61, 5.7, 157.5, 95.0, 6.5, 2012-01-01 23:00:00, None, 22.4, 105.8, None, -0.27
88.9, 99.58, 5.7, 157.5, 94.0, 6.6, 2012-01-02 00:00:00, None, None, 112.7, None, -0.08
87.1, 99.49, 5.6, 157.5, 93.0, 6.6, 2012-01-02 01:00:00, None, None, 110.5, None, -0.1
86.8, 99.51, 5.6, 157.5, 94.0, 6.5, 2012-01-02 02:00:00, None, None, 108.0, None, -0.1
82.8, 99.51, 5.8, 157.5, 94.0, 6.7, 2012-01-02 03:00:00, None, None, 111.6, None, -0.07
71.3, 99.57, 6.1, 180.0, 94.0, 7.0, 2012-01-02 04:00:00, None, None, 88.6, None, 0.08
66.2, 99.7, 6.6, 180.0, 93.0, 7.7, 2012-01-02 05:00:00, None, None, 83.5, None, 0.19
55.4, 99.78, 6.7, 157.5, 93.0, 7.8, 2012-01-02 06:00:00, 1.0, 0.0, 129.64, 6.6, 0.27
51.5, 99.85, 6.9, 180.0, 94.0, 7.8, 2012-01-02 07:00:00, None, None, 62.3, None, 0.28
42.5, 99.94, 7.0, 180.0, 96.0, 7.7, 2012-01-02 08:00:00, None, None, None, None, 0.24
41.4, 99.94, 7.0, 180.0, 95.0, 7.8, 2012-01-02 09:00:00, None, None, None, None, 0.16
37.8, 99.99, 6.9, 180.0, 95.0, 7.8, 2012-01-02 10:00:00, None, None, None, None, 0.14
32.8, 100.05, 6.6, 180.0, 93.0, 7.8, 2012-01-02 11:00:00, None, None, None, None, 0.11
32.4, 100.07, 6.6, 180.0, 94.0, 7.6, 2012-01-02 12:00:00, None, None, None, None, 0.13
30.2, 100.09, 6.5, 180.0, 93.0, 7.6, 2012-01-02 13:00:00, None, None, None, None, 0.1
23.8, 100.17, 6.5, 180.0, 94.0, 7.5, 2012-01-02 14:00:00, None, None, None, None, 0.12
25.6, 100.29, 5.7, 202.5, 89.0, 7.4, 2012-01-02 15:00:00, None, None, None, None, 0.22
18.4, 100.33, 5.7, 202.5, 90.0, 7.3, 2012-01-02 16:00:00, None, None, None, None, 0.24
18.4, 100.42, 5.6, 225.0, 88.0, 7.4, 2012-01-02 17:00:00, None, None, None, None, 0.25
9.4, 100.5, 4.2, 315.0, 82.0, 7.1, 2012-01-02 18:00:00, None, None, None, None, 0.21
12.6, 100.54, 3.9, 292.5, 80.0, 7.2, 2012-01-02 19:00:00, None, None, None, None, 0.21
7.9, 100.5, 3.4, 0.0, 79.0, 6.8, 2012-01-02 20:00:00, None, None, None, None, 0.08
14.0, 100.46, 3.7, 22.5, 79.0, 7.1, 2012-01-02 21:00:00, None, None, None, None, -0.04
8.6, 100.43, 3.9, 45.0, 83.0, 6.7, 2012-01-02 22:00:00, None, None, None, None, -0.11
10.8, 100.43, 4.0, 45.0, 85.0, 6.5, 2012-01-02 23:00:00, None, 11.8, None, None, -0.07
9.0, 100.42, 3.6, 45.0, 82.0, 6.5, 2012-01-03 00:00:00, None, None, None, None, -0.04
6.8, 100.43, 4.1, 67.5, 90.0, 5.6, 2012-01-03 01:00:00, None, None, None, None, 0.0
2.5, 100.43, 4.6, 90.0, 92.0, 5.9, 2012-01-03 02:00:00, None, None, None, None, 0.0
4.7, 100.38, 4.8, 135.0, 92.0, 6.1, 2012-01-03 03:00:00, None, None, None, None, -0.04
8.3, 100.36, 5.1, 112.5, 93.0, 6.1, 2012-01-03 04:00:00, None, None, None, None, -0.07
7.6, 100.35, 5.4, 135.0, 94.0, 6.4, 2012-01-03 05:00:00, None, None, None, None, -0.08
29.9, 100.32, 6.1, 180.0, 94.0, 7.0, 2012-01-03 06:00:00, 4.2, 0.0, 66.67, 7.7, -0.06
34.9, 100.31, 6.4, 180.0, 95.0, 7.3, 2012-01-03 07:00:00, None, None, None, None, -0.05
47.5, 100.19, 6.3, 157.5, 96.0, 7.0, 2012-01-03 08:00:00, None, None, 57.2, None, -0.16
42.8, 100.19, 6.6, 180.0, 95.0, 7.3, 2012-01-03 09:00:00, None, None, 56.5, None, -0.13
42.5, 100.24, 5.8, 180.0, 90.0, 7.3, 2012-01-03 10:00:00, None, None, 51.8, None, -0.07
59.4, 100.08, 5.8, 157.5, 91.0, 7.2, 2012-01-03 11:00:00, None, None, 72.0, None, -0.11
54.0, 99.98, 5.0, 157.5, 92.0, 6.3, 2012-01-03 12:00:00, None, None, 76.0, None, -0.21
80.3, 99.75, 4.4, 157.5, 91.0, 5.8, 2012-01-03 13:00:00, None, None, 100.1, None, -0.49
57.2, 99.55, 4.9, 157.5, 95.0, 5.7, 2012-01-03 14:00:00, None, None, 91.1, None, -0.53
53.3, 99.4, 5.6, 157.5, 95.0, 6.4, 2012-01-03 15:00:00, None, None, 82.8, None, -0.58
50.4, 99.34, 5.9, 157.5, 95.0, 6.7, 2012-01-03 16:00:00, None, None, 79.2, None, -0.41
83.5, 99.09, 6.3, 157.5, 95.0, 7.1, 2012-01-03 17:00:00, None, None, 104.8, None, -0.46
77.0, 99.09, 6.7, 157.5, 96.0, 7.4, 2012-01-03 18:00:00, None, None, 97.6, None, -0.31
63.7, 99.22, 7.7, 180.0, 95.0, 8.4, 2012-01-03 19:00:00, None, None, 75.2, None, -0.12
52.6, 99.43, 7.7, 180.0, 96.0, 8.4, 2012-01-03 20:00:00, None, None, None, None, 0.34
49.7, 99.55, 7.9, 180.0, 96.0, 8.5, 2012-01-03 21:00:00, None, None, 60.1, None, 0.46
37.4, 99.66, 7.8, 180.0, 96.0, 8.4, 2012-01-03 22:00:00, None, None, None, None, 0.44
40.7, 99.72, 7.7, 157.5, 96.0, 8.3, 2012-01-03 23:00:00, None, 28.4, None, None, 0.29
47.2, 99.76, 7.7, 157.5, 97.0, 8.2, 2012-01-04 00:00:00, None, None, None, None, 0.21
42.5, 99.77, 7.8, 157.5, 97.0, 8.3, 2012-01-04 01:00:00, None, None, 55.8, None, 0.11
40.3, 99.68, 7.2, 157.5, 97.0, 7.7, 2012-01-04 02:00:00, None, None, 57.2, None, -0.04
55.1, 99.58, 7.0, 157.5, 96.0, 7.6, 2012-01-04 03:00:00, None, None, 65.5, None, -0.18
54.0, 99.43, 6.9, 157.5, 94.0, 7.8, 2012-01-04 04:00:00, None, None, 67.3, None, -0.34
45.4, 99.11, 7.0, 157.5, 94.0, 7.9, 2012-01-04 05:00:00, None, None, 62.6, None, -0.57
52.6, 98.77, 7.3, 135.0, 94.0, 8.2, 2012-01-04 06:00:00, 5.5, 0.0, 105.56, 8.6, -0.81
79.9, 98.3, 7.4, 157.5, 96.0, 8.1, 2012-01-04 07:00:00, None, None, 106.9, None, -1.13
87.1, 98.18, 7.8, 157.5, 96.0, 8.4, 2012-01-04 08:00:00, None, None, 107.3, None, -0.93
79.9, 98.08, 8.3, 157.5, 96.0, 9.0, 2012-01-04 09:00:00, None, None, 99.4, None, -0.69
82.1, 98.02, 8.2, 180.0, 92.0, 9.5, 2012-01-04 10:00:00, None, None, 98.3, None, -0.28
69.8, 98.34, 7.1, 180.0, 88.0, 9.1, 2012-01-04 11:00:00, None, None, 84.6, None, 0.16
55.8, 98.75, 6.9, 180.0, 88.0, 8.8, 2012-01-04 12:00:00, None, None, 67.0, None, 0.67
52.6, 98.94, 6.8, 180.0, 88.0, 8.7, 2012-01-04 13:00:00, None, None, 66.2, None, 0.92
49.7, 99.05, 7.1, 180.0, 92.0, 8.4, 2012-01-04 14:00:00, None, None, None, None, 0.71
43.9, 99.18, 6.8, 180.0, 91.0, 8.3, 2012-01-04 15:00:00, None, None, None, None, 0.43
44.3, 99.27, 6.7, 157.5, 90.0, 8.2, 2012-01-04 16:00:00, None, None, None, None, 0.33
45.7, 99.33, 7.1, 157.5, 92.0, 8.3, 2012-01-04 17:00:00, None, None, 56.2, None, 0.28
51.8, 99.33, 7.0, 180.0, 91.0, 8.4, 2012-01-04 18:00:00, None, None, None, None, 0.15
51.8, 99.35, 6.8, 180.0, 91.0, 8.3, 2012-01-04 19:00:00, None, None, 63.4, None, 0.08
56.5, 99.29, 6.4, 180.0, 88.0, 8.3, 2012-01-04 20:00:00, None, None, 67.0, None, -0.04
53.6, 99.3, 5.3, 180.0, 83.0, 8.0, 2012-01-04 21:00:00, None, None, None, None, -0.03
45.4, 99.37, 5.9, 180.0, 86.0, 8.2, 2012-01-04 22:00:00, None, None, 56.2, None, 0.02
42.8, 99.46, 5.2, 180.0, 87.0, 7.3, 2012-01-04 23:00:00, None, 1.8, 54.0, None, 0.17
35.3, 99.55, 5.1, 180.0, 84.0, 7.7, 2012-01-05 00:00:00, None, None, None, None, 0.25
42.5, 99.65, 4.5, 180.0, 81.0, 7.6, 2012-01-05 01:00:00, None, None, 52.2, None, 0.28
37.8, 99.76, 4.2, 180.0, 80.0, 7.4, 2012-01-05 02:00:00, None, None, 49.7, None, 0.3
45.0, 99.75, 3.7, 180.0, 78.0, 7.4, 2012-01-05 03:00:00, None, None, None, None, 0.2
41.8, 99.88, 3.5, 180.0, 77.0, 7.2, 2012-01-05 04:00:00, None, None, 54.4, None, 0.23
50.8, 100.01, 3.6, 202.5, 80.0, 6.8, 2012-01-05 05:00:00, None, None, 60.8, None, 0.25
42.8, 100.13, 3.4, 180.0, 77.0, 7.2, 2012-01-05 06:00:00, 7.4, 0.0, 116.68, 8.9, 0.38
50.8, 100.25, 2.8, 202.5, 76.0, 6.8, 2012-01-05 07:00:00, None, None, 61.2, None, 0.37
44.3, 100.39, 3.1, 180.0, 77.0, 6.8, 2012-01-05 08:00:00, None, None, None, None, 0.38
43.9, 100.46, 3.1, 180.0, 78.0, 6.7, 2012-01-05 09:00:00, None, None, 56.5, None, 0.33
46.4, 100.57, 2.3, 202.5, 73.0, 6.8, 2012-01-05 10:00:00, None, None, 56.5, None, 0.32
40.7, 100.66, 2.7, 180.0, 75.0, 6.8, 2012-01-05 11:00:00, None, None, 50.8, None, 0.27
40.7, 100.73, 2.3, 180.0, 72.0, 7.0, 2012-01-05 12:00:00, None, None, None, None, 0.27
42.5, 100.84, 3.2, 180.0, 78.0, 6.8, 2012-01-05 13:00:00, None, None, 52.2, None, 0.27
38.5, 101.01, 3.4, 225.0, 86.0, 5.7, 2012-01-05 14:00:00, None, None, None, None, 0.35
30.2, 101.17, 2.6, 270.0, 81.0, 5.7, 2012-01-05 15:00:00, None, None, None, None, 0.44
31.3, 101.31, 2.5, 270.0, 81.0, 5.6, 2012-01-05 16:00:00, None, None, None, None, 0.47
30.6, 101.46, 1.8, 292.5, 78.0, 5.3, 2012-01-05 17:00:00, None, None, None, None, 0.45
30.2, 101.62, 1.4, 315.0, 77.0, 5.2, 2012-01-05 18:00:00, None, None, None, None, 0.45
27.0, 101.76, 0.5, 315.0, 73.0, 5.0, 2012-01-05 19:00:00, None, None, None, None, 0.45
24.1, 101.87, -0.1, 292.5, 69.0, 5.2, 2012-01-05 20:00:00, None, None, None, None, 0.41
23.0, 101.93, -0.1, 292.5, 67.0, 5.6, 2012-01-05 21:00:00, None, None, None, None, 0.31
22.7, 101.96, -1.0, 315.0, 63.0, 5.5, 2012-01-05 22:00:00, None, None, None, None, 0.2
22.0, 102.02, -0.1, 292.5, 68.0, 5.3, 2012-01-05 23:00:00, None, 0.6, None, None, 0.15
20.5, 102.04, -1.9, 292.5, 60.0, 5.3, 2012-01-06 00:00:00, None, None, None, None, 0.11
12.6, 102.09, -1.2, 292.5, 63.0, 5.3, 2012-01-06 01:00:00, None, None, None, None, 0.12
9.7, 102.09, -1.6, 292.5, 61.0, 5.3, 2012-01-06 02:00:00, None, None, None, None, 0.06
7.9, 102.1, -2.6, 270.0, 57.0, 5.2, 2012-01-06 03:00:00, None, None, None, None, 0.05
15.1, 102.04, -1.1, 180.0, 66.0, 4.7, 2012-01-06 04:00:00, None, None, None, None, -0.05
9.7, 102.04, -1.3, 157.5, 68.0, 4.1, 2012-01-06 05:00:00, None, None, None, None, -0.05
9.4, 101.98, -1.4, 202.5, 67.0, 4.3, 2012-01-06 06:00:00, 5.1, 0.0, 62.97, 7.0, -0.12
29.5, 101.9, -0.4, 157.5, 71.0, 4.5, 2012-01-06 07:00:00, None, None, None, None, -0.14
16.2, 101.85, 0.7, 135.0, 82.0, 3.5, 2012-01-06 08:00:00, None, None, None, None, -0.19
40.3, 101.75, 1.1, 157.5, 77.0, 4.9, 2012-01-06 09:00:00, None, None, None, None, -0.22
38.5, 101.68, 0.1, 180.0, 69.0, 5.5, 2012-01-06 10:00:00, None, None, 54.4, None, -0.21
45.4, 101.55, -0.6, 180.0, 64.0, 5.6, 2012-01-06 11:00:00, None, None, 55.8, None, -0.29
52.2, 101.45, 0.5, 157.5, 70.0, 5.6, 2012-01-06 12:00:00, None, None, 63.4, None, -0.3
54.0, 101.36, 1.6, 157.5, 76.0, 5.5, 2012-01-06 13:00:00, None, None, 66.2, None, -0.32
49.7, 101.32, 2.2, 157.5, 78.0, 5.8, 2012-01-06 14:00:00, None, None, 64.8, None, -0.23
57.6, 101.23, 2.4, 180.0, 79.0, 5.8, 2012-01-06 15:00:00, None, None, 73.8, None, -0.22
58.3, 101.18, 2.9, 180.0, 88.0, 4.8, 2012-01-06 16:00:00, None, None, None, None, -0.18
59.0, 101.08, 3.5, 180.0, 88.0, 5.3, 2012-01-06 17:00:00, None, None, 74.5, None, -0.24
60.1, 101.19, 3.7, 157.5, 90.0, 5.2, 2012-01-06 18:00:00, None, None, 73.4, None, -0.04
53.3, 101.2, 4.6, 180.0, 94.0, 5.6, 2012-01-06 19:00:00, None, None, 65.5, None, 0.02
52.9, 101.14, 5.0, 180.0, 94.0, 6.0, 2012-01-06 20:00:00, None, None, 66.2, None, 0.06
49.3, 101.13, 5.5, 180.0, 94.0, 6.4, 2012-01-06 21:00:00, None, None, None, None, -0.06
34.9, 101.23, 5.4, 180.0, 91.0, 6.9, 2012-01-06 22:00:00, None, None, None, None, 0.03
33.1, 101.31, 4.5, 180.0, 85.0, 7.0, 2012-01-06 23:00:00, None, 12.4, None, None, 0.17
36.0, 101.4, 4.4, 180.0, 84.0, 7.0, 2012-01-07 00:00:00, None, None, None, None, 0.27
30.6, 101.46, 4.2, 180.0, 84.0, 6.7, 2012-01-07 01:00:00, None, None, None, None, 0.23
32.8, 101.49, 4.0, 180.0, 84.0, 6.6, 2012-01-07 02:00:00, None, None, None, None, 0.18
35.3, 101.55, 4.0, 202.5, 84.0, 6.6, 2012-01-07 03:00:00, None, None, None, None, 0.15
36.7, 101.55, 3.8, 202.5, 83.0, 6.5, 2012-01-07 04:00:00, None, None, None, None, 0.09
38.2, 101.51, 3.5, 180.0, 82.0, 6.3, 2012-01-07 05:00:00, None, None, None, None, 0.02
37.4, 101.51, 2.9, 180.0, 80.0, 6.1, 2012-01-07 06:00:00, 3.5, 0.0, 81.49, 7.3, -0.04
40.0, 101.49, 2.7, 180.0, 79.0, 6.1, 2012-01-07 07:00:00, None, None, None, None, -0.06
47.2, 101.45, 3.0, 180.0, 79.0, 6.4, 2012-01-07 08:00:00, None, None, 58.7, None, -0.06
49.7, 101.37, 3.1, 157.5, 79.0, 6.5, 2012-01-07 09:00:00, None, None, 60.8, None, -0.14
57.2, 101.3, 3.9, 180.0, 87.0, 5.9, 2012-01-07 10:00:00, None, None, 77.8, None, -0.19
63.0, 101.13, 3.1, 180.0, 78.0, 6.7, 2012-01-07 11:00:00, None, None, 76.3, None, -0.32
61.2, 100.98, 5.0, 180.0, 92.0, 6.2, 2012-01-07 12:00:00, None, None, 72.7, None, -0.39
71.3, 100.78, 5.0, 157.5, 92.0, 6.2, 2012-01-07 13:00:00, None, None, 94.0, None, -0.52
81.4, 100.64, 4.2, 157.5, 91.0, 5.6, 2012-01-07 14:00:00, None, None, 105.8, None, -0.49
84.6, 100.62, 4.1, 157.5, 92.0, 5.3, 2012-01-07 15:00:00, None, None, 101.2, None, -0.36
92.2, 100.45, 4.4, 157.5, 93.0, 5.4, 2012-01-07 16:00:00, None, None, 112.7, None, -0.33
70.2, 100.43, 4.2, 157.5, 95.0, 5.0, 2012-01-07 17:00:00, None, None, 97.9, None, -0.21
61.9, 100.34, 4.9, 157.5, 97.0, 5.4, 2012-01-07 18:00:00, None, None, 88.9, None, -0.28
78.1, 100.24, 5.7, 157.5, 97.0, 6.2, 2012-01-07 19:00:00, None, None, 99.0, None, -0.21
78.5, 100.24, 6.1, 157.5, 97.0, 6.6, 2012-01-07 20:00:00, None, None, 93.2, None, -0.19
77.0, 100.19, 6.6, 157.5, 96.0, 7.2, 2012-01-07 21:00:00, None, None, 92.5, None, -0.15
68.8, 100.25, 6.9, 157.5, 96.0, 7.6, 2012-01-07 22:00:00, None, None, 82.8, None, 0.01
55.8, 100.27, 7.3, 157.5, 96.0, 7.9, 2012-01-07 23:00:00, None, 26.4, 67.7, None, 0.03
47.9, 100.31, 7.4, 180.0, 96.0, 8.1, 2012-01-08 00:00:00, None, None, 57.2, None, 0.12
47.9, 100.36, 7.6, 157.5, 96.0, 8.3, 2012-01-08 01:00:00, None, None, None, None, 0.11
50.0, 100.28, 7.6, 157.5, 96.0, 8.3, 2012-01-08 02:00:00, None, None, 63.0, None, 0.01
42.1, 100.36, 7.5, 180.0, 96.0, 8.1, 2012-01-08 03:00:00, None, None, 51.8, None, 0.05
47.9, 100.37, 7.5, 180.0, 95.0, 8.3, 2012-01-08 04:00:00, None, None, 59.0, None, 0.01
42.1, 100.44, 7.3, 180.0, 95.0, 8.2, 2012-01-08 05:00:00, None, None, None, None, 0.16
48.6, 100.45, 7.3, 157.5, 93.0, 8.4, 2012-01-08 06:00:00, 4.8, 0.0, 120.38, 8.2, 0.09
43.9, 100.55, 7.1, 180.0, 93.0, 8.2, 2012-01-08 07:00:00, None, None, None, None, 0.18
41.4, 100.6, 6.8, 180.0, 90.0, 8.4, 2012-01-08 08:00:00, None, None, None, None, 0.16
46.8, 100.65, 6.9, 180.0, 90.0, 8.5, 2012-01-08 09:00:00, None, None, None, None, 0.2
36.4, 100.74, 6.9, 180.0, 92.0, 8.2, 2012-01-08 10:00:00, None, None, None, None, 0.19
39.2, 100.77, 7.0, 180.0, 93.0, 8.1, 2012-01-08 11:00:00, None, None, None, None, 0.17
41.4, 100.77, 6.5, 180.0, 87.0, 8.5, 2012-01-08 12:00:00, None, None, None, None, 0.12
40.7, 100.78, 6.6, 180.0, 91.0, 8.0, 2012-01-08 13:00:00, None, None, 50.4, None, 0.04
42.8, 100.78, 6.5, 180.0, 90.0, 8.2, 2012-01-08 14:00:00, None, None, None, None, 0.01
42.1, 100.82, 6.7, 180.0, 91.0, 8.1, 2012-01-08 15:00:00, None, None, None, None, 0.05
33.5, 100.87, 6.5, 180.0, 91.0, 7.9, 2012-01-08 16:00:00, None, None, None, None, 0.09
39.6, 100.88, 6.4, 180.0, 91.0, 7.8, 2012-01-08 17:00:00, None, None, None, None, 0.1
38.2, 100.93, 6.7, 180.0, 93.0, 7.8, 2012-01-08 18:00:00, None, None, None, None, 0.11
36.0, 101.01, 6.8, 180.0, 94.0, 7.8, 2012-01-08 19:00:00, None, None, None, None, 0.14
36.0, 101.0, 6.9, 180.0, 95.0, 7.8, 2012-01-08 20:00:00, None, None, None, None, 0.12
34.2, 100.98, 7.0, 180.0, 95.0, 7.8, 2012-01-08 21:00:00, None, None, None, None, 0.05
36.7, 100.92, 6.5, 180.0, 92.0, 7.7, 2012-01-08 22:00:00, None, None, None, None, -0.09
37.8, 100.9, 6.2, 157.5, 91.0, 7.6, 2012-01-08 23:00:00, None, 16.8, None, None, -0.1
31.3, 100.91, 5.4, 180.0, 87.0, 7.4, 2012-01-09 00:00:00, None, None, None, None, -0.07
9.4, 100.86, 5.3, 157.5, 89.0, 7.1, 2012-01-09 01:00:00, None, None, None, None, -0.06
4.7, 100.73, 4.3, 112.5, 89.0, 6.1, 2012-01-09 02:00:00, None, None, None, None, -0.17
7.6, 100.6, 4.4, 45.0, 92.0, 5.6, 2012-01-09 03:00:00, None, None, None, None, -0.31
26.3, 100.48, 3.5, 22.5, 86.0, 5.8, 2012-01-09 04:00:00, None, None, None, None, -0.38
29.9, 100.36, 2.7, 0.0, 86.0, 4.9, 2012-01-09 05:00:00, None, None, None, None, -0.37
35.6, 100.27, 2.6, 157.5, 88.0, 4.5, 2012-01-09 06:00:00, 5.4, 0.0, 55.56, 8.7, -0.33
43.2, 100.35, 2.3, 337.5, 89.0, 4.1, 2012-01-09 07:00:00, None, None, None, None, -0.13
44.3, 100.43, 2.3, 337.5, 90.0, 3.9, 2012-01-09 08:00:00, None, None, None, None, 0.07
46.8, 100.52, 2.6, 337.5, 90.0, 4.2, 2012-01-09 09:00:00, None, None, None, None, 0.25
44.3, 100.62, 2.3, 337.5, 86.0, 4.4, 2012-01-09 10:00:00, None, None, None, None, 0.27
29.9, 100.77, 2.6, 315.0, 84.0, 5.0, 2012-01-09 11:00:00, None, None, None, None, 0.34
27.7, 100.95, 2.2, 292.5, 79.0, 5.5, 2012-01-09 12:00:00, None, None, None, None, 0.43
36.7, 101.15, 2.3, 292.5, 78.0, 5.8, 2012-01-09 13:00:00, None, None, None, None, 0.53
44.6, 101.3, 1.7, 315.0, 80.0, 4.9, 2012-01-09 14:00:00, None, None, None, None, 0.53
37.8, 101.48, 0.5, 315.0, 73.0, 5.0, 2012-01-09 15:00:00, None, None, None, None, 0.53
40.3, 101.7, 1.0, 315.0, 79.0, 4.4, 2012-01-09 16:00:00, None, None, 50.0, None, 0.55
31.3, 101.84, 0.4, 292.5, 76.0, 4.4, 2012-01-09 17:00:00, None, None, 41.0, None, 0.53
37.8, 102.03, 0.2, 315.0, 81.0, 3.3, 2012-01-09 18:00:00, None, None, None, None, 0.54
45.7, 102.19, 0.7, 337.5, 90.0, 2.2, 2012-01-09 19:00:00, None, None, None, None, 0.48
41.8, 102.3, -1.3, 315.0, 70.0, 3.7, 2012-01-09 20:00:00, None, None, None, None, 0.46
43.9, 102.41, -2.3, 315.0, 66.0, 3.5, 2012-01-09 21:00:00, None, None, None, None, 0.38
40.7, 102.5, -2.1, 337.5, 68.0, 3.4, 2012-01-09 22:00:00, None, None, None, None, 0.31
48.2, 102.59, -1.6, 337.5, 71.0, 3.2, 2012-01-09 23:00:00, None, 4.2, None, None, 0.29
41.8, 102.69, -1.8, 337.5, 71.0, 3.1, 2012-01-10 00:00:00, None, None, 51.8, None, 0.28
33.8, 102.78, -1.3, 337.5, 78.0, 2.3, 2012-01-10 01:00:00, None, None, None, None, 0.28
36.4, 102.82, -2.4, 315.0, 67.0, 3.3, 2012-01-10 02:00:00, None, None, None, None, 0.23
33.8, 102.88, -1.8, 315.0, 69.0, 3.4, 2012-01-10 03:00:00, None, None, None, None, 0.19
39.2, 102.93, -0.9, 315.0, 74.0, 3.4, 2012-01-10 04:00:00, None, None, 49.7, None, 0.15
42.5, 103.0, -0.9, 315.0, 71.0, 3.9, 2012-01-10 05:00:00, None, None, 54.0, None, 0.18
47.2, 103.07, -1.5, 315.0, 68.0, 3.8, 2012-01-10 06:00:00, 3.2, 0.0, 59.26, 5.8, 0.19
41.0, 103.15, -4.7, 315.0, 53.0, 4.1, 2012-01-10 07:00:00, None, None, None, None, 0.22
46.1, 103.18, -1.0, 0.0, 78.0, 2.6, 2012-01-10 08:00:00, None, None, None, None, 0.18
42.8, 103.28, -1.2, 315.0, 73.0, 3.3, 2012-01-10 09:00:00, None, None, 53.6, None, 0.21
23.0, 103.31, -0.3, 0.0, 79.0, 3.0, 2012-01-10 10:00:00, None, None, None, None, 0.16
31.7, 103.32, -3.3, 0.0, 59.0, 4.1, 2012-01-10 11:00:00, None, None, None, None, 0.14
35.3, 103.33, -4.2, 0.0, 55.0, 4.2, 2012-01-10 12:00:00, None, None, None, None, 0.05
31.3, 103.36, -4.0, 0.0, 56.0, 4.1, 2012-01-10 13:00:00, None, None, 41.4, None, 0.05
13.7, 103.45, -2.9, 45.0, 65.0, 3.2, 2012-01-10 14:00:00, None, None, None, None, 0.13
7.6, 103.51, -3.5, 67.5, 64.0, 2.6, 2012-01-10 15:00:00, None, None, None, None, 0.18
4.0, 103.55, -4.1, 90.0, 63.0, 2.3, 2012-01-10 16:00:00, None, None, None, None, 0.19
5.0, 103.56, -3.7, 90.0, 66.0, 2.0, 2012-01-10 17:00:00, None, None, None, None, 0.11
3.6, 103.66, -3.4, 90.0, 66.0, 2.3, 2012-01-10 18:00:00, None, None, None, None, 0.15
6.1, 103.67, -3.7, 90.0, 63.0, 2.7, 2012-01-10 19:00:00, None, None, None, None, 0.12
6.8, 103.65, -5.3, 90.0, 56.0, 2.7, 2012-01-10 20:00:00, None, None, None, None, 0.09
6.8, 103.61, -5.5, 90.0, 54.0, 2.9, 2012-01-10 21:00:00, None, None, None, None, -0.05
