station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
180.0, 9.6, 55.4, None, -0.19, 25.9, 100.39, 8.21, None, 91.0, 2012-01-04 18:00:00, None, None
180.0, 9.4, 31.3, None, -0.21, 20.5, 100.44, 8.29, None, 93.0, 2012-01-04 19:00:00, None, None
180.0, 9.7, 42.5, None, -0.07, 25.9, 100.41, 8.31, None, 91.0, 2012-01-04 20:00:00, None, None
225.0, 8.6, 44.3, None, -0.03, 20.5, 100.42, 6.57, None, 87.0, 2012-01-04 21:00:00, None, None
180.0, 8.6, 38.9, None, -0.09, 22.3, 100.35, 7.3, None, 92.0, 2012-01-04 22:00:00, None, None
180.0, 8.6, None, None, -0.01, 16.6, 100.4, 6.74, None, 88.0, 2012-01-04 23:00:00, None, None
202.5, 7.5, 50.0, None, -0.02, 29.5, 100.44, 5.29, None, 86.0, 2012-01-05 00:00:00, None, None
202.5, 7.4, None, None, -0.21, 13.0, 100.56, 5.55, None, 88.0, 2012-01-05 01:00:00, None, None
202.5, 7.3, None, None, -0.17, 11.2, 100.57, 5.26, None, 87.0, 2012-01-05 02:00:00, None, None
180.0, 6.9, None, None, -0.22, 9.4, 100.66, 4.9, None, 87.0, 2012-01-05 03:00:00, None, None
180.0, 6.7, None, None, -0.22, 13.0, 100.78, 4.37, None, 85.0, 2012-01-05 04:00:00, None, None
202.5, 6.0, None, None, -0.32, 14.8, 100.89, 3.89, None, 86.0, 2012-01-05 05:00:00, None, None
180.0, 5.1, None, None, -0.38, 9.4, 101.04, 3.8, 11.5, 91.0, 2012-01-05 06:00:00, 5.1, 43.6
180.0, 5.4, None, None, -0.4, 11.2, 101.18, 4.02, None, 91.0, 2012-01-05 07:00:00, None, None
180.0, 5.0, None, None, -0.39, 5.4, 101.28, 3.02, None, 87.0, 2012-01-05 08:00:00, None, None
157.5, 3.4, None, None, -0.29, 7.6, 101.33, 2.5, None, 94.0, 2012-01-05 09:00:00, None, None
202.5, 3.8, 31.3, None, -0.23, 14.8, 101.41, 2.0, None, 88.0, 2012-01-05 10:00:00, None, None
157.5, 3.8, None, None, -0.19, 11.2, 101.47, 2.9, None, 94.0, 2012-01-05 11:00:00, None, None
202.5, 3.7, None, None, -0.2, 9.4, 101.53, 2.83, None, 94.0, 2012-01-05 12:00:00, None, None
157.5, 2.7, None, None, -0.18, 7.6, 101.59, 2.42, None, 98.0, 2012-01-05 13:00:00, None, None
112.5, 3.2, None, None, -0.15, 11.2, 101.62, 2.48, None, 95.0, 2012-01-05 14:00:00, None, None
157.5, 3.2, None, None, -0.17, 7.6, 101.7, 2.77, None, 97.0, 2012-01-05 15:00:00, None, None
135.0, 3.4, None, None, -0.19, 13.0, 101.78, 2.88, None, 96.0, 2012-01-05 16:00:00, None, None
135.0, 3.4, None, None, -0.26, 7.6, 101.88, 3.11, None, 98.0, 2012-01-05 17:00:00, None, None
180.0, 4.1, None, None, -0.29, 14.8, 101.99, 3.37, None, 95.0, 2012-01-05 18:00:00, None, None
180.0, 3.9, None, None, -0.31, 11.2, 102.09, 3.28, None, 96.0, 2012-01-05 19:00:00, None, None
202.5, 3.8, None, None, -0.3, 16.6, 102.18, 2.7, None, 93.0, 2012-01-05 20:00:00, None, None
202.5, 3.3, None, None, -0.27, 0.0, 102.26, 2.72, None, 96.0, 2012-01-05 21:00:00, None, None
135.0, 3.6, None, None, -0.2, 7.6, 102.29, 3.05, None, 96.0, 2012-01-05 22:00:00, None, None
157.5, 3.7, None, None, -0.18, 7.6, 102.36, 3.41, None, 98.0, 2012-01-05 23:00:00, None, None
None, 3.8, None, None, -0.16, 3.6, 102.42, 3.37, None, 97.0, 2012-01-06 00:00:00, None, None
180.0, 2.8, None, None, -0.21, 0.0, 102.5, 1.93, None, 94.0, 2012-01-06 01:00:00, None, None
180.0, 0.4, None, None, -0.15, 3.6, 102.51, 0.4, None, 100.0, 2012-01-06 02:00:00, None, None
157.5, 0.4, None, None, -0.09, 3.6, 102.51, 0.4, None, 100.0, 2012-01-06 03:00:00, None, None
135.0, 0.6, None, None, -0.03, 7.6, 102.53, 0.6, None, 100.0, 2012-01-06 04:00:00, None, None
180.0, 0.8, None, None, -0.01, 9.4, 102.52, 0.66, None, 99.0, 2012-01-06 05:00:00, None, None
135.0, 1.7, None, None, -0.01, 7.6, 102.52, 1.19, 4.1, 96.0, 2012-01-06 06:00:00, 2.7, 17.3
180.0, 1.5, None, None, -0.02, 14.8, 102.51, 1.22, None, 98.0, 2012-01-06 07:00:00, None, None
None, 1.6, None, None, -0.06, 3.6, 102.46, 1.18, None, 97.0, 2012-01-06 08:00:00, None, None
157.5, 2.1, None, None, -0.1, 11.2, 102.42, 1.53, None, 96.0, 2012-01-06 09:00:00, None, None
157.5, 2.4, None, None, -0.11, 5.4, 102.4, 1.23, None, 92.0, 2012-01-06 10:00:00, None, None
157.5, 3.2, None, None, -0.11, 13.0, 102.35, 0.93, None, 85.0, 2012-01-06 11:00:00, None, None
157.5, 3.6, 37.1, None, -0.14, 14.8, 102.28, 0.82, None, 82.0, 2012-01-06 12:00:00, None, None
135.0, 3.7, None, None, -0.2, 18.4, 102.2, 0.63, None, 80.0, 2012-01-06 13:00:00, None, None
135.0, 3.7, 31.3, None, -0.22, 18.4, 102.13, 0.9, None, 82.0, 2012-01-06 14:00:00, None, None
135.0, 3.1, None, None, -0.21, 11.2, 102.07, 1.47, None, 89.0, 2012-01-06 15:00:00, None, None
112.5, 3.0, None, None, -0.19, 11.2, 102.01, 1.68, None, 91.0, 2012-01-06 16:00:00, None, None
112.5, 3.3, None, None, -0.14, 14.8, 101.99, 1.51, None, 88.0, 2012-01-06 17:00:00, None, None
135.0, 3.7, None, None, -0.07, 13.0, 102.0, 1.55, None, 86.0, 2012-01-06 18:00:00, None, None
112.5, 4.4, None, None, -0.04, 13.0, 101.97, 1.89, None, 84.0, 2012-01-06 19:00:00, None, None
135.0, 4.9, None, None, -0.06, 11.2, 101.93, 1.96, None, 81.0, 2012-01-06 20:00:00, None, None
135.0, 5.3, None, None, -0.07, 13.0, 101.93, 1.84, None, 78.0, 2012-01-06 21:00:00, None, None
112.5, 4.5, None, None, -0.01, 7.6, 101.96, 2.74, None, 88.0, 2012-01-06 22:00:00, None, None
90.0, 4.0, None, None, -0.09, 9.4, 102.02, 2.82, None, 92.0, 2012-01-06 23:00:00, None, None
112.5, 3.9, None, None, -0.14, 7.6, 102.07, 3.03, None, 94.0, 2012-01-07 00:00:00, None, None
112.5, 3.7, None, None, -0.19, 11.2, 102.15, 3.12, None, 96.0, 2012-01-07 01:00:00, None, None
112.5, 3.8, None, None, -0.15, 11.2, 102.17, 3.07, None, 95.0, 2012-01-07 02:00:00, None, None
135.0, 4.1, None, None, -0.11, 11.2, 102.18, 3.07, None, 93.0, 2012-01-07 03:00:00, None, None
135.0, 4.3, None, None, -0.05, 13.0, 102.2, 2.81, None, 90.0, 2012-01-07 04:00:00, None, None
112.5, 4.3, None, None, -0.09, 9.4, 102.26, 2.84, None, 90.0, 2012-01-07 05:00:00, None, None
112.5, 4.2, None, None, -0.07, 9.4, 102.25, 2.93, 5.4, 91.0, 2012-01-07 06:00:00, 0.5, 0.3
135.0, 4.0, None, None, -0.05, 5.4, 102.25, 2.82, None, 92.0, 2012-01-07 07:00:00, None, None
157.5, 4.2, None, None, 0.0, 5.4, 102.26, 2.87, None, 91.0, 2012-01-07 08:00:00, None, None
112.5, 4.2, None, None, -0.02, 9.4, 102.23, 2.55, None, 89.0, 2012-01-07 09:00:00, None, None
112.5, 4.0, None, None, -0.08, 7.6, 102.17, 2.51, None, 90.0, 2012-01-07 10:00:00, None, None
180.0, 3.6, None, None, -0.13, 5.4, 102.13, 2.73, None, 94.0, 2012-01-07 11:00:00, None, None
135.0, 3.6, None, None, -0.19, 7.6, 102.04, 2.58, None, 93.0, 2012-01-07 12:00:00, None, None
135.0, 3.8, None, None, -0.23, 7.6, 101.94, 2.47, None, 91.0, 2012-01-07 13:00:00, None, None
202.5, 4.2, None, None, -0.25, 7.6, 101.88, 2.58, None, 89.0, 2012-01-07 14:00:00, None, None
135.0, 4.0, 37.1, None, -0.15, 22.3, 101.89, 2.67, None, 91.0, 2012-01-07 15:00:00, None, None
112.5, 3.7, None, None, -0.17, 11.2, 101.77, 3.02, None, 95.0, 2012-01-07 16:00:00, None, None
135.0, 3.2, None, None, -0.18, 13.0, 101.7, 2.77, None, 97.0, 2012-01-07 17:00:00, None, None
112.5, 4.2, 31.3, None, -0.28, 20.5, 101.61, 3.47, None, 95.0, 2012-01-07 18:00:00, None, None
112.5, 5.9, 35.3, None, -0.23, 24.1, 101.54, 4.55, None, 91.0, 2012-01-07 19:00:00, None, None
157.5, 7.3, 51.8, None, -0.24, 29.5, 101.46, 5.29, None, 87.0, 2012-01-07 20:00:00, None, None
157.5, 7.4, 51.8, None, -0.17, 25.9, 101.44, 5.52, None, 88.0, 2012-01-07 21:00:00, None, None
157.5, 7.0, 48.2, None, -0.09, 22.3, 101.45, 5.73, None, 92.0, 2012-01-07 22:00:00, None, None
157.5, 7.1, 35.3, None, 0.0, 22.3, 101.46, 5.93, None, 92.0, 2012-01-07 23:00:00, None, None
157.5, 7.6, 48.2, None, -0.05, 24.1, 101.39, 6.06, None, 90.0, 2012-01-08 00:00:00, None, None
157.5, 7.8, 50.0, None, -0.11, 27.7, 101.34, 6.21, None, 90.0, 2012-01-08 01:00:00, None, None
180.0, 7.5, 42.5, None, -0.06, 18.4, 101.4, 6.34, None, 92.0, 2012-01-08 02:00:00, None, None
157.5, 7.5, 31.3, None, -0.01, 18.4, 101.38, 6.32, None, 92.0, 2012-01-08 03:00:00, None, None
157.5, 7.5, 51.8, None, -0.05, 25.9, 101.39, 6.29, None, 92.0, 2012-01-08 04:00:00, None, None
157.5, 7.7, 50.0, None, -0.01, 35.3, 101.41, 6.41, None, 92.0, 2012-01-08 05:00:00, None, None
157.5, 7.8, 55.4, None, -0.06, 35.3, 101.44, 6.59, 7.9, 92.0, 2012-01-08 06:00:00, 3.2, 50.4
157.5, 7.6, 55.4, None, -0.09, 29.5, 101.48, 6.55, None, 93.0, 2012-01-08 07:00:00, None, None
157.5, 7.7, 46.4, None, -0.1, 31.3, 101.51, 6.65, None, 93.0, 2012-01-08 08:00:00, None, None
180.0, 7.7, 35.3, None, -0.1, 20.5, 101.54, 6.61, None, 93.0, 2012-01-08 09:00:00, None, None
180.0, 7.6, 37.1, None, -0.09, 22.3, 101.57, 6.55, None, 93.0, 2012-01-08 10:00:00, None, None
180.0, 7.2, 33.5, None, -0.09, 20.5, 101.6, 6.3, None, 94.0, 2012-01-08 11:00:00, None, None
180.0, 7.1, None, None, -0.09, 22.3, 101.63, 6.27, None, 94.0, 2012-01-08 12:00:00, None, None
180.0, 6.9, 31.3, None, -0.07, 18.4, 101.64, 6.16, None, 95.0, 2012-01-08 13:00:00, None, None
180.0, 7.1, None, None, 0.0, 16.6, 101.6, 6.2, None, 94.0, 2012-01-08 14:00:00, None, None
157.5, 7.0, None, None, -0.04, 13.0, 101.59, 6.26, None, 95.0, 2012-01-08 15:00:00, None, None
135.0, 6.3, None, None, -0.04, 14.8, 101.6, 5.71, None, 96.0, 2012-01-08 16:00:00, None, None
135.0, 6.0, None, None, -0.02, 9.4, 101.62, 5.56, None, 97.0, 2012-01-08 17:00:00, None, None
135.0, 5.8, None, None, -0.06, 5.4, 101.65, 5.44, None, 98.0, 2012-01-08 18:00:00, None, None
135.0, 5.6, None, None, -0.01, 9.4, 101.61, 5.16, None, 97.0, 2012-01-08 19:00:00, None, None
135.0, 5.3, None, None, -0.07, 9.4, 101.55, 4.86, None, 97.0, 2012-01-08 20:00:00, None, None
135.0, 5.2, None, None, -0.2, 7.6, 101.45, 4.91, None, 98.0, 2012-01-08 21:00:00, None, None
112.5, 5.1, None, None, -0.23, 9.4, 101.38, 4.52, None, 96.0, 2012-01-08 22:00:00, None, None
135.0, 5.2, None, None, -0.27, 13.0, 101.28, 4.62, None, 96.0, 2012-01-08 23:00:00, None, None
112.5, 5.6, None, None, -0.23, 13.0, 101.22, 4.87, None, 95.0, 2012-01-09 00:00:00, None, None
112.5, 5.7, None, None, -0.24, 16.6, 101.14, 5.11, None, 96.0, 2012-01-09 01:00:00, None, None
90.0, 6.0, None, None, -0.21, 16.6, 101.07, 5.46, None, 96.0, 2012-01-09 02:00:00, None, None
112.5, 6.5, None, None, -0.27, 13.0, 100.95, 6.06, None, 97.0, 2012-01-09 03:00:00, None, None
135.0, 7.4, None, None, -0.36, 18.4, 100.78, 6.66, None, 95.0, 2012-01-09 04:00:00, None, None
180.0, 9.0, None, None, -0.37, 18.4, 100.7, 7.95, None, 93.0, 2012-01-09 05:00:00, None, None
157.5, 9.6, 51.8, None, -0.27, 37.1, 100.68, 8.05, 7.1, 90.0, 2012-01-09 06:00:00, 4.2, 82.9
157.5, 9.0, 48.2, None, -0.15, 29.5, 100.63, 7.94, None, 93.0, 2012-01-09 07:00:00, None, None
157.5, 9.0, 53.6, None, -0.11, 31.3, 100.59, 7.81, None, 92.0, 2012-01-09 08:00:00, None, None
157.5, 8.9, 61.2, None, -0.14, 35.3, 100.54, 7.6, None, 92.0, 2012-01-09 09:00:00, None, None
157.5, 8.7, 53.6, None, -0.11, 35.3, 100.52, 7.29, None, 91.0, 2012-01-09 10:00:00, None, None
180.0, 8.6, 37.1, None, -0.06, 22.3, 100.65, 7.57, None, 93.0, 2012-01-09 11:00:00, None, None
292.5, 3.5, 35.3, None, -0.62, 18.4, 101.16, 2.39, None, 92.0, 2012-01-09 12:00:00, None, None
270.0, 4.9, None, None, -0.96, 7.6, 101.48, 3.85, None, 93.0, 2012-01-09 13:00:00, None, None
270.0, 5.1, None, None, -1.11, 14.8, 101.76, 3.41, None, 89.0, 2012-01-09 14:00:00, None, None
202.5, 4.1, None, None, -0.78, 7.6, 101.94, 3.21, None, 94.0, 2012-01-09 15:00:00, None, None
157.5, 4.0, None, None, -0.53, 7.6, 102.01, 3.57, None, 97.0, 2012-01-09 16:00:00, None, None
225.0, 4.7, None, None, -0.36, 13.0, 102.12, 2.03, None, 83.0, 2012-01-09 17:00:00, None, None
225.0, 4.9, None, None, -0.34, 9.4, 102.28, 2.89, None, 87.0, 2012-01-09 18:00:00, None, None
247.5, 5.7, None, None, -0.39, 14.8, 102.4, 2.62, None, 81.0, 2012-01-09 19:00:00, None, None
247.5, 5.6, None, None, -0.36, 14.8, 102.48, 2.41, None, 80.0, 2012-01-09 20:00:00, None, None
292.5, 3.9, None, None, -0.3, 14.8, 102.58, 2.26, None, 89.0, 2012-01-09 21:00:00, None, None
292.5, 2.8, None, None, -0.27, 9.4, 102.67, 1.83, None, 93.0, 2012-01-09 22:00:00, None, None
None, 3.1, None, None, -0.22, 3.6, 102.7, 1.94, None, 92.0, 2012-01-09 23:00:00, None, None
315.0, 2.4, 31.3, None, -0.22, 13.0, 102.8, 1.2, None, 92.0, 2012-01-10 00:00:00, None, None
315.0, 2.6, None, None, -0.21, 11.2, 102.88, -0.3, None, 81.0, 2012-01-10 01:00:00, None, None
292.5, 1.5, None, None, -0.26, 7.6, 102.96, -0.75, None, 85.0, 2012-01-10 02:00:00, None, None
315.0, 2.2, None, None, -0.21, 11.2, 103.01, -1.77, None, 75.0, 2012-01-10 03:00:00, None, None
292.5, 1.6, None, None, -0.22, 9.4, 103.1, -2.02, None, 77.0, 2012-01-10 04:00:00, None, None
292.5, 1.1, None, None, -0.21, 7.6, 103.17, -2.49, None, 77.0, 2012-01-10 05:00:00, None, None
292.5, 1.5, None, None, -0.26, 11.2, 103.27, -2.62, 6.2, 74.0, 2012-01-10 06:00:00, 3.5, 21.6
292.5, 0.6, None, None, -0.26, 5.4, 103.36, -2.22, None, 81.0, 2012-01-10 07:00:00, None, None
292.5, -0.6, None, None, -0.24, 5.4, 103.41, -2.14, None, 89.0, 2012-01-10 08:00:00, None, None
315.0, 0.7, None, None, -0.14, 5.4, 103.41, -1.3, None, 87.0, 2012-01-10 09:00:00, None, None
270.0, -0.7, None, None, -0.12, 0.0, 103.48, -1.12, None, 97.0, 2012-01-10 10:00:00, None, None
225.0, -0.9, None, None, -0.13, 3.6, 103.54, -1.32, None, 97.0, 2012-01-10 11:00:00, None, None
292.5, -1.9, None, None, -0.12, 0.0, 103.53, -2.04, None, 99.0, 2012-01-10 12:00:00, None, None
292.5, -2.5, None, None, -0.08, 0.0, 103.56, -2.64, None, 99.0, 2012-01-10 13:00:00, None, None
None, -2.9, None, None, -0.07, 3.6, 103.61, -2.9, None, 100.0, 2012-01-10 14:00:00, None, None
337.5, -3.5, None, None, -0.1, 0.0, 103.63, -3.63, None, 99.0, 2012-01-10 15:00:00, None, None
