station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, wind_gust_speed, total_cloud_cover, tendency_amount
16.6, 101.47, -5.5, 202.5, 64.0, 0.6, 2012-01-12 22:00:00, None, 10.0, None
24.1, 101.46, -2.3, 202.5, 75.0, 1.6, 2012-01-12 23:00:00, None, 10.0, None
20.5, 101.45, -4.2, 225.0, 66.0, 1.5, 2012-01-13 00:00:00, None, 2.0, -0.06
25.9, 101.45, -7.0, 247.5, 59.0, 0.0, 2012-01-13 14:00:00, 40.7, 3.0, None
29.5, 101.48, -6.1, 225.0, 62.0, 0.4, 2012-01-13 15:00:00, 50.0, 1.0, -0.07
13.0, 101.56, -6.8, 202.5, 61.0, -0.1, 2012-01-13 16:00:00, None, 10.0, None
16.6, 101.64, -6.3, 225.0, 63.0, 0.0, 2012-01-13 17:00:00, None, 10.0, None
14.8, 101.68, -5.8, 225.0, 63.0, 0.4, 2012-01-13 18:00:00, None, 10.0, 0.19
24.1, 101.66, -6.1, 225.0, 62.0, 0.4, 2012-01-13 19:00:00, None, 10.0, None
7.6, 101.68, -5.2, 202.5, 69.0, -0.3, 2012-01-13 20:00:00, None, 10.0, None
9.4, 101.64, -6.6, 202.5, 59.0, 0.5, 2012-01-13 21:00:00, None, 10.0, -0.03
16.6, 101.65, -4.9, 225.0, 67.0, 0.6, 2012-01-13 22:00:00, None, 10.0, None
29.5, 101.68, -4.9, 247.5, 67.0, 0.6, 2012-01-13 23:00:00, 50.0, 10.0, None
13.0, 101.67, -3.4, 225.0, 76.0, 0.4, 2012-01-14 00:00:00, None, 10.0, 0.03
9.4, 101.23, -8.4, 22.5, 87.0, -6.6, 2012-01-14 14:00:00, None, 6.0, None
7.6, 101.27, -10.3, 45.0, 71.0, -5.9, 2012-01-14 15:00:00, None, 6.0, -0.05
20.5, 101.34, -11.2, 67.5, 64.0, -5.4, 2012-01-14 16:00:00, None, 4.0, None
14.8, 101.46, -10.5, 22.5, 74.0, -6.6, 2012-01-14 17:00:00, None, 6.0, None
13.0, 101.7, -12.1, 45.0, 79.0, -9.1, 2012-01-14 18:00:00, None, 6.0, 0.35
18.4, 101.87, -16.5, 22.5, 66.0, -11.5, 2012-01-14 19:00:00, None, 6.0, None
22.3, 101.99, -17.3, 22.5, 70.0, -12.9, 2012-01-14 20:00:00, None, 6.0, None
18.4, 102.2, -18.7, 22.5, 67.0, -13.9, 2012-01-14 21:00:00, None, 6.0, 0.4
9.4, 102.32, -19.3, 0.0, 69.0, -14.8, 2012-01-14 22:00:00, None, 6.0, None
22.3, 102.42, -19.2, 22.5, 71.0, -15.2, 2012-01-14 23:00:00, None, 4.0, None
11.2, 102.59, -20.8, 67.5, 67.0, -16.0, 2012-01-15 00:00:00, None, 6.0, 0.34
18.4, 103.6, -23.7, 337.5, 72.0, -20.0, 2012-01-15 14:00:00, None, 4.0, None
9.4, 103.66, -25.8, 0.0, 65.0, -21.0, 2012-01-15 15:00:00, None, 2.0, 0.06
7.6, 103.66, -27.1, 0.0, 59.0, -21.2, 2012-01-15 16:00:00, None, 10.0, None
3.6, 103.69, -26.6, 90.0, 64.0, -21.6, 2012-01-15 17:00:00, None, 2.0, None
0.0, 103.73, -26.0, 0.0, 65.0, -21.1, 2012-01-15 18:00:00, None, 4.0, 0.04
9.4, 103.72, -26.9, 337.5, 60.0, -21.1, 2012-01-15 19:00:00, None, 2.0, None
13.0, 103.68, -26.7, 337.5, 60.0, -20.9, 2012-01-15 20:00:00, None, 10.0, None
13.0, 103.63, -25.7, 22.5, 61.0, -20.2, 2012-01-15 21:00:00, None, 10.0, -0.09
13.0, 103.6, -26.1, 67.5, 61.0, -20.5, 2012-01-15 22:00:00, None, 2.0, None
7.6, 103.6, -24.9, 22.5, 67.0, -20.3, 2012-01-15 23:00:00, None, 10.0, None
9.4, 103.63, -24.2, 22.5, 72.0, -20.4, 2012-01-16 00:00:00, None, 10.0, -0.01
5.4, 103.96, -30.5, 22.5, 69.0, -26.5, 2012-01-16 14:00:00, None, 10.0, None
9.4, 104.0, -32.6, 22.5, 59.0, -27.0, 2012-01-16 15:00:00, None, 10.0, 0.02
9.4, 104.05, -33.4, 45.0, 58.0, -27.6, 2012-01-16 16:00:00, None, 10.0, None
7.6, 104.07, -34.5, 45.0, 56.0, -28.4, 2012-01-16 17:00:00, None, 10.0, None
3.6, 104.14, -35.0, 45.0, 55.0, -28.8, 2012-01-16 18:00:00, None, 10.0, 0.09
5.4, 104.12, -33.0, 112.5, 58.0, -27.3, 2012-01-16 19:00:00, None, 10.0, None
7.6, 104.07, -32.0, 67.5, 60.0, -26.6, 2012-01-16 20:00:00, None, 10.0, None
9.4, 103.99, -31.4, 67.5, 61.0, -26.1, 2012-01-16 21:00:00, None, 10.0, -0.12
0.0, 103.95, -31.1, 0.0, 62.0, -25.9, 2012-01-16 22:00:00, None, 10.0, None
22.3, 102.49, -27.6, 247.5, 58.0, -21.6, 2012-01-19 00:00:00, None, 10.0, -0.12
13.0, 102.01, -29.6, 270.0, 77.0, -26.8, 2012-01-19 14:00:00, None, 0.0, None
13.0, 101.97, -29.8, 247.5, 77.0, -27.0, 2012-01-19 15:00:00, None, 0.0, -0.13
11.2, 101.96, -30.0, 247.5, 77.0, -27.2, 2012-01-19 16:00:00, None, 0.0, None
3.6, 101.97, -32.0, 180.0, 75.0, -29.0, 2012-01-19 17:00:00, None, 0.0, None
9.4, 101.95, -30.9, 225.0, 68.0, -26.8, 2012-01-19 18:00:00, None, 0.0, -0.03
7.6, 101.9, -29.9, 225.0, 64.0, -25.0, 2012-01-19 19:00:00, None, 0.0, None
11.2, 101.83, -29.3, 225.0, 59.0, -23.6, 2012-01-19 20:00:00, None, 0.0, None
11.2, 101.72, -29.4, 225.0, 51.0, -22.0, 2012-01-19 21:00:00, None, 0.0, -0.18
0.0, 101.69, -26.2, 0.0, 57.0, -19.9, 2012-01-19 22:00:00, None, 10.0, None
0.0, 101.69, -28.8, 0.0, 46.0, -20.2, 2012-01-19 23:00:00, None, 9.0, None
0.0, 101.68, -26.5, 0.0, 60.0, -20.8, 2012-01-20 00:00:00, None, 9.0, -0.03
0.0, 101.86, -29.0, 0.0, 77.0, -26.2, 2012-01-20 14:00:00, None, 2.0, None
0.0, 101.83, -29.0, 0.0, 71.0, -25.2, 2012-01-20 15:00:00, None, 2.0, -0.06
0.0, 101.83, -29.7, 0.0, 70.0, -25.8, 2012-01-20 16:00:00, None, 10.0, None
0.0, 101.75, -28.5, 0.0, 71.0, -24.8, 2012-01-20 17:00:00, None, 10.0, None
0.0, 101.66, -27.7, 0.0, 72.0, -24.1, 2012-01-20 18:00:00, None, 2.0, -0.17
0.0, 101.58, -26.4, 0.0, 74.0, -23.0, 2012-01-20 19:00:00, None, 2.0, None
0.0, 101.5, -25.5, 0.0, 74.0, -22.2, 2012-01-20 20:00:00, None, 8.0, None
3.6, 101.36, -24.6, 45.0, 75.0, -21.4, 2012-01-20 21:00:00, None, 8.0, -0.27
7.6, 101.29, -24.3, 67.5, 72.0, -20.5, 2012-01-20 22:00:00, None, 8.0, None
7.6, 101.24, -24.5, 45.0, 67.0, -20.0, 2012-01-20 23:00:00, None, 8.0, None
7.6, 101.18, -24.0, 45.0, 72.0, -20.2, 2012-01-21 00:00:00, None, 7.0, -0.16
0.0, 99.65, -24.3, 0.0, 76.0, -21.2, 2012-01-21 14:00:00, None, 7.0, None
3.6, 99.59, -24.1, 202.5, 76.0, -21.0, 2012-01-21 15:00:00, None, 8.0, -0.28
0.0, 99.51, -24.7, 0.0, 71.0, -20.8, 2012-01-21 16:00:00, None, 6.0, None
0.0, 99.46, -24.2, 0.0, 72.0, -20.4, 2012-01-21 17:00:00, None, 4.0, None
0.0, 99.38, -23.5, 0.0, 72.0, -19.8, 2012-01-21 18:00:00, None, 4.0, -0.19
0.0, 99.31, -22.4, 0.0, 70.0, -18.3, 2012-01-21 19:00:00, None, 4.0, None
0.0, 99.29, -21.8, 0.0, 71.0, -17.8, 2012-01-21 20:00:00, None, 2.0, None
3.6, 99.24, -22.0, 202.5, 71.0, -18.0, 2012-01-21 21:00:00, None, 10.0, -0.12
0.0, 99.25, -21.5, 0.0, 72.0, -17.6, 2012-01-21 22:00:00, None, 10.0, None
5.4, 99.25, -20.8, 247.5, 69.0, -16.5, 2012-01-21 23:00:00, None, 10.0, None
5.4, 99.3, -20.2, 225.0, 73.0, -16.5, 2012-01-22 00:00:00, None, 10.0, 0.07
0.0, 100.28, -28.1, 0.0, 78.0, -25.4, 2012-01-22 14:00:00, None, 0.0, None
3.6, 100.33, -31.7, 0.0, 55.0, -25.3, 2012-01-22 15:00:00, None, 10.0, 0.06
0.0, 100.37, -28.3, 0.0, 61.0, -22.9, 2012-01-22 16:00:00, None, 10.0, None
0.0, 100.34, -25.4, 0.0, 70.0, -21.4, 2012-01-22 17:00:00, None, 10.0, None
0.0, 100.27, -24.3, 0.0, 67.0, -19.8, 2012-01-22 18:00:00, None, 10.0, -0.01
0.0, 100.25, -13.9, 0.0, 79.0, -10.9, 2012-01-22 19:00:00, None, 10.0, None
0.0, 100.22, -11.2, 0.0, 74.0, -7.4, 2012-01-22 20:00:00, None, 10.0, None
0.0, 100.04, -10.4, 0.0, 65.0, -4.8, 2012-01-22 21:00:00, None, 10.0, -0.12
0.0, 99.97, -10.2, 0.0, 65.0, -4.7, 2012-01-22 22:00:00, None, 10.0, None
0.0, 99.9, -9.4, 0.0, 84.0, -7.2, 2012-01-22 23:00:00, None, 10.0, None
0.0, 99.87, -10.9, 0.0, 68.0, -6.0, 2012-01-23 00:00:00, None, 10.0, -0.2
0.0, 99.56, -12.3, 0.0, 90.0, -11.0, 2012-01-23 14:00:00, None, 10.0, None
0.0, 99.61, -13.3, 0.0, 86.0, -11.5, 2012-01-23 15:00:00, None, 10.0, 0.07
9.4, 99.67, -15.2, 247.5, 82.0, -12.8, 2012-01-23 16:00:00, None, 2.0, None
0.0, 99.75, -12.9, 0.0, 84.0, -10.8, 2012-01-23 17:00:00, None, 10.0, None
0.0, 99.85, -11.8, 0.0, 83.0, -9.5, 2012-01-23 18:00:00, None, 10.0, 0.26
0.0, 99.9, -10.4, 0.0, 85.0, -8.3, 2012-01-23 19:00:00, None, 10.0, None
18.4, 99.92, -6.3, 247.5, 67.0, -0.9, 2012-01-23 20:00:00, 31.7, 10.0, None
18.4, 99.93, -5.2, 202.5, 62.0, 1.2, 2012-01-23 21:00:00, None, 10.0, 0.15
33.5, 99.96, -3.4, 202.5, 72.0, 1.0, 2012-01-23 22:00:00, 44.6, 10.0, None
18.4, 100.06, -3.7, 247.5, 71.0, 1.0, 2012-01-23 23:00:00, 33.5, 10.0, None
14.8, 100.15, -8.5, 247.5, 52.0, 0.2, 2012-01-24 00:00:00, None, 10.0, 0.18
0.0, 99.99, -13.6, 0.0, 77.0, -10.3, 2012-01-24 14:00:00, None, 10.0, None
5.4, 99.87, -13.5, 337.5, 86.0, -11.7, 2012-01-24 15:00:00, None, 10.0, -0.29
0.0, 99.74, -13.2, 0.0, 86.0, -11.4, 2012-01-24 16:00:00, None, 10.0, None
0.0, 99.66, -12.6, 0.0, 83.0, -10.2, 2012-01-24 17:00:00, None, 10.0, None
0.0, 99.57, -10.7, 0.0, 85.0, -8.6, 2012-01-24 18:00:00, None, 2.0, -0.31
0.0, 99.43, -10.3, 0.0, 68.0, -5.3, 2012-01-24 19:00:00, None, 2.0, None
5.4, 99.31, -7.7, 292.5, 73.0, -3.6, 2012-01-24 20:00:00, None, 10.0, None
0.0, 98.99, -3.3, 0.0, 77.0, 0.2, 2012-01-24 21:00:00, None, 10.0, -0.43
14.8, 98.9, -7.3, 225.0, 42.0, 4.6, 2012-01-24 22:00:00, None, 10.0, None
27.7, 98.75, -6.1, 202.5, 45.0, 4.7, 2012-01-24 23:00:00, 38.9, 10.0, None
18.4, 98.68, -6.1, 225.0, 48.0, 4.0, 2012-01-25 00:00:00, None, 10.0, -0.31
38.9, 98.89, -7.7, 225.0, 41.0, 4.4, 2012-01-25 14:00:00, 61.2, 10.0, None
25.9, 99.1, -6.3, 225.0, 49.0, 3.3, 2012-01-25 15:00:00, 38.9, 10.0, 0.38
51.8, 99.26, -9.9, 247.5, 39.0, 2.6, 2012-01-25 16:00:00, 74.2, 10.0, None
27.7, 99.43, -5.8, 202.5, 56.0, 2.1, 2012-01-25 17:00:00, 44.6, 10.0, None
37.1, 99.64, -4.2, 247.5, 65.0, 1.7, 2012-01-25 18:00:00, 66.6, 10.0, 0.48
40.7, 99.82, -4.5, 247.5, 63.0, 1.7, 2012-01-25 19:00:00, 59.4, 10.0, None
46.4, 99.97, -4.4, 247.5, 64.0, 1.6, 2012-01-25 20:00:00, 63.0, 10.0, None
48.2, 100.06, -4.9, 247.5, 64.0, 1.2, 2012-01-25 21:00:00, 74.2, 10.0, 0.4
37.1, 100.2, -4.8, 225.0, 68.0, 0.4, 2012-01-25 22:00:00, 51.8, 10.0, None
37.1, 100.32, -4.0, 225.0, 69.0, 1.0, 2012-01-25 23:00:00, 53.6, 10.0, None
22.3, 100.42, -5.1, 225.0, 68.0, 0.2, 2012-01-26 00:00:00, None, 10.0, 0.3
5.4, 100.62, -12.2, 337.5, 85.0, -10.2, 2012-01-26 14:00:00, None, 10.0, None
0.0, 100.6, -14.0, 0.0, 78.0, -11.0, 2012-01-26 15:00:00, None, 10.0, -0.22
9.4, 100.58, -12.2, 247.5, 73.0, -8.2, 2012-01-26 16:00:00, None, 4.0, None
13.0, 100.62, -9.4, 202.5, 68.0, -4.4, 2012-01-26 17:00:00, None, 10.0, None
18.4, 100.65, -6.7, 225.0, 87.0, -4.9, 2012-01-26 18:00:00, None, 2.0, 0.09
