station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
112.5, 7.0, 40.7, 10.0, -0.07, 20.5, 101.01, 4.2, None, None, 82.0, 2012-01-03 15:00:00, None, None
112.5, 6.9, 40.7, 10.0, None, 25.9, 100.96, 4.3, None, None, 83.0, 2012-01-03 16:00:00, None, None
112.5, 7.1, 38.9, 10.0, None, 27.7, 100.94, 4.6, None, None, 84.0, 2012-01-03 17:00:00, None, None
112.5, 7.1, 46.4, 10.0, -0.08, 29.5, 100.93, 4.4, None, None, 83.0, 2012-01-03 18:00:00, None, None
112.5, 7.1, 48.2, 2.0, None, 37.1, 100.94, 3.3, None, None, 77.0, 2012-01-03 19:00:00, None, None
112.5, 7.2, 38.9, 10.0, None, 29.5, 100.95, 5.4, None, None, 88.0, 2012-01-03 20:00:00, None, None
90.0, 6.9, 38.9, 4.0, -0.03, 29.5, 100.9, 5.2, None, None, 89.0, 2012-01-03 21:00:00, None, None
112.5, 6.4, 40.7, 4.0, None, 29.5, 100.85, 5.0, None, None, 91.0, 2012-01-03 22:00:00, None, None
112.5, 6.9, 37.1, 6.0, None, 27.7, 100.82, 4.6, None, None, 85.0, 2012-01-03 23:00:00, None, None
112.5, 7.0, 38.9, 4.0, -0.04, 29.5, 100.86, 5.0, None, None, 87.0, 2012-01-04 00:00:00, None, None
112.5, 7.1, 37.1, 6.0, None, 24.1, 100.76, 5.3, None, None, 88.0, 2012-01-04 01:00:00, None, None
112.5, 7.7, 57.6, 6.0, None, 29.5, 100.65, 5.5, None, None, 86.0, 2012-01-04 02:00:00, None, None
90.0, 8.2, 42.5, 6.0, -0.31, 25.9, 100.55, 6.0, None, None, 86.0, 2012-01-04 03:00:00, None, None
112.5, 8.2, 42.5, 6.0, None, 27.7, 100.48, 6.1, None, None, 87.0, 2012-01-04 04:00:00, None, None
112.5, 8.1, 57.6, 6.0, None, 37.1, 100.42, 6.3, None, None, 88.0, 2012-01-04 05:00:00, None, None
112.5, 8.3, 57.41, 6.0, -0.15, 31.7, 100.4, 6.4, 0.0, 8.0, 88.0, 2012-01-04 06:00:00, 5.7, 16.6
90.0, 8.0, 38.9, 6.0, None, 25.9, 100.31, 6.3, None, None, 89.0, 2012-01-04 07:00:00, None, None
90.0, 8.4, 53.6, 10.0, None, 31.7, 100.2, 6.6, None, None, 88.0, 2012-01-04 08:00:00, None, None
112.5, 8.5, 48.2, 10.0, -0.16, 29.5, 100.24, 6.9, None, None, 90.0, 2012-01-04 09:00:00, None, None
112.5, 8.6, 31.7, 10.0, None, 20.5, 100.26, 7.0, None, None, 90.0, 2012-01-04 10:00:00, None, None
112.5, 8.8, 37.1, 10.0, None, 20.5, 100.28, 7.1, None, None, 89.0, 2012-01-04 11:00:00, None, None
112.5, 8.8, None, 10.0, 0.03, 18.4, 100.27, 7.3, None, None, 90.0, 2012-01-04 12:00:00, None, None
135.0, 8.7, None, 10.0, None, 18.4, 100.31, 7.1, None, None, 90.0, 2012-01-04 13:00:00, None, None
135.0, 8.8, None, 10.0, None, 11.2, 100.41, 7.3, None, None, 90.0, 2012-01-04 14:00:00, None, None
135.0, 8.7, None, 10.0, 0.21, 11.2, 100.48, 7.3, None, None, 91.0, 2012-01-04 15:00:00, None, None
157.5, 8.6, None, 10.0, None, 7.6, 100.54, 7.2, None, None, 91.0, 2012-01-04 16:00:00, None, None
135.0, 8.6, None, 10.0, None, 7.6, 100.59, 7.3, None, None, 92.0, 2012-01-04 17:00:00, None, None
202.5, 8.5, None, 10.0, 0.17, 5.4, 100.65, 7.2, None, None, 92.0, 2012-01-04 18:00:00, None, None
157.5, 8.9, None, 10.0, None, 9.4, 100.7, 7.6, None, None, 92.0, 2012-01-04 19:00:00, None, None
180.0, 9.9, None, 10.0, None, 13.0, 100.68, 8.1, None, None, 89.0, 2012-01-04 20:00:00, None, None
180.0, 9.7, None, 10.0, -0.06, 16.6, 100.59, 7.4, None, None, 86.0, 2012-01-04 21:00:00, None, None
157.5, 9.1, None, 2.0, None, 5.4, 100.49, 7.2, None, None, 88.0, 2012-01-04 22:00:00, None, None
247.5, 7.4, None, 4.0, None, 20.5, 100.62, 5.4, None, None, 87.0, 2012-01-04 23:00:00, None, None
225.0, 7.5, None, 2.0, 0.01, 9.4, 100.6, 4.0, None, None, 78.0, 2012-01-05 00:00:00, None, None
202.5, 7.1, None, 4.0, None, 16.6, 100.68, 4.7, None, None, 85.0, 2012-01-05 01:00:00, None, None
225.0, 6.9, None, 2.0, None, 9.4, 100.75, 5.1, None, None, 88.0, 2012-01-05 02:00:00, None, None
270.0, 6.9, None, 10.0, 0.25, 7.6, 100.85, 4.8, None, None, 86.0, 2012-01-05 03:00:00, None, None
0.0, 6.4, None, 10.0, None, 0.0, 100.99, 4.1, None, None, 85.0, 2012-01-05 04:00:00, None, None
157.5, 5.7, None, 10.0, None, 7.6, 101.11, 3.8, None, None, 88.0, 2012-01-05 05:00:00, None, None
90.0, 5.9, 53.71, 10.0, 0.38, 0.0, 101.23, 3.8, 0.0, 9.9, 86.0, 2012-01-05 06:00:00, 6.7, 37.6
90.0, 5.5, None, 10.0, None, 9.4, 101.32, 3.3, None, None, 86.0, 2012-01-05 07:00:00, None, None
0.0, 5.1, None, 10.0, None, 0.0, 101.41, 3.2, None, None, 88.0, 2012-01-05 08:00:00, None, None
157.5, 4.8, None, 10.0, 0.23, 11.2, 101.47, 2.3, None, None, 84.0, 2012-01-05 09:00:00, None, None
157.5, 4.4, None, 10.0, None, 7.6, 101.51, 2.1, None, None, 85.0, 2012-01-05 10:00:00, None, None
225.0, 4.0, None, 10.0, None, 7.6, 101.62, 1.8, None, None, 86.0, 2012-01-05 11:00:00, None, None
135.0, 3.0, None, 10.0, 0.13, 5.4, 101.6, 1.1, None, None, 87.0, 2012-01-05 12:00:00, None, None
157.5, 3.6, None, 10.0, None, 5.4, 101.6, 1.8, None, None, 88.0, 2012-01-05 14:00:00, None, None
180.0, 3.7, None, 10.0, 0.07, 7.6, 101.67, 1.6, None, None, 86.0, 2012-01-05 15:00:00, None, None
0.0, 3.5, None, 10.0, None, 0.0, 101.73, 1.5, None, None, 87.0, 2012-01-05 16:00:00, None, None
0.0, 3.2, None, 10.0, None, 0.0, 101.88, 1.8, None, None, 91.0, 2012-01-05 17:00:00, None, None
0.0, 3.7, None, 10.0, 0.35, 0.0, 102.02, 2.3, None, None, 91.0, 2012-01-05 18:00:00, None, None
0.0, 4.6, None, 10.0, None, 0.0, 102.14, 3.0, None, None, 89.0, 2012-01-05 19:00:00, None, None
0.0, 5.8, None, 10.0, None, 0.0, 102.23, 3.7, None, None, 86.0, 2012-01-05 20:00:00, None, None
292.5, 5.7, None, 10.0, 0.3, 9.4, 102.32, 3.3, None, None, 85.0, 2012-01-05 21:00:00, None, None
270.0, 5.2, None, 10.0, None, 9.4, 102.4, 2.4, None, None, 82.0, 2012-01-05 22:00:00, None, None
247.5, 5.6, None, 10.0, None, 16.6, 102.48, 2.2, None, None, 79.0, 2012-01-05 23:00:00, None, None
202.5, 5.2, None, 10.0, 0.19, 7.6, 102.51, 1.6, None, None, 78.0, 2012-01-06 00:00:00, None, None
225.0, 3.9, None, 10.0, None, 11.2, 102.54, 1.4, None, None, 84.0, 2012-01-06 01:00:00, None, None
247.5, 3.3, None, 4.0, None, 13.0, 102.58, 0.5, None, None, 82.0, 2012-01-06 02:00:00, None, None
180.0, 2.8, None, 2.0, 0.05, 11.2, 102.56, -0.1, None, None, 81.0, 2012-01-06 03:00:00, None, None
225.0, 2.7, None, 10.0, None, 11.2, 102.57, 0.0, None, None, 82.0, 2012-01-06 04:00:00, None, None
225.0, 2.3, None, 2.0, None, 7.6, 102.56, 0.1, None, None, 85.0, 2012-01-06 05:00:00, None, None
180.0, 2.4, None, 10.0, -0.01, 9.4, 102.57, -0.2, 0.0, 6.1, 83.0, 2012-01-06 06:00:00, 2.1, 5.6
202.5, 2.5, None, 4.0, None, 9.4, 102.54, 0.0, None, None, 84.0, 2012-01-06 07:00:00, None, None
135.0, 2.1, None, 4.0, None, 5.4, 102.54, 0.0, None, None, 86.0, 2012-01-06 08:00:00, None, None
112.5, 2.1, None, 4.0, -0.11, 7.6, 102.46, 0.2, None, None, 87.0, 2012-01-06 09:00:00, None, None
180.0, 2.6, None, 4.0, None, 5.4, 102.43, 0.2, None, None, 84.0, 2012-01-06 10:00:00, None, None
112.5, 2.4, None, 4.0, None, 7.6, 102.4, 0.1, None, None, 85.0, 2012-01-06 11:00:00, None, None
180.0, 2.6, None, 4.0, -0.09, 5.4, 102.37, 0.3, None, None, 85.0, 2012-01-06 12:00:00, None, None
0.0, 2.8, None, 4.0, None, 0.0, 102.28, 0.1, None, None, 82.0, 2012-01-06 13:00:00, None, None
135.0, 3.1, None, 10.0, None, 5.4, 102.2, 0.2, None, None, 81.0, 2012-01-06 14:00:00, None, None
112.5, 3.8, None, 10.0, -0.27, 14.8, 102.1, 0.4, None, None, 78.0, 2012-01-06 15:00:00, None, None
112.5, 4.4, None, 10.0, None, 18.4, 102.07, 0.5, None, None, 76.0, 2012-01-06 16:00:00, None, None
112.5, 4.5, 33.5, 10.0, None, 18.4, 102.04, 0.9, None, None, 77.0, 2012-01-06 17:00:00, None, None
112.5, 4.7, 40.7, 10.0, -0.06, 27.7, 102.04, 1.3, None, None, 79.0, 2012-01-06 18:00:00, None, None
90.0, 4.8, 37.1, 10.0, None, 27.7, 102.03, 1.3, None, None, 78.0, 2012-01-06 19:00:00, None, None
90.0, 4.9, 44.6, 10.0, None, 31.7, 101.97, 1.4, None, None, 78.0, 2012-01-06 20:00:00, None, None
90.0, 5.0, 44.6, 10.0, -0.08, 33.5, 101.96, 1.2, None, None, 76.0, 2012-01-06 21:00:00, None, None
90.0, 5.5, 38.9, 10.0, None, 29.5, 101.96, 1.7, None, None, 76.0, 2012-01-06 22:00:00, None, None
90.0, 5.3, 31.7, 10.0, None, 18.4, 102.02, 1.6, None, None, 77.0, 2012-01-06 23:00:00, None, None
112.5, 4.8, 37.1, 10.0, 0.11, 27.7, 102.07, 1.2, None, None, 77.0, 2012-01-07 00:00:00, None, None
112.5, 4.7, None, 10.0, None, 24.1, 102.13, 1.1, None, None, 77.0, 2012-01-07 01:00:00, None, None
90.0, 4.7, None, 6.0, None, 18.4, 102.22, 1.1, None, None, 77.0, 2012-01-07 02:00:00, None, None
112.5, 4.6, None, 2.0, 0.16, 18.4, 102.23, 1.1, None, None, 78.0, 2012-01-07 03:00:00, None, None
112.5, 4.6, None, 4.0, None, 18.4, 102.23, 1.0, None, None, 77.0, 2012-01-07 04:00:00, None, None
157.5, 4.5, None, 4.0, None, 16.6, 102.3, 1.1, None, None, 79.0, 2012-01-07 05:00:00, None, None
90.0, 4.5, 44.45, 4.0, 0.11, 16.6, 102.34, 1.4, 0.0, 5.5, 80.0, 2012-01-07 06:00:00, 1.8, 0.0
112.5, 4.4, None, 2.0, None, 16.6, 102.33, 1.5, None, None, 81.0, 2012-01-07 07:00:00, None, None
112.5, 4.4, None, 10.0, None, 11.2, 102.33, 1.4, None, None, 81.0, 2012-01-07 08:00:00, None, None
135.0, 4.8, None, 10.0, -0.01, 16.6, 102.33, 1.7, None, None, 80.0, 2012-01-07 09:00:00, None, None
112.5, 5.2, None, 10.0, None, 24.1, 102.28, 1.9, None, None, 79.0, 2012-01-07 10:00:00, None, None
112.5, 5.2, 31.7, 10.0, None, 20.5, 102.26, 1.8, None, None, 79.0, 2012-01-07 11:00:00, None, None
112.5, 5.3, None, 10.0, -0.09, 20.5, 102.24, 1.6, None, None, 77.0, 2012-01-07 12:00:00, None, None
112.5, 5.6, 38.9, 10.0, None, 27.7, 102.19, 1.8, None, None, 76.0, 2012-01-07 13:00:00, None, None
112.5, 5.2, 44.6, 2.0, None, 31.7, 102.16, 2.7, None, None, 84.0, 2012-01-07 14:00:00, None, None
112.5, 4.7, 38.9, 10.0, -0.08, 24.1, 102.16, 2.9, None, None, 88.0, 2012-01-07 15:00:00, None, None
112.5, 4.6, 37.1, 10.0, None, 22.3, 102.15, 2.6, None, None, 87.0, 2012-01-07 16:00:00, None, None
90.0, 4.4, 48.2, 10.0, None, 31.7, 102.16, 2.4, None, None, 87.0, 2012-01-07 17:00:00, None, None
112.5, 4.3, 40.7, 2.0, 0.0, 27.7, 102.16, 2.6, None, None, 89.0, 2012-01-07 18:00:00, None, None
112.5, 4.5, 42.5, 10.0, None, 27.7, 102.15, 2.4, None, None, 86.0, 2012-01-07 19:00:00, None, None
112.5, 4.8, 38.9, 10.0, None, 27.7, 102.02, 2.7, None, None, 86.0, 2012-01-07 20:00:00, None, None
90.0, 4.9, 55.4, 10.0, -0.23, 37.1, 101.93, 2.9, None, None, 87.0, 2012-01-07 21:00:00, None, None
112.5, 5.0, 37.1, 10.0, None, 27.7, 101.96, 2.9, None, None, 86.0, 2012-01-07 22:00:00, None, None
90.0, 4.8, 40.7, 10.0, None, 31.7, 101.95, 2.7, None, None, 86.0, 2012-01-07 23:00:00, None, None
90.0, 4.9, 40.7, 10.0, 0.01, 27.7, 101.94, 2.8, None, None, 86.0, 2012-01-08 00:00:00, None, None
112.5, 5.0, 38.9, 10.0, None, 27.7, 101.87, 3.0, None, None, 87.0, 2012-01-08 01:00:00, None, None
112.5, 5.1, 31.7, 6.0, None, 20.5, 101.81, 3.2, None, None, 88.0, 2012-01-08 02:00:00, None, None
112.5, 5.2, None, 6.0, -0.11, 18.4, 101.83, 3.3, None, None, 88.0, 2012-01-08 03:00:00, None, None
90.0, 5.7, None, 6.0, None, 18.4, 101.9, 4.0, None, None, 89.0, 2012-01-08 04:00:00, None, None
112.5, 5.6, 35.3, 6.0, None, 25.9, 101.9, 3.7, None, None, 88.0, 2012-01-08 05:00:00, None, None
90.0, 5.6, 55.56, 6.0, 0.09, 25.9, 101.92, 3.6, 0.0, 5.8, 87.0, 2012-01-08 06:00:00, 4.1, 37.8
112.5, 5.6, 37.1, 10.0, None, 25.9, 101.94, 3.6, None, None, 87.0, 2012-01-08 07:00:00, None, None
112.5, 5.8, 38.9, 10.0, None, 27.7, 101.92, 3.9, None, None, 88.0, 2012-01-08 08:00:00, None, None
112.5, 6.0, 42.5, 10.0, -0.12, 27.7, 101.8, 4.1, None, None, 88.0, 2012-01-08 09:00:00, None, None
112.5, 6.0, 37.1, 10.0, None, 27.7, 101.84, 4.0, None, None, 87.0, 2012-01-08 10:00:00, None, None
112.5, 6.1, None, 10.0, None, 18.4, 101.83, 4.2, None, None, 88.0, 2012-01-08 11:00:00, None, None
112.5, 6.2, None, 10.0, 0.01, 18.4, 101.81, 4.3, None, None, 88.0, 2012-01-08 12:00:00, None, None
112.5, 6.3, None, 10.0, None, 18.4, 101.76, 4.4, None, None, 88.0, 2012-01-08 13:00:00, None, None
112.5, 6.4, None, 10.0, None, 18.4, 101.72, 4.5, None, None, 88.0, 2012-01-08 14:00:00, None, None
112.5, 6.5, 31.7, 10.0, -0.12, 22.3, 101.69, 4.6, None, None, 88.0, 2012-01-08 15:00:00, None, None
112.5, 6.6, None, 10.0, None, 27.7, 101.68, 4.8, None, None, 88.0, 2012-01-08 16:00:00, None, None
112.5, 6.8, None, 10.0, None, 25.9, 101.63, 4.7, None, None, 86.0, 2012-01-08 17:00:00, None, None
112.5, 6.9, 38.9, 10.0, 0.0, 27.7, 101.69, 4.7, None, None, 86.0, 2012-01-08 18:00:00, None, None
112.5, 7.1, None, 10.0, None, 29.5, 101.68, 4.9, None, None, 86.0, 2012-01-08 19:00:00, None, None
112.5, 7.3, 40.7, 10.0, None, 27.7, 101.65, 5.1, None, None, 86.0, 2012-01-08 20:00:00, None, None
112.5, 7.3, 38.9, 10.0, -0.04, 27.7, 101.65, 5.2, None, None, 87.0, 2012-01-08 21:00:00, None, None
90.0, 7.4, 40.7, 10.0, None, 27.7, 101.55, 5.0, None, None, 85.0, 2012-01-08 22:00:00, None, None
90.0, 7.7, 38.9, 10.0, None, 27.7, 101.5, 5.2, None, None, 84.0, 2012-01-08 23:00:00, None, None
112.5, 7.6, 40.7, 10.0, -0.2, 29.5, 101.45, 5.0, None, None, 84.0, 2012-01-09 00:00:00, None, None
112.5, 7.1, 38.9, 10.0, None, 22.3, 101.46, 5.1, None, None, 87.0, 2012-01-09 01:00:00, None, None
112.5, 7.2, 38.9, 10.0, None, 24.1, 101.32, 4.8, None, None, 85.0, 2012-01-09 02:00:00, None, None
112.5, 7.1, 37.1, 10.0, -0.16, 22.3, 101.28, 5.2, None, None, 88.0, 2012-01-09 03:00:00, None, None
112.5, 7.1, 50.0, 10.0, None, 25.9, 101.24, 5.1, None, None, 87.0, 2012-01-09 04:00:00, None, None
112.5, 7.1, 40.7, 10.0, None, 22.3, 101.21, 5.1, None, None, 87.0, 2012-01-09 05:00:00, None, None
112.5, 7.1, 50.0, 10.0, -0.09, 18.4, 101.19, 4.9, 0.0, 7.7, 86.0, 2012-01-09 06:00:00, 4.3, 62.4
112.5, 7.6, None, 10.0, None, 18.4, 101.07, 5.7, None, None, 88.0, 2012-01-09 07:00:00, None, None
135.0, 8.1, None, 10.0, None, 18.4, 100.97, 5.7, None, None, 85.0, 2012-01-09 08:00:00, None, None
112.5, 8.0, 42.5, 10.0, -0.25, 27.7, 100.94, 5.5, None, None, 84.0, 2012-01-09 09:00:00, None, None
157.5, 8.4, 37.1, 10.0, None, 27.7, 100.89, 5.7, None, None, 83.0, 2012-01-09 10:00:00, None, None
180.0, 9.3, None, 10.0, None, 18.4, 100.97, 6.2, None, None, 81.0, 2012-01-09 11:00:00, None, None
202.5, 9.0, None, 10.0, 0.34, 18.4, 101.28, 6.3, None, None, 83.0, 2012-01-09 12:00:00, None, None
270.0, 6.1, None, 10.0, None, 18.4, 101.76, 3.0, None, None, 80.0, 2012-01-09 13:00:00, None, None
247.5, 5.5, None, 10.0, None, 7.6, 101.99, 3.1, None, None, 85.0, 2012-01-09 14:00:00, None, None
247.5, 5.2, None, 10.0, 0.84, 9.4, 102.13, 3.2, None, None, 87.0, 2012-01-09 15:00:00, None, None
180.0, 4.8, None, 2.0, None, 7.6, 102.24, 2.7, None, None, 86.0, 2012-01-09 16:00:00, None, None
202.5, 4.8, None, 10.0, None, 9.4, 102.35, 2.3, None, None, 84.0, 2012-01-09 17:00:00, None, None
225.0, 4.8, None, 10.0, 0.33, 11.2, 102.46, 2.0, None, None, 82.0, 2012-01-09 18:00:00, None, None
225.0, 5.6, None, 10.0, None, 13.0, 102.57, 2.6, None, None, 81.0, 2012-01-09 19:00:00, None, None
270.0, 6.0, None, 10.0, None, 11.2, 102.61, 2.2, None, None, 77.0, 2012-01-09 20:00:00, None, None
270.0, 4.8, None, 2.0, 0.16, 11.2, 102.62, 1.9, None, None, 81.0, 2012-01-09 21:00:00, None, None
315.0, 5.3, None, 2.0, None, 11.2, 102.64, 1.6, None, None, 77.0, 2012-01-09 22:00:00, None, None
270.0, 4.4, None, 2.0, None, 22.3, 102.67, 0.4, None, None, 75.0, 2012-01-09 23:00:00, None, None
247.5, 4.9, None, 2.0, 0.08, 9.4, 102.7, 1.1, None, None, 76.0, 2012-01-10 00:00:00, None, None
292.5, 4.0, None, 10.0, None, 9.4, 102.76, 0.9, None, None, 80.0, 2012-01-10 01:00:00, None, None
292.5, 3.3, None, 10.0, None, 7.6, 102.82, -0.2, None, None, 78.0, 2012-01-10 02:00:00, None, None
