station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, air_temperature_yesterday_low, total_precipitation, wind_gust_speed, air_temperature_yesterday_high, tendency_amount
None, None, None, None, None, None, 2012-03-22 06:00:00, -4.2, None, None, 1.3, None
None, None, None, None, None, None, 2012-03-23 06:00:00, -12.6, None, None, 5.9, None
None, None, None, None, None, None, 2012-03-24 06:00:00, -14.4, None, None, 7.5, None
None, None, None, None, None, None, 2012-03-25 06:00:00, -15.9, None, None, 8.7, None
None, None, None, None, None, None, 2012-03-26 06:00:00, -13.6, None, None, 12.5, None
None, None, None, None, None, None, 2012-03-27 06:00:00, -6.2, None, None, 13.7, None
None, None, None, None, None, None, 2012-03-28 06:00:00, 0.0, None, None, 8.1, None
None, None, None, None, None, None, 2012-03-29 14:35:08.519000, 0.0, None, None, None, None
None, None, None, None, None, None, 2012-03-30 14:35:10.291000, -0.4, None, None, 5.1, None
None, None, None, None, None, None, 2012-03-31 06:00:00, 0.0, None, None, 7.8, None
None, None, None, None, None, None, 2012-04-02 14:35:10.064000, 0.0, None, None, 5.1, None
None, None, None, None, None, None, 2012-04-03 06:00:00, -1.9, None, None, 7.3, None
None, None, None, None, None, None, 2012-04-03 23:00:00, None, 0.0, None, None, None
None, None, None, 112.5, None, None, 2012-04-04 06:00:00, -1.0, 0.0, 31.48, 7.4, None
None, None, None, None, None, None, 2012-04-04 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-05 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-06 06:00:00, -1.2, 0.0, None, 8.1, None
None, None, None, None, None, None, 2012-04-06 23:00:00, None, 0.0, None, None, None
None, None, None, 0.0, None, None, 2012-04-07 06:00:00, -0.8, 0.0, 40.74, 7.8, None
None, None, None, None, None, None, 2012-04-07 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-08 06:00:00, -6.9, 0.0, None, 8.1, None
None, None, None, None, None, None, 2012-04-08 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-09 06:00:00, -8.6, 0.0, None, 11.5, None
None, None, None, None, None, None, 2012-04-09 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-10 06:00:00, -6.5, 0.0, None, 16.0, None
None, None, None, None, None, None, 2012-04-10 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-11 06:00:00, -2.4, 0.0, None, 18.9, None
None, None, None, None, None, None, 2012-04-11 23:00:00, None, 0.0, None, None, None
None, None, None, 90.0, None, None, 2012-04-12 06:00:00, -3.0, 0.0, 35.19, 17.3, None
None, None, None, None, None, None, 2012-04-12 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-13 06:00:00, 0.6, 0.0, None, 8.4, None
None, None, None, None, None, None, 2012-04-13 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-14 06:00:00, 1.3, 0.0, None, 6.8, None
None, None, None, None, None, None, 2012-04-14 23:00:00, None, 22.0, None, None, None
None, None, None, 45.0, None, None, 2012-04-15 06:00:00, 0.0, 22.0, 33.34, 7.4, None
None, None, None, None, None, None, 2012-04-15 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-16 06:00:00, -4.4, 0.0, None, 7.6, None
None, None, None, None, None, None, 2012-04-16 23:00:00, None, 5.4, None, None, None
None, None, None, None, None, None, 2012-04-17 06:00:00, -2.5, 5.4, None, 8.5, None
None, None, None, None, None, None, 2012-04-17 23:00:00, None, 4.6, None, None, None
None, None, None, None, None, None, 2012-04-18 06:00:00, 1.3, 4.6, None, 10.1, None
None, None, None, None, None, None, 2012-04-18 23:00:00, None, 7.2, None, None, None
None, None, None, None, None, None, 2012-04-19 06:00:00, 0.5, 7.2, None, 9.0, None
None, None, None, None, None, None, 2012-04-20 14:35:05.711000, 0.9, None, None, None, None
None, None, None, None, None, None, 2012-04-20 23:00:00, None, 10.6, None, None, None
None, None, None, None, None, None, 2012-04-21 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-04-22 23:00:00, None, 4.0, None, None, None
None, None, None, None, None, None, 2012-04-24 23:00:00, None, 13.6, None, None, None
None, None, None, None, None, None, 2012-04-25 23:00:00, None, 3.4, None, None, None
None, None, None, 225.0, None, None, 2012-04-27 06:00:00, 2.6, None, 37.04, 10.4, None
None, None, None, None, None, None, 2012-04-27 23:00:00, None, 1.2, None, None, None
None, None, None, 247.5, None, None, 2012-04-28 06:00:00, 2.6, 1.2, 33.34, 13.0, None
None, None, None, None, None, None, 2012-04-28 23:00:00, None, 1.4, None, None, None
None, None, None, None, None, None, 2012-04-29 06:00:00, -1.4, 1.4, None, 13.7, None
None, None, None, None, None, None, 2012-04-29 23:00:00, None, 0.4, None, None, None
None, None, None, None, None, None, 2012-04-30 06:00:00, 2.2, 0.4, None, 15.2, None
None, None, None, None, None, None, 2012-04-30 23:00:00, None, 18.8, None, None, None
None, None, None, None, None, None, 2012-05-01 06:00:00, 1.6, 18.8, None, 9.8, None
None, None, None, None, None, None, 2012-05-01 23:00:00, None, 5.2, None, None, None
None, None, None, None, None, None, 2012-05-02 06:00:00, 2.5, 5.2, None, 11.0, None
None, None, None, None, None, None, 2012-05-02 23:00:00, None, 1.8, None, None, None
None, None, None, None, None, None, 2012-05-03 06:00:00, 2.6, 1.8, None, 10.3, None
None, None, None, None, None, None, 2012-05-03 23:00:00, None, 0.2, None, None, None
None, None, None, None, None, None, 2012-05-04 06:00:00, 1.5, 0.2, None, 12.0, None
None, None, None, None, None, None, 2012-05-04 23:00:00, None, 1.2, None, None, None
None, None, None, 315.0, None, None, 2012-05-05 06:00:00, 2.8, 1.2, 35.19, 11.7, None
None, None, None, None, None, None, 2012-05-05 23:00:00, None, 0.6, None, None, None
None, None, None, 90.0, None, None, 2012-05-06 06:00:00, -1.7, 0.6, 37.04, 13.3, None
None, None, None, None, None, None, 2012-05-06 23:00:00, None, 0.2, None, None, None
None, None, None, None, None, None, 2012-05-07 06:00:00, -4.4, 0.2, None, 16.4, None
None, None, None, None, None, None, 2012-05-07 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-05-08 06:00:00, -0.4, 0.0, None, 17.5, None
None, None, None, None, None, None, 2012-05-08 23:00:00, None, 0.0, None, None, None
None, None, None, 270.0, None, None, 2012-05-09 06:00:00, 1.3, 0.0, 44.45, 20.3, None
None, None, None, None, None, None, 2012-05-09 23:00:00, None, 0.0, None, None, None
None, None, None, 22.5, None, None, 2012-05-10 06:00:00, 1.0, 0.0, 53.71, 12.0, None
None, None, None, None, None, None, 2012-05-10 23:00:00, None, 0.0, None, None, None
None, None, None, 270.0, None, None, 2012-05-11 06:00:00, -2.6, 0.0, 48.15, 10.3, None
None, None, None, None, None, None, 2012-05-11 23:00:00, None, 0.0, None, None, None
None, None, None, 315.0, None, None, 2012-05-12 06:00:00, -5.7, 0.0, 31.48, 16.7, None
None, None, None, None, None, None, 2012-05-12 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-05-13 06:00:00, -3.4, 0.0, None, 22.6, None
None, None, None, None, None, None, 2012-05-13 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-05-14 06:00:00, -2.1, 0.0, None, 25.4, None
None, None, None, None, None, None, 2012-05-14 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-05-15 06:00:00, -0.9, 0.0, None, 25.5, None
None, None, None, None, None, None, 2012-05-15 23:00:00, None, 0.0, None, None, None
None, None, None, 180.0, None, None, 2012-05-16 06:00:00, 1.3, 0.0, 31.48, 25.4, None
None, None, None, None, None, None, 2012-05-16 23:00:00, None, 2.0, None, None, None
None, None, None, 180.0, None, None, 2012-05-17 06:00:00, 6.7, 2.0, 35.19, 12.6, None
None, None, None, None, None, None, 2012-05-17 23:00:00, None, 0.2, None, None, None
None, None, None, 225.0, None, None, 2012-05-18 06:00:00, -2.4, 0.2, 42.6, 13.7, None
None, None, None, None, None, None, 2012-05-18 23:00:00, None, 0.0, None, None, None
None, None, None, 247.5, None, None, 2012-05-19 06:00:00, -4.2, 0.0, 38.89, 12.3, None
None, None, None, None, None, None, 2012-05-19 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-05-20 06:00:00, 1.0, 0.0, None, 18.3, None
None, None, None, None, None, None, 2012-05-20 23:00:00, None, 1.0, None, None, None
None, None, None, 225.0, None, None, 2012-05-21 06:00:00, 0.8, 1.0, 37.04, 16.7, None
None, None, None, None, None, None, 2012-05-21 23:00:00, None, 8.2, None, None, None
None, None, None, None, None, None, 2012-05-22 06:00:00, 6.7, 8.2, None, 13.1, None
None, None, None, None, None, None, 2012-05-22 23:00:00, None, 14.4, None, None, None
None, None, None, 202.5, None, None, 2012-05-23 06:00:00, 4.6, 14.4, 35.19, 13.0, None
None, None, None, None, None, None, 2012-05-23 23:00:00, None, 0.2, None, None, None
None, None, None, 337.5, None, None, 2012-05-24 06:00:00, 1.6, 0.2, 46.3, 17.1, None
None, None, None, None, None, None, 2012-05-24 23:00:00, None, 0.0, None, None, None
None, None, None, 45.0, None, None, 2012-05-25 06:00:00, -0.7, 0.0, 38.89, 17.9, None
None, None, None, None, None, None, 2012-05-25 23:00:00, None, 0.0, None, None, None
None, None, None, 45.0, None, None, 2012-05-26 06:00:00, -0.3, 0.0, 35.19, 19.5, None
None, None, None, None, None, None, 2012-05-26 23:00:00, None, 0.0, None, None, None
None, None, None, 67.5, None, None, 2012-05-27 06:00:00, -1.9, 0.0, 31.48, 21.1, None
None, None, None, None, None, None, 2012-05-27 23:00:00, None, 0.2, None, None, None
None, None, None, None, None, None, 2012-05-28 06:00:00, -2.0, 0.2, None, 24.5, None
None, None, None, None, None, None, 2012-05-28 23:00:00, None, 1.6, None, None, None
None, None, None, 180.0, None, None, 2012-05-29 06:00:00, -0.5, 1.6, 48.15, 22.8, None
None, None, None, None, None, None, 2012-05-29 23:00:00, None, 7.4, None, None, None
None, None, None, None, None, None, 2012-05-30 06:00:00, 4.5, 7.4, None, 14.1, None
None, None, None, None, None, None, 2012-05-30 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-05-31 06:00:00, 4.0, 0.0, None, 16.8, None
None, None, None, None, None, None, 2012-05-31 23:00:00, None, 1.8, None, None, None
None, None, None, 202.5, None, None, 2012-06-01 06:00:00, 5.6, 1.8, 31.48, 18.8, None
None, None, None, None, None, None, 2012-06-01 23:00:00, None, 3.6, None, None, None
None, None, None, None, None, None, 2012-06-02 06:00:00, 6.2, 3.6, None, 12.1, None
None, None, None, None, None, None, 2012-06-02 23:00:00, None, 20.0, None, None, None
None, None, None, None, None, None, 2012-06-03 06:00:00, 8.0, 20.0, None, 13.2, None
None, None, None, None, None, None, 2012-06-03 23:00:00, None, 1.6, None, None, None
None, None, None, 292.5, None, None, 2012-06-04 06:00:00, 5.1, 1.6, 40.74, 15.2, None
None, None, None, None, None, None, 2012-06-04 23:00:00, None, 0.2, None, None, None
None, None, None, None, None, None, 2012-06-05 06:00:00, 7.3, 0.2, None, 20.8, None
None, None, None, None, None, None, 2012-06-05 23:00:00, None, 15.2, None, None, None
None, None, None, None, None, None, 2012-06-06 06:00:00, 9.5, 15.2, None, 16.2, None
None, None, None, None, None, None, 2012-06-06 23:00:00, None, 24.6, None, None, None
None, None, None, None, None, None, 2012-06-07 06:00:00, 6.1, 24.6, None, 10.7, None
None, None, None, None, None, None, 2012-06-07 23:00:00, None, 4.4, None, None, None
None, None, None, None, None, None, 2012-06-08 06:00:00, 5.0, 4.4, None, 13.7, None
None, None, None, None, None, None, 2012-06-08 23:00:00, None, 0.2, None, None, None
None, None, None, None, None, None, 2012-06-09 06:00:00, 7.1, 0.2, None, 18.8, None
None, None, None, None, None, None, 2012-06-09 23:00:00, None, 2.4, None, None, None
None, None, None, 270.0, None, None, 2012-06-10 06:00:00, 8.0, 2.4, 33.34, 15.4, None
None, None, None, None, None, None, 2012-06-10 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-06-11 06:00:00, 4.2, 0.0, None, 21.2, None
None, None, None, None, None, None, 2012-06-11 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-06-12 06:00:00, 3.1, 0.0, None, 23.8, None
None, None, None, None, None, None, 2012-06-12 23:00:00, None, 14.2, None, None, None
None, None, None, None, None, None, 2012-06-13 06:00:00, 3.4, 14.2, None, 17.4, None
None, None, None, None, None, None, 2012-06-13 23:00:00, None, 7.8, None, None, None
None, None, None, 112.5, None, None, 2012-06-14 06:00:00, 8.7, 7.8, 35.19, 19.9, None
None, None, None, None, None, None, 2012-06-14 23:00:00, None, 17.2, None, None, None
None, None, None, None, None, None, 2012-06-15 06:00:00, 7.6, 17.2, None, 11.0, None
None, None, None, None, None, None, 2012-06-15 23:00:00, None, 0.8, None, None, None
None, None, None, None, None, None, 2012-06-16 06:00:00, 5.8, 0.8, None, 17.8, None
None, None, None, None, None, None, 2012-06-16 23:00:00, None, 26.6, None, None, None
None, None, None, None, None, None, 2012-06-17 06:00:00, 8.9, 26.6, None, 12.3, None
None, None, None, None, None, None, 2012-06-17 23:00:00, None, 13.6, None, None, None
None, None, None, None, None, None, 2012-06-18 06:00:00, 9.6, 13.6, None, 15.8, None
None, None, None, None, None, None, 2012-06-19 06:00:00, 6.3, None, None, 18.8, None
None, None, None, None, None, None, 2012-06-19 23:00:00, None, 3.4, None, None, None
None, None, None, 202.5, None, None, 2012-06-20 06:00:00, 9.1, 3.4, 37.04, 16.6, None
None, None, None, None, None, None, 2012-06-21 06:00:00, 8.4, None, None, None, None
None, None, None, None, None, None, 2012-06-21 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-06-22 06:00:00, 4.7, 0.0, None, 24.8, None
None, None, None, None, None, None, 2012-06-22 23:00:00, None, 0.0, None, None, None
None, None, None, 315.0, None, None, 2012-06-23 06:00:00, 7.9, 0.0, 31.48, 28.0, None
None, None, None, None, None, None, 2012-06-23 23:00:00, None, 11.2, None, None, None
None, None, None, 0.0, None, None, 2012-06-24 06:00:00, 12.8, 11.2, 59.26, 26.0, None
None, None, None, None, None, None, 2012-06-24 23:00:00, None, 0.8, None, None, None
None, None, None, None, None, None, 2012-06-25 06:00:00, 11.1, 0.8, None, 19.6, None
None, None, None, None, None, None, 2012-06-25 23:00:00, None, 0.4, None, None, None
None, None, None, 0.0, None, None, 2012-06-26 06:00:00, 8.0, 0.4, 37.04, 20.5, None
None, None, None, None, None, None, 2012-06-26 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-06-27 06:00:00, 5.6, 0.0, None, 22.4, None
None, None, None, None, None, None, 2012-06-27 23:00:00, None, 0.2, None, None, None
None, None, None, None, None, None, 2012-06-28 06:00:00, 7.0, 0.2, None, 16.9, None
None, None, None, None, None, None, 2012-06-28 23:00:00, None, 0.0, None, None, None
None, None, None, 0.0, None, None, 2012-06-29 06:00:00, 5.4, 0.0, 38.89, 23.6, None
None, None, None, None, None, None, 2012-06-29 23:00:00, None, 3.4, None, None, None
None, None, None, None, None, None, 2012-06-30 06:00:00, 11.7, 3.4, None, 18.0, None
None, None, None, None, None, None, 2012-06-30 23:00:00, None, 15.8, None, None, None
None, None, None, None, None, None, 2012-07-01 06:00:00, 10.4, 15.8, None, 16.2, None
None, None, None, None, None, None, 2012-07-01 23:00:00, None, 22.6, None, None, None
None, None, None, None, None, None, 2012-07-02 06:00:00, 11.3, 22.6, None, 17.0, None
None, None, None, None, None, None, 2012-07-02 23:00:00, None, 2.4, None, None, None
None, None, None, None, None, None, 2012-07-03 06:00:00, 10.0, 2.4, None, 20.3, None
None, None, None, None, None, None, 2012-07-03 23:00:00, None, 17.4, None, None, None
None, None, None, 90.0, None, None, 2012-07-04 06:00:00, 9.9, 17.4, 42.6, 13.9, None
None, None, None, None, None, None, 2012-07-04 23:00:00, None, 0.8, None, None, None
None, None, None, 337.5, None, None, 2012-07-05 06:00:00, 8.0, 0.8, 33.34, 19.6, None
None, None, None, None, None, None, 2012-07-05 23:00:00, None, 0.8, None, None, None
None, None, None, None, None, None, 2012-07-06 06:00:00, 2.6, 0.8, None, 21.9, None
None, None, None, None, None, None, 2012-07-06 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-07 06:00:00, 4.3, 0.0, None, 27.4, None
None, None, None, None, None, None, 2012-07-07 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-08 06:00:00, 5.5, 0.0, None, 30.3, None
None, None, None, None, None, None, 2012-07-08 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-09 06:00:00, 6.7, 0.0, None, 32.8, None
None, None, None, None, None, None, 2012-07-09 23:00:00, None, 0.0, None, None, None
None, None, None, 67.5, None, None, 2012-07-10 06:00:00, 8.8, 0.0, 38.89, 28.6, None
None, None, None, None, None, None, 2012-07-10 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-11 06:00:00, 10.3, 0.0, None, 31.2, None
None, None, None, None, None, None, 2012-07-11 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-12 06:00:00, 9.1, 0.0, None, 32.7, None
None, None, None, None, None, None, 2012-07-12 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-13 06:00:00, 9.3, 0.0, None, 33.8, None
None, None, None, None, None, None, 2012-07-13 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-14 06:00:00, 10.0, 0.0, None, 33.9, None
None, None, None, None, None, None, 2012-07-14 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-15 06:00:00, 8.8, 0.0, None, 30.1, None
None, None, None, None, None, None, 2012-07-16 06:00:00, 10.6, None, None, None, None
None, None, None, None, None, None, 2012-07-16 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-17 06:00:00, 15.3, 0.0, None, 31.4, None
None, None, None, None, None, None, 2012-07-17 23:00:00, None, 1.6, None, None, None
None, None, None, None, None, None, 2012-07-18 06:00:00, 11.3, 1.6, None, 29.0, None
None, None, None, None, None, None, 2012-07-18 23:00:00, None, 1.0, None, None, None
None, None, None, 67.5, None, None, 2012-07-19 06:00:00, 15.7, 1.0, 31.48, 29.5, None
None, None, None, None, None, None, 2012-07-20 06:00:00, 10.0, None, None, 29.3, None
None, None, None, None, None, None, 2012-07-20 23:00:00, None, 1.0, None, None, None
None, None, None, 90.0, None, None, 2012-07-21 06:00:00, 10.5, 1.0, 44.45, 23.7, None
None, None, None, None, None, None, 2012-07-21 23:00:00, None, 10.6, None, None, None
None, None, None, None, None, None, 2012-07-22 06:00:00, 11.2, 10.6, None, 23.3, None
None, None, None, None, None, None, 2012-07-22 23:00:00, None, 6.8, None, None, None
None, None, None, 0.0, None, None, 2012-07-23 06:00:00, 8.4, 6.8, 44.45, 27.0, None
None, None, None, None, None, None, 2012-07-23 23:00:00, None, 34.2, None, None, None
None, None, None, 45.0, None, None, 2012-07-24 06:00:00, 10.9, 34.2, 31.48, 14.3, None
None, None, None, None, None, None, 2012-07-24 23:00:00, None, 3.6, None, None, None
None, None, None, None, None, None, 2012-07-25 06:00:00, 10.7, 3.6, None, 20.8, None
None, None, None, None, None, None, 2012-07-25 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-26 06:00:00, 13.2, 0.0, None, 28.1, None
None, None, None, None, None, None, 2012-07-26 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-07-27 06:00:00, 8.9, 0.0, None, 27.1, None
None, None, None, None, None, None, 2012-07-27 23:00:00, None, 14.8, None, None, None
None, None, None, 45.0, None, None, 2012-07-28 06:00:00, 8.6, 14.8, 35.19, 29.7, None
None, None, None, None, None, None, 2012-07-28 23:00:00, None, 3.4, None, None, None
None, None, None, None, None, None, 2012-07-29 06:00:00, 12.6, 3.4, None, 21.4, None
None, None, None, None, None, None, 2012-07-29 23:00:00, None, 0.2, None, None, None
None, None, None, None, None, None, 2012-07-30 06:00:00, 8.8, 0.2, None, 28.9, None
None, None, None, None, None, None, 2012-07-30 23:00:00, None, 14.8, None, None, None
None, None, None, 22.5, None, None, 2012-07-31 06:00:00, 8.9, 14.8, 44.45, 25.9, None
None, None, None, None, None, None, 2012-07-31 23:00:00, None, 0.4, None, None, None
None, None, None, None, None, None, 2012-08-01 06:00:00, 10.8, 0.4, None, 24.4, None
None, None, None, None, None, None, 2012-08-01 23:00:00, None, 1.4, None, None, None
None, None, None, None, None, None, 2012-08-02 06:00:00, 6.2, 1.4, None, 21.4, None
None, None, None, None, None, None, 2012-08-02 23:00:00, None, 0.4, None, None, None
None, None, None, 45.0, None, None, 2012-08-03 06:00:00, 9.5, 0.4, 38.89, 20.8, None
