station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, wind_gust_speed, total_cloud_cover, tendency_amount
27.7, 100.95, 7.5, 135.0, 95.0, 8.3, 2012-01-04 16:00:00, None, 6.0, None
31.7, 101.02, 7.6, 135.0, 95.0, 8.4, 2012-01-04 17:00:00, None, 6.0, None
20.5, 101.06, 7.8, 157.5, 95.0, 8.6, 2012-01-04 18:00:00, None, 6.0, 0.07
24.1, 101.02, 8.1, 135.0, 95.0, 8.8, 2012-01-04 19:00:00, None, 6.0, None
16.6, 100.98, 8.4, 135.0, 96.0, 9.0, 2012-01-04 20:00:00, None, 6.0, None
22.3, 100.9, 8.6, 135.0, 95.0, 9.4, 2012-01-04 21:00:00, None, 6.0, -0.16
20.5, 100.84, 8.6, 135.0, 94.0, 9.5, 2012-01-04 22:00:00, 33.5, 6.0, None
13.0, 100.78, 8.4, 135.0, 95.0, 9.2, 2012-01-04 23:00:00, None, 6.0, None
20.5, 100.66, 8.4, 135.0, 95.0, 9.1, 2012-01-05 00:00:00, 35.3, 6.0, -0.23
13.0, 100.68, 8.2, 157.5, 94.0, 9.1, 2012-01-05 01:00:00, None, 6.0, None
7.6, 100.84, 4.8, 270.0, 82.0, 7.7, 2012-01-05 02:00:00, None, 4.0, None
5.4, 100.93, 4.0, 180.0, 91.0, 5.4, 2012-01-05 03:00:00, None, 4.0, 0.26
16.6, 101.13, 2.7, 270.0, 72.0, 7.4, 2012-01-05 04:00:00, None, 4.0, None
0.0, 101.21, 3.1, 0.0, 91.0, 4.4, 2012-01-05 05:00:00, None, 2.0, None
0.0, 101.82, 0.7, 0.0, 94.0, 1.6, 2012-01-05 14:00:00, None, 9.0, None
0.0, 101.83, 1.7, 0.0, 94.0, 2.6, 2012-01-05 15:00:00, None, 10.0, 0.1
7.6, 101.88, 1.4, 315.0, 94.0, 2.3, 2012-01-05 16:00:00, None, 4.0, None
3.6, 101.97, 2.8, 202.5, 94.0, 3.7, 2012-01-05 17:00:00, None, 10.0, None
5.4, 102.05, 2.5, 180.0, 80.0, 5.6, 2012-01-05 18:00:00, None, 10.0, 0.22
5.4, 102.15, 2.3, 112.5, 79.0, 5.7, 2012-01-05 19:00:00, None, 10.0, None
7.6, 102.19, 3.7, 135.0, 78.0, 7.2, 2012-01-05 20:00:00, None, 10.0, None
0.0, 102.24, 3.6, 0.0, 81.0, 6.7, 2012-01-05 21:00:00, None, 10.0, 0.18
0.0, 102.27, 3.9, 0.0, 73.0, 8.4, 2012-01-05 22:00:00, None, 10.0, None
3.6, 102.31, 3.3, 22.5, 76.0, 7.3, 2012-01-05 23:00:00, None, 10.0, None
0.0, 102.37, 3.0, 0.0, 86.0, 5.1, 2012-01-06 00:00:00, None, 10.0, 0.13
7.6, 102.42, 2.4, 292.5, 94.0, 3.3, 2012-01-06 01:00:00, None, 10.0, None
0.0, 102.5, 2.1, 0.0, 89.0, 3.8, 2012-01-06 02:00:00, None, 2.0, None
0.0, 102.53, 2.2, 0.0, 91.0, 3.6, 2012-01-06 03:00:00, None, 4.0, 0.16
9.4, 102.57, 1.0, 292.5, 90.0, 2.4, 2012-01-06 04:00:00, None, 4.0, None
0.0, 102.6, 0.3, 0.0, 92.0, 1.4, 2012-01-06 05:00:00, None, 10.0, None
0.0, 102.5, -0.7, 0.0, 94.0, 0.2, 2012-01-06 14:00:00, None, 4.0, None
0.0, 102.46, -0.4, 0.0, 94.0, 0.4, 2012-01-06 15:00:00, None, 10.0, -0.13
0.0, 102.43, -0.3, 0.0, 94.0, 0.6, 2012-01-06 16:00:00, None, 4.0, None
0.0, 102.44, 0.6, 0.0, 96.0, 1.1, 2012-01-06 17:00:00, None, 8.0, None
0.0, 102.46, 1.3, 0.0, 95.0, 2.0, 2012-01-06 18:00:00, None, 10.0, 0.0
5.4, 102.45, 1.2, 135.0, 88.0, 3.0, 2012-01-06 19:00:00, None, 10.0, None
11.2, 102.4, 1.8, 112.5, 87.0, 3.7, 2012-01-06 20:00:00, None, 10.0, None
11.2, 102.33, 1.9, 135.0, 89.0, 3.5, 2012-01-06 21:00:00, None, 10.0, -0.12
14.8, 102.3, 2.0, 112.5, 92.0, 3.1, 2012-01-06 22:00:00, None, 10.0, None
11.2, 102.33, 2.1, 112.5, 92.0, 3.2, 2012-01-06 23:00:00, None, 10.0, None
13.0, 102.36, 2.5, 135.0, 94.0, 3.3, 2012-01-07 00:00:00, None, 2.0, 0.02
25.9, 102.39, 2.8, 135.0, 95.0, 3.5, 2012-01-07 01:00:00, None, 4.0, None
14.8, 102.4, 2.8, 112.5, 94.0, 3.7, 2012-01-07 02:00:00, None, 4.0, None
18.4, 102.46, 2.9, 112.5, 94.0, 3.7, 2012-01-07 03:00:00, 35.3, 4.0, 0.1
18.4, 102.47, 3.0, 112.5, 95.0, 3.7, 2012-01-07 04:00:00, None, 4.0, None
18.4, 102.53, 3.0, 112.5, 95.0, 3.7, 2012-01-07 05:00:00, None, 4.0, None
14.8, 102.72, 2.4, 135.0, 91.0, 3.8, 2012-01-07 14:00:00, None, 6.0, None
16.6, 102.71, 2.4, 135.0, 90.0, 3.9, 2012-01-07 15:00:00, None, 4.0, 0.02
14.8, 102.72, 2.4, 157.5, 91.0, 3.7, 2012-01-07 16:00:00, None, 4.0, None
16.6, 102.77, 2.3, 135.0, 92.0, 3.4, 2012-01-07 17:00:00, None, 10.0, None
16.6, 102.78, 2.3, 135.0, 92.0, 3.5, 2012-01-07 18:00:00, None, 10.0, 0.06
18.4, 102.77, 2.6, 135.0, 93.0, 3.6, 2012-01-07 19:00:00, None, 2.0, None
14.8, 102.71, 2.9, 135.0, 94.0, 3.7, 2012-01-07 20:00:00, None, 2.0, None
29.5, 102.65, 3.1, 135.0, 93.0, 4.1, 2012-01-07 21:00:00, 40.7, 4.0, -0.12
25.9, 102.63, 3.3, 135.0, 93.0, 4.3, 2012-01-07 22:00:00, None, 4.0, None
25.9, 102.59, 3.4, 135.0, 94.0, 4.3, 2012-01-07 23:00:00, 35.3, 4.0, None
33.5, 102.62, 3.5, 135.0, 94.0, 4.4, 2012-01-08 00:00:00, 46.4, 4.0, -0.03
33.5, 102.63, 3.6, 135.0, 95.0, 4.4, 2012-01-08 01:00:00, None, 4.0, None
25.9, 102.62, 3.6, 135.0, 94.0, 4.5, 2012-01-08 02:00:00, 40.7, 4.0, None
25.9, 102.6, 3.7, 135.0, 93.0, 4.7, 2012-01-08 03:00:00, 37.1, 4.0, -0.02
31.7, 102.58, 3.9, 135.0, 94.0, 4.8, 2012-01-08 04:00:00, None, 4.0, None
27.7, 102.56, 4.1, 135.0, 94.0, 5.0, 2012-01-08 05:00:00, 38.9, 4.0, None
27.7, 102.38, 5.2, 135.0, 95.0, 6.0, 2012-01-08 14:00:00, 48.2, 6.0, None
29.5, 102.34, 5.2, 135.0, 95.0, 6.0, 2012-01-08 15:00:00, 44.6, 6.0, -0.07
31.7, 102.35, 5.2, 135.0, 95.0, 6.0, 2012-01-08 16:00:00, None, 6.0, None
25.9, 102.33, 5.0, 135.0, 93.0, 6.0, 2012-01-08 17:00:00, 38.9, 6.0, None
24.1, 102.3, 5.1, 135.0, 93.0, 6.2, 2012-01-08 18:00:00, 44.6, 6.0, -0.03
38.9, 102.36, 5.1, 135.0, 91.0, 6.5, 2012-01-08 19:00:00, 48.2, 6.0, None
25.9, 102.32, 5.4, 135.0, 93.0, 6.4, 2012-01-08 20:00:00, 35.3, 6.0, None
22.3, 102.27, 5.5, 135.0, 93.0, 6.6, 2012-01-08 21:00:00, 33.5, 6.0, -0.03
18.4, 102.25, 5.3, 135.0, 91.0, 6.6, 2012-01-08 22:00:00, 33.5, 6.0, None
29.5, 102.21, 5.4, 112.5, 92.0, 6.6, 2012-01-08 23:00:00, 40.7, 6.0, None
25.9, 102.13, 5.2, 112.5, 91.0, 6.6, 2012-01-09 00:00:00, 40.7, 6.0, -0.14
31.7, 102.13, 5.2, 135.0, 91.0, 6.6, 2012-01-09 01:00:00, 46.4, 6.0, None
24.1, 102.09, 5.0, 135.0, 91.0, 6.4, 2012-01-09 02:00:00, 37.1, 4.0, None
24.1, 102.05, 5.2, 135.0, 93.0, 6.3, 2012-01-09 03:00:00, 40.7, 4.0, -0.08
29.5, 101.95, 5.3, 135.0, 93.0, 6.4, 2012-01-09 04:00:00, 40.7, 4.0, None
24.1, 101.87, 5.6, 112.5, 93.0, 6.7, 2012-01-09 05:00:00, 40.7, 6.0, None
11.2, 101.74, 4.1, 315.0, 92.0, 5.3, 2012-01-09 14:00:00, None, 10.0, None
9.4, 101.81, 3.5, 270.0, 93.0, 4.5, 2012-01-09 15:00:00, None, 10.0, 0.15
11.2, 101.92, 3.8, 315.0, 95.0, 4.5, 2012-01-09 16:00:00, None, 10.0, None
11.2, 102.13, 4.2, 292.5, 87.0, 6.2, 2012-01-09 17:00:00, None, 10.0, None
11.2, 102.27, 4.3, 337.5, 86.0, 6.5, 2012-01-09 18:00:00, None, 10.0, 0.46
5.4, 102.39, 4.1, 292.5, 82.0, 6.9, 2012-01-09 19:00:00, None, 10.0, None
14.8, 102.42, 3.2, 315.0, 78.0, 6.8, 2012-01-09 20:00:00, None, 10.0, None
5.4, 102.4, 3.8, 292.5, 82.0, 6.7, 2012-01-09 21:00:00, None, 10.0, 0.13
18.4, 102.37, 2.6, 315.0, 76.0, 6.6, 2012-01-09 22:00:00, None, 10.0, None
13.0, 102.4, 2.3, 315.0, 76.0, 6.2, 2012-01-09 23:00:00, None, 10.0, None
14.8, 102.45, 1.8, 315.0, 76.0, 5.7, 2012-01-10 00:00:00, None, 10.0, 0.04
14.8, 102.49, 1.0, 315.0, 77.0, 4.7, 2012-01-10 01:00:00, None, 10.0, None
18.4, 102.54, 0.2, 315.0, 75.0, 4.2, 2012-01-10 02:00:00, None, 10.0, None
14.8, 102.57, -0.3, 292.5, 78.0, 3.1, 2012-01-10 03:00:00, None, 10.0, 0.12
27.7, 102.58, -1.0, 315.0, 73.0, 3.4, 2012-01-10 04:00:00, None, 0.0, None
25.9, 102.63, -1.1, 292.5, 75.0, 2.8, 2012-01-10 05:00:00, 35.3, 0.0, None
22.3, 103.0, -6.6, 292.5, 58.0, 0.8, 2012-01-10 14:00:00, None, 0.0, None
18.4, 103.06, -6.2, 315.0, 59.0, 1.0, 2012-01-10 15:00:00, None, 0.0, 0.15
18.4, 103.15, -5.7, 292.5, 64.0, 0.3, 2012-01-10 16:00:00, None, 10.0, None
9.4, 103.25, -5.7, 270.0, 62.0, 0.8, 2012-01-10 17:00:00, None, 10.0, None
9.4, 103.33, -5.1, 270.0, 59.0, 2.1, 2012-01-10 18:00:00, None, 9.0, 0.26
11.2, 103.4, -4.7, 292.5, 57.0, 3.0, 2012-01-10 19:00:00, None, 1.0, None
18.4, 103.44, -4.4, 315.0, 56.0, 3.6, 2012-01-10 20:00:00, None, 9.0, None
18.4, 103.46, -4.4, 292.5, 53.0, 4.3, 2012-01-10 21:00:00, None, 9.0, 0.13
16.6, 103.44, -4.3, 292.5, 52.0, 4.7, 2012-01-10 22:00:00, None, 9.0, None
9.4, 103.44, -4.9, 315.0, 50.0, 4.6, 2012-01-10 23:00:00, None, 3.0, None
0.0, 103.47, -4.5, 0.0, 56.0, 3.5, 2012-01-11 00:00:00, None, 3.0, 0.01
0.0, 103.51, -3.4, 0.0, 75.0, 0.6, 2012-01-11 01:00:00, None, 1.0, None
0.0, 103.58, -3.9, 0.0, 79.0, -0.7, 2012-01-11 02:00:00, None, 0.0, None
0.0, 103.63, -4.3, 0.0, 78.0, -0.9, 2012-01-11 03:00:00, None, 0.0, 0.15
0.0, 103.63, -4.7, 0.0, 79.0, -1.5, 2012-01-11 04:00:00, None, 10.0, None
0.0, 103.63, -4.5, 0.0, 87.0, -2.6, 2012-01-11 05:00:00, None, 10.0, None
0.0, 103.54, -3.9, 0.0, 89.0, -2.3, 2012-01-11 14:00:00, None, 6.0, None
0.0, 103.5, -3.9, 0.0, 89.0, -2.3, 2012-01-11 15:00:00, None, 6.0, -0.08
0.0, 103.47, -3.8, 0.0, 88.0, -2.1, 2012-01-11 16:00:00, None, 4.0, None
0.0, 103.46, -4.4, 0.0, 87.0, -2.6, 2012-01-11 17:00:00, None, 10.0, None
0.0, 103.53, -3.1, 0.0, 86.0, -1.1, 2012-01-11 18:00:00, None, 10.0, 0.03
0.0, 103.43, -3.5, 0.0, 63.0, 2.9, 2012-01-11 19:00:00, None, 9.0, None
0.0, 103.37, -3.5, 0.0, 59.0, 3.7, 2012-01-11 20:00:00, None, 10.0, None
0.0, 103.32, -4.6, 0.0, 53.0, 4.2, 2012-01-11 21:00:00, None, 10.0, -0.2
0.0, 103.29, -3.9, 0.0, 53.0, 4.8, 2012-01-11 22:00:00, None, 10.0, None
0.0, 103.23, -3.7, 0.0, 55.0, 4.6, 2012-01-11 23:00:00, None, 9.0, None
0.0, 103.18, -3.0, 0.0, 62.0, 3.7, 2012-01-12 00:00:00, None, 9.0, -0.14
0.0, 103.15, -3.2, 0.0, 78.0, 0.1, 2012-01-12 01:00:00, None, 9.0, None
0.0, 103.12, -3.4, 0.0, 86.0, -1.3, 2012-01-12 02:00:00, None, 9.0, None
0.0, 103.13, -3.6, 0.0, 89.0, -2.0, 2012-01-12 03:00:00, None, 9.0, -0.06
0.0, 103.1, -3.8, 0.0, 89.0, -2.3, 2012-01-12 04:00:00, None, 0.0, None
0.0, 103.07, -4.0, 0.0, 91.0, -2.7, 2012-01-12 05:00:00, None, 9.0, None
0.0, 102.88, -2.8, 0.0, 90.0, -1.4, 2012-01-12 14:00:00, None, 4.0, None
0.0, 102.86, -2.3, 0.0, 90.0, -0.9, 2012-01-12 15:00:00, None, 4.0, -0.1
0.0, 102.85, -1.9, 0.0, 91.0, -0.6, 2012-01-12 16:00:00, None, 10.0, None
0.0, 102.85, -2.5, 0.0, 91.0, -1.2, 2012-01-12 17:00:00, None, 10.0, None
0.0, 102.82, -2.4, 0.0, 92.0, -1.2, 2012-01-12 18:00:00, None, 10.0, -0.04
0.0, 102.79, -2.1, 0.0, 87.0, -0.2, 2012-01-12 19:00:00, None, 10.0, None
9.4, 102.75, -0.7, 315.0, 89.0, 0.9, 2012-01-12 20:00:00, None, 10.0, None
0.0, 102.76, -0.4, 0.0, 84.0, 2.0, 2012-01-12 21:00:00, None, 10.0, -0.06
0.0, 102.74, 0.0, 0.0, 82.0, 2.7, 2012-01-12 22:00:00, None, 10.0, None
7.6, 102.78, 0.2, 315.0, 84.0, 2.6, 2012-01-12 23:00:00, None, 10.0, None
0.0, 102.7, -0.3, 0.0, 84.0, 2.2, 2012-01-13 00:00:00, None, 2.0, -0.06
7.6, 102.78, -0.8, 292.5, 85.0, 1.5, 2012-01-13 01:00:00, None, 2.0, None
0.0, 102.75, -1.0, 0.0, 88.0, 0.8, 2012-01-13 02:00:00, None, 10.0, None
0.0, 102.67, -2.1, 0.0, 92.0, -1.0, 2012-01-13 03:00:00, None, 10.0, -0.03
0.0, 102.73, -2.0, 0.0, 93.0, -1.0, 2012-01-13 04:00:00, None, 2.0, None
0.0, 102.74, -2.4, 0.0, 93.0, -1.4, 2012-01-13 05:00:00, None, 2.0, None
0.0, 102.74, -3.3, 0.0, 92.0, -2.2, 2012-01-13 14:00:00, None, 4.0, None
0.0, 102.68, -4.0, 0.0, 95.0, -3.3, 2012-01-13 15:00:00, None, 10.0, -0.1
0.0, 102.66, -4.4, 0.0, 92.0, -3.3, 2012-01-13 16:00:00, None, 1.0, None
0.0, 102.65, -4.4, 0.0, 91.0, -3.2, 2012-01-13 17:00:00, None, 10.0, None
0.0, 102.66, -2.6, 0.0, 90.0, -1.2, 2012-01-13 18:00:00, None, 10.0, -0.02
0.0, 102.62, -1.4, 0.0, 90.0, 0.0, 2012-01-13 19:00:00, None, 10.0, None
0.0, 102.52, -0.8, 0.0, 89.0, 0.8, 2012-01-13 20:00:00, None, 2.0, None
0.0, 102.47, 0.1, 0.0, 90.0, 1.6, 2012-01-13 21:00:00, None, 10.0, -0.18
0.0, 102.41, 0.1, 0.0, 90.0, 1.6, 2012-01-13 22:00:00, None, 6.0, None
0.0, 102.31, 0.1, 0.0, 90.0, 1.5, 2012-01-13 23:00:00, None, 6.0, None
5.4, 102.22, 0.1, 180.0, 92.0, 1.2, 2012-01-14 00:00:00, None, 10.0, -0.25
0.0, 102.1, -0.2, 0.0, 93.0, 0.8, 2012-01-14 01:00:00, None, 10.0, None
0.0, 102.04, -0.4, 0.0, 94.0, 0.4, 2012-01-14 02:00:00, None, 6.0, None
0.0, 101.97, -0.6, 0.0, 94.0, 0.2, 2012-01-14 03:00:00, None, 8.0, -0.25
0.0, 101.88, -0.5, 0.0, 94.0, 0.3, 2012-01-14 04:00:00, None, 8.0, None
0.0, 101.84, -0.5, 0.0, 95.0, 0.2, 2012-01-14 05:00:00, None, 7.0, None
0.0, 100.95, -0.3, 0.0, 94.0, 0.5, 2012-01-14 14:00:00, None, 10.0, None
16.6, 100.97, -0.5, 292.5, 91.0, 0.8, 2012-01-14 15:00:00, None, 10.0, -0.17
14.8, 100.97, -0.9, 315.0, 89.0, 0.7, 2012-01-14 16:00:00, None, 10.0, None
11.2, 101.01, -1.7, 315.0, 88.0, 0.1, 2012-01-14 17:00:00, None, 10.0, None
11.2, 101.05, -1.6, 337.5, 86.0, 0.5, 2012-01-14 18:00:00, None, 10.0, 0.08
9.4, 101.11, -1.4, 337.5, 82.0, 1.3, 2012-01-14 19:00:00, None, 10.0, None
9.4, 101.12, -1.3, 0.0, 79.0, 2.0, 2012-01-14 20:00:00, None, 10.0, None
0.0, 101.11, -2.1, 0.0, 74.0, 2.0, 2012-01-14 21:00:00, None, 10.0, 0.06
0.0, 101.13, -2.1, 0.0, 69.0, 3.0, 2012-01-14 22:00:00, None, 10.0, None
0.0, 101.15, -1.2, 0.0, 78.0, 2.3, 2012-01-14 23:00:00, None, 10.0, None
0.0, 101.18, -1.1, 0.0, 81.0, 1.8, 2012-01-15 00:00:00, None, 10.0, 0.07
0.0, 101.22, -2.1, 0.0, 89.0, -0.5, 2012-01-15 01:00:00, None, 10.0, None
0.0, 101.26, -2.1, 0.0, 91.0, -0.8, 2012-01-15 02:00:00, None, 10.0, None
0.0, 101.3, -2.8, 0.0, 92.0, -1.7, 2012-01-15 03:00:00, None, 10.0, 0.11
0.0, 101.33, -3.7, 0.0, 92.0, -2.6, 2012-01-15 04:00:00, None, 10.0, None
0.0, 101.37, -4.4, 0.0, 91.0, -3.1, 2012-01-15 05:00:00, None, 10.0, None
3.6, 101.63, -8.2, 292.5, 86.0, -6.3, 2012-01-15 14:00:00, None, 10.0, None
7.6, 101.64, -7.9, 292.5, 85.0, -5.8, 2012-01-15 15:00:00, None, 10.0, 0.04
9.4, 101.67, -8.1, 292.5, 84.0, -5.9, 2012-01-15 16:00:00, None, 2.0, None
5.4, 101.73, -7.2, 315.0, 84.0, -4.9, 2012-01-15 17:00:00, None, 2.0, None
9.4, 101.79, -5.6, 315.0, 79.0, -2.4, 2012-01-15 18:00:00, None, 4.0, 0.15
0.0, 101.82, -5.1, 0.0, 76.0, -1.4, 2012-01-15 19:00:00, None, 2.0, None
13.0, 101.81, -5.2, 315.0, 68.0, -0.1, 2012-01-15 20:00:00, None, 10.0, None
18.4, 101.79, -5.3, 315.0, 66.0, 0.4, 2012-01-15 21:00:00, None, 10.0, 0.0
16.6, 101.77, -5.3, 337.5, 63.0, 0.9, 2012-01-15 22:00:00, None, 10.0, None
16.6, 101.79, -4.9, 315.0, 67.0, 0.6, 2012-01-15 23:00:00, None, 10.0, None
9.4, 101.8, -5.6, 315.0, 64.0, 0.4, 2012-01-16 00:00:00, None, 10.0, 0.01
0.0, 101.81, -5.6, 0.0, 76.0, -1.9, 2012-01-16 01:00:00, None, 10.0, None
5.4, 101.83, -5.2, 270.0, 83.0, -2.7, 2012-01-16 02:00:00, None, 10.0, None
7.6, 101.88, -6.1, 292.5, 82.0, -3.4, 2012-01-16 03:00:00, None, 10.0, 0.07
9.4, 101.89, -6.7, 270.0, 80.0, -3.8, 2012-01-16 04:00:00, None, 10.0, None
3.6, 101.89, -6.8, 315.0, 88.0, -5.1, 2012-01-16 05:00:00, None, 10.0, None
7.6, 101.79, -7.0, 315.0, 85.0, -4.9, 2012-01-16 14:00:00, None, 4.0, None
0.0, 101.76, -6.7, 0.0, 87.0, -4.9, 2012-01-16 15:00:00, None, 4.0, -0.12
3.6, 101.73, -6.5, 315.0, 87.0, -4.7, 2012-01-16 16:00:00, None, 10.0, None
5.4, 101.71, -6.1, 270.0, 87.0, -4.2, 2012-01-16 17:00:00, None, 2.0, None
7.6, 101.69, -5.1, 270.0, 85.0, -3.0, 2012-01-16 18:00:00, None, 10.0, -0.06
9.4, 101.68, -4.7, 292.5, 83.0, -2.2, 2012-01-16 19:00:00, None, 10.0, None
7.6, 101.62, -4.1, 292.5, 82.0, -1.4, 2012-01-16 20:00:00, None, 10.0, None
5.4, 101.57, -4.0, 0.0, 81.0, -1.2, 2012-01-16 21:00:00, None, 10.0, -0.12
5.4, 101.51, -4.0, 0.0, 81.0, -1.1, 2012-01-16 22:00:00, None, 10.0, None
18.4, 100.99, -12.0, 292.5, 65.0, -6.5, 2012-01-19 00:00:00, None, 10.0, 0.01
11.2, 101.03, -11.7, 292.5, 68.0, -6.7, 2012-01-19 01:00:00, None, 4.0, None
9.4, 101.05, -12.5, 292.5, 66.0, -7.3, 2012-01-19 02:00:00, None, 4.0, None
5.4, 101.04, -13.1, 292.5, 72.0, -8.9, 2012-01-19 03:00:00, None, 4.0, 0.05
