station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
157.5, -0.2, 64.8, 4.0, None, 42.5, 101.7, -6.3, None, None, 63.0, 2012-01-02 08:00:00, None, None
157.5, -0.1, 87.1, 10.0, -0.14, 59.4, 101.67, -6.4, None, None, 62.0, 2012-01-02 09:00:00, None, None
135.0, -0.1, 68.4, 10.0, None, 48.2, 101.62, -6.4, None, None, 62.0, 2012-01-02 10:00:00, None, None
135.0, 0.3, 57.6, 10.0, None, 40.7, 101.55, -6.4, None, None, 61.0, 2012-01-02 11:00:00, None, None
157.5, 0.4, 59.4, 10.0, -0.23, 38.9, 101.39, -6.5, None, None, 60.0, 2012-01-02 12:00:00, None, None
157.5, 0.6, 63.0, 4.0, None, 42.5, 101.27, -6.5, None, None, 59.0, 2012-01-02 13:00:00, None, None
135.0, 0.8, 70.6, 4.0, None, 37.1, 101.24, -6.6, None, None, 58.0, 2012-01-02 14:00:00, None, None
135.0, 0.8, 85.3, 6.0, -0.18, 57.6, 101.18, -6.4, None, None, 59.0, 2012-01-02 15:00:00, None, None
135.0, 1.2, 59.4, 4.0, None, 40.7, 101.15, -6.1, None, None, 58.0, 2012-01-02 16:00:00, None, None
157.5, 1.4, 50.0, 10.0, None, 35.3, 101.15, -6.1, None, None, 57.0, 2012-01-02 17:00:00, None, None
135.0, 1.8, 64.8, 10.0, -0.03, 35.3, 101.12, -5.9, None, None, 57.0, 2012-01-02 18:00:00, None, None
157.5, 2.3, 64.8, 10.0, None, 33.5, 101.09, -5.7, None, None, 55.0, 2012-01-02 19:00:00, None, None
157.5, 2.7, 44.6, 2.0, None, 18.4, 101.06, -5.5, None, None, 55.0, 2012-01-02 20:00:00, None, None
157.5, 3.3, 55.4, 2.0, -0.12, 33.5, 100.97, -5.3, None, None, 53.0, 2012-01-02 21:00:00, None, None
157.5, 3.8, 40.7, 2.0, None, 27.7, 100.9, -5.1, None, None, 52.0, 2012-01-02 22:00:00, None, None
157.5, 4.3, None, 2.0, None, 16.6, 100.85, -4.7, None, None, 52.0, 2012-01-02 23:00:00, None, None
157.5, 4.2, None, 2.0, -0.07, 14.8, 100.87, -4.6, None, None, 53.0, 2012-01-03 00:00:00, None, None
135.0, 4.2, 38.9, 2.0, None, 25.9, 100.88, -4.5, None, None, 53.0, 2012-01-03 01:00:00, None, None
135.0, 4.1, 37.1, 2.0, None, 22.3, 100.87, -4.8, None, None, 52.0, 2012-01-03 02:00:00, None, None
157.5, 3.7, None, 10.0, 0.03, 18.4, 100.91, -4.9, None, None, 53.0, 2012-01-03 03:00:00, None, None
157.5, 3.3, None, 10.0, None, 18.4, 100.99, -4.7, None, None, 56.0, 2012-01-03 04:00:00, None, None
157.5, 3.0, None, 10.0, None, 22.3, 101.03, -4.3, None, None, 59.0, 2012-01-03 05:00:00, None, None
157.5, 2.6, 87.04, 6.0, 0.18, 22.3, 101.11, -4.0, 0.0, 4.4, 62.0, 2012-01-03 06:00:00, -0.4, 0.0
157.5, 2.6, None, 1.0, None, 24.1, 101.18, -3.8, None, None, 63.0, 2012-01-03 07:00:00, None, None
157.5, 2.3, None, 4.0, None, 18.4, 101.26, -3.4, None, None, 66.0, 2012-01-03 08:00:00, None, None
135.0, 2.0, None, 10.0, 0.18, 18.4, 101.3, -3.2, None, None, 68.0, 2012-01-03 09:00:00, None, None
135.0, 2.0, None, 10.0, None, 18.4, 101.34, -3.0, None, None, 69.0, 2012-01-03 10:00:00, None, None
135.0, 1.6, 35.3, 6.0, None, 22.3, 101.4, -3.3, None, None, 70.0, 2012-01-03 11:00:00, None, None
135.0, 1.7, 37.1, 10.0, 0.1, 22.3, 101.41, -3.2, None, None, 70.0, 2012-01-03 12:00:00, None, None
157.5, 1.6, 37.1, 10.0, None, 24.1, 101.38, -3.1, None, None, 71.0, 2012-01-03 13:00:00, None, None
157.5, 1.8, 46.4, 10.0, None, 27.7, 101.38, -2.7, None, None, 72.0, 2012-01-03 14:00:00, None, None
135.0, 1.8, 37.1, 4.0, 0.03, 24.1, 101.44, -2.4, None, None, 74.0, 2012-01-03 15:00:00, None, None
135.0, 2.2, 37.1, 4.0, None, 22.3, 101.45, -2.4, None, None, 72.0, 2012-01-03 16:00:00, None, None
135.0, 2.5, 46.4, 4.0, None, 33.5, 101.41, -2.8, None, None, 68.0, 2012-01-03 17:00:00, None, None
135.0, 3.0, 59.4, 4.0, 0.06, 46.4, 101.51, -3.6, None, None, 62.0, 2012-01-03 18:00:00, None, None
135.0, 3.4, 55.4, 10.0, None, 42.5, 101.44, -3.8, None, None, 59.0, 2012-01-03 19:00:00, None, None
157.5, 3.9, 46.4, 10.0, None, 37.1, 101.4, -3.4, None, None, 59.0, 2012-01-03 20:00:00, None, None
157.5, 3.9, 55.4, 10.0, -0.17, 40.7, 101.32, -3.2, None, None, 60.0, 2012-01-03 21:00:00, None, None
157.5, 4.5, 64.8, 10.0, None, 40.7, 101.33, -3.1, None, None, 58.0, 2012-01-03 22:00:00, None, None
157.5, 4.3, 59.4, 2.0, None, 44.6, 101.28, -3.1, None, None, 59.0, 2012-01-03 23:00:00, None, None
135.0, 4.4, 44.6, 2.0, 0.06, 29.5, 101.38, -3.0, None, None, 59.0, 2012-01-04 00:00:00, None, None
135.0, 4.5, 40.7, 2.0, None, 29.5, 101.34, -3.3, None, None, 57.0, 2012-01-04 01:00:00, None, None
135.0, 4.3, 51.8, 1.0, None, 40.7, 101.34, -2.9, None, None, 59.0, 2012-01-04 02:00:00, None, None
135.0, 3.7, 48.2, 1.0, -0.05, 33.5, 101.33, -2.8, None, None, 62.0, 2012-01-04 03:00:00, None, None
135.0, 3.8, 55.4, 10.0, None, 44.6, 101.34, -2.4, None, None, 64.0, 2012-01-04 04:00:00, None, None
135.0, 3.9, 42.5, 2.0, None, 31.7, 101.26, -2.8, None, None, 62.0, 2012-01-04 05:00:00, None, None
157.5, 4.0, 68.52, 3.0, -0.13, 48.2, 101.17, -1.9, 0.0, 4.6, 65.0, 2012-01-04 06:00:00, 1.4, 0.0
157.5, 3.7, 40.7, 4.0, None, 31.7, 101.24, -1.5, None, None, 69.0, 2012-01-04 07:00:00, None, None
135.0, 4.0, 68.4, 3.0, None, 42.5, 101.09, -1.4, None, None, 68.0, 2012-01-04 08:00:00, None, None
135.0, 4.2, 59.4, 9.0, -0.16, 38.9, 100.97, -0.9, None, None, 69.0, 2012-01-04 09:00:00, None, None
135.0, 4.1, 55.4, 9.0, None, 37.1, 100.9, -0.6, None, None, 71.0, 2012-01-04 10:00:00, None, None
157.5, 4.4, 61.2, 10.0, None, 40.7, 100.9, -0.7, None, None, 69.0, 2012-01-04 11:00:00, None, None
135.0, 4.2, 57.6, 10.0, -0.15, 37.1, 100.8, -0.7, None, None, 70.0, 2012-01-04 12:00:00, None, None
157.5, 4.4, 40.7, 10.0, None, 24.1, 100.88, -0.4, None, None, 71.0, 2012-01-04 13:00:00, None, None
157.5, 4.0, 35.3, 10.0, None, 18.4, 100.81, -0.3, None, None, 74.0, 2012-01-04 14:00:00, None, None
157.5, 4.1, 37.1, 4.0, -0.07, 22.3, 100.73, -0.1, None, None, 74.0, 2012-01-04 15:00:00, None, None
157.5, 4.5, None, 10.0, None, 20.5, 100.8, 0.3, None, None, 74.0, 2012-01-04 16:00:00, None, None
135.0, 4.6, None, 10.0, None, 25.9, 100.84, 0.3, None, None, 74.0, 2012-01-04 17:00:00, None, None
157.5, 5.6, None, 2.0, 0.14, 11.2, 100.87, 0.4, None, None, 69.0, 2012-01-04 18:00:00, None, None
157.5, 6.8, None, 10.0, None, 24.1, 100.83, 0.3, None, None, 63.0, 2012-01-04 19:00:00, None, None
157.5, 7.7, None, 10.0, None, 20.5, 100.77, 0.2, None, None, 59.0, 2012-01-04 20:00:00, None, None
157.5, 8.4, None, 10.0, -0.17, 18.4, 100.64, -0.3, None, None, 54.0, 2012-01-04 21:00:00, None, None
157.5, 8.1, None, 10.0, None, 22.3, 100.6, -0.9, None, None, 53.0, 2012-01-04 22:00:00, None, None
157.5, 6.6, None, 10.0, None, 20.5, 100.55, -0.2, None, None, 62.0, 2012-01-04 23:00:00, None, None
135.0, 5.5, 33.5, 10.0, -0.15, 24.1, 100.51, -0.4, None, None, 66.0, 2012-01-05 00:00:00, None, None
157.5, 4.8, None, 10.0, None, 16.6, 100.44, -0.8, None, None, 67.0, 2012-01-05 01:00:00, None, None
135.0, 4.3, None, 10.0, None, 20.5, 100.34, -0.8, None, None, 69.0, 2012-01-05 02:00:00, None, None
135.0, 3.9, None, 10.0, -0.2, 24.1, 100.3, -0.8, None, None, 71.0, 2012-01-05 03:00:00, None, None
157.5, 4.3, None, 10.0, None, 18.4, 100.22, -0.8, None, None, 69.0, 2012-01-05 04:00:00, None, None
202.5, 3.3, None, 6.0, None, 14.8, 100.44, 0.0, None, None, 79.0, 2012-01-05 05:00:00, None, None
135.0, 3.2, 68.52, 4.0, 0.31, 13.0, 100.64, 0.9, 0.0, 8.7, 85.0, 2012-01-05 06:00:00, 2.8, None
0.0, 2.2, None, 10.0, None, 0.0, 100.74, 0.0, None, None, 85.0, 2012-01-05 07:00:00, None, None
0.0, 1.4, None, 10.0, None, 0.0, 100.83, -0.7, None, None, 86.0, 2012-01-05 08:00:00, None, None
0.0, 1.1, None, 10.0, 0.3, 0.0, 100.97, -0.2, None, None, 91.0, 2012-01-05 09:00:00, None, None
135.0, -0.9, None, 1.0, None, 3.6, 101.04, -1.9, None, None, 93.0, 2012-01-05 10:00:00, None, None
157.5, -0.7, None, 1.0, None, 9.4, 101.12, -2.3, None, None, 89.0, 2012-01-05 11:00:00, None, None
135.0, -1.4, None, 10.0, 0.19, 7.6, 101.25, -3.3, None, None, 87.0, 2012-01-05 12:00:00, None, None
0.0, -1.2, None, 10.0, None, 0.0, 101.28, -3.0, None, None, 88.0, 2012-01-05 13:00:00, None, None
0.0, -3.2, None, 10.0, None, 0.0, 101.3, -4.5, None, None, 91.0, 2012-01-05 14:00:00, None, None
0.0, -2.6, None, 10.0, 0.08, 0.0, 101.37, -3.5, None, None, 94.0, 2012-01-05 15:00:00, None, None
157.5, -3.0, None, 10.0, None, 5.4, 101.41, -4.5, None, None, 89.0, 2012-01-05 16:00:00, None, None
0.0, -2.4, None, 2.0, None, 0.0, 101.5, -3.5, None, None, 92.0, 2012-01-05 17:00:00, None, None
0.0, -2.3, None, 4.0, 0.23, 0.0, 101.63, -3.6, None, None, 91.0, 2012-01-05 18:00:00, None, None
0.0, 0.1, None, 10.0, None, 0.0, 101.68, -2.3, None, None, 84.0, 2012-01-05 19:00:00, None, None
0.0, -0.2, None, 10.0, None, 0.0, 101.68, -2.8, None, None, 83.0, 2012-01-05 20:00:00, None, None
247.5, 1.0, None, 10.0, 0.09, 13.0, 101.72, -3.2, None, None, 73.0, 2012-01-05 21:00:00, None, None
270.0, 2.2, None, 10.0, None, 11.2, 101.77, -5.5, None, None, 57.0, 2012-01-05 22:00:00, None, None
0.0, 1.8, None, 10.0, None, 0.0, 101.85, -6.7, None, None, 53.0, 2012-01-05 23:00:00, None, None
45.0, 0.2, None, 3.0, 0.19, 5.4, 101.98, -6.1, None, None, 63.0, 2012-01-06 00:00:00, None, None
0.0, -1.2, None, 3.0, None, 0.0, 102.02, -5.6, None, None, 72.0, 2012-01-06 01:00:00, None, None
135.0, -2.9, None, 4.0, None, 5.4, 102.04, -6.1, None, None, 79.0, 2012-01-06 02:00:00, None, None
135.0, -1.2, None, 3.0, 0.09, 9.4, 102.11, -6.2, None, None, 69.0, 2012-01-06 03:00:00, None, None
135.0, -2.4, None, 1.0, None, 7.6, 102.12, -5.8, None, None, 77.0, 2012-01-06 04:00:00, None, None
157.5, -2.8, None, 4.0, None, 5.4, 102.14, -5.5, None, None, 82.0, 2012-01-06 05:00:00, None, None
180.0, -2.9, None, 1.0, 0.03, 5.4, 102.16, -5.7, None, 2.9, 81.0, 2012-01-06 06:00:00, -3.2, None
180.0, -3.2, None, 1.0, None, 7.6, 102.2, -6.1, None, None, 80.0, 2012-01-06 07:00:00, None, None
180.0, -3.6, None, 1.0, None, 7.6, 102.22, -6.4, None, None, 81.0, 2012-01-06 08:00:00, None, None
180.0, -4.1, None, 10.0, 0.02, 5.4, 102.16, -6.5, None, None, 83.0, 2012-01-06 09:00:00, None, None
180.0, -4.6, None, 10.0, None, 9.4, 102.16, -6.7, None, None, 85.0, 2012-01-06 10:00:00, None, None
180.0, -6.1, None, 10.0, None, 5.4, 102.18, -7.5, None, None, 90.0, 2012-01-06 11:00:00, None, None
157.5, -6.1, None, 10.0, 0.01, 5.4, 102.2, -8.0, None, None, 86.0, 2012-01-06 12:00:00, None, None
0.0, -7.4, None, 10.0, None, 0.0, 102.19, -9.1, None, None, 88.0, 2012-01-06 13:00:00, None, None
0.0, -8.3, None, 1.0, None, 0.0, 102.16, -9.7, None, None, 90.0, 2012-01-06 14:00:00, None, None
0.0, -8.5, None, 10.0, -0.04, 0.0, 102.21, -10.1, None, None, 88.0, 2012-01-06 15:00:00, None, None
135.0, -9.9, None, 10.0, None, 7.6, 102.22, -11.8, None, None, 86.0, 2012-01-06 16:00:00, None, None
0.0, -6.8, None, 3.0, None, 0.0, 102.25, -8.5, None, None, 88.0, 2012-01-06 17:00:00, None, None
135.0, -7.0, None, 4.0, 0.06, 7.6, 102.28, -8.7, None, None, 88.0, 2012-01-06 18:00:00, None, None
135.0, -5.7, None, 4.0, None, 7.6, 102.3, -7.9, None, None, 84.0, 2012-01-06 19:00:00, None, None
112.5, -4.1, None, 4.0, None, 5.4, 102.28, -6.7, None, None, 82.0, 2012-01-06 20:00:00, None, None
180.0, -3.0, None, 10.0, -0.02, 9.4, 102.22, -6.8, None, None, 75.0, 2012-01-06 21:00:00, None, None
0.0, -2.8, None, 10.0, None, 0.0, 102.25, -6.7, None, None, 74.0, 2012-01-06 22:00:00, None, None
180.0, -3.0, None, 6.0, None, 3.6, 102.3, -6.4, None, None, 77.0, 2012-01-06 23:00:00, None, None
157.5, -3.2, None, 6.0, 0.11, 3.6, 102.37, -5.7, None, None, 83.0, 2012-01-07 00:00:00, None, None
157.5, -3.6, None, 8.0, None, 3.6, 102.38, -5.6, None, None, 86.0, 2012-01-07 01:00:00, None, None
157.5, -3.9, None, 10.0, None, 5.4, 102.37, -5.6, None, None, 88.0, 2012-01-07 02:00:00, None, None
0.0, -4.6, None, 2.0, -0.01, 0.0, 102.41, -5.9, None, None, 91.0, 2012-01-07 03:00:00, None, None
157.5, -4.3, None, 8.0, None, 7.6, 102.44, -5.4, None, None, 92.0, 2012-01-07 04:00:00, None, None
157.5, -4.5, None, 8.0, None, 3.6, 102.45, -5.5, None, None, 93.0, 2012-01-07 05:00:00, None, None
135.0, -4.3, None, 2.0, 0.05, 13.0, 102.44, -5.5, 0.2, -2.4, 91.0, 2012-01-07 06:00:00, -10.5, 0.2
157.5, -4.3, None, 10.0, None, 11.2, 102.46, -5.4, None, None, 92.0, 2012-01-07 07:00:00, None, None
135.0, -4.6, None, 10.0, None, 11.2, 102.45, -5.8, None, None, 91.0, 2012-01-07 08:00:00, None, None
157.5, -5.2, None, 10.0, 0.01, 13.0, 102.41, -6.5, None, None, 91.0, 2012-01-07 09:00:00, None, None
157.5, -5.8, None, 10.0, None, 18.4, 102.45, -7.3, None, None, 89.0, 2012-01-07 10:00:00, None, None
157.5, -6.4, None, 9.0, None, 13.0, 102.46, -7.9, None, None, 89.0, 2012-01-07 11:00:00, None, None
180.0, -6.9, None, 1.0, 0.07, 3.6, 102.52, -8.3, None, None, 90.0, 2012-01-07 12:00:00, None, None
157.5, -7.1, None, 1.0, None, 18.4, 102.47, -8.7, None, None, 88.0, 2012-01-07 13:00:00, None, None
135.0, -7.3, None, 1.0, None, 11.2, 102.44, -8.9, None, None, 88.0, 2012-01-07 14:00:00, None, None
157.5, -7.4, None, 1.0, -0.06, 9.4, 102.48, -9.0, None, None, 88.0, 2012-01-07 15:00:00, None, None
135.0, -6.5, None, 10.0, None, 20.5, 102.47, -8.1, None, None, 88.0, 2012-01-07 16:00:00, None, None
157.5, -6.1, None, 10.0, None, 11.2, 102.52, -7.8, None, None, 88.0, 2012-01-07 17:00:00, None, None
135.0, -5.4, None, 10.0, 0.05, 18.4, 102.5, -7.1, None, None, 88.0, 2012-01-07 18:00:00, None, None
157.5, -4.7, None, 10.0, None, 20.5, 102.42, -6.8, None, None, 85.0, 2012-01-07 19:00:00, None, None
157.5, -4.6, None, 7.0, None, 22.3, 102.41, -6.3, None, None, 88.0, 2012-01-07 20:00:00, None, None
135.0, -4.2, 40.7, 7.0, -0.2, 29.5, 102.27, -5.7, None, None, 89.0, 2012-01-07 21:00:00, None, None
135.0, -3.6, 42.5, 4.0, None, 29.5, 102.18, -5.0, None, None, 90.0, 2012-01-07 22:00:00, None, None
135.0, -3.1, 35.3, 2.0, None, 24.1, 102.15, -4.8, None, None, 88.0, 2012-01-07 23:00:00, None, None
135.0, -2.6, 31.7, 2.0, -0.14, 22.3, 102.12, -4.7, None, None, 85.0, 2012-01-08 00:00:00, None, None
157.5, -2.4, 38.9, 2.0, None, 29.5, 102.11, -4.3, None, None, 87.0, 2012-01-08 01:00:00, None, None
157.5, -2.1, 35.3, 10.0, None, 22.3, 102.11, -4.2, None, None, 86.0, 2012-01-08 02:00:00, None, None
135.0, -1.7, 33.5, 10.0, -0.09, 18.4, 102.01, -4.0, None, None, 84.0, 2012-01-08 03:00:00, None, None
135.0, -1.4, 33.5, 4.0, None, 22.3, 102.06, -3.9, None, None, 83.0, 2012-01-08 04:00:00, None, None
157.5, -1.0, None, 4.0, None, 27.7, 102.03, -3.7, None, None, 82.0, 2012-01-08 05:00:00, None, None
135.0, -1.1, 37.1, 2.0, 0.0, 24.1, 101.98, -3.8, None, None, 82.0, 2012-01-08 06:00:00, None, None
157.5, -1.0, 33.5, 10.0, None, 22.3, 101.95, -3.7, None, None, 82.0, 2012-01-08 07:00:00, None, None
157.5, -1.0, None, 4.0, None, 20.5, 102.0, -3.6, None, None, 82.0, 2012-01-08 08:00:00, None, None
157.5, -1.1, None, 10.0, 0.03, 14.8, 101.99, -3.6, None, None, 83.0, 2012-01-08 09:00:00, None, None
135.0, -0.7, None, 10.0, None, 27.7, 101.94, -3.5, None, None, 81.0, 2012-01-08 10:00:00, None, None
135.0, -0.6, None, 10.0, None, 24.1, 101.95, -3.3, None, None, 82.0, 2012-01-08 11:00:00, None, None
157.5, 0.2, None, 10.0, None, 22.3, 101.89, -2.8, None, None, 80.0, 2012-01-08 13:00:00, None, None
135.0, 0.9, 35.3, 4.0, None, 25.9, 101.88, -2.4, None, None, 79.0, 2012-01-08 14:00:00, None, None
None, None, None, None, None, None, None, None, None, -2.6, None, 2012-01-08 14:36:14.406000, -8.2, None
135.0, 0.9, None, 10.0, -0.02, 24.1, 101.86, -2.2, None, None, 80.0, 2012-01-08 15:00:00, None, None
157.5, 1.1, None, 10.0, None, 22.3, 101.83, -2.0, None, None, 80.0, 2012-01-08 16:00:00, None, None
135.0, 1.2, None, 10.0, None, 18.4, 101.87, -1.9, None, None, 80.0, 2012-01-08 17:00:00, None, None
135.0, 1.9, None, 10.0, 0.03, 14.8, 101.87, -1.7, None, None, 77.0, 2012-01-08 18:00:00, None, None
135.0, 2.4, None, 10.0, None, 18.4, 101.85, -1.4, None, None, 76.0, 2012-01-08 19:00:00, None, None
135.0, 2.7, None, 4.0, None, 14.8, 101.85, -1.1, None, None, 76.0, 2012-01-08 20:00:00, None, None
157.5, 4.8, None, 4.0, -0.06, 14.8, 101.77, -0.3, None, None, 70.0, 2012-01-08 21:00:00, None, None
135.0, 5.2, None, 10.0, None, 18.4, 101.71, -0.2, None, None, 68.0, 2012-01-08 22:00:00, None, None
135.0, 5.2, None, 10.0, None, 20.5, 101.71, -0.4, None, None, 67.0, 2012-01-08 23:00:00, None, None
135.0, 5.0, None, 4.0, -0.07, 16.6, 101.67, -0.5, None, None, 68.0, 2012-01-09 00:00:00, None, None
135.0, 4.4, None, 4.0, None, 22.3, 101.67, -0.2, None, None, 72.0, 2012-01-09 01:00:00, None, None
135.0, 4.5, None, 4.0, None, 20.5, 101.63, 0.1, None, None, 73.0, 2012-01-09 02:00:00, None, None
135.0, 4.5, 51.8, 10.0, -0.11, 33.5, 101.55, -0.1, None, None, 72.0, 2012-01-09 03:00:00, None, None
157.5, 4.4, 46.4, 2.0, None, 33.5, 101.52, 0.1, None, None, 74.0, 2012-01-09 04:00:00, None, None
135.0, 4.3, 42.5, 4.0, None, 33.5, 101.43, 0.1, None, None, 74.0, 2012-01-09 05:00:00, None, None
135.0, 4.2, 51.86, 4.0, -0.15, 27.7, 101.37, 0.2, 0.0, 5.7, 75.0, 2012-01-09 06:00:00, -5.4, 0.0
135.0, 4.3, 46.4, 4.0, None, 33.5, 101.38, 0.3, None, None, 75.0, 2012-01-09 07:00:00, None, None
135.0, 4.3, None, 4.0, None, 29.5, 101.33, 0.2, None, None, 75.0, 2012-01-09 08:00:00, None, None
157.5, 4.1, None, 4.0, -0.09, 33.5, 101.23, 0.1, None, None, 75.0, 2012-01-09 09:00:00, None, None
157.5, 4.0, None, 10.0, None, 31.7, 101.22, -0.1, None, None, 75.0, 2012-01-09 10:00:00, None, None
135.0, 3.8, 35.3, 10.0, None, 24.1, 101.12, -0.2, None, None, 75.0, 2012-01-09 11:00:00, None, None
157.5, 3.7, 57.6, 10.0, -0.17, 42.5, 101.05, -0.4, None, None, 75.0, 2012-01-09 12:00:00, None, None
157.5, 3.5, 40.7, 10.0, None, 29.5, 101.08, -0.4, None, None, 76.0, 2012-01-09 13:00:00, None, None
135.0, 3.3, 59.4, 10.0, None, 42.5, 101.06, -0.7, None, None, 75.0, 2012-01-09 14:00:00, None, None
135.0, 3.6, 42.5, 10.0, 0.01, 33.5, 101.06, -0.8, None, None, 73.0, 2012-01-09 15:00:00, None, None
157.5, 3.7, 37.1, 10.0, None, 22.3, 101.15, -1.8, None, None, 67.0, 2012-01-09 16:00:00, None, None
180.0, 4.8, None, 10.0, None, 18.4, 101.31, -2.3, None, None, 60.0, 2012-01-09 17:00:00, None, None
180.0, 6.2, None, 10.0, 0.33, 11.2, 101.41, -2.2, None, None, 55.0, 2012-01-09 18:00:00, None, None
180.0, 7.1, None, 10.0, None, 11.2, 101.45, -1.9, None, None, 53.0, 2012-01-09 19:00:00, None, None
202.5, 7.8, None, 10.0, None, 14.8, 101.43, -2.1, None, None, 50.0, 2012-01-09 20:00:00, None, None
202.5, 7.1, None, 2.0, 0.04, 11.2, 101.44, -2.1, None, None, 52.0, 2012-01-09 21:00:00, None, None
292.5, 6.6, None, 10.0, None, 14.8, 101.47, -1.8, None, None, 55.0, 2012-01-09 22:00:00, None, None
315.0, 4.7, None, 10.0, None, 18.4, 101.53, -2.5, None, None, 60.0, 2012-01-09 23:00:00, None, None
270.0, 3.5, None, 2.0, 0.22, 18.4, 101.74, -5.5, None, None, 52.0, 2012-01-10 00:00:00, None, None
292.5, 2.2, 31.7, 2.0, None, 22.3, 101.83, -8.7, None, None, 44.0, 2012-01-10 01:00:00, None, None
292.5, 1.3, None, 10.0, None, 18.4, 101.86, -9.1, None, None, 46.0, 2012-01-10 02:00:00, None, None
292.5, 0.0, None, 10.0, 0.17, 14.8, 101.97, -9.7, None, None, 48.0, 2012-01-10 03:00:00, None, None
