AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
-1.0, 0.0,0.0, 0.3, None,2017-01-29 00:00:00, 79.0, None, 95.0,5
-1.2, None,0.0, 5.0, None,2017-01-29 00:15:00, 310.0, None, 95.0,5
-1.0, None,0.0, 2.5, None,2017-01-29 00:30:00, 176.0, None, 95.0,5
-1.2, None,0.0, 3.8, None,2017-01-29 00:45:00, 295.0, None, 95.0,5
-0.9, 0.0,0.0, 3.4, None,2017-01-29 01:00:00, 224.0, None, 95.0,5
-0.9, None,0.0, 0.0, None,2017-01-29 01:15:00, 15.0, None, 95.0,5
-0.5, None,0.0, 3.5, None,2017-01-29 01:30:00, 49.0, None, 96.0,5
-0.7, None,0.0, 2.3, None,2017-01-29 01:45:00, 203.0, None, 96.0,5
-0.8, 0.0,0.0, 5.0, None,2017-01-29 02:00:00, 285.0, None, 96.0,5
-0.8, None,0.0, 2.1, None,2017-01-29 02:15:00, 160.0, None, 96.0,5
-0.6, None,0.0, 6.3, None,2017-01-29 02:30:00, 273.0, None, 96.0,5
-0.5, None,0.0, 4.7, None,2017-01-29 02:45:00, 202.0, None, 96.0,5
-0.6, 0.0,0.0, 4.3, None,2017-01-29 03:00:00, 199.0, None, 96.0,5
-0.5, None,0.0, 3.5, None,2017-01-29 03:15:00, 176.0, None, 96.0,5
-0.9, None,0.0, 1.2, None,2017-01-29 03:30:00, 295.0, None, 95.0,5
-1.0, None,0.0, 1.0, None,2017-01-29 03:45:00, 138.0, None, 95.0,5
-0.9, 0.0,0.0, 1.6, None,2017-01-29 04:00:00, 228.0, None, 95.0,5
-0.9, None,0.0, 5.8, None,2017-01-29 04:15:00, 185.0, None, 95.0,5
-0.7, None,0.0, 3.3, None,2017-01-29 04:30:00, 233.0, None, 96.0,5
-0.7, None,0.0, 2.2, None,2017-01-29 04:45:00, 187.0, None, 96.0,5
-0.5, -1.0,0.0, 6.3, None,2017-01-29 05:00:00, 181.0, None, 96.0,5
-0.2, None,0.0, 4.2, None,2017-01-29 05:15:00, 322.0, None, 96.0,5
0.0, None,0.0, 1.4, None,2017-01-29 05:30:00, 215.0, None, 97.0,5
0.1, None,0.0, 5.6, None,2017-01-29 05:45:00, 236.0, None, 97.0,5
0.1, 2.0,0.0, 3.6, None,2017-01-29 06:00:00, 225.0, None, 97.0,5
0.0, None,0.0, 6.1, None,2017-01-29 06:15:00, 175.0, None, 97.0,5
-0.1, None,0.0, 7.9, None,2017-01-29 06:30:00, 168.0, None, 96.0,5
-0.1, None,0.0, 7.7, None,2017-01-29 06:45:00, 189.0, None, 96.0,5
0.0, 0.0,0.0, 4.5, None,2017-01-29 07:00:00, 237.0, None, 96.0,5
0.0, None,0.0, 5.9, None,2017-01-29 07:15:00, 178.0, None, 97.0,5
0.1, None,0.0, 1.2, None,2017-01-29 07:30:00, 226.0, None, 97.0,5
0.2, None,0.0, 4.7, None,2017-01-29 07:45:00, 161.0, None, 97.0,5
0.2, 0.0,0.0, 4.7, None,2017-01-29 08:00:00, 194.0, None, 97.0,5
0.2, None,0.0, 8.7, None,2017-01-29 08:15:00, 188.0, None, 97.0,5
0.3, None,0.0, 9.7, None,2017-01-29 08:30:00, 189.0, None, 97.0,5
0.5, None,0.0, 8.9, None,2017-01-29 08:45:00, 193.0, None, 97.0,5
0.7, 0.0,0.0, 8.4, None,2017-01-29 09:00:00, 188.0, None, 97.0,5
0.9, None,0.0, 8.8, None,2017-01-29 09:15:00, 199.0, None, 97.0,5
1.1, None,0.0, 8.4, None,2017-01-29 09:30:00, 194.0, None, 97.0,5
1.4, None,0.0, 8.8, None,2017-01-29 09:45:00, 185.0, None, 98.0,5
1.7, 0.0,0.0, 9.0, None,2017-01-29 10:00:00, 187.0, None, 98.0,5
2.2, None,0.0, 9.8, None,2017-01-29 10:15:00, 186.0, None, 98.0,5
2.5, None,0.0, 6.9, None,2017-01-29 10:30:00, 189.0, None, 98.0,5
3.0, None,0.76, 11.9, None,2017-01-29 10:45:00, 152.0, None, 98.0,5
4.2, 1.0,0.51, 17.9, None,2017-01-29 11:00:00, 140.0, None, 98.0,5
5.8, None,0.76, 13.7, None,2017-01-29 11:15:00, 155.0, None, 98.0,5
5.8, None,1.02, 11.0, None,2017-01-29 11:30:00, 154.0, None, 98.0,5
6.5, None,1.02, 13.0, None,2017-01-29 11:45:00, 152.0, None, 98.0,5
7.1, 3.0,0.0, 12.6, None,2017-01-29 12:00:00, 159.0, None, 98.0,5
7.8, None,0.25, 13.1, None,2017-01-29 12:15:00, 187.0, None, 98.0,5
8.2, None,0.25, 12.8, None,2017-01-29 12:30:00, 179.0, None, 96.0,5
8.4, None,0.25, 14.2, None,2017-01-29 12:45:00, 183.0, None, 91.0,5
8.4, 0.0,0.0, 12.3, None,2017-01-29 13:00:00, 186.0, None, 90.0,5
