AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.2, 0.0, 0.0, 5.6, 0.056,2017-01-29 00:00:00, 248.0,72.0,5
-0.1, None, 0.0, 4.0, None,2017-01-29 00:15:00, 203.0,76.0,5
0.8, None, 0.0, 6.8, None,2017-01-29 00:30:00, 289.0,67.0,5
1.2, None, 0.0, 7.9, None,2017-01-29 00:45:00, 277.0,64.0,5
1.5, 0.0, 0.0, 5.6, 0.052,2017-01-29 01:00:00, 284.0,66.0,5
1.7, None, 0.0, 4.7, None,2017-01-29 01:15:00, 288.0,66.0,5
1.9, None, 0.0, 6.1, None,2017-01-29 01:30:00, 279.0,63.0,5
1.7, None, 0.0, 8.7, None,2017-01-29 01:45:00, 278.0,66.0,5
2.1, 0.0, 0.0, 5.9, 0.047,2017-01-29 02:00:00, 275.0,62.0,5
2.4, None, 0.0, 6.0, None,2017-01-29 02:15:00, 277.0,64.0,5
2.4, None, 0.0, 3.6, None,2017-01-29 02:30:00, 311.0,66.0,5
2.3, None, 0.0, 4.8, None,2017-01-29 02:45:00, 276.0,68.0,5
2.1, 0.0, 0.0, 3.6, 0.048,2017-01-29 03:00:00, 267.0,68.0,5
1.8, None, 0.0, 6.0, None,2017-01-29 03:15:00, 284.0,72.0,5
2.3, None, 0.0, 7.6, None,2017-01-29 03:30:00, 279.0,69.0,5
2.8, None, 0.0, 8.6, None,2017-01-29 03:45:00, 271.0,68.0,5
3.7, 0.0, 0.0, 6.8, 0.059,2017-01-29 04:00:00, 270.0,67.0,5
4.1, None, 0.0, 8.7, None,2017-01-29 04:15:00, 265.0,69.0,5
4.1, None, 0.0, 4.5, None,2017-01-29 04:30:00, 285.0,70.0,5
3.6, None, 0.0, 1.6, None,2017-01-29 04:45:00, 250.0,73.0,5
2.9, 0.0, 0.0, 4.7, 0.058,2017-01-29 05:00:00, 282.0,77.0,5
3.5, None, 0.0, 5.5, None,2017-01-29 05:15:00, 289.0,71.0,5
3.9, None, 0.0, 5.9, None,2017-01-29 05:30:00, 274.0,71.0,5
4.1, None, 0.0, 7.3, None,2017-01-29 05:45:00, 261.0,71.0,5
4.0, 0.0, 0.0, 5.2, 0.057,2017-01-29 06:00:00, 278.0,71.0,5
3.8, None, 0.0, 4.3, None,2017-01-29 06:15:00, 244.0,73.0,5
4.3, None, 0.0, 11.3, None,2017-01-29 06:30:00, 261.0,71.0,5
4.7, None, 0.0, 14.5, None,2017-01-29 06:45:00, 254.0,74.0,5
4.7, -1.0, 0.0, 12.9, 0.059,2017-01-29 07:00:00, 252.0,74.0,5
5.1, None, 0.0, 16.8, None,2017-01-29 07:15:00, 256.0,71.0,5
5.5, None, 0.0, 13.0, None,2017-01-29 07:30:00, 252.0,70.0,5
5.9, None, 0.0, 15.3, None,2017-01-29 07:45:00, 248.0,72.0,5
6.4, 0.0, 0.0, 18.2, 0.05,2017-01-29 08:00:00, 249.0,71.0,5
6.5, None, 0.0, 17.2, None,2017-01-29 08:15:00, 237.0,71.0,5
6.4, None, 0.0, 17.1, None,2017-01-29 08:30:00, 236.0,73.0,5
6.3, None, 0.0, 12.8, None,2017-01-29 08:45:00, 243.0,75.0,5
6.1, 1.0, 0.0, 14.0, 0.051,2017-01-29 09:00:00, 239.0,78.0,5
6.3, None, 0.0, 17.6, None,2017-01-29 09:15:00, 242.0,78.0,5
6.4, None, 0.0, 17.0, None,2017-01-29 09:30:00, 238.0,78.0,5
6.5, None, 0.0, 17.3, None,2017-01-29 09:45:00, 233.0,78.0,5
6.3, -2.0, 0.0, 15.5, 0.051,2017-01-29 10:00:00, 227.0,80.0,5
6.3, None, 0.0, 16.4, None,2017-01-29 10:15:00, 240.0,80.0,5
6.2, None, 0.0, 13.7, None,2017-01-29 10:30:00, 251.0,84.0,5
5.8, None, 0.77, 12.2, None,2017-01-29 10:45:00, 250.0,90.0,5
6.0, 3.0, 1.01, 13.4, 0.046,2017-01-29 11:00:00, 239.0,92.0,5
6.1, None, 1.02, 20.5, None,2017-01-29 11:15:00, 235.0,92.0,5
6.0, None, 1.27, 19.5, None,2017-01-29 11:30:00, 243.0,92.0,5
5.9, None, 1.01, 22.4, None,2017-01-29 11:45:00, 240.0,92.0,5
6.0, 1.0, 0.26, 24.7, 0.026,2017-01-29 12:00:00, 235.0,91.0,5
6.1, None, 0.51, 26.7, None,2017-01-29 12:15:00, 242.0,91.0,5
6.2, None, 0.25, 24.5, None,2017-01-29 12:30:00, 249.0,91.0,5
6.2, None, 0.25, 24.5, None,2017-01-29 12:45:00, 240.0,91.0,5
6.1, 3.0, 0.0, 25.1, 0.022,2017-01-29 13:00:00, 240.0,92.0,5
6.2, None, 0.26, 24.3, None,2017-01-29 13:15:00, 244.0,92.0,5
6.2, None, 0.0, 19.0, None,2017-01-29 13:30:00, 243.0,93.0,5
6.2, None, 0.25, 21.6, None,2017-01-29 13:45:00, 252.0,92.0,5
