ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,10.5, None,2016-09-10, None,26.5,37,,,,,,
, None,10.5, None,2016-09-11, None,21.0,37,,,,,,
, None,5.5, None,2016-09-12, None,21.5,37,,,,,,
, None,4.5, None,2016-09-13, None,23.0,37,,,,,,
, None,6.5, None,2016-09-14, None,25.5,37,,,,,,
, None,9.0, None,2016-09-15, None,27.5,37,,,,,,
,,,,2016-09-09 00:00:00,,,37,, None,2.474, None,69.08,10.64
,,,,2016-09-09 01:00:00,,,37,, None,2.464, None,68.93,10.4
,,,,2016-09-09 02:00:00,,,37,, None,2.006, None,70.96,10.01
,,,,2016-09-09 03:00:00,,,37,, None,2.825, None,72.51,9.62
,,,,2016-09-09 04:00:00,,,37,, None,3.382, None,71.98,9.43
,,,,2016-09-09 05:00:00,,,37,, None,2.519, None,72.55,9.07
,,,,2016-09-09 06:00:00,,,37,, None,2.395, None,73.4,8.7
,,,,2016-09-09 07:00:00,,,37,, None,1.522, None,67.01,10.17
,,,,2016-09-09 08:00:00,,,37,, None,0.75, None,58.02,12.91
,,,,2016-09-09 09:00:00,,,37,, None,1.024, None,56.14,14.67
,,,,2016-09-09 10:00:00,,,37,, None,1.018, None,53.16,16.05
,,,,2016-09-09 11:00:00,,,37,, None,1.918, None,47.89,17.21
,,,,2016-09-09 12:00:00,,,37,, None,1.761, None,42.23,18.7
,,,,2016-09-09 13:00:00,,,37,, None,1.461, None,40.7,19.56
,,,,2016-09-09 14:00:00,,,37,, None,1.443, None,35.15,21.5
,,,,2016-09-09 15:00:00,,,37,, None,1.672, None,33.32,21.97
,,,,2016-09-09 16:00:00,,,37,, None,1.575, None,36.33,21.63
,,,,2016-09-09 17:00:00,,,37,, None,0.518998, None,38.5,21.45
,,,,2016-09-09 18:00:00,,,37,, None,0.902998, None,42.93,20.88
,,,,2016-09-09 19:00:00,,,37,, None,1.505, None,45.17,20.22
,,,,2016-09-09 20:00:00,,,37,, None,1.428, None,51.9,19.12
,,,,2016-09-09 21:00:00,,,37,, None,1.539, None,52.06,17.99
,,,,2016-09-09 22:00:00,,,37,, None,1.686, None,48.25,18.22
,,,,2016-09-09 23:00:00,,,37,, None,1.715, None,49.04,17.87
,,,,2016-09-10 00:00:00,,,37,, None,2.015, None,55.63,17.0
,,,,2016-09-10 01:00:00,,,37,, None,2.159, None,62.52,16.56
,,,,2016-09-10 02:00:00,,,37,, None,1.638, None,72.72,15.72
,,,,2016-09-10 03:00:00,,,37,, None,1.285, None,76.0,15.22
,,,,2016-09-10 04:00:00,,,37,, None,1.485, None,78.65,14.64
,,,,2016-09-10 05:00:00,,,37,, None,1.671, None,82.1,13.98
,,,,2016-09-10 06:00:00,,,37,, None,1.675, None,87.1,12.51
,,,,2016-09-10 07:00:00,,,37,, None,1.417, None,82.8,13.37
,,,,2016-09-10 08:00:00,,,37,, None,0.800998, None,75.53,15.07
,,,,2016-09-10 09:00:00,,,37,, None,0.578998, None,67.19,16.8
,,,,2016-09-10 10:00:00,,,37,, None,0.945999, None,49.2,18.04
,,,,2016-09-10 11:00:00,,,37,, None,1.004, None,51.44,19.82
,,,,2016-09-10 12:00:00,,,37,, None,1.521, None,36.95,22.12
,,,,2016-09-10 13:00:00,,,37,, None,2.16, None,37.22,23.09
,,,,2016-09-10 14:00:00,,,37,, None,2.645, None,29.74,25.32
,,,,2016-09-10 15:00:00,,,37,, None,4.88, None,28.0,25.62
,,,,2016-09-10 16:00:00,,,37,, None,5.28, None,25.93,25.22
,,,,2016-09-10 17:00:00,,,37,, None,6.426, None,25.72,24.23
,,,,2016-09-10 18:00:00,,,37,, None,6.098, None,26.76,23.27
,,,,2016-09-10 19:00:00,,,37,, None,4.764, None,34.74,22.19
,,,,2016-09-10 20:00:00,,,37,, None,4.717, None,34.69,21.69
,,,,2016-09-10 21:00:00,,,37,, None,5.12, None,36.59,21.11
,,,,2016-09-10 22:00:00,,,37,, None,5.609, None,37.37,20.59
,,,,2016-09-10 23:00:00,,,37,, None,5.629, None,39.65,19.34
,,,,2016-09-11 00:00:00,,,37,, None,4.457, None,44.41,17.34
,,,,2016-09-11 01:00:00,,,37,, None,1.821, None,52.81,15.89
,,,,2016-09-11 02:00:00,,,37,, None,1.266, None,60.27,14.95
,,,,2016-09-11 03:00:00,,,37,, None,1.573, None,60.23,14.73
,,,,2016-09-11 04:00:00,,,37,, None,4.074, None,46.05,15.79
,,,,2016-09-11 05:00:00,,,37,, None,5.321, None,44.63,15.45
,,,,2016-09-11 06:00:00,,,37,, None,5.728, None,43.62,15.23
,,,,2016-09-11 07:00:00,,,37,, None,6.053, None,43.71,14.69
,,,,2016-09-11 08:00:00,,,37,, None,5.245, None,41.15,15.14
,,,,2016-09-11 09:00:00,,,37,, None,5.453, None,36.85,16.4
,,,,2016-09-11 10:00:00,,,37,, None,3.477, None,36.07,16.45
,,,,2016-09-11 11:00:00,,,37,, None,3.787, None,35.47,16.81
,,,,2016-09-11 12:00:00,,,37,, None,1.694, None,34.15,17.39
,,,,2016-09-11 13:00:00,,,37,, None,1.789, None,30.79,19.19
,,,,2016-09-11 14:00:00,,,37,, None,2.149, None,30.34,20.02
,,,,2016-09-11 15:00:00,,,37,, None,2.606, None,30.61,20.2
,,,,2016-09-11 16:00:00,,,37,, None,1.788, None,30.27,20.17
,,,,2016-09-11 17:00:00,,,37,, None,2.741, None,31.01,19.69
,,,,2016-09-11 18:00:00,,,37,, None,3.362, None,29.0,19.8
,,,,2016-09-11 19:00:00,,,37,, None,3.418, None,32.53,18.13
,,,,2016-09-11 20:00:00,,,37,, None,1.58, None,37.47,16.88
,,,,2016-09-11 21:00:00,,,37,, None,1.452, None,45.27,15.21
,,,,2016-09-11 22:00:00,,,37,, None,2.596, None,57.42,12.67
,,,,2016-09-11 23:00:00,,,37,, None,2.467, None,60.84,12.13
,,,,2016-09-12 00:00:00,,,37,, None,2.466, None,64.17,11.44
,,,,2016-09-12 01:00:00,,,37,, None,2.783, None,65.24,10.63
,,,,2016-09-12 02:00:00,,,37,, None,2.986, None,66.58,9.86
,,,,2016-09-12 03:00:00,,,37,, None,2.42, None,66.63,9.52
,,,,2016-09-12 04:00:00,,,37,, None,2.661, None,69.65,8.7
,,,,2016-09-12 05:00:00,,,37,, None,3.183, None,70.03,8.29
,,,,2016-09-12 06:00:00,,,37,, None,2.462, None,71.25,7.879
,,,,2016-09-12 07:00:00,,,37,, None,2.188, None,68.09,8.58
,,,,2016-09-12 08:00:00,,,37,, None,1.462, None,58.86,11.33
,,,,2016-09-12 09:00:00,,,37,, None,0.791, None,55.91,13.53
,,,,2016-09-12 10:00:00,,,37,, None,0.948, None,55.52,14.62
,,,,2016-09-12 11:00:00,,,37,, None,1.485, None,51.33,15.83
,,,,2016-09-12 12:00:00,,,37,, None,1.56, None,45.95,16.87
