CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, None, None, None, None, None, 36.61, 0.0, 2.42, 232.9, None, None, -5.0, -5.3, None, None, -2.9, None, None,2022-12-17 00:00:00, 133.0, 132.6,51
None, None, None, None, None, None, None, 49.02, 0.0, 1.715, 224.9, None, None, -5.4, -5.5, None, None, -2.9, None, None,2022-12-17 01:00:00, 132.0, 132.2,51
None, None, None, None, None, None, None, 37.53, 0.0, 2.202, 232.7, None, None, -5.6, -5.6, None, None, -2.9, None, None,2022-12-17 02:00:00, 132.0, 132.0,51
None, None, None, None, None, None, None, 29.59, 0.0, 3.765, 230.4, None, None, -5.8, -5.9, None, None, -2.9, None, None,2022-12-17 03:00:00, 132.0, 132.0,51
None, None, None, None, None, None, None, 22.09, 0.0, 5.754, 225.1, None, None, -5.9, -5.9, None, None, -2.9, None, None,2022-12-17 04:00:00, 132.0, 132.0,51
None, None, None, None, None, None, None, 27.96, 0.0, 4.452, 229.8, None, None, -6.2, -6.3, None, None, -2.9, None, None,2022-12-17 05:00:00, 132.0, 131.8,51
None, None, None, None, None, None, None, 41.08, 0.0, 4.953, 231.2, None, None, -6.2, -6.3, None, None, -2.9, None, None,2022-12-17 06:00:00, 132.0, 131.9,51
None, None, None, None, None, None, None, 38.2, 0.0, 5.298, 237.8, None, None, -6.3, -6.3, None, None, -5.3, None, None,2022-12-17 07:00:00, 132.0, 131.5,51
None, None, None, None, None, None, None, 33.1, 0.0, 5.754, 235.0, None, None, -6.5, -6.5, None, None, -5.3, None, None,2022-12-17 08:00:00, 131.0, 131.3,51
None, None, None, None, None, None, None, 33.48, -1.0, 4.888, 229.2, None, None, -7.0, -7.0, None, None, -5.3, None, None,2022-12-17 09:00:00, 131.0, 130.5,51
None, None, None, None, None, None, None, 31.27, 0.0, 3.638, 233.9, None, None, -6.9, -7.1, None, None, -5.3, None, None,2022-12-17 10:00:00, 130.0, 130.1,51
None, None, None, None, None, None, None, 22.93, 0.0, 2.989, 230.5, None, None, -7.0, -7.1, None, None, -5.3, None, None,2022-12-17 11:00:00, 130.0, 129.7,51
None, None, None, None, None, None, None, 28.63, 0.0, 3.037, 234.8, None, None, -6.9, -7.1, None, None, -5.3, None, None,2022-12-17 12:00:00, 130.0, 129.5,51
None, None, None, None, None, None, None, 24.13, 0.0, 2.889, 233.0, None, None, -7.2, -7.2, None, None, -5.3, None, None,2022-12-17 13:00:00, 130.0, 129.6,51
None, None, None, None, None, None, None, 25.75, 0.0, 3.142, 231.3, None, None, -7.4, -7.4, None, None, -5.3, None, None,2022-12-17 14:00:00, 129.0, 129.1,51
None, None, None, None, None, None, None, 25.7, -3.0, 2.814, 238.1, None, None, -7.6, -7.6, None, None, -5.3, None, None,2022-12-17 15:00:00, 126.0, 125.8,51
None, None, None, None, None, None, None, 25.45, 4.0, 2.325, 238.0, None, None, -8.0, -8.0, None, None, -5.3, None, None,2022-12-17 16:00:00, 129.0, 128.9,51
None, None, None, None, None, None, None, 22.23, -2.0, 2.019, 237.0, None, None, -8.2, -8.2, None, None, -5.3, None, None,2022-12-17 17:00:00, 127.0, 127.4,51
None, None, None, None, None, None, None, 26.15, 9.0, 2.006, 234.5, None, None, -8.4, -8.4, None, None, -5.3, None, None,2022-12-17 18:00:00, 135.0, 135.4,51
None, None, None, None, None, None, None, 25.54, -3.0, 1.98, 231.9, None, None, -9.1, -9.1, None, None, -6.0, None, None,2022-12-17 19:00:00, 132.0, 132.0,51
None, None, None, None, None, None, None, 25.62, 2.0, 1.741, 232.5, None, None, -9.8, -9.8, None, None, -6.0, None, None,2022-12-17 20:00:00, 133.0, 133.4,51
None, None, None, None, None, None, None, 29.98, 1.0, 2.2, 230.3, None, None, -11.0, -10.9, None, None, -6.0, None, None,2022-12-17 21:00:00, 134.0, 133.9,51
None, None, None, None, None, None, None, 59.43, 1.0, 4.227, 67.84, None, None, -12.5, -12.6, None, None, -6.0, None, None,2022-12-17 22:00:00, 134.0, 134.3,51
None, None, None, None, None, None, None, 16.95, 0.0, 6.119, 65.45, None, None, -13.9, -14.2, None, None, -6.0, None, None,2022-12-17 23:00:00, 134.0, 133.9,51
None, None, None, None, None, None, None, 17.64, 2.0, 11.01, 57.51, None, None, -15.1, -15.1, None, None, -6.0, None, None,2022-12-18 00:00:00, 136.0, 135.5,51
None, None, None, None, None, None, None, 19.69, 0.0, 13.97, 54.57, None, None, -16.0, -16.0, None, None, -6.0, None, None,2022-12-18 01:00:00, 135.0, 135.4,51
None, None, None, None, None, None, None, 20.56, 2.0, 16.49, 51.73, None, None, -17.3, -17.3, None, None, -6.0, None, None,2022-12-18 02:00:00, 137.0, 136.7,51
None, None, None, None, None, None, None, 17.8, 3.0, 14.87, 55.02, None, None, -18.2, -18.2, None, None, -6.0, None, None,2022-12-18 03:00:00, 139.0, 138.9,51
None, None, None, None, None, None, None, 16.63, 0.0, 18.22, 49.3, None, None, -19.6, -19.5, None, None, -6.0, None, None,2022-12-18 04:00:00, 139.0, 138.5,51
None, None, None, None, None, None, None, 17.39, 0.0, 14.67, 44.32, None, None, -20.4, -20.5, None, None, -6.0, None, None,2022-12-18 05:00:00, 139.0, 138.6,51
None, None, None, None, None, None, None, 20.65, 2.0, 15.31, 44.09, None, None, -20.9, -21.0, None, None, -6.0, None, None,2022-12-18 06:00:00, 141.0, 140.5,51
None, None, None, None, None, None, None, 27.56, -1.0, 14.05, 36.98, None, None, -21.8, -21.8, None, None, -18.1, None, None,2022-12-18 07:00:00, 139.0, 139.3,51
None, None, None, None, None, None, None, 29.36, 2.0, 12.33, 33.39, None, None, -22.3, -22.2, None, None, -18.1, None, None,2022-12-18 08:00:00, 141.0, 140.8,51
None, None, None, None, None, None, None, 25.22, None, 14.68, 34.67, None, None, None, None, None, None, None, None, None,2022-12-18 09:00:00, None, 140.5,51
None, None, None, None, None, None, None, 41.85, None, 8.49, 8.79, None, None, None, None, None, None, None, None, None,2022-12-18 10:00:00, None, 140.4,51
None, None, None, None, None, None, None, 39.57, None, 10.18, 24.96, None, None, None, None, None, None, None, None, None,2022-12-18 11:00:00, None, 139.8,51
None, None, None, None, None, None, None, 34.5, None, 10.79, 34.89, None, None, None, None, None, None, None, None, None,2022-12-18 12:00:00, None, 139.4,51
None, None, None, None, None, None, None, 47.71, None, 7.95, 26.0, None, None, None, None, None, None, None, None, None,2022-12-18 13:00:00, None, 138.6,51
None, None, None, None, None, None, None, 37.96, None, 9.06, 25.63, None, None, None, None, None, None, None, None, None,2022-12-18 14:00:00, None, 138.3,51
None, None, None, None, None, None, None, 32.25, 2.0, 10.51, 35.48, None, None, -24.8, -24.9, None, None, -18.1, None, None,2022-12-18 15:00:00, 140.0, 139.9,51
None, None, None, None, None, None, None, 28.56, 1.0, 10.99, 42.09, None, None, -25.0, -25.0, None, None, -18.1, None, None,2022-12-18 16:00:00, 141.0, 140.7,51
None, None, None, None, None, None, None, 20.65, 0.0, 10.73, 48.8, None, None, -25.6, -25.6, None, None, -18.1, None, None,2022-12-18 17:00:00, 141.0, 140.7,51
None, None, None, None, None, None, None, 18.66, 0.0, 9.73, 51.52, None, None, -26.0, -26.0, None, None, -18.1, None, None,2022-12-18 18:00:00, 141.0, 140.8,51
None, None, None, None, None, None, None, 17.36, 0.0, 10.73, 49.59, None, None, -26.4, -26.4, None, None, -23.1, None, None,2022-12-18 19:00:00, 141.0, 140.7,51
None, None, None, None, None, None, None, 16.56, 1.0, 11.86, 53.47, None, None, -26.5, -26.6, None, None, -23.1, None, None,2022-12-18 20:00:00, 141.0, 141.1,51
None, None, None, None, None, None, None, 18.69, 0.0, 10.91, 56.0, None, None, -27.0, -27.0, None, None, -23.1, None, None,2022-12-18 21:00:00, 141.0, 140.8,51
None, None, None, None, None, None, None, 18.56, 0.0, 12.25, 57.29, None, None, -27.3, -27.3, None, None, -23.1, None, None,2022-12-18 22:00:00, 141.0, 140.6,51
None, None, None, None, None, None, None, 19.64, 0.0, 11.84, 60.97, None, None, -27.7, -27.8, None, None, -23.1, None, None,2022-12-18 23:00:00, 140.0, 140.3,51
None, None, None, None, None, None, None, 18.43, 0.0, 11.61, 60.22, None, None, -27.9, -27.9, None, None, -23.1, None, None,2022-12-19 00:00:00, 140.0, 140.1,51
None, None, None, None, None, None, None, 18.15, 0.0, 13.77, 55.33, None, None, -28.1, -28.1, None, None, -23.1, None, None,2022-12-19 01:00:00, 140.0, 139.9,51
None, None, None, None, None, None, None, 18.92, 0.0, 12.65, 57.84, None, None, -28.3, -28.3, None, None, -23.1, None, None,2022-12-19 02:00:00, 140.0, 139.5,51
None, None, None, None, None, None, None, 18.5, 0.0, 13.98, 58.3, None, None, -28.2, -28.3, None, None, -23.1, None, None,2022-12-19 03:00:00, 139.0, 139.1,51
None, None, None, None, None, None, None, 18.67, 1.0, 13.67, 55.91, None, None, -28.0, -28.3, None, None, -23.1, None, None,2022-12-19 04:00:00, 140.0, 139.6,51
None, None, None, None, None, None, None, 17.78, 0.0, 12.94, 56.9, None, None, -27.9, -28.3, None, None, -23.1, None, None,2022-12-19 05:00:00, 140.0, 139.7,51
None, None, None, None, None, None, None, 18.29, 0.0, 13.69, 57.62, None, None, -27.9, -28.3, None, None, -23.1, None, None,2022-12-19 06:00:00, 140.0, 139.5,51
None, None, None, None, None, None, None, 16.39, 0.0, 12.39, 55.32, None, None, -28.1, -28.3, None, None, -25.5, None, None,2022-12-19 07:00:00, 139.0, 139.1,51
None, None, None, None, None, None, None, 16.03, 0.0, 12.03, 55.34, None, None, -27.9, -28.3, None, None, -25.5, None, None,2022-12-19 08:00:00, 139.0, 138.9,51
None, None, None, None, None, None, None, 15.36, -1.0, 12.04, 57.5, None, None, -27.9, -28.3, None, None, -25.5, None, None,2022-12-19 09:00:00, 138.0, 138.2,51
None, None, None, None, None, None, None, 17.7, -1.0, 12.94, 58.14, None, None, -27.6, -28.3, None, None, -25.5, None, None,2022-12-19 10:00:00, 138.0, 137.6,51
None, None, None, None, None, None, None, 15.12, -1.0, 11.58, 56.1, None, None, -27.2, -28.3, None, None, -25.5, None, None,2022-12-19 11:00:00, 137.0, 137.0,51
None, None, None, None, None, None, None, 14.23, -1.0, 9.11, 55.18, None, None, -27.0, -28.3, None, None, -25.5, None, None,2022-12-19 12:00:00, 136.0, 136.1,51
None, None, None, None, None, None, None, 15.31, 1.0, 9.2, 54.84, None, None, -26.2, -28.3, None, None, -25.5, None, None,2022-12-19 13:00:00, 136.0, 136.4,51
None, None, None, None, None, None, None, 19.49, -1.0, 6.705, 51.44, None, None, -25.1, -28.3, None, None, -25.2, None, None,2022-12-19 14:00:00, 136.0, 135.9,51
None, None, None, None, None, None, None, 24.31, 2.0, 7.113, 64.1, None, None, -24.9, -28.3, None, None, -23.9, None, None,2022-12-19 15:00:00, 137.0, 137.4,51
None, None, None, None, None, None, None, 15.11, 0.0, 8.01, 67.7, None, None, -24.3, -28.3, None, None, -23.7, None, None,2022-12-19 16:00:00, 137.0, 137.0,51
None, None, None, None, None, None, None, 13.48, 0.0, 8.97, 69.07, None, None, -24.6, -28.3, None, None, -23.7, None, None,2022-12-19 17:00:00, 137.0, 136.8,51
None, None, None, None, None, None, None, 14.26, 0.0, 8.87, 73.0, None, None, -25.2, -28.3, None, None, -23.4, None, None,2022-12-19 18:00:00, 137.0, 136.8,51
None, None, None, None, None, None, None, 11.99, 4.0, 7.767, 70.12, None, None, -21.9, -25.2, None, None, -21.6, None, None,2022-12-19 19:00:00, 140.0, 139.9,51
None, None, None, None, None, None, None, 14.13, -2.0, 7.733, 66.72, None, None, -23.3, -25.2, None, None, -21.6, None, None,2022-12-19 20:00:00, 138.0, 138.3,51
None, None, None, None, None, None, None, 14.67, 0.0, 7.354, 68.54, None, None, -22.1, -25.2, None, None, -21.6, None, None,2022-12-19 21:00:00, 138.0, 138.1,51
None, None, None, None, None, None, None, 15.36, 2.0, 7.805, 67.97, None, None, -21.9, -25.2, None, None, -21.4, None, None,2022-12-19 22:00:00, 139.0, 139.2,51
None, None, None, None, None, None, None, 13.87, 0.0, 7.587, 69.85, None, None, -22.4, -25.2, None, None, -21.2, None, None,2022-12-19 23:00:00, 139.0, 139.0,51
None, None, None, None, None, None, None, 13.23, 2.0, 7.405, 68.9, None, None, -19.2, -25.2, None, None, -18.8, None, None,2022-12-20 00:00:00, 140.0, 140.3,51
None, None, None, None, None, None, None, 13.58, 0.0, 7.905, 70.23, None, None, -19.3, -25.2, None, None, -18.8, None, None,2022-12-20 01:00:00, 140.0, 140.0,51
None, None, None, None, None, None, None, 11.17, 1.0, 8.28, 69.48, None, None, -18.9, -25.2, None, None, -18.8, None, None,2022-12-20 02:00:00, 140.0, 140.4,51
None, None, None, None, None, None, None, 12.32, 0.0, 9.04, 66.09, None, None, -19.6, -25.2, None, None, -18.8, None, None,2022-12-20 03:00:00, 141.0, 140.6,51
None, None, None, None, None, None, None, 13.02, 0.0, 9.07, 67.55, None, None, -20.1, -25.2, None, None, -18.8, None, None,2022-12-20 04:00:00, 141.0, 140.7,51
None, None, None, None, None, None, None, 16.87, 1.0, 8.63, 74.53, None, None, -21.5, -25.2, None, None, -18.8, None, None,2022-12-20 05:00:00, 141.0, 141.1,51
None, None, None, None, None, None, None, 15.71, 1.0, 9.21, 73.11, None, None, -23.1, -25.2, None, None, -18.8, None, None,2022-12-20 06:00:00, 142.0, 141.8,51
None, None, None, None, None, None, None, 17.8, 3.0, 8.97, 75.05, None, None, -23.2, -23.2, None, None, -19.1, None, None,2022-12-20 07:00:00, 145.0, 144.5,51
None, None, None, None, None, None, None, 14.28, 2.0, 11.88, 63.83, None, None, -23.1, -23.2, None, None, -19.1, None, None,2022-12-20 08:00:00, 146.0, 146.1,51
None, None, None, None, None, None, None, 14.9, 0.0, 10.75, 63.04, None, None, -23.1, -23.2, None, None, -19.1, None, None,2022-12-20 09:00:00, 146.0, 145.9,51
None, None, None, None, None, None, None, 13.16, 0.0, 11.91, 58.68, None, None, -22.8, -23.3, None, None, -19.1, None, None,2022-12-20 10:00:00, 146.0, 145.7,51
None, None, None, None, None, None, None, 13.96, -1.0, 10.34, 57.44, None, None, -22.5, -23.3, None, None, -19.1, None, None,2022-12-20 11:00:00, 145.0, 144.6,51
None, None, None, None, None, None, None, 14.86, -2.0, 7.414, 55.41, None, None, -22.2, -23.3, None, None, -19.1, None, None,2022-12-20 12:00:00, 142.0, 142.4,51
None, None, None, None, None, None, None, 14.27, -2.0, 7.821, 52.0, None, None, -22.5, -23.3, None, None, -19.1, None, None,2022-12-20 13:00:00, 141.0, 140.8,51
None, None, None, None, None, None, None, 14.53, 1.0, 6.816, 63.48, None, None, -22.1, -23.3, None, None, -19.1, None, None,2022-12-20 14:00:00, 141.0, 141.4,51
None, None, None, None, None, None, None, 14.21, 1.0, 8.25, 59.64, None, None, -24.0, -24.0, None, None, -19.1, None, None,2022-12-20 15:00:00, 142.0, 142.3,51
None, None, None, None, None, None, None, 16.2, 2.0, 10.62, 54.14, None, None, -22.4, -24.0, None, None, -19.1, None, None,2022-12-20 16:00:00, 144.0, 143.7,51
None, None, None, None, None, None, None, 17.68, 3.0, 11.92, 52.7, None, None, -23.3, -24.0, None, None, -19.1, None, None,2022-12-20 17:00:00, 146.0, 146.0,51
None, None, None, None, None, None, None, 19.06, 2.0, 13.29, 53.0, None, None, -23.5, -24.0, None, None, -19.1, None, None,2022-12-20 18:00:00, 148.0, 147.8,51
None, None, None, None, None, None, None, 18.64, 0.0, 14.48, 50.02, None, None, -23.8, -23.8, None, None, -20.8, None, None,2022-12-20 19:00:00, 148.0, 147.6,51
None, None, None, None, None, None, None, 20.9, 0.0, 15.25, 48.86, None, None, -24.1, -24.4, None, None, -20.8, None, None,2022-12-20 20:00:00, 147.0, 147.4,51
None, None, None, None, None, None, None, 17.78, 0.0, 13.0, 48.76, None, None, -24.5, -24.5, None, None, -20.8, None, None,2022-12-20 21:00:00, 147.0, 147.0,51
None, None, None, None, None, None, None, 16.98, 0.0, 9.81, 52.87, None, None, -24.9, -24.9, None, None, -20.8, None, None,2022-12-20 22:00:00, 147.0, 147.2,51
None, None, None, None, None, None, None, 16.44, 0.0, 8.03, 57.68, None, None, -25.2, -25.2, None, None, -20.8, None, None,2022-12-20 23:00:00, 147.0, 147.1,51
None, None, None, None, None, None, None, 17.96, 0.0, 10.86, 53.28, None, None, -25.5, -25.6, None, None, -20.8, None, None,2022-12-21 00:00:00, 147.0, 146.8,51
None, None, None, None, None, None, None, 19.15, 0.0, 11.62, 56.51, None, None, -26.2, -26.2, None, None, -20.8, None, None,2022-12-21 01:00:00, 146.0, 146.4,51
None, None, None, None, None, None, None, 20.8, 0.0, 13.32, 53.85, None, None, -27.1, -27.1, None, None, -20.8, None, None,2022-12-21 02:00:00, 147.0, 146.5,51
None, None, None, None, None, None, None, 19.31, -1.0, 18.16, 47.67, None, None, -27.7, -27.7, None, None, -20.8, None, None,2022-12-21 03:00:00, 146.0, 145.8,51
None, None, None, None, None, None, None, 18.23, 1.0, 14.5, 53.19, None, None, -28.1, -28.1, None, None, -20.8, None, None,2022-12-21 04:00:00, 146.0, 146.2,51
None, None, None, None, None, None, None, 19.98, 0.0, 13.91, 52.87, None, None, -27.6, -28.1, None, None, -20.8, None, None,2022-12-21 05:00:00, 146.0, 146.2,51
None, None, None, None, None, None, None, 22.55, 0.0, 12.34, 53.74, None, None, -28.6, -29.0, None, None, -20.8, None, None,2022-12-21 06:00:00, 146.0, 145.9,51
None, None, None, None, None, None, None, 21.14, -1.0, 12.75, 50.72, None, None, -29.7, -29.7, None, None, -26.9, None, None,2022-12-21 07:00:00, 145.0, 145.3,51
None, None, None, None, None, None, None, 26.15, 1.0, 12.74, 58.84, None, None, -28.6, -29.8, None, None, -26.9, None, None,2022-12-21 08:00:00, 146.0, 146.0,51
None, None, None, None, None, None, None, 22.55, -1.0, 9.83, 66.1, None, None, -29.6, -29.8, None, None, -26.9, None, None,2022-12-21 09:00:00, 145.0, 144.6,51
None, None, None, None, None, None, None, 22.34, 1.0, 12.65, 62.27, None, None, -28.5, -29.8, None, None, -26.9, None, None,2022-12-21 10:00:00, 145.0, 145.3,51
None, None, None, None, None, None, None, 20.35, -1.0, 13.17, 59.07, None, None, -28.6, -29.8, None, None, -26.9, None, None,2022-12-21 11:00:00, 145.0, 144.5,51
None, None, None, None, None, None, None, 20.3, 1.0, 14.72, 47.66, None, None, -27.3, -29.8, None, None, -26.9, None, None,2022-12-21 12:00:00, 145.0, 144.8,51
None, None, None, None, None, None, None, 21.08, -2.0, 13.7, 53.47, None, None, -26.5, -29.8, None, None, -26.4, None, None,2022-12-21 13:00:00, 143.0, 142.5,51
None, None, None, None, None, None, None, 21.07, -3.0, 14.74, 46.24, None, None, -26.6, -29.8, None, None, -26.2, None, None,2022-12-21 14:00:00, 140.0, 139.9,51
None, None, None, None, None, None, None, 18.4, 2.0, 16.81, 45.57, None, None, -27.0, -29.8, None, None, -26.2, None, None,2022-12-21 15:00:00, 142.0, 141.8,51
None, None, None, None, None, None, None, 22.73, 2.0, 10.42, 49.94, None, None, -27.5, -29.8, None, None, -26.2, None, None,2022-12-21 16:00:00, 143.0, 143.0,51
None, None, None, None, None, None, None, 30.93, 1.0, 8.66, 46.01, None, None, -27.5, -29.8, None, None, -26.2, None, None,2022-12-21 17:00:00, 144.0, 143.6,51
None, None, None, None, None, None, None, 29.07, 1.0, 7.228, 48.89, None, None, -28.3, -29.8, None, None, -26.2, None, None,2022-12-21 18:00:00, 144.0, 144.0,51
None, None, None, None, None, None, None, 38.66, 0.0, 7.547, 52.37, None, None, -28.1, -28.3, None, None, -26.9, None, None,2022-12-21 19:00:00, 144.0, 143.9,51
None, None, None, None, None, None, None, 24.43, 0.0, 7.468, 62.12, None, None, -28.4, -28.5, None, None, -26.9, None, None,2022-12-21 20:00:00, 144.0, 144.0,51
None, None, None, None, None, None, None, 23.96, 1.0, 12.47, 55.06, None, None, -28.0, -28.5, None, None, -26.9, None, None,2022-12-21 21:00:00, 145.0, 144.5,51
None, None, None, None, None, None, None, 26.55, -1.0, 17.12, 47.15, None, None, -28.5, -28.5, None, None, -26.9, None, None,2022-12-21 22:00:00, 144.0, 144.0,51
