WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 2.867,68.2,2016-06-21 20:00:00,16.81,25
None, None, 2.15,71.6,2016-06-21 21:00:00,15.93,25
None, None, 1.552,76.8,2016-06-21 22:00:00,15.08,25
None, None, 0.722998,79.2,2016-06-21 23:00:00,14.79,25
None, None, 1.339,80.0,2016-06-22 00:00:00,14.72,25
None, None, 1.144,81.4,2016-06-22 01:00:00,14.48,25
None, None, 0.936999,79.8,2016-06-22 02:00:00,14.58,25
None, None, 0.967998,80.4,2016-06-22 03:00:00,14.58,25
None, None, 0.111,81.9,2016-06-22 04:00:00,14.38,25
None, None, 0.606998,85.1,2016-06-22 05:00:00,14.05,25
None, None, 0.573,85.2,2016-06-22 06:00:00,14.22,25
None, None, 2.665,84.2,2016-06-22 07:00:00,15.13,25
None, None, 1.607,81.4,2016-06-22 08:00:00,15.59,25
None, None, 2.288,79.4,2016-06-22 09:00:00,16.16,25
None, None, 2.845,78.0,2016-06-22 10:00:00,16.56,25
None, None, 2.699,77.6,2016-06-22 11:00:00,16.51,25
None, None, 3.605,77.4,2016-06-22 12:00:00,16.82,25
None, None, 4.565,75.9,2016-06-22 13:00:00,16.91,25
None, None, 4.284,72.1,2016-06-22 14:00:00,17.08,25
None, None, 3.611,66.48,2016-06-22 15:00:00,17.64,25
None, None, 3.189,64.68,2016-06-22 16:00:00,17.42,25
None, None, 1.117,65.76,2016-06-22 17:00:00,17.47,25
None, None, 1.691,71.6,2016-06-22 18:00:00,17.52,25
None, None, 2.832,76.0,2016-06-22 19:00:00,16.8,25
None, None, 1.261,76.2,2016-06-22 20:00:00,16.39,25
None, None, 2.339,86.9,2016-06-22 21:00:00,14.52,25
None, None, 1.686,89.3,2016-06-22 22:00:00,13.42,25
None, None, 1.612,89.4,2016-06-22 23:00:00,13.11,25
None, None, 2.494,91.0,2016-06-23 00:00:00,12.7,25
None, None, 3.615,91.5,2016-06-23 01:00:00,12.75,25
None, None, 2.901,91.5,2016-06-23 02:00:00,12.65,25
None, None, 2.832,90.7,2016-06-23 03:00:00,12.69,25
None, None, 1.864,91.5,2016-06-23 04:00:00,12.53,25
None, None, 0.629998,92.4,2016-06-23 05:00:00,12.46,25
None, None, 0.414,93.1,2016-06-23 06:00:00,12.58,25
None, None, 0.810998,92.6,2016-06-23 07:00:00,12.84,25
None, None, 0.458999,91.1,2016-06-23 08:00:00,13.24,25
None, None, 0.002,91.7,2016-06-23 09:00:00,13.26,25
None, None, 1.825,92.7,2016-06-23 10:00:00,13.29,25
None, None, 1.635,92.4,2016-06-23 11:00:00,13.54,25
None, None, 2.113,85.9,2016-06-23 12:00:00,14.6,25
None, None, 1.78,83.9,2016-06-23 13:00:00,15.05,25
None, None, 0.298,79.0,2016-06-23 14:00:00,15.85,25
None, None, 0.481999,75.9,2016-06-23 15:00:00,16.22,25
None, None, 0.173998,73.6,2016-06-23 16:00:00,16.8,25
None, None, 1.658,83.3,2016-06-23 17:00:00,16.51,25
None, None, 1.787,79.6,2016-06-23 18:00:00,17.38,25
None, None, 1.515,81.1,2016-06-23 19:00:00,17.12,25
None, None, 1.492,85.4,2016-06-23 20:00:00,15.77,25
None, None, 1.672,87.9,2016-06-23 21:00:00,14.64,25
None, None, 2.589,86.7,2016-06-23 22:00:00,13.32,25
None, None, 2.445,85.7,2016-06-23 23:00:00,12.82,25
