pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
4.0,500.0, None,-5.8,-5.4,11.0, None, None, 0.0,4.0, None,2020-10-14 00:00:00, None,42
4.0,500.0, None,-5.9,-5.3,10.0, None, None, 0.0,4.0, None,2020-10-14 01:00:00, None,42
3.0,500.0, None,-5.6,-5.1,10.0, None, None, 0.0,3.0, None,2020-10-14 02:00:00, None,42
3.0,500.0, None,-5.0,-4.7,10.0, None, None, 0.0,3.0, None,2020-10-14 03:00:00, None,42
3.0,500.0, None,-5.1,-4.8,10.0, None, None, 0.0,3.0, None,2020-10-14 04:00:00, None,42
3.0,500.0, None,-5.0,-4.7,10.0, None, None, 0.0,3.0, None,2020-10-14 05:00:00, None,42
4.0,500.0, None,-4.7,-4.6,10.0, None, None, 0.0,3.0, None,2020-10-14 06:00:00, None,42
4.0,500.0, None,-4.5,-4.5,10.0, None, None, 0.0,3.0, None,2020-10-14 07:00:00, None,42
4.0,500.0, None,-4.3,-4.2,10.0, None, None, 0.0,4.0, None,2020-10-14 08:00:00, None,42
4.0,500.0, None,-4.1,-4.0,9.0, None, None, 0.0,4.0, None,2020-10-14 09:00:00, None,42
5.0,501.0, None,-4.1,-3.9,10.0, None, None, 1.0,4.0, None,2020-10-14 10:00:00, None,42
5.0,501.0, None,-4.0,-3.9,12.0, None, None, 0.0,4.0, None,2020-10-14 11:00:00, None,42
6.0,502.0, None,-3.8,-3.6,11.0, None, None, 1.0,5.0, None,2020-10-14 12:00:00, None,42
5.0,502.0, None,-3.9,-3.7,12.0, None, None, 0.0,5.0, None,2020-10-14 13:00:00, None,42
5.0,502.0, None,-3.6,-3.5,13.0, None, None, 0.0,6.0, None,2020-10-14 14:00:00, None,42
5.0,502.0, None,-3.1,-2.7,12.0, None, None, 0.0,6.0, None,2020-10-14 15:00:00, None,42
4.0,502.0, None,-3.5,-3.1,13.0, None, None, 0.0,7.0, None,2020-10-14 16:00:00, None,42
4.0,503.0, None,-3.7,-3.6,13.0, None, None, 1.0,7.0, None,2020-10-14 17:00:00, None,42
6.0,506.0, None,-3.8,-3.8,16.0, None, None, 3.0,9.0, None,2020-10-14 18:00:00, None,42
6.0,506.0, None,-3.7,-3.7,16.0, None, None, 0.0,9.0, None,2020-10-14 19:00:00, None,42
6.0,506.0, None,-3.7,-3.7,14.0, None, None, 0.0,10.0, None,2020-10-14 20:00:00, None,42
6.0,506.0, None,-3.8,-4.0,16.0, None, None, 0.0,10.0, None,2020-10-14 21:00:00, None,42
6.0,506.0, None,-3.5,-3.7,12.0, None, None, 0.0,10.0, None,2020-10-14 22:00:00, None,42
6.0,506.0, None,-3.6,-3.8,15.0, None, None, 0.0,10.0, None,2020-10-14 23:00:00, None,42
6.0,506.0, None,-4.0,-4.3,15.0, None, None, 0.0,10.0, None,2020-10-15 00:00:00, None,42
6.0,506.0, None,-4.4,-4.5,15.0, None, None, 0.0,10.0, None,2020-10-15 01:00:00, None,42
6.0,506.0, None,-4.3,-4.4,15.0, None, None, 0.0,10.0, None,2020-10-15 02:00:00, None,42
6.0,506.0, None,-4.5,-4.6,14.0, None, None, 0.0,10.0, None,2020-10-15 03:00:00, None,42
6.0,506.0, None,-4.8,-5.0,15.0, None, None, 0.0,9.0, None,2020-10-15 04:00:00, None,42
6.0,506.0, None,-4.8,-4.9,14.0, None, None, 0.0,9.0, None,2020-10-15 05:00:00, None,42
