wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
330.0, None, None,0.0, None,0.0, None,-7.6, None, None,99.0,2016-12-17 01:00:00, None,51
323.0, None, None,0.0, None,0.0, None,-7.7, None, None,100.0,2016-12-17 02:00:00, None,51
332.0, None, None,0.0, None,0.0, None,-7.8, None, None,100.0,2016-12-17 03:00:00, None,51
327.0, None, None,0.0, None,0.0, None,-7.4, None, None,100.0,2016-12-17 04:00:00, None,51
327.0, None, None,0.0, None,0.0, None,-7.3, None, None,100.0,2016-12-17 05:00:00, None,51
323.0, None, None,0.0, None,0.0, None,-6.7, None, None,100.0,2016-12-17 06:00:00, None,51
331.0, None, None,0.0, None,0.0, None,-6.5, None, None,100.0,2016-12-17 07:00:00, None,51
335.0, None, None,0.0, None,0.0, None,-6.3, None, None,100.0,2016-12-17 08:00:00, None,51
323.0, None, None,0.0, None,0.0, None,-6.1, None, None,100.0,2016-12-17 09:00:00, None,51
312.0, None, None,0.0, None,0.0, None,-5.5, None, None,100.0,2016-12-17 10:00:00, None,51
303.0, None, None,0.0, None,0.0, None,-4.5, None, None,100.0,2016-12-17 11:00:00, None,51
306.0, None, None,0.0, None,0.0, None,-2.7, None, None,100.0,2016-12-17 12:00:00, None,51
313.0, None, None,0.0, None,0.0, None,-1.8, None, None,100.0,2016-12-17 13:00:00, None,51
306.0, None, None,0.0, None,0.0, None,-1.2, None, None,100.0,2016-12-17 14:00:00, None,51
310.0, None, None,0.0, None,0.0, None,-1.9, None, None,100.0,2016-12-17 15:00:00, None,51
321.0, None, None,0.0, None,0.0, None,-2.6, None, None,100.0,2016-12-17 16:00:00, None,51
321.0, None, None,0.0, None,0.0, None,-2.9, None, None,100.0,2016-12-17 17:00:00, None,51
325.0, None, None,0.0, None,0.0, None,-2.9, None, None,100.0,2016-12-17 18:00:00, None,51
321.0, None, None,0.0, None,0.0, None,-3.0, None, None,100.0,2016-12-17 19:00:00, None,51
318.0, None, None,0.0, None,0.0, None,-3.2, None, None,100.0,2016-12-17 20:00:00, None,51
330.0, None, None,0.0, None,0.0, None,-3.2, None, None,100.0,2016-12-17 21:00:00, None,51
322.0, None, None,0.0, None,0.0, None,-3.4, None, None,100.0,2016-12-17 22:00:00, None,51
324.0, None, None,0.0, None,0.0, None,-3.3, None, None,100.0,2016-12-17 23:00:00, None,51
323.0, None, None,0.0, None,0.0, None,-3.3, None, None,100.0,2016-12-18 00:00:00, None,51
324.0, None, None,0.0, None,0.0, None,-3.2, None, None,100.0,2016-12-18 01:00:00, None,51
317.0, None, None,0.0, None,0.0, None,-3.2, None, None,100.0,2016-12-18 02:00:00, None,51
326.0, None, None,0.0, None,0.0, None,-3.1, None, None,100.0,2016-12-18 03:00:00, None,51
320.0, None, None,0.0, None,0.0, None,-3.0, None, None,100.0,2016-12-18 04:00:00, None,51
324.0, None, None,0.0, None,0.0, None,-3.0, None, None,100.0,2016-12-18 05:00:00, None,51
330.0, None, None,0.0, None,0.0, None,-2.9, None, None,100.0,2016-12-18 06:00:00, None,51
313.0, None, None,0.0, None,0.0, None,-2.9, None, None,100.0,2016-12-18 07:00:00, None,51
323.0, None, None,0.0, None,0.0, None,-2.9, None, None,100.0,2016-12-18 08:00:00, None,51
314.0, None, None,0.0, None,0.0, None,-2.7, None, None,100.0,2016-12-18 09:00:00, None,51
323.0, None, None,0.0, None,0.0, None,-2.3, None, None,100.0,2016-12-18 10:00:00, None,51
318.0, None, None,0.0, None,0.0, None,-2.0, None, None,100.0,2016-12-18 11:00:00, None,51
316.0, None, None,0.0, None,0.0, None,-1.5, None, None,100.0,2016-12-18 12:00:00, None,51
319.0, None, None,0.0, None,0.0, None,-1.2, None, None,100.0,2016-12-18 13:00:00, None,51
318.0, None, None,0.0, None,0.0, None,-0.9, None, None,100.0,2016-12-18 14:00:00, None,51
315.0, None, None,0.0, None,0.0, None,-1.0, None, None,100.0,2016-12-18 15:00:00, None,51
311.0, None, None,0.0, None,0.0, None,-1.3, None, None,100.0,2016-12-18 16:00:00, None,51
319.0, None, None,0.0, None,0.0, None,-1.4, None, None,100.0,2016-12-18 17:00:00, None,51
320.0, None, None,0.0, None,0.0, None,-1.5, None, None,100.0,2016-12-18 18:00:00, None,51
309.0, None, None,0.0, None,0.0, None,-1.5, None, None,100.0,2016-12-18 19:00:00, None,51
315.0, None, None,0.0, None,0.0, None,-1.4, None, None,100.0,2016-12-18 20:00:00, None,51
319.0, None, None,0.0, None,0.0, None,-1.4, None, None,100.0,2016-12-18 21:00:00, None,51
324.0, None, None,0.0, None,0.0, None,-1.3, None, None,100.0,2016-12-18 22:00:00, None,51
320.0, None, None,0.0, None,0.0, None,-1.2, None, None,100.0,2016-12-18 23:00:00, None,51
335.0, None, None,0.0, None,0.0, None,-0.9, None, None,100.0,2016-12-19 00:00:00, None,51
325.0, None, None,0.0, None,0.0, None,-0.3, None, None,100.0,2016-12-19 01:00:00, None,51
317.0, None, None,0.0, None,0.0, None,-0.1, None, None,100.0,2016-12-19 02:00:00, None,51
312.0, None, None,0.0, None,0.0, None,0.0, None, None,100.0,2016-12-19 03:00:00, None,51
317.0, None, None,0.0, None,0.0, None,0.0, None, None,100.0,2016-12-19 04:00:00, None,51
315.0, None, None,1.2, None,0.0, None,0.0, None, None,100.0,2016-12-19 05:00:00, None,51
315.0, None, None,1.4, None,0.0, None,0.0, None, None,100.0,2016-12-19 07:00:00, None,51
318.0, None, None,0.6, None,0.0, None,0.0, None, None,100.0,2016-12-19 08:00:00, None,51
313.0, None, None,0.6, None,0.0, None,1.6, None, None,100.0,2016-12-19 11:00:00, None,51
310.0, None, None,0.8, None,0.0, None,1.9, None, None,100.0,2016-12-19 12:00:00, None,51
311.0, None, None,1.2, None,0.0, None,2.1, None, None,100.0,2016-12-19 13:00:00, None,51
22.0, None, None,1.6, None,0.0, None,1.7, None, None,100.0,2016-12-19 14:00:00, None,51
357.0, None, None,0.8, None,2.0, None,0.6, None, None,100.0,2016-12-19 15:00:00, None,51
344.0, None, None,0.4, None,1.8, None,0.2, None, None,100.0,2016-12-19 16:00:00, None,51
359.0, None, None,0.4, None,0.0, None,0.0, None, None,100.0,2016-12-19 17:00:00, None,51
