TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
3.906,0.6,90.1,0.0,898.15,0.0,0.0,2018-06-04 00:00:00,284.3,2.4,23
6.051,0.6,90.6,0.0,897.65,0.0,1.51,2018-06-04 01:00:00,277.2,4.6,23
6.051,0.6,93.1,1.01,897.25,0.0,3.52,2018-06-04 02:00:00,247.8,5.0,23
5.949,0.6,96.7,2.01,896.65,0.0,5.03,2018-06-04 03:00:00,252.0,5.5,23
5.898,6.9,98.1,0.5,896.45,2.6,5.03,2018-06-04 04:00:00,260.4,5.6,23
6.077,15.6,97.9,0.5,895.95,1.4,3.02,2018-06-04 05:00:00,246.4,5.8,23
6.382,48.1,97.5,0.0,895.55,1.4,2.01,2018-06-04 06:00:00,247.8,6.0,23
6.509,90.6,96.0,0.0,895.45,1.0,3.02,2018-06-04 07:00:00,21.1,5.9,23
6.077,156.9,95.5,0.0,895.45,0.6,3.02,2018-06-04 08:00:00,343.2,5.4,23
5.591,214.4,95.3,0.5,895.45,0.2,4.03,2018-06-04 09:00:00,358.7,4.9,23
4.714,160.6,95.0,0.5,895.75,1.0,4.53,2018-06-04 10:00:00,15.5,4.0,23
3.406,76.9,94.7,1.01,896.05,2.0,6.04,2018-06-04 11:00:00,284.3,2.6,23
3.327,135.6,95.9,0.5,896.55,1.8,4.53,2018-06-04 12:00:00,261.8,2.7,23
3.301,173.1,96.2,1.01,896.85,1.4,3.52,2018-06-04 13:00:00,263.2,2.8,23
3.195,148.1,96.5,1.01,897.15,1.6,4.03,2018-06-04 14:00:00,257.6,2.7,23
4.037,120.6,96.8,0.5,897.45,1.2,3.02,2018-06-04 15:00:00,254.8,3.6,23
3.274,70.6,96.4,0.5,897.85,1.4,4.03,2018-06-04 16:00:00,257.6,2.8,23
3.142,61.9,97.4,0.0,897.95,2.0,3.02,2018-06-04 17:00:00,229.5,2.8,23
2.343,40.6,96.2,0.0,898.15,1.6,2.01,2018-06-04 18:00:00,261.8,1.8,23
1.778,19.4,96.8,0.0,898.35,1.2,0.5,2018-06-04 19:00:00,294.1,1.3,23
0.687,6.9,98.2,0.0,898.55,1.0,0.5,2018-06-04 20:00:00,247.8,0.4,23
0.301,0.6,99.2,0.0,898.75,0.6,0.0,2018-06-04 21:00:00,243.5,0.2,23
0.218,0.6,99.6,0.0,898.85,0.4,0.0,2018-06-04 22:00:00,243.5,0.2,23
0.19,0.6,99.9,0.0,898.65,0.0,0.0,2018-06-04 23:00:00,243.5,0.2,23
0.273,0.6,100.0,0.0,898.55,0.0,0.0,2018-06-05 00:00:00,242.1,0.3,23
0.218,0.6,100.0,0.0,898.45,0.2,0.0,2018-06-05 01:00:00,242.1,0.2,23
0.163,0.6,100.0,0.0,898.45,0.2,0.0,2018-06-05 02:00:00,242.1,0.2,23
0.107,0.6,100.0,0.0,898.45,0.0,0.0,2018-06-05 03:00:00,242.1,0.1,23
0.19,16.9,100.0,0.0,898.45,0.0,0.0,2018-06-05 04:00:00,242.1,0.2,23
0.495,76.9,100.0,0.0,898.45,0.2,0.0,2018-06-05 05:00:00,242.1,0.5,23
1.153,115.6,100.0,0.0,898.55,2.0,0.0,2018-06-05 06:00:00,242.1,1.1,23
2.45,144.4,100.0,0.0,898.45,0.4,0.5,2018-06-05 07:00:00,243.5,2.4,23
3.827,286.9,98.9,0.0,898.35,0.0,2.01,2018-06-05 08:00:00,246.4,3.7,23
5.205,426.9,94.0,0.0,898.35,0.0,2.52,2018-06-05 09:00:00,254.8,4.3,23
6.255,576.9,87.4,0.0,898.05,0.0,3.02,2018-06-05 10:00:00,289.9,4.3,23
7.544,1266.9,81.2,0.5,897.75,0.0,3.02,2018-06-05 11:00:00,280.0,4.5,23
6.56,311.9,82.0,0.5,897.45,0.2,4.03,2018-06-05 12:00:00,184.6,3.7,23
7.87,244.4,81.0,0.5,897.25,0.0,2.52,2018-06-05 13:00:00,63.2,4.8,23
9.139,283.1,83.8,1.01,897.15,0.2,5.03,2018-06-05 14:00:00,66.1,6.6,23
7.015,899.4,82.7,1.01,896.75,1.0,4.53,2018-06-05 15:00:00,109.6,4.3,23
7.895,471.9,88.1,1.01,896.55,0.0,4.03,2018-06-05 16:00:00,70.3,6.1,23
8.07,148.1,83.0,1.01,896.25,0.0,5.54,2018-06-05 17:00:00,61.8,5.4,23
7.594,118.1,83.3,0.5,896.25,0.0,3.02,2018-06-05 18:00:00,50.6,5.0,23
7.066,74.4,84.1,0.0,896.25,0.0,2.52,2018-06-05 19:00:00,42.2,4.6,23
6.179,9.4,85.3,0.0,896.25,0.0,3.02,2018-06-05 20:00:00,63.2,3.9,23
3.036,0.6,91.2,0.5,896.05,0.4,5.03,2018-06-05 21:00:00,115.2,1.7,23
3.564,0.6,96.8,0.0,896.35,0.2,1.01,2018-06-05 22:00:00,71.7,3.1,23
3.38,0.6,97.7,0.0,896.15,0.2,0.0,2018-06-05 23:00:00,16.9,3.1,23
3.248,0.6,98.6,0.0,895.85,0.0,1.01,2018-06-06 00:00:00,31.0,3.0,23
2.155,0.6,99.0,0.0,895.55,0.0,0.0,2018-06-06 01:00:00,73.1,2.0,23
1.94,0.6,99.4,0.0,895.25,0.0,0.0,2018-06-06 02:00:00,73.1,1.9,23
2.61,1.9,99.8,0.0,895.05,0.0,0.0,2018-06-06 03:00:00,73.1,2.6,23
3.036,21.9,99.9,0.0,895.05,0.0,0.5,2018-06-06 04:00:00,68.9,3.0,23
3.485,51.9,99.9,0.0,895.25,0.0,1.51,2018-06-06 05:00:00,61.8,3.5,23
3.985,104.4,98.4,0.0,895.35,0.0,2.01,2018-06-06 06:00:00,67.5,3.8,23
5.102,484.4,97.2,0.5,895.25,0.0,2.52,2018-06-06 07:00:00,74.5,4.7,23
7.242,634.4,90.4,1.01,895.15,0.0,3.52,2018-06-06 08:00:00,68.9,5.8,23
8.891,221.9,81.3,1.01,894.95,0.0,4.53,2018-06-06 09:00:00,39.4,5.9,23
11.127,1149.4,70.2,0.0,894.65,0.0,3.02,2018-06-06 10:00:00,66.1,5.9,23
11.637,309.4,58.8,0.5,894.55,0.0,3.52,2018-06-06 11:00:00,287.1,3.9,23
