wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
345.0, 97.0, 2.1, 0.0, -1.5, 2.5, -1.1, -1.4, 71.0, 0.0, None, 97.0,2020-10-21 00:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
339.0, 95.0, 5.9, 0.0, -1.4, 1.6, -0.7, -1.5, 18.0, 0.0, None, 96.0,2020-10-21 01:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0, 97.0, 2.5, 0.0, -1.8, 3.3, -1.4, -1.7, 345.0, 0.0, None, 97.0,2020-10-21 02:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0, 96.0, 1.6, 0.0, -2.1, 4.2, -1.5, -1.7, 339.0, 0.0, None, 92.0,2020-10-21 03:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, 97.0, 3.3, 0.0, -2.1, 4.4, -1.7, -1.7, 5.0, 0.0, None, 93.0,2020-10-21 04:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0, 92.0, 4.2, 0.0, -2.8, 1.6, -1.7, -2.0, 349.0, 0.0, None, 94.0,2020-10-21 05:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, 93.0, 4.4, 0.0, -2.7, 3.3, -1.7, -2.4, 342.0, 0.0, None, 93.0,2020-10-21 06:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, 94.0, 1.6, 0.0, -2.8, 6.2, -2.0, -1.3, 24.0, 0.0, None, 90.0,2020-10-21 07:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
340.0, 93.0, 3.3, 0.0, -3.4, 6.3, -2.4, -0.8, 357.0, 0.0, None, 89.0,2020-10-21 08:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, 90.0, 6.2, 0.0, -2.7, 12.2, -1.3, -0.3, 2.0, 0.0, None, 78.0,2020-10-21 09:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
339.0, 89.0, 6.3, 0.2, -2.4, 9.4, -0.8, 0.0, 340.0, 0.0, None, 74.0,2020-10-21 10:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0, 78.0, 12.2, 1.0, -3.7, 10.3, -0.3, 0.6, 3.0, 0.0, None, 69.0,2020-10-21 11:00:00,43,,,,,,,,,,,,,,,,,,,,,,,,,,
