wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
195.0, 96.0, 7.6,0.0, 1.0,3.5, 1.6,1.4, 103.0, 3.8, 14.2,97.0,2020-10-21 00:00:00, None,43,,,,,,,,,,,,
142.0, 92.0, 13.1,0.0, 0.9,4.2, 2.1,1.4, 151.0, 0.6, 14.8,97.0,2020-10-21 01:00:00, None,43,,,,,,,,,,,,
79.0, 97.0, 3.5,0.0, 1.0,3.9, 1.4,1.1, 195.0, 0.0, 14.8,97.0,2020-10-21 02:00:00, None,43,,,,,,,,,,,,
191.0, 97.0, 4.2,0.0, 1.0,2.0, 1.4,0.9, 142.0, 0.0, 14.8,98.0,2020-10-21 03:00:00, None,43,,,,,,,,,,,,
47.0, 97.0, 3.9,0.0, 0.7,3.0, 1.1,0.8, 79.0, 0.0, 14.8,98.0,2020-10-21 04:00:00, None,43,,,,,,,,,,,,
131.0, 98.0, 2.0,0.0, 0.6,1.7, 0.9,0.8, 191.0, 0.0, 14.8,98.0,2020-10-21 05:00:00, None,43,,,,,,,,,,,,
27.0, 98.0, 3.0,0.0, 0.5,1.7, 0.8,1.3, 47.0, 0.0, 14.8,98.0,2020-10-21 06:00:00, None,43,,,,,,,,,,,,
9.0, 98.0, 1.7,0.0, 0.5,3.4, 0.8,1.6, 131.0, 0.0, 14.6,98.0,2020-10-21 07:00:00, None,43,,,,,,,,,,,,
67.0, 98.0, 1.7,0.0, 1.0,2.0, 1.3,2.0, 27.0, 0.0, 14.6,98.0,2020-10-21 08:00:00, None,43,,,,,,,,,,,,
85.0, 98.0, 3.4,0.0, 1.3,1.8, 1.6,2.7, 9.0, 0.0, 14.6,98.0,2020-10-21 09:00:00, None,43,,,,,,,,,,,,
244.0, 98.0, 2.0,0.0, 1.7,2.2, 2.0,4.4, 67.0, 0.0, 14.6,91.0,2020-10-21 10:00:00, None,43,,,,,,,,,,,,
313.0, 98.0, 1.8,0.0, 2.4,4.2, 2.7,5.9, 85.0, 0.0, 14.6,86.0,2020-10-21 11:00:00, None,43,,,,,,,,,,,,
292.0, 91.0, 2.2,0.0, 3.1,6.1, 4.4,5.7, 244.0, 0.0, 14.6,76.0,2020-10-21 12:00:00, None,43,,,,,,,,,,,,
333.0, 86.0, 4.2,0.0, 3.7,7.3, 5.9,5.9, 313.0, 0.0, 14.6,59.0,2020-10-21 13:00:00, None,43,,,,,,,,,,,,
38.0, 76.0, 6.1,0.0, 1.8,4.6, 5.7,5.5, 292.0, 0.0, 14.2,57.0,2020-10-21 14:00:00, None,43,,,,,,,,,,,,
104.0, 59.0, 7.3,0.0, -1.5,8.6, 5.9,4.2, 333.0, 0.0, 13.6,75.0,2020-10-21 15:00:00, None,43,,,,,,,,,,,,
98.0, 57.0, 4.6,0.0, -2.3,9.0, 5.5,3.3, 38.0, 0.0, 13.6,74.0,2020-10-21 16:00:00, None,43,,,,,,,,,,,,
114.0, 75.0, 8.6,0.0, 0.2,7.8, 4.2,2.8, 104.0, 0.0, 13.6,80.0,2020-10-21 17:00:00, None,43,,,,,,,,,,,,
97.0, 74.0, 9.0,0.0, -0.9,3.0, 3.3,1.9, 98.0, 0.0, 13.0,91.0,2020-10-21 18:00:00, None,43,,,,,,,,,,,,
91.0, 80.0, 7.8,0.0, -0.3,3.5, 2.8,1.7, 114.0, 0.0, 12.6,91.0,2020-10-21 19:00:00, None,43,,,,,,,,,,,,
83.0, 91.0, 3.0,0.0, 0.6,4.7, 1.9,1.5, 97.0, 0.0, 12.6,90.0,2020-10-21 20:00:00, None,43,,,,,,,,,,,,
124.0, 91.0, 3.5,0.0, 0.4,5.3, 1.7,0.4, 91.0, 0.0, 10.0,89.0,2020-10-21 21:00:00, None,43,,,,,,,,,,,,
40.0, 90.0, 4.7,0.0, 0.0,2.8, 1.5,0.2, 83.0, 0.0, 8.6,91.0,2020-10-21 22:00:00, None,43,,,,,,,,,,,,
95.0, 89.0, 5.3,0.0, -1.2,3.1, 0.4,-0.2, 124.0, 0.0, 4.4,95.0,2020-10-21 23:00:00, None,43,,,,,,,,,,,,
127.0, 91.0, 2.8,0.0, -1.1,3.6, 0.2,-0.2, 40.0, 0.0, 0.6,96.0,2020-10-22 00:00:00, None,43,,,,,,,,,,,,
61.0, 95.0, 3.1,0.0, -0.9,2.2, -0.2,-0.3, 95.0, 0.0, 0.0,96.0,2020-10-22 01:00:00, None,43,,,,,,,,,,,,
129.0, 96.0, 3.6,0.0, -0.8,2.9, -0.2,-0.4, 127.0, 0.0, 0.0,96.0,2020-10-22 02:00:00, None,43,,,,,,,,,,,,
143.0, 96.0, 2.2,0.0, -0.9,2.0, -0.3,-0.2, 61.0, 0.0, 0.0,96.0,2020-10-22 03:00:00, None,43,,,,,,,,,,,,
101.0, 96.0, 2.9,0.0, -1.0,2.5, -0.4,0.1, 129.0, 0.0, 0.0,96.0,2020-10-22 04:00:00, None,43,,,,,,,,,,,,
70.0, 96.0, 2.0,0.0, -0.8,2.3, -0.2,0.0, 143.0, 0.0, 0.0,96.0,2020-10-22 05:00:00, None,43,,,,,,,,,,,,
169.0, 96.0, 2.5,0.0, -0.5,7.6, 0.1,0.7, 101.0, 0.0, 0.0,81.0,2020-10-22 06:00:00, None,43,,,,,,,,,,,,
190.0, 96.0, 2.3,0.0, -0.6,7.2, 0.0,1.2, 70.0, 0.0, 0.0,75.0,2020-10-22 07:00:00, None,43,,,,,,,,,,,,
219.0, 81.0, 7.6,0.0, -2.2,2.8, 0.7,2.8, 169.0, 0.0, 0.0,73.0,2020-10-22 08:00:00, None,43,,,,,,,,,,,,
205.0, 75.0, 7.2,0.0, -2.7,12.7, 1.2,3.0, 190.0, 0.0, 0.0,64.0,2020-10-22 09:00:00, None,43,,,,,,,,,,,,
208.0, 73.0, 2.8,0.0, -1.6,14.0, 2.8,3.4, 219.0, 0.0, 0.0,63.0,2020-10-22 10:00:00, None,43,,,,,,,,,,,,
193.0, 64.0, 12.7,0.0, -3.1,11.6, 3.0,3.6, 205.0, 0.0, 0.0,62.0,2020-10-22 11:00:00, None,43,,,,,,,,,,,,
202.0, 63.0, 14.0,0.0, -3.0,7.7, 3.4,3.6, 208.0, 0.0, 0.0,63.0,2020-10-22 12:00:00, None,43,,,,,,,,,,,,
109.0, 62.0, 11.6,0.0, -3.0,8.0, 3.6,4.7, 193.0, 0.0, 0.0,58.0,2020-10-22 13:00:00, None,43,,,,,,,,,,,,
115.0, 63.0, 7.7,0.0, -2.8,4.8, 3.6,3.3, 202.0, 0.0, 0.0,77.0,2020-10-22 14:00:00, None,43,,,,,,,,,,,,
23.0, 58.0, 8.0,0.0, -2.9,3.1, 4.7,3.7, 109.0, 0.0, 0.0,65.0,2020-10-22 15:00:00, None,43,,,,,,,,,,,,
110.0, 77.0, 4.8,0.0, -0.3,11.1, 3.3,1.8, 115.0, 0.0, 0.0,75.0,2020-10-22 16:00:00, None,43,,,,,,,,,,,,
93.0, 65.0, 3.1,0.0, -2.3,7.2, 3.7,0.5, 23.0, 0.0, 0.0,81.0,2020-10-22 17:00:00, None,43,,,,,,,,,,,,
96.0, 75.0, 11.1,0.0, -2.2,6.7, 1.8,-0.1, 110.0, 0.0, 0.0,78.0,2020-10-22 18:00:00, None,43,,,,,,,,,,,,
109.0, 81.0, 7.2,0.0, -2.4,8.1, 0.5,-0.4, 93.0, 0.0, 0.0,82.0,2020-10-22 19:00:00, None,43,,,,,,,,,,,,
156.0, 78.0, 6.7,0.0, -3.5,2.6, -0.1,-1.6, 96.0, 0.0, 0.0,90.0,2020-10-22 20:00:00, None,43,,,,,,,,,,,,
208.0, 82.0, 8.1,0.0, -3.1,2.3, -0.4,-1.6, 109.0, 0.0, 0.0,89.0,2020-10-22 21:00:00, None,43,,,,,,,,,,,,
91.0, 90.0, 2.6,0.0, -3.0,1.9, -1.6,-1.8, 156.0, 0.0, 0.0,90.0,2020-10-22 22:00:00, None,43,,,,,,,,,,,,
101.0, 89.0, 2.3,0.0, -3.2,3.3, -1.6,-1.9, 208.0, 0.0, 0.0,92.0,2020-10-22 23:00:00, None,43,,,,,,,,,,,,
108.0, 90.0, 1.9,0.0, -3.2,2.9, -1.8,-2.0, 91.0, 0.0, 0.0,93.0,2020-10-23 00:00:00, None,43,,,,,,,,,,,,
99.0, 92.0, 3.3,0.0, -3.0,2.9, -1.9,-1.8, 101.0, 0.0, 0.0,94.0,2020-10-23 01:00:00, None,43,,,,,,,,,,,,
54.0, 93.0, 2.9,0.0, -3.0,2.8, -2.0,-1.6, 108.0, 0.0, 0.0,93.0,2020-10-23 02:00:00, None,43,,,,,,,,,,,,
124.0, 94.0, 2.9,0.0, -2.6,2.3, -1.8,-1.4, 99.0, 0.0, 0.0,94.0,2020-10-23 03:00:00, None,43,,,,,,,,,,,,
8.0, 93.0, 2.8,0.0, -2.6,2.2, -1.6,-1.3, 54.0, 0.0, 0.0,94.0,2020-10-23 04:00:00, None,43,,,,,,,,,,,,
90.0, 94.0, 2.3,0.0, -2.2,3.1, -1.4,-1.1, 124.0, 0.0, 0.0,95.0,2020-10-23 05:00:00, None,43,,,,,,,,,,,,
150.0, 94.0, 2.2,0.0, -2.1,1.8, -1.3,-1.3, 8.0, 0.0, 0.0,96.0,2020-10-23 06:00:00, None,43,,,,,,,,,,,,
213.0, 95.0, 3.1,0.0, -1.8,2.6, -1.1,-1.2, 90.0, 0.0, 0.0,96.0,2020-10-23 07:00:00, None,43,,,,,,,,,,,,
251.0, 96.0, 1.8,0.0, -1.9,1.6, -1.3,-0.9, 150.0, 0.0, 0.0,96.0,2020-10-23 08:00:00, None,43,,,,,,,,,,,,
319.0, 96.0, 2.6,0.0, -1.8,3.6, -1.2,-0.6, 213.0, 0.0, 0.0,95.0,2020-10-23 09:00:00, None,43,,,,,,,,,,,,
304.0, 96.0, 1.6,0.0, -1.5,2.7, -0.9,-0.2, 251.0, 0.0, 0.0,94.0,2020-10-23 10:00:00, None,43,,,,,,,,,,,,
180.0, 95.0, 3.6,0.0, -1.3,1.6, -0.6,0.3, 319.0, 0.0, 0.0,93.0,2020-10-23 11:00:00, None,43,,,,,,,,,,,,
352.0, 94.0, 2.7,0.0, -1.0,2.0, -0.2,0.3, 304.0, 0.0, 0.0,94.0,2020-10-23 12:00:00, None,43,,,,,,,,,,,,
350.0, 93.0, 1.6,0.0, -0.7,4.1, 0.3,0.2, 180.0, 0.0, 0.0,95.0,2020-10-23 13:00:00, None,43,,,,,,,,,,,,
147.0, 94.0, 2.0,0.0, -0.6,1.7, 0.3,0.5, 352.0, 0.0, 0.0,94.0,2020-10-23 14:00:00, None,43,,,,,,,,,,,,
281.0, 95.0, 4.1,0.0, -0.5,2.5, 0.2,0.1, 350.0, 0.0, 0.0,96.0,2020-10-23 15:00:00, None,43,,,,,,,,,,,,
228.0, 94.0, 1.7,0.0, -0.4,0.0, 0.5,-0.1, 147.0, 0.0, 0.0,96.0,2020-10-23 16:00:00, None,43,,,,,,,,,,,,
137.0, 96.0, 2.5,0.0, -0.5,2.8, 0.1,-0.4, 281.0, 0.0, 0.0,97.0,2020-10-23 17:00:00, None,43,,,,,,,,,,,,
103.0, 96.0, 0.0,0.0, -0.7,0.0, -0.1,-0.2, 228.0, 0.0, 0.0,97.0,2020-10-23 18:00:00, None,43,,,,,,,,,,,,
103.0, None, None,0.0, None,0.0, None,-0.3, None, None, None,97.0,2020-10-23 19:00:00, None,43,,,,,,,,,,,,
172.0, 97.0, 0.0,0.0, -0.6,0.0, -0.2,-0.3, 103.0, 0.0, 0.0,97.0,2020-10-23 20:00:00, None,43,,,,,,,,,,,,
112.0, 97.0, 0.0,0.0, -0.7,0.0, -0.3,-0.3, 103.0, 0.0, 0.0,97.0,2020-10-23 21:00:00, None,43,,,,,,,,,,,,
156.0, 97.0, 0.0,0.0, -0.7,0.0, -0.3,-0.3, 172.0, 0.0, 0.0,97.0,2020-10-23 22:00:00, None,43,,,,,,,,,,,,
172.0, 97.0, 0.0,0.0, -0.7,2.0, -0.3,-0.5, 112.0, 0.0, 0.0,97.0,2020-10-23 23:00:00, None,43,,,,,,,,,,,,
354.0, 97.0, 0.0,0.0, -0.7,3.2, -0.3,-0.7, 156.0, 0.0, 0.0,97.0,2020-10-24 00:00:00, None,43,,,,,,,,,,,,
355.0, 97.0, 2.0,0.0, -0.9,1.7, -0.5,-0.8, 172.0, 0.0, 0.0,97.0,2020-10-24 01:00:00, None,43,,,,,,,,,,,,
355.0, 97.0, 3.2,0.0, -1.1,2.4, -0.7,-0.6, 354.0, 0.0, 0.0,97.0,2020-10-24 02:00:00, None,43,,,,,,,,,,,,
355.0, 97.0, 1.7,0.0, -1.2,3.9, -0.8,-0.5, 355.0, 0.0, 0.0,96.0,2020-10-24 03:00:00, None,43,,,,,,,,,,,,
41.0, 97.0, 2.4,0.0, -1.0,4.7, -0.6,-0.7, 355.0, 0.0, 0.0,85.0,2020-10-24 04:00:00, None,43,,,,,,,,,,,,
54.0, 96.0, 3.9,0.0, -1.1,3.4, -0.5,-1.0, 355.0, 0.0, 0.0,89.0,2020-10-24 05:00:00, None,43,,,,,,,,,,,,
42.0, 85.0, 4.7,0.0, -2.9,4.1, -0.7,-1.5, 41.0, 0.0, 0.0,84.0,2020-10-24 06:00:00, None,43,,,,,,,,,,,,
151.0, 89.0, 3.4,0.0, -2.6,3.5, -1.0,-1.6, 54.0, 0.0, 0.0,89.0,2020-10-24 07:00:00, None,43,,,,,,,,,,,,
183.0, 84.0, 4.1,0.0, -3.8,12.9, -1.5,-2.2, 42.0, 0.0, 0.0,82.0,2020-10-24 08:00:00, None,43,,,,,,,,,,,,
185.0, 89.0, 3.5,0.0, -3.2,18.0, -1.6,-2.7, 151.0, 0.0, 0.0,79.0,2020-10-24 09:00:00, None,43,,,,,,,,,,,,
182.0, 82.0, 12.9,0.0, -4.9,18.0, -2.2,-2.5, 183.0, 0.0, 0.0,77.0,2020-10-24 10:00:00, None,43,,,,,,,,,,,,
187.0, 79.0, 18.0,0.0, -5.8,14.1, -2.7,-2.5, 185.0, 0.0, 0.0,78.0,2020-10-24 11:00:00, None,43,,,,,,,,,,,,
179.0, 77.0, 18.0,0.0, -6.0,14.4, -2.5,-2.3, 182.0, 0.0, 0.0,76.0,2020-10-24 12:00:00, None,43,,,,,,,,,,,,
186.0, 78.0, 14.1,0.0, -5.8,17.8, -2.5,-2.3, 187.0, 0.0, 0.0,75.0,2020-10-24 13:00:00, None,43,,,,,,,,,,,,
178.0, 76.0, 14.4,0.0, -6.0,18.1, -2.3,-2.5, 179.0, 0.0, 0.0,74.0,2020-10-24 14:00:00, None,43,,,,,,,,,,,,
