wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
6.0, 100.9, -8.7, 180.0, 39.0, 4.1,2023-04-02 00:00:00, None, None, None, None, 0.08,14
6.0, 101.0, -8.3, 180.0, 43.0, 3.1,2023-04-02 01:00:00, None, None, None, None, 0.07,14
1.0, 101.0, -8.0, 225.0, 45.0, 2.7,2023-04-02 02:00:00, None, None, None, None, 0.06,14
4.0, 101.0, -7.7, 180.0, 47.0, 2.4,2023-04-02 03:00:00, None, None, None, None, 0.05,14
4.0, 101.0, -7.9, 247.5, 52.0, 1.0,2023-04-02 04:00:00, None, None, None, None, 0.04,14
6.0, 101.1, -8.2, 247.5, 54.0, -0.1,2023-04-02 05:00:00, None, None, None, None, 0.07,14
2.0, 101.1, -8.3, 247.5, 55.0, -0.4,2023-04-02 06:00:00, None, None, None, None, 0.09,14
1.0, 101.2, -8.5, 180.0, 57.0, -1.1,2023-04-02 07:00:00, None, None, None, None, 0.1,14
3.0, 101.2, -6.3, 67.5, 53.0, 2.3,2023-04-02 08:00:00, None, None, None, None, 0.08,14
7.0, 101.2, -6.4, 90.0, 49.0, 3.3,2023-04-02 09:00:00, None, None, None, None, 0.04,14
10.0, 101.1, -7.3, 112.5, 38.0, 5.8,2023-04-02 10:00:00, None, None, None, None, 0.0,14
10.0, 101.1, -8.4, 90.0, 36.0, 5.6,2023-04-02 11:00:00, None, None, None, None, -0.05,14
7.0, 101.0, -10.7, 90.0, 27.0, 7.1,2023-04-02 12:00:00, None, None, None, None, -0.09,14
7.0, 101.0, -11.2, 90.0, 24.0, 8.1,2023-04-02 13:00:00, None, None, None, None, -0.13,14
7.0, 100.9, -12.4, 22.5, 21.0, 8.5,2023-04-02 14:00:00, None, None, None, None, -0.16,14
13.0, 100.9, -11.8, 22.5, 24.0, 7.6,2023-04-02 15:00:00, None, None, None, None, -0.14,14
6.0, 100.9, -10.6, 45.0, 25.0, 8.1,2023-04-02 16:00:00, 2.7, 0.0, 48.0, 10.3, -0.09,14
6.0, 100.9, -10.6, 0.0, 25.0, 8.0,2023-04-02 17:00:00, None, None, None, None, -0.04,14
5.0, 100.9, -10.1, 0.0, 28.0, 7.4,2023-04-02 18:00:00, None, None, None, None, -0.01,14
7.0, 100.9, -9.5, 225.0, 31.0, 6.6,2023-04-02 19:00:00, None, None, None, None, 0.01,14
12.0, 101.0, -6.5, 157.5, 40.0, 6.0,2023-04-02 20:00:00, None, None, None, None, 0.07,14
9.0, 101.1, -6.0, 180.0, 44.0, 5.1,2023-04-02 21:00:00, None, None, None, None, 0.15,14
2.0, 101.1, -5.9, 202.5, 49.0, 3.9,2023-04-02 22:00:00, None, None, None, None, 0.16,14
11.0, 101.1, -5.2, 247.5, 54.0, 3.2,2023-04-02 23:00:00, None, None, None, None, 0.13,14
9.0, 101.1, -5.8, 270.0, 58.0, 1.6,2023-04-03 00:00:00, None, None, None, None, 0.08,14
4.0, 101.2, -6.8, 225.0, 58.0, 0.5,2023-04-03 01:00:00, None, None, None, None, 0.09,14
5.0, 101.2, -6.0, 270.0, 62.0, 0.5,2023-04-03 02:00:00, None, None, None, None, 0.1,14
9.0, 101.3, -7.0, 270.0, 61.0, -0.3,2023-04-03 03:00:00, None, None, None, None, 0.11,14
7.0, 101.3, -7.8, 292.5, 57.0, -0.2,2023-04-03 04:00:00, None, None, None, None, 0.1,14
10.0, 101.4, -7.7, 270.0, 60.0, -1.0,2023-04-03 05:00:00, None, None, None, None, 0.11,14
9.0, 101.4, -8.1, 270.0, 60.0, -1.3,2023-04-03 06:00:00, None, None, None, None, 0.12,14
7.0, 101.5, -8.2, 292.5, 58.0, -0.9,2023-04-03 07:00:00, None, None, None, None, 0.13,14
2.0, 101.5, -6.9, 0.0, 53.0, 1.7,2023-04-03 08:00:00, None, None, None, None, 0.11,14
5.0, 101.5, -5.3, 0.0, 56.0, 2.6,2023-04-03 09:00:00, None, None, None, None, 0.06,14
6.0, 101.5, -5.9, 112.5, 51.0, 3.4,2023-04-03 10:00:00, None, None, None, None, 0.02,14
6.0, 101.4, -5.8, 90.0, 47.0, 4.7,2023-04-03 11:00:00, None, None, None, None, -0.02,14
5.0, 101.4, -4.4, 112.5, 44.0, 6.9,2023-04-03 12:00:00, None, None, None, None, -0.06,14
10.0, 101.3, -7.3, 22.5, 32.0, 8.2,2023-04-03 13:00:00, None, None, None, None, -0.12,14
10.0, 101.3, -11.5, 0.0, 23.0, 8.6,2023-04-03 14:00:00, None, None, None, None, -0.16,14
8.0, 101.2, -8.4, 22.5, 29.0, 8.4,2023-04-03 15:00:00, None, None, None, None, -0.16,14
4.0, 101.2, -8.7, 90.0, 30.0, 7.9,2023-04-03 16:00:00, -2.3, 0.0, None, 9.5, -0.1,14
13.0, 101.3, -6.4, 225.0, 35.0, 8.0,2023-04-03 17:00:00, None, None, None, None, -0.03,14
9.0, 101.3, -6.9, 247.5, 35.0, 7.4,2023-04-03 18:00:00, None, None, None, None, 0.05,14
14.0, 101.4, -4.7, 0.0, 47.0, 5.7,2023-04-03 19:00:00, None, None, None, None, 0.12,14
7.0, 101.4, -3.4, 270.0, 59.0, 3.9,2023-04-03 20:00:00, None, None, None, None, 0.17,14
8.0, 101.5, -2.9, 247.5, 63.0, 3.4,2023-04-03 21:00:00, None, None, None, None, 0.2,14
5.0, 101.5, -3.7, 225.0, 65.0, 2.2,2023-04-03 22:00:00, None, None, None, None, 0.13,14
4.0, 101.5, -4.1, 247.5, 69.0, 1.0,2023-04-03 23:00:00, None, None, None, None, 0.06,14
5.0, 101.5, -5.7, 270.0, 56.0, 2.2,2023-04-04 00:00:00, None, None, None, None, 0.03,14
2.0, 101.5, -6.2, 247.5, 55.0, 1.9,2023-04-04 01:00:00, None, None, None, None, 0.05,14
4.0, 101.6, -6.1, 247.5, 64.0, -0.2,2023-04-04 02:00:00, None, None, None, None, 0.07,14
4.0, 101.6, -6.3, 247.5, 65.0, -0.5,2023-04-04 03:00:00, None, None, None, None, 0.07,14
5.0, 101.6, -6.2, 225.0, 68.0, -1.0,2023-04-04 04:00:00, None, None, None, None, 0.07,14
2.0, 101.7, -6.1, 270.0, 69.0, -1.3,2023-04-04 05:00:00, None, None, None, None, 0.09,14
4.0, 101.7, -6.0, 157.5, 68.0, -0.9,2023-04-04 06:00:00, None, None, None, None, 0.13,14
1.0, 101.8, -5.5, 180.0, 73.0, -1.4,2023-04-04 07:00:00, None, None, None, None, 0.16,14
1.0, 101.8, -4.9, 67.5, 63.0, 1.4,2023-04-04 08:00:00, None, None, None, None, 0.15,14
4.0, 101.9, -4.8, 112.5, 55.0, 3.4,2023-04-04 09:00:00, None, None, None, None, 0.12,14
4.0, 101.9, -5.5, 90.0, 47.0, 4.7,2023-04-04 10:00:00, None, None, None, None, 0.07,14
7.0, 101.9, -4.2, 90.0, 47.0, 6.4,2023-04-04 11:00:00, None, None, None, None, 0.03,14
