ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,721.0, 617.0, None, None,2016-03-11 00:00:00, -0.3, None, 176.0, None,11
None,721.0, 617.0, None, None,2016-03-11 01:00:00, -0.5, None, 176.0, None,11
None,721.0, 617.0, None, None,2016-03-11 02:00:00, -2.4, None, 176.0, None,11
None,720.0, 617.0, None, None,2016-03-11 03:00:00, -2.5, None, 176.0, None,11
None,721.0, 617.0, None, None,2016-03-11 04:00:00, -2.7, None, 176.0, None,11
None,721.0, 616.0, None, None,2016-03-11 05:00:00, -3.4, None, 176.0, None,11
None,721.0, 615.0, None, None,2016-03-11 06:00:00, -3.9, None, 175.0, None,11
None,721.0, 614.0, None, None,2016-03-11 07:00:00, -4.8, None, 175.0, None,11
None,721.0, 614.0, None, None,2016-03-11 08:00:00, -5.9, None, 175.0, None,11
None,721.0, 613.0, None, None,2016-03-11 09:00:00, -6.0, None, 175.0, None,11
None,721.0, 613.0, None, None,2016-03-11 10:00:00, -6.7, None, 175.0, None,11
None,721.0, 613.0, None, None,2016-03-11 11:00:00, -6.3, None, 174.0, None,11
None,721.0, 612.0, None, None,2016-03-11 12:00:00, -5.7, None, 174.0, None,11
None,721.0, 611.0, None, None,2016-03-11 13:00:00, -7.3, None, 175.0, None,11
None,721.0, 611.0, None, None,2016-03-11 14:00:00, -6.3, None, 174.0, None,11
None,720.0, 611.0, None, None,2016-03-11 15:00:00, -5.1, None, 174.0, None,11
None,720.0, 611.0, None, None,2016-03-11 16:00:00, -5.0, None, 174.0, None,11
None,720.0, 611.0, None, None,2016-03-11 17:00:00, -3.8, None, 174.0, None,11
None,718.0, 611.0, None, None,2016-03-11 18:00:00, -2.6, None, 174.0, None,11
None,721.0, 611.0, None, None,2016-03-11 19:00:00, -1.7, None, 173.0, None,11
None,720.0, 612.0, None, None,2016-03-11 20:00:00, 0.3, None, 173.0, None,11
None,720.0, 614.0, None, None,2016-03-11 21:00:00, -0.8, None, 174.0, None,11
