snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
622.0, None, None,2016-03-11 00:00:00,1.1, None, None,11
622.0, None, None,2016-03-11 01:00:00,0.3, None, None,11
622.0, None, None,2016-03-11 02:00:00,-0.5, None, None,11
622.0, None, None,2016-03-11 03:00:00,-1.0, None, None,11
622.0, None, None,2016-03-11 04:00:00,-1.0, None, None,11
623.0, None, None,2016-03-11 05:00:00,-1.1, None, None,11
623.0, None, None,2016-03-11 06:00:00,-1.2, None, None,11
623.0, None, None,2016-03-11 07:00:00,-1.9, None, None,11
623.0, None, None,2016-03-11 08:00:00,-2.5, None, None,11
623.0, None, None,2016-03-11 09:00:00,-3.0, None, None,11
623.0, None, None,2016-03-11 10:00:00,-3.3, None, None,11
623.0, None, None,2016-03-11 11:00:00,-3.6, None, None,11
623.0, None, None,2016-03-11 12:00:00,-3.5, None, None,11
623.0, None, None,2016-03-11 13:00:00,-4.0, None, None,11
623.0, None, None,2016-03-11 14:00:00,-3.8, None, None,11
623.0, None, None,2016-03-11 15:00:00,-3.6, None, None,11
622.0, 0.0, None,2016-03-11 16:00:00,-2.3, None, None,11
622.0, None, None,2016-03-11 17:00:00,-0.1, None, None,11
623.0, None, None,2016-03-11 18:00:00,1.5, None, None,11
623.0, None, None,2016-03-11 19:00:00,2.1, None, None,11
623.0, None, None,2016-03-11 20:00:00,4.4, None, None,11
623.0, None, None,2016-03-11 21:00:00,4.9, None, None,11
623.0, None, None,2016-03-11 22:00:00,4.9, None, None,11
623.0, None, None,2016-03-11 23:00:00,4.3, None, None,11
623.0, None, None,2016-03-12 00:00:00,1.8, None, None,11
623.0, None, None,2016-03-12 01:00:00,0.2, None, None,11
623.0, None, None,2016-03-12 02:00:00,0.6, None, None,11
623.0, None, None,2016-03-12 03:00:00,0.0, None, None,11
623.0, None, None,2016-03-12 04:00:00,0.2, None, None,11
623.0, None, None,2016-03-12 05:00:00,0.5, None, None,11
623.0, None, None,2016-03-12 06:00:00,0.6, None, None,11
623.0, None, None,2016-03-12 07:00:00,0.9, None, None,11
624.0, None, None,2016-03-12 08:00:00,0.9, None, None,11
625.0, None, None,2016-03-12 09:00:00,0.3, None, None,11
626.0, None, None,2016-03-12 10:00:00,0.1, None, None,11
626.0, None, None,2016-03-12 11:00:00,0.1, None, None,11
626.0, None, None,2016-03-12 12:00:00,0.1, None, None,11
626.0, None, None,2016-03-12 13:00:00,0.1, None, None,11
627.0, None, None,2016-03-12 14:00:00,-0.1, None, None,11
628.0, None, None,2016-03-12 15:00:00,0.0, None, None,11
629.0, 0.0, None,2016-03-12 16:00:00,0.1, None, None,11
630.0, None, None,2016-03-12 17:00:00,-0.3, None, None,11
630.0, None, None,2016-03-12 18:00:00,0.2, None, None,11
632.0, None, None,2016-03-12 19:00:00,0.5, None, None,11
633.0, None, None,2016-03-12 20:00:00,-0.2, None, None,11
634.0, None, None,2016-03-12 21:00:00,-0.5, None, None,11
636.0, None, None,2016-03-12 22:00:00,1.5, None, None,11
637.0, None, None,2016-03-12 23:00:00,3.0, None, None,11
637.0, None, None,2016-03-13 00:00:00,0.3, None, None,11
637.0, None, None,2016-03-13 01:00:00,-0.4, None, None,11
637.0, None, None,2016-03-13 02:00:00,-1.6, None, None,11
639.0, None, None,2016-03-13 03:00:00,-2.1, None, None,11
639.0, None, None,2016-03-13 04:00:00,-2.3, None, None,11
639.0, None, None,2016-03-13 05:00:00,-2.4, None, None,11
640.0, None, None,2016-03-13 06:00:00,-2.7, None, None,11
640.0, None, None,2016-03-13 07:00:00,-2.9, None, None,11
641.0, None, None,2016-03-13 08:00:00,-3.4, None, None,11
641.0, None, None,2016-03-13 09:00:00,-3.4, None, None,11
641.0, None, None,2016-03-13 10:00:00,-3.8, None, None,11
641.0, None, None,2016-03-13 11:00:00,-3.8, None, None,11
641.0, None, None,2016-03-13 12:00:00,-3.9, None, None,11
641.0, None, None,2016-03-13 13:00:00,-4.0, None, None,11
641.0, None, None,2016-03-13 14:00:00,-3.8, None, None,11
641.0, None, None,2016-03-13 15:00:00,-3.6, None, None,11
641.0, 0.0, None,2016-03-13 16:00:00,-3.1, None, None,11
641.0, None, None,2016-03-13 17:00:00,-2.8, None, None,11
641.0, None, None,2016-03-13 18:00:00,-2.0, None, None,11
641.0, None, None,2016-03-13 19:00:00,-1.5, None, None,11
641.0, None, None,2016-03-13 20:00:00,-1.6, None, None,11
641.0, None, None,2016-03-13 21:00:00,-1.4, None, None,11
642.0, None, None,2016-03-13 22:00:00,0.2, None, None,11
642.0, None, None,2016-03-13 23:00:00,-0.5, None, None,11
643.0, None, None,2016-03-14 00:00:00,-0.9, None, None,11
643.0, None, None,2016-03-14 01:00:00,-1.4, None, None,11
645.0, None, None,2016-03-14 02:00:00,-2.2, None, None,11
646.0, None, None,2016-03-14 03:00:00,-2.4, None, None,11
649.0, None, None,2016-03-14 04:00:00,-2.9, None, None,11
650.0, None, None,2016-03-14 05:00:00,-3.9, None, None,11
651.0, None, None,2016-03-14 06:00:00,-4.3, None, None,11
651.0, None, None,2016-03-14 07:00:00,-4.7, None, None,11
651.0, None, None,2016-03-14 08:00:00,-4.7, None, None,11
651.0, None, None,2016-03-14 09:00:00,-4.7, None, None,11
651.0, None, None,2016-03-14 10:00:00,-4.7, None, None,11
652.0, None, None,2016-03-14 11:00:00,-4.5, None, None,11
653.0, None, None,2016-03-14 12:00:00,-4.3, None, None,11
654.0, None, None,2016-03-14 13:00:00,-4.1, None, None,11
655.0, None, None,2016-03-14 14:00:00,-4.4, None, None,11
655.0, None, None,2016-03-14 15:00:00,-4.1, None, None,11
655.0, 0.0, None,2016-03-14 16:00:00,-3.6, None, None,11
656.0, None, None,2016-03-14 17:00:00,-3.0, None, None,11
657.0, None, None,2016-03-14 18:00:00,-1.2, None, None,11
657.0, None, None,2016-03-14 19:00:00,-1.3, None, None,11
658.0, None, None,2016-03-14 20:00:00,-0.8, None, None,11
659.0, None, None,2016-03-14 21:00:00,-0.5, None, None,11
660.0, None, None,2016-03-14 22:00:00,0.2, None, None,11
661.0, None, None,2016-03-14 23:00:00,1.1, None, None,11
662.0, None, None,2016-03-15 00:00:00,0.6, None, None,11
662.0, None, None,2016-03-15 01:00:00,-1.3, None, None,11
662.0, None, None,2016-03-15 02:00:00,-2.5, None, None,11
663.0, None, None,2016-03-15 03:00:00,-3.4, None, None,11
663.0, None, None,2016-03-15 04:00:00,-3.7, None, None,11
663.0, None, None,2016-03-15 05:00:00,-3.7, None, None,11
663.0, None, None,2016-03-15 06:00:00,-3.8, None, None,11
663.0, None, None,2016-03-15 07:00:00,-3.8, None, None,11
663.0, None, None,2016-03-15 08:00:00,-3.8, None, None,11
663.0, None, None,2016-03-15 09:00:00,-3.8, None, None,11
663.0, None, None,2016-03-15 10:00:00,-3.8, None, None,11
663.0, None, None,2016-03-15 11:00:00,-3.9, None, None,11
663.0, None, None,2016-03-15 12:00:00,-3.9, None, None,11
664.0, None, None,2016-03-15 13:00:00,-4.0, None, None,11
664.0, None, None,2016-03-15 14:00:00,-4.1, None, None,11
664.0, None, None,2016-03-15 15:00:00,-4.0, None, None,11
664.0, 0.0, None,2016-03-15 16:00:00,-3.4, None, None,11
664.0, None, None,2016-03-15 17:00:00,-1.7, None, None,11
664.0, None, None,2016-03-15 18:00:00,-0.2, None, None,11
664.0, None, None,2016-03-15 19:00:00,-0.2, None, None,11
665.0, None, None,2016-03-15 20:00:00,-0.2, None, None,11
665.0, None, None,2016-03-15 21:00:00,-0.5, None, None,11
665.0, None, None,2016-03-15 22:00:00,0.6, None, None,11
