ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None,321.0, 939.0, None, None,2016-03-11 00:00:00,-3.7, None, None,11
None,321.0, 937.0, None, None,2016-03-11 01:00:00,-3.9, None, None,11
None,322.0, 936.0, None, None,2016-03-11 02:00:00,-4.1, None, None,11
None,322.0, 935.0, None, None,2016-03-11 03:00:00,-4.0, None, None,11
None,323.0, 934.0, None, None,2016-03-11 04:00:00,-4.3, None, None,11
None,324.0, 933.0, None, None,2016-03-11 05:00:00,-4.3, None, None,11
None,324.0, 933.0, None, None,2016-03-11 06:00:00,-4.4, None, None,11
None,324.0, 931.0, None, None,2016-03-11 07:00:00,-4.9, None, None,11
None,325.0, 930.0, None, None,2016-03-11 08:00:00,-4.9, None, None,11
None,325.0, 928.0, None, None,2016-03-11 09:00:00,-4.9, None, None,11
None,325.0, 927.0, None, None,2016-03-11 10:00:00,-5.2, None, None,11
None,325.0, 927.0, None, None,2016-03-11 11:00:00,-5.8, None, None,11
None,325.0, 928.0, None, None,2016-03-11 12:00:00,-6.9, None, None,11
None,325.0, 928.0, None, None,2016-03-11 13:00:00,-6.7, None, None,11
None,325.0, 928.0, None, None,2016-03-11 14:00:00,-6.0, None, None,11
None,325.0, 929.0, None, None,2016-03-11 15:00:00,-6.3, None, None,11
None,325.0, 930.0, 3.0, None,2016-03-11 16:00:00,-3.9, None, None,11
None,324.0, 930.0, None, None,2016-03-11 17:00:00,-2.7, None, None,11
None,324.0, 930.0, None, None,2016-03-11 18:00:00,-2.8, None, None,11
None,324.0, 932.0, None, None,2016-03-11 19:00:00,-3.9, None, None,11
None,324.0, 934.0, None, None,2016-03-11 20:00:00,-4.0, None, None,11
None,324.0, 938.0, None, None,2016-03-11 21:00:00,-1.6, None, None,11
None,324.0, 942.0, None, None,2016-03-11 22:00:00,-1.7, None, None,11
None,324.0, 945.0, None, None,2016-03-11 23:00:00,-1.7, None, None,11
None,324.0, 949.0, None, None,2016-03-12 00:00:00,-1.7, None, None,11
None,324.0, 953.0, None, None,2016-03-12 01:00:00,-2.3, None, None,11
None,324.0, 953.0, None, None,2016-03-12 02:00:00,-2.6, None, None,11
None,324.0, 954.0, None, None,2016-03-12 03:00:00,-2.6, None, None,11
None,324.0, 954.0, None, None,2016-03-12 04:00:00,-2.5, None, None,11
None,324.0, 954.0, None, None,2016-03-12 05:00:00,-3.3, None, None,11
None,324.0, 954.0, None, None,2016-03-12 06:00:00,-3.5, None, None,11
None,324.0, 954.0, None, None,2016-03-12 07:00:00,-4.0, None, None,11
None,324.0, 954.0, None, None,2016-03-12 08:00:00,-4.4, None, None,11
None,324.0, 956.0, None, None,2016-03-12 09:00:00,-3.4, None, None,11
None,324.0, 957.0, None, None,2016-03-12 10:00:00,-3.3, None, None,11
None,325.0, 958.0, None, None,2016-03-12 11:00:00,-2.9, None, None,11
None,325.0, 958.0, None, None,2016-03-12 12:00:00,-2.7, None, None,11
None,326.0, 958.0, None, None,2016-03-12 13:00:00,-2.9, None, None,11
None,326.0, 959.0, None, None,2016-03-12 14:00:00,-2.7, None, None,11
None,327.0, 959.0, None, None,2016-03-12 15:00:00,-2.2, None, None,11
None,328.0, 959.0, 3.0, None,2016-03-12 16:00:00,-1.2, None, None,11
