wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
0.0,-2.3, None,290.0, None,100.0, None, None, None,0.0,2016-10-21 00:00:00,43
0.0,-2.2, None,181.0, None,100.0, None, None, None,0.0,2016-10-21 01:00:00,43
0.0,-2.6, None,249.0, None,100.0, None, None, None,0.0,2016-10-21 02:00:00,43
0.0,-3.6, None,273.0, None,100.0, None, None, None,0.0,2016-10-21 03:00:00,43
0.0,-4.5, None,260.0, None,100.0, None, None, None,0.0,2016-10-21 04:00:00,43
0.0,-4.6, None,224.0, None,100.0, None, None, None,0.0,2016-10-21 05:00:00,43
0.0,-4.0, None,258.0, None,100.0, None, None, None,0.0,2016-10-21 06:00:00,43
0.0,-3.3, None,258.0, None,100.0, None, None, None,0.0,2016-10-21 07:00:00,43
0.0,-2.4, None,258.0, None,100.0, None, None, None,0.0,2016-10-21 08:00:00,43
0.0,-1.2, None,258.0, None,100.0, None, None, None,0.0,2016-10-21 09:00:00,43
0.0,-0.4, None,258.0, None,100.0, None, None, None,0.0,2016-10-21 10:00:00,43
0.0,0.0, None,258.0, None,100.0, None, None, None,0.0,2016-10-21 11:00:00,43
0.0,0.0, None,176.0, None,100.0, None, None, None,0.0,2016-10-21 12:00:00,43
0.0,0.1, None,171.0, None,100.0, None, None, None,0.0,2016-10-21 13:00:00,43
0.0,0.0, None,169.0, None,100.0, None, None, None,0.0,2016-10-21 14:00:00,43
0.0,-0.1, None,169.0, None,100.0, None, None, None,0.0,2016-10-21 15:00:00,43
0.0,-1.1, None,166.0, None,100.0, None, None, None,0.0,2016-10-21 16:00:00,43
0.0,-2.1, None,165.0, None,100.0, None, None, None,0.0,2016-10-21 17:00:00,43
0.0,-2.1, None,165.0, None,100.0, None, None, None,0.0,2016-10-21 18:00:00,43
0.0,-2.0, None,165.0, None,100.0, None, None, None,0.0,2016-10-21 19:00:00,43
0.0,-2.7, None,167.0, None,100.0, None, None, None,0.0,2016-10-21 20:00:00,43
0.0,-3.6, None,177.0, None,100.0, None, None, None,0.0,2016-10-21 21:00:00,43
0.0,-3.8, None,160.0, None,100.0, None, None, None,0.0,2016-10-21 22:00:00,43
0.0,-3.8, None,177.0, None,100.0, None, None, None,0.0,2016-10-21 23:00:00,43
0.0,-3.5, None,187.0, None,100.0, None, None, None,0.0,2016-10-22 00:00:00,43
0.0,-3.9, None,177.0, None,100.0, None, None, None,0.0,2016-10-22 01:00:00,43
0.0,-4.3, None,176.0, None,100.0, None, None, None,0.0,2016-10-22 02:00:00,43
0.0,-4.1, None,319.0, None,100.0, None, None, None,0.0,2016-10-22 03:00:00,43
0.0,-3.7, None,217.0, None,100.0, None, None, None,0.0,2016-10-22 04:00:00,43
0.0,-3.9, None,212.0, None,100.0, None, None, None,0.0,2016-10-22 05:00:00,43
0.0,-4.4, None,165.0, None,100.0, None, None, None,0.0,2016-10-22 06:00:00,43
0.0,-3.4, None,179.0, None,100.0, None, None, None,0.0,2016-10-22 07:00:00,43
0.0,-3.1, None,202.0, None,100.0, None, None, None,0.0,2016-10-22 08:00:00,43
0.0,-0.2, None,177.0, None,100.0, None, None, None,0.0,2016-10-22 09:00:00,43
0.0,-0.5, None,163.0, None,100.0, None, None, None,0.0,2016-10-22 10:00:00,43
0.0,0.1, None,194.0, None,100.0, None, None, None,0.0,2016-10-22 11:00:00,43
0.0,0.1, None,170.0, None,100.0, None, None, None,0.0,2016-10-22 12:00:00,43
0.0,0.1, None,174.0, None,100.0, None, None, None,0.0,2016-10-22 13:00:00,43
0.0,0.1, None,188.0, None,100.0, None, None, None,0.0,2016-10-22 14:00:00,43
0.0,0.1, None,194.0, None,100.0, None, None, None,0.0,2016-10-22 15:00:00,43
0.0,0.0, None,183.0, None,100.0, None, None, None,0.0,2016-10-22 16:00:00,43
0.0,-2.6, None,162.0, None,100.0, None, None, None,0.0,2016-10-22 17:00:00,43
0.0,-3.6, None,162.0, None,100.0, None, None, None,0.0,2016-10-22 18:00:00,43
0.0,-4.6, None,141.0, None,100.0, None, None, None,0.0,2016-10-22 19:00:00,43
0.0,-3.9, None,152.0, None,100.0, None, None, None,0.0,2016-10-22 20:00:00,43
0.0,-3.6, None,169.0, None,100.0, None, None, None,0.0,2016-10-22 21:00:00,43
0.0,-3.6, None,176.0, None,100.0, None, None, None,0.0,2016-10-22 22:00:00,43
0.0,-3.7, None,44.0, None,100.0, None, None, None,0.0,2016-10-22 23:00:00,43
0.0,-4.0, None,46.0, None,100.0, None, None, None,0.0,2016-10-23 00:00:00,43
0.0,-3.9, None,40.0, None,100.0, None, None, None,0.0,2016-10-23 01:00:00,43
0.0,-4.1, None,43.0, None,100.0, None, None, None,0.0,2016-10-23 02:00:00,43
0.0,-4.0, None,53.0, None,100.0, None, None, None,0.0,2016-10-23 03:00:00,43
0.0,-4.0, None,11.0, None,100.0, None, None, None,0.0,2016-10-23 04:00:00,43
0.0,-4.1, None,84.0, None,100.0, None, None, None,0.0,2016-10-23 05:00:00,43
0.0,-3.9, None,50.0, None,100.0, None, None, None,0.0,2016-10-23 06:00:00,43
0.0,-3.5, None,349.0, None,100.0, None, None, None,0.0,2016-10-23 07:00:00,43
0.0,-2.2, None,156.0, None,100.0, None, None, None,0.0,2016-10-23 08:00:00,43
0.0,-2.1, None,206.0, None,100.0, None, None, None,0.0,2016-10-23 09:00:00,43
0.0,-0.9, None,178.0, None,100.0, None, None, None,0.0,2016-10-23 10:00:00,43
