RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
72.2, None, None, None,21.17,57.07, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.766, None, None, None, None,9.63, None, None, None, None,2018-01-29 00:00:00, None,5,,
72.4, None, None, None,24.35,66.27, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.534, None, None, None, None,16.19, None, None, None, None,2018-01-29 01:00:00, None,5,,
72.4, None, None, None,25.38,60.68, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.456, None, None, None, None,11.35, None, None, None, None,2018-01-29 03:00:00, None,5,,
72.2, None, None, None,26.13,57.5, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.496, None, None, None, None,10.47, None, None, None, None,2018-01-29 04:00:00, None,5,,
72.6, None, None, None,27.91,56.64, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.264, None, None, None, None,11.86, None, None, None, None,2018-01-29 05:00:00, None,5,,
72.8, None, None, None,21.3,64.94, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.069, None, None, None, None,12.82, None, None, None, None,2018-01-29 06:00:00, None,5,,
72.9, None, None, None,27.79,60.01, None, None,-7.0, None, None, None, None, None, None, None, None, None,-2.837, None, None, None, None,13.48, None, None, None, None,2018-01-29 07:00:00, None,5,,
73.0, None, None, None,22.27,67.73, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.712, None, None, None, None,14.92, None, None, None, None,2018-01-29 08:00:00, None,5,,
73.2, None, None, None,26.59,59.87, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.355, None, None, None, None,11.16, None, None, None, None,2018-01-29 09:00:00, None,5,,
73.4, None, None, None,20.59,70.6, None, None,-6.0, None, None, None, None, None, None, None, None, None,-1.971, None, None, None, None,19.68, None, None, None, None,2018-01-29 10:00:00, None,5,,
73.5, None, None, None,21.12,60.93, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.692, None, None, None, None,13.2, None, None, None, None,2018-01-29 11:00:00, None,5,,
73.5, None, None, None,21.6,68.9, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.431, None, None, None, None,15.83, None, None, None, None,2018-01-29 12:00:00, None,5,,
73.6, None, None, None,19.75,70.1, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.164, None, None, None, None,14.91, None, None, None, None,2018-01-29 13:00:00, None,5,,
73.8, None, None, None,13.12,68.72, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.749, None, None, None, None,11.32, None, None, None, None,2018-01-29 14:00:00, None,5,,
73.8, None, None, None,20.84,63.04, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.692, None, None, None, None,16.35, None, None, None, None,2018-01-29 15:00:00, None,5,,
73.9, None, None, None,15.68,66.77, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.653, None, None, None, None,13.24, None, None, None, None,2018-01-29 16:00:00, None,5,,
74.2, None, None, None,4.041,78.1, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.49, None, None, None, None,23.17, None, None, None, None,2018-01-29 17:00:00, None,5,,
74.3, None, None, None,1.204,49.95, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.692, None, None, None, None,56.83, None, None, None, None,2018-01-29 19:00:00, None,5,,
74.3, None, None, None,3.637,304.7, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.788, None, None, None, None,0.459, None, None, None, None,2018-01-29 20:00:00, None,5,,
74.3, None, None, None,2.877,338.0, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.808, None, None, None, None,41.78, None, None, None, None,2018-01-29 21:00:00, None,5,,
74.4, None, None, None,0.358,180.2, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.904, None, None, None, None,78.0, None, None, None, None,2018-01-29 22:00:00, None,5,,
74.4, None, None, None,5.747,207.3, None, None,-5.0, None, None, None, None, None, None, None, None, None,-0.99, None, None, None, None,52.92, None, None, None, None,2018-01-29 23:00:00, None,5,,
74.6, None, None, None,5.119,237.2, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.999, None, None, None, None,50.83, None, None, None, None,2018-01-30 00:00:00, None,5,,
74.5, None, None, None,5.969,214.7, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.306, None, None, None, None,48.47, None, None, None, None,2018-01-30 01:00:00, None,5,,
74.4, None, None, None,8.97,215.8, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.509, None, None, None, None,33.81, None, None, None, None,2018-01-30 02:00:00, None,5,,
74.3, None, None, None,3.513,187.9, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.855, None, None, None, None,56.5, None, None, None, None,2018-01-30 03:00:00, None,5,,
74.3, None, None, None,5.244,191.9, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.113, None, None, None, None,33.28, None, None, None, None,2018-01-30 04:00:00, None,5,,
74.1, None, None, None,3.123,209.1, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.499, None, None, None, None,49.9, None, None, None, None,2018-01-30 05:00:00, None,5,,
73.8, None, None, None,2.773,202.4, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.906, None, None, None, None,42.42, None, None, None, None,2018-01-30 06:00:00, None,5,,
73.6, None, None, None,2.492,200.9, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.253, None, None, None, None,44.1, None, None, None, None,2018-01-30 07:00:00, None,5,,
73.5, None, None, None,1.86,181.2, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.418, None, None, None, None,53.89, None, None, None, None,2018-01-30 08:00:00, None,5,,
73.6, None, None, None,1.639,172.4, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.437, None, None, None, None,63.36, None, None, None, None,2018-01-30 09:00:00, None,5,,
73.6, None, None, None,1.342,195.9, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.312, None, None, None, None,66.75, None, None, None, None,2018-01-30 10:00:00, None,5,,
73.6, None, None, None,2.119,208.1, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.223, None, None, None, None,47.27, None, None, None, None,2018-01-30 11:00:00, None,5,,
73.6, None, None, None,1.902,209.1, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.062, None, None, None, None,59.96, None, None, None, None,2018-01-30 12:00:00, None,5,,
73.5, None, None, None,1.888,211.1, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.004, None, None, None, None,52.07, None, None, None, None,2018-01-30 13:00:00, None,5,,
73.4, None, None, None,0.997,182.6, None, None,-7.0, None, None, None, None, None, None, None, None, None,-2.943, None, None, None, None,66.57, None, None, None, None,2018-01-30 14:00:00, None,5,,
73.3, None, None, None,1.483,180.0, None, None,-7.0, None, None, None, None, None, None, None, None, None,-2.943, None, None, None, None,57.15, None, None, None, None,2018-01-30 15:00:00, None,5,,
73.1, None, None, None,1.263,175.0, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.08, None, None, None, None,59.7, None, None, None, None,2018-01-30 16:00:00, None,5,,
73.0, None, None, None,5.016,211.4, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.176, None, None, None, None,26.46, None, None, None, None,2018-01-30 17:00:00, None,5,,
72.9, None, None, None,4.893,205.7, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.274, None, None, None, None,26.34, None, None, None, None,2018-01-30 18:00:00, None,5,,
72.8, None, None, None,2.666,181.5, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.428, None, None, None, None,53.27, None, None, None, None,2018-01-30 19:00:00, None,5,,
72.8, None, None, None,1.66,141.4, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.555, None, None, None, None,65.76, None, None, None, None,2018-01-30 20:00:00, None,5,,
72.7, None, None, None,2.596,159.9, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.65, None, None, None, None,52.01, None, None, None, None,2018-01-30 21:00:00, None,5,,
72.6, None, None, None,1.995,160.5, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.777, None, None, None, None,63.24, None, None, None, None,2018-01-30 22:00:00, None,5,,
72.6, None, None, None,3.016,174.1, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.865, None, None, None, None,52.89, None, None, None, None,2018-01-30 23:00:00, None,5,,
72.5, None, None, None,2.387,167.0, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.943, None, None, None, None,56.87, None, None, None, None,2018-01-31 00:00:00, None,5,,
72.4, None, None, None,2.754,191.0, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.03, None, None, None, None,49.16, None, None, None, None,2018-01-31 01:00:00, None,5,,
72.3, None, None, None,2.528,180.2, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.097, None, None, None, None,47.59, None, None, None, None,2018-01-31 02:00:00, None,5,,
