WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
289.6,2021-11-19 00:00:00, None,99.3,47
184.5,2021-11-19 01:00:00, None,99.2,47
152.0,2021-11-19 02:00:00, None,99.1,47
234.3,2021-11-19 03:00:00, None,99.2,47
96.3,2021-11-19 04:00:00, None,99.5,47
92.4,2021-11-19 05:00:00, None,98.9,47
337.0,2021-11-19 06:00:00, None,99.3,47
309.7,2021-11-19 07:00:00, None,98.9,47
317.7,2021-11-19 08:00:00, None,99.5,47
321.3,2021-11-19 09:00:00, None,99.3,47
310.8,2021-11-19 10:00:00, None,99.4,47
300.7,2021-11-19 11:00:00, None,97.4,47
357.1,2021-11-19 12:00:00, None,92.4,47
11.3,2021-11-19 13:00:00, None,90.8,47
315.8,2021-11-19 14:00:00, None,86.7,47
329.8,2021-11-19 15:00:00, None,93.2,47
50.4,2021-11-19 16:00:00, None,94.9,47
126.4,2021-11-19 17:00:00, None,99.2,47
201.9,2021-11-19 18:00:00, None,99.5,47
155.0,2021-11-19 19:00:00, None,91.1,47
148.2,2021-11-19 20:00:00, None,94.1,47
298.7,2021-11-19 21:00:00, None,99.3,47
75.0,2021-11-19 22:00:00, None,99.2,47
323.3,2021-11-19 23:00:00, None,99.3,47
317.0,2021-11-20 00:00:00, None,99.4,47
160.9,2021-11-20 01:00:00, None,99.2,47
263.9,2021-11-20 02:00:00, None,98.8,47
113.6,2021-11-20 03:00:00, None,99.3,47
131.7,2021-11-20 04:00:00, None,99.0,47
271.3,2021-11-20 05:00:00, None,99.1,47
173.1,2021-11-20 06:00:00, None,98.9,47
40.9,2021-11-20 07:00:00, None,99.5,47
219.0,2021-11-20 08:00:00, None,99.2,47
281.1,2021-11-20 09:00:00, None,98.9,47
320.7,2021-11-20 10:00:00, None,98.9,47
103.0,2021-11-20 11:00:00, None,89.6,47
98.6,2021-11-20 12:00:00, None,86.1,47
89.9,2021-11-20 13:00:00, None,89.4,47
330.2,2021-11-20 14:00:00, None,93.1,47
318.2,2021-11-20 15:00:00, None,98.6,47
311.9,2021-11-20 16:00:00, None,99.7,47
317.3,2021-11-20 17:00:00, None,99.3,47
265.5,2021-11-20 18:00:00, None,99.1,47
350.4,2021-11-20 19:00:00, None,99.4,47
290.3,2021-11-20 20:00:00, None,99.2,47
241.1,2021-11-20 21:00:00, None,99.8,47
295.9,2021-11-20 22:00:00, None,99.2,47
6.3,2021-11-20 23:00:00, None,99.6,47
261.2,2021-11-21 00:00:00, None,98.8,47
163.6,2021-11-21 01:00:00, None,99.2,47
202.8,2021-11-21 02:00:00, None,99.3,47
261.3,2021-11-21 03:00:00, None,99.1,47
234.7,2021-11-21 04:00:00, None,99.4,47
145.5,2021-11-21 05:00:00, None,99.2,47
162.4,2021-11-21 06:00:00, None,99.0,47
241.8,2021-11-21 07:00:00, None,99.0,47
131.6,2021-11-21 08:00:00, None,99.4,47
252.8,2021-11-21 09:00:00, None,99.3,47
1.7,2021-11-21 10:00:00, None,99.3,47
318.5,2021-11-21 11:00:00, None,93.1,47
327.4,2021-11-21 12:00:00, None,93.5,47
294.1,2021-11-21 13:00:00, None,72.9,47
309.7,2021-11-21 14:00:00, None,83.7,47
331.9,2021-11-21 15:00:00, None,83.8,47
247.2,2021-11-21 16:00:00, None,94.0,47
144.4,2021-11-21 17:00:00, None,100.0,47
211.4,2021-11-21 18:00:00, None,99.5,47
133.1,2021-11-21 19:00:00, None,99.1,47
116.8,2021-11-21 20:00:00, None,99.1,47
143.5,2021-11-21 21:00:00, None,99.2,47
269.1,2021-11-21 22:00:00, None,99.2,47
172.9,2021-11-21 23:00:00, None,99.3,47
145.1,2021-11-22 00:00:00, None,98.9,47
238.7,2021-11-22 01:00:00, None,99.2,47
257.6,2021-11-22 02:00:00, None,99.4,47
165.5,2021-11-22 03:00:00, None,98.9,47
140.5,2021-11-22 04:00:00, None,98.9,47
50.2,2021-11-22 05:00:00, None,99.2,47
255.2,2021-11-22 06:00:00, None,99.4,47
253.2,2021-11-22 07:00:00, None,99.2,47
167.7,2021-11-22 08:00:00, None,95.8,47
113.7,2021-11-22 09:00:00, None,97.6,47
122.5,2021-11-22 10:00:00, None,93.4,47
84.4,2021-11-22 11:00:00, None,98.9,47
140.1,2021-11-22 12:00:00, None,95.8,47
123.9,2021-11-22 13:00:00, None,85.0,47
248.6,2021-11-22 14:00:00, None,98.6,47
285.8,2021-11-22 15:00:00, None,99.7,47
298.7,2021-11-22 16:00:00, None,100.0,47
165.5,2021-11-22 17:00:00, None,100.0,47
153.6,2021-11-22 18:00:00, None,99.8,47
124.0,2021-11-22 19:00:00, None,98.9,47
120.7,2021-11-22 20:00:00, None,99.8,47
130.9,2021-11-22 21:00:00, None,99.7,47
113.9,2021-11-22 22:00:00, None,99.7,47
133.4,2021-11-22 23:00:00, None,99.7,47
293.8,2021-11-23 00:00:00, None,100.0,47
142.5,2021-11-23 01:00:00, None,99.6,47
115.2,2021-11-23 02:00:00, None,99.8,47
159.6,2021-11-23 03:00:00, None,99.9,47
271.3,2021-11-23 04:00:00, None,99.8,47
303.6,2021-11-23 05:00:00, None,99.5,47
289.7,2021-11-23 06:00:00, None,99.7,47
268.6,2021-11-23 07:00:00, None,99.7,47
326.6,2021-11-23 08:00:00, None,99.6,47
252.6,2021-11-23 09:00:00, None,99.7,47
307.5,2021-11-23 10:00:00, None,98.6,47
322.5,2021-11-23 11:00:00, None,86.9,47
344.9,2021-11-23 12:00:00, None,87.4,47
337.8,2021-11-23 13:00:00, None,79.7,47
1.2,2021-11-23 14:00:00, None,81.6,47
86.4,2021-11-23 15:00:00, None,84.8,47
90.6,2021-11-23 16:00:00, None,86.4,47
174.2,2021-11-23 17:00:00, None,79.8,47
223.6,2021-11-23 18:00:00, None,93.2,47
134.0,2021-11-23 19:00:00, None,97.9,47
144.9,2021-11-23 20:00:00, None,99.0,47
148.3,2021-11-23 21:00:00, None,99.4,47
168.9,2021-11-23 22:00:00, None,99.4,47
177.7,2021-11-23 23:00:00, None,98.9,47
218.2,2021-11-24 00:00:00, None,99.4,47
20.0,2021-11-24 01:00:00, None,99.1,47
233.9,2021-11-24 02:00:00, None,99.1,47
136.0,2021-11-24 03:00:00, None,99.4,47
87.4,2021-11-24 04:00:00, None,98.9,47
169.7,2021-11-24 05:00:00, None,99.2,47
353.3,2021-11-24 06:00:00, None,99.5,47
325.1,2021-11-24 07:00:00, None,99.5,47
50.2,2021-11-24 08:00:00, None,99.2,47
341.0,2021-11-24 09:00:00, None,99.0,47
359.8,2021-11-24 10:00:00, None,99.2,47
9.5,2021-11-24 11:00:00, None,98.9,47
49.1,2021-11-24 12:00:00, None,87.1,47
90.2,2021-11-24 13:00:00, None,79.9,47
313.5,2021-11-24 14:00:00, None,99.8,47
301.0,2021-11-24 15:00:00, None,99.7,47
280.8,2021-11-24 16:00:00, None,99.7,47
270.1,2021-11-24 17:00:00, None,99.9,47
281.3,2021-11-24 18:00:00, None,99.2,47
305.5,2021-11-24 19:00:00, None,99.1,47
199.4,2021-11-24 20:00:00, None,99.4,47
244.2,2021-11-24 21:00:00, None,99.4,47
273.5,2021-11-24 22:00:00, None,99.3,47
232.9,2021-11-24 23:00:00, None,98.9,47
209.5,2021-11-25 00:00:00, None,99.2,47
246.0,2021-11-25 01:00:00, None,99.3,47
241.0,2021-11-25 02:00:00, None,99.2,47
187.2,2021-11-25 03:00:00, None,99.3,47
146.2,2021-11-25 04:00:00, None,99.4,47
178.7,2021-11-25 05:00:00, None,99.0,47
308.4,2021-11-25 06:00:00, None,98.9,47
312.7,2021-11-25 07:00:00, None,99.0,47
234.0,2021-11-25 08:00:00, None,99.8,47
280.6,2021-11-25 09:00:00, None,99.7,47
114.4,2021-11-25 10:00:00, None,99.4,47
317.4,2021-11-25 11:00:00, None,98.9,47
192.0,2021-11-25 12:00:00, None,99.9,47
153.8,2021-11-25 13:00:00, None,99.7,47
112.1,2021-11-25 14:00:00, None,99.7,47
154.9,2021-11-25 15:00:00, None,99.6,47
103.5,2021-11-25 16:00:00, None,99.9,47
260.2,2021-11-25 17:00:00, None,100.0,47
291.2,2021-11-25 18:00:00, None,99.6,47
312.4,2021-11-25 19:00:00, None,99.7,47
326.3,2021-11-25 20:00:00, None,99.4,47
326.4,2021-11-25 21:00:00, None,99.9,47
131.5,2021-11-25 22:00:00, None,99.1,47
95.1,2021-11-25 23:00:00, None,99.8,47
