BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,99.9, None,2021-11-19 00:00:00, None,47
None, None, None,95.5, None,2021-11-19 01:00:00, None,47
None, None, None,85.7, None,2021-11-19 02:00:00, None,47
None, None, None,85.5, None,2021-11-19 03:00:00, None,47
None, None, None,86.5, None,2021-11-19 04:00:00, None,47
None, None, None,87.3, None,2021-11-19 05:00:00, None,47
None, None, None,87.8, None,2021-11-19 06:00:00, None,47
None, None, None,91.3, None,2021-11-19 07:00:00, None,47
None, None, None,91.3, None,2021-11-19 08:00:00, None,47
None, None, None,90.9, None,2021-11-19 09:00:00, None,47
None, None, None,83.3, None,2021-11-19 10:00:00, None,47
None, None, None,85.4, None,2021-11-19 11:00:00, None,47
None, None, None,73.4, None,2021-11-19 12:00:00, None,47
None, None, None,70.7, None,2021-11-19 13:00:00, None,47
None, None, None,73.0, None,2021-11-19 14:00:00, None,47
None, None, None,74.5, None,2021-11-19 15:00:00, None,47
None, None, None,81.6, None,2021-11-19 16:00:00, None,47
None, None, None,79.0, None,2021-11-19 17:00:00, None,47
None, None, None,87.8, None,2021-11-19 18:00:00, None,47
None, None, None,91.0, None,2021-11-19 19:00:00, None,47
None, None, None,93.2, None,2021-11-19 20:00:00, None,47
None, None, None,91.0, None,2021-11-19 21:00:00, None,47
None, None, None,88.9, None,2021-11-19 22:00:00, None,47
None, None, None,89.2, None,2021-11-19 23:00:00, None,47
None, None, None,89.9, None,2021-11-20 00:00:00, None,47
None, None, None,88.2, None,2021-11-20 01:00:00, None,47
None, None, None,87.4, None,2021-11-20 02:00:00, None,47
None, None, None,80.0, None,2021-11-20 03:00:00, None,47
None, None, None,77.9, None,2021-11-20 04:00:00, None,47
None, None, None,79.2, None,2021-11-20 05:00:00, None,47
None, None, None,86.7, None,2021-11-20 06:00:00, None,47
None, None, None,82.8, None,2021-11-20 07:00:00, None,47
None, None, None,81.9, None,2021-11-20 08:00:00, None,47
None, None, None,78.1, None,2021-11-20 09:00:00, None,47
None, None, None,74.1, None,2021-11-20 10:00:00, None,47
None, None, None,74.7, None,2021-11-20 11:00:00, None,47
None, None, None,70.9, None,2021-11-20 12:00:00, None,47
None, None, None,71.1, None,2021-11-20 13:00:00, None,47
None, None, None,71.6, None,2021-11-20 14:00:00, None,47
None, None, None,77.8, None,2021-11-20 15:00:00, None,47
None, None, None,80.4, None,2021-11-20 16:00:00, None,47
None, None, None,82.0, None,2021-11-20 17:00:00, None,47
None, None, None,84.5, None,2021-11-20 18:00:00, None,47
None, None, None,85.8, None,2021-11-20 19:00:00, None,47
None, None, None,90.5, None,2021-11-20 20:00:00, None,47
None, None, None,92.4, None,2021-11-20 21:00:00, None,47
None, None, None,93.4, None,2021-11-20 22:00:00, None,47
None, None, None,92.5, None,2021-11-20 23:00:00, None,47
None, None, None,89.6, None,2021-11-21 00:00:00, None,47
None, None, None,90.1, None,2021-11-21 01:00:00, None,47
None, None, None,91.1, None,2021-11-21 02:00:00, None,47
None, None, None,92.3, None,2021-11-21 03:00:00, None,47
None, None, None,92.9, None,2021-11-21 04:00:00, None,47
None, None, None,94.9, None,2021-11-21 05:00:00, None,47
None, None, None,94.8, None,2021-11-21 06:00:00, None,47
None, None, None,95.5, None,2021-11-21 07:00:00, None,47
None, None, None,95.4, None,2021-11-21 08:00:00, None,47
None, None, None,97.2, None,2021-11-21 09:00:00, None,47
None, None, None,98.1, None,2021-11-21 10:00:00, None,47
None, None, None,98.1, None,2021-11-21 11:00:00, None,47
None, None, None,97.1, None,2021-11-21 12:00:00, None,47
None, None, None,98.1, None,2021-11-21 13:00:00, None,47
