time,tasmin,tasmax,pcp,week_of_year
2018-05-07,5.2,12.7,2.2,19
2018-05-08,0.2,15.4,0.0,19
2018-05-09,0.3,9.6,8.5,19
2018-05-10,-1.1,11.8,0.0,19
2018-05-11,-0.4,13.5,0.0,19
2018-05-12,4.3,17.4,0.0,19
2018-05-13,0.7,18.8,0.0,19
