WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
16.2, -3.4, 94.7, 94.7,2019-01-15 00:00:00, -3.437,3
93.4, -4.0, 94.0, 94.0,2019-01-15 01:00:00, -4.012,3
98.1, -4.2, 94.1, 94.1,2019-01-15 02:00:00, -4.174,3
111.5, -4.9, 93.6, 93.6,2019-01-15 03:00:00, -4.909,3
105.2, -5.2, 93.2, 93.2,2019-01-15 04:00:00, -5.212,3
94.8, -5.9, 92.5, 92.5,2019-01-15 05:00:00, -5.87,3
96.3, -7.0, 91.1, 91.1,2019-01-15 06:00:00, -6.958,3
96.1, -8.1, 89.8, 89.8,2019-01-15 07:00:00, -8.06,3
88.1, -7.8, 89.8, 89.8,2019-01-15 08:00:00, -7.832,3
332.9, -7.3, 90.2, 90.2,2019-01-15 09:00:00, -7.257,3
94.3, -6.6, 90.9, 90.9,2019-01-15 10:00:00, -6.555,3
84.6, -5.9, 91.6, 91.6,2019-01-15 11:00:00, -5.907,3
98.2, -4.8, 92.6, 92.6,2019-01-15 12:00:00, -4.817,3
136.0, -4.1, 93.4, 93.4,2019-01-15 13:00:00, -4.077,3
123.2, -3.9, 93.6, 93.6,2019-01-15 14:00:00, -3.923,3
229.9, -4.0, 93.5, 93.5,2019-01-15 15:00:00, -3.958,3
150.3, -3.9, 93.6, 93.6,2019-01-15 16:00:00, -3.919,3
115.5, -4.0, 93.6, 93.6,2019-01-15 17:00:00, -4.012,3
88.4, -4.3, 93.5, 93.5,2019-01-15 18:00:00, -4.29,3
82.9, -4.4, 93.5, 93.5,2019-01-15 19:00:00, -4.359,3
123.0, -4.3, 93.5, 93.5,2019-01-15 20:00:00, -4.294,3
88.9, -4.3, 93.6, 93.6,2019-01-15 21:00:00, -4.307,3
102.2, -4.3, 93.6, 93.6,2019-01-15 22:00:00, -4.309,3
103.8, -4.4, 93.5, 93.5,2019-01-15 23:00:00, -4.448,3
102.3, -4.6, 93.2, 93.2,2019-01-16 00:00:00, -4.595,3
92.4, -4.8, 93.1, 93.1,2019-01-16 01:00:00, -4.767,3
91.0, -4.9, 93.0, 93.0,2019-01-16 02:00:00, -4.902,3
101.4, -5.0, 92.9, 92.9,2019-01-16 03:00:00, -5.028,3
108.9, -5.4, 92.4, 92.4,2019-01-16 04:00:00, -5.397,3
87.6, -5.6, 92.0, 92.0,2019-01-16 05:00:00, -5.603,3
81.2, -5.6, 91.9, 91.9,2019-01-16 06:00:00, -5.575,3
92.4, -5.5, 92.1, 92.1,2019-01-16 07:00:00, -5.545,3
96.0, -5.5, 92.2, 92.2,2019-01-16 08:00:00, -5.451,3
88.5, -5.3, 92.3, 92.3,2019-01-16 09:00:00, -5.329,3
114.5, -5.4, 92.3, 92.3,2019-01-16 10:00:00, -5.393,3
112.6, -5.5, 92.1, 92.1,2019-01-16 11:00:00, -5.51,3
114.6, -5.6, 92.1, 92.1,2019-01-16 12:00:00, -5.554,3
115.6, -5.8, 91.8, 91.8,2019-01-16 13:00:00, -5.755,3
112.5, -5.8, 91.7, 91.7,2019-01-16 14:00:00, -5.781,3
110.0, -5.8, 91.6, 91.6,2019-01-16 15:00:00, -5.794,3
112.6, -6.0, 91.3, 91.3,2019-01-16 16:00:00, -6.036,3
116.0, -6.2, 90.9, 90.9,2019-01-16 17:00:00, -6.227,3
109.4, -6.2, 90.8, 90.8,2019-01-16 18:00:00, -6.229,3
119.3, -6.2, 90.7, 90.7,2019-01-16 19:00:00, -6.248,3
103.3, -6.2, 90.6, 90.6,2019-01-16 20:00:00, -6.218,3
103.8, -6.3, 90.3, 90.3,2019-01-16 21:00:00, -6.259,3
122.5, -6.6, 88.8, 88.8,2019-01-16 22:00:00, -6.627,3
105.5, -7.6, 88.2, 88.2,2019-01-16 23:00:00, -7.551,3
122.8, -8.3, 85.4, 85.4,2019-01-17 00:00:00, -8.26,3
128.1, -8.9, 80.4, 80.4,2019-01-17 01:00:00, -8.92,3
135.7, -9.2, 78.8, 78.8,2019-01-17 02:00:00, -9.2,3
110.1, -9.9, 79.7, 79.73,2019-01-17 03:00:00, -9.92,3
110.9, -10.2, 80.2, 80.2,2019-01-17 04:00:00, -10.17,3
102.8, -10.0, 78.5, 78.54,2019-01-17 05:00:00, -10.01,3
105.9, -10.0, 78.2, 78.15,2019-01-17 06:00:00, -10.02,3
108.7, -9.9, 77.8, 77.83,2019-01-17 07:00:00, -9.88,3
116.4, -9.7, 76.1, 76.07,2019-01-17 08:00:00, -9.71,3
121.5, -9.7, 76.7, 76.68,2019-01-17 09:00:00, -9.74,3
124.1, -9.5, 76.0, 76.0,2019-01-17 10:00:00, -9.51,3
112.9, -9.4, 76.3, 76.26,2019-01-17 11:00:00, -9.35,3
96.9, -9.1, 76.4, 76.39,2019-01-17 12:00:00, -9.12,3
95.7, -9.0, 76.0, 76.03,2019-01-17 13:00:00, -8.96,3
86.4, -8.8, 76.0, 76.04,2019-01-17 14:00:00, -8.78,3
79.5, -8.6, 78.2, 78.15,2019-01-17 15:00:00, -8.64,3
109.3, -8.6, 78.3, 78.33,2019-01-17 16:00:00, -8.58,3
86.7, -8.7, 79.0, 78.98,2019-01-17 17:00:00, -8.7,3
105.6, -8.9, 83.4, 83.4,2019-01-17 18:00:00, -8.93,3
102.6, -8.9, 84.3, 84.3,2019-01-17 19:00:00, -8.95,3
119.8, -9.0, 83.6, 83.6,2019-01-17 20:00:00, -8.96,3
121.1, -9.1, 84.8, 84.8,2019-01-17 21:00:00, -9.12,3
115.6, -9.0, 80.6, 80.6,2019-01-17 22:00:00, -8.99,3
119.0, -9.0, 79.5, 79.45,2019-01-17 23:00:00, -9.04,3
121.0, -9.1, 79.4, 79.42,2019-01-18 00:00:00, -9.07,3
111.1, -9.1, 79.5, 79.5,2019-01-18 01:00:00, -9.06,3
123.8, -9.2, 80.3, 80.3,2019-01-18 02:00:00, -9.2,3
108.2, -9.2, 80.5, 80.5,2019-01-18 03:00:00, -9.21,3
115.6, -9.3, 81.5, 81.5,2019-01-18 04:00:00, -9.32,3
102.6, -9.2, 80.7, 80.7,2019-01-18 05:00:00, -9.22,3
117.7, -9.2, 80.1, 80.1,2019-01-18 06:00:00, -9.19,3
110.7, -9.2, 80.0, 80.0,2019-01-18 07:00:00, -9.16,3
111.7, -9.1, 79.3, 79.29,2019-01-18 08:00:00, -9.15,3
113.9, -9.2, 78.6, 78.64,2019-01-18 09:00:00, -9.2,3
115.0, -9.1, 78.1, 78.06,2019-01-18 10:00:00, -9.09,3
115.1, -8.9, 78.2, 78.19,2019-01-18 11:00:00, -8.88,3
102.3, -8.4, 77.6, 77.62,2019-01-18 12:00:00, -8.45,3
105.7, -8.0, 76.9, 76.9,2019-01-18 13:00:00, -7.999,3
111.2, -7.8, 77.6, 77.55,2019-01-18 14:00:00, -7.769,3
110.9, -7.4, 77.6, 77.61,2019-01-18 15:00:00, -7.432,3
109.5, -7.5, 79.2, 79.2,2019-01-18 16:00:00, -7.547,3
112.9, -7.7, 80.6, 80.6,2019-01-18 17:00:00, -7.68,3
102.8, -8.0, 81.9, 81.9,2019-01-18 18:00:00, -7.971,3
97.9, -8.1, 82.6, 82.6,2019-01-18 19:00:00, -8.15,3
91.7, -8.6, 83.8, 83.8,2019-01-18 20:00:00, -8.65,3
90.8, -8.9, 85.6, 85.6,2019-01-18 21:00:00, -8.94,3
107.0, -8.1, 85.4, 85.4,2019-01-18 22:00:00, -8.12,3
92.3, -8.4, 85.9, 85.9,2019-01-18 23:00:00, -8.44,3
94.2, -8.4, 86.8, 86.8,2019-01-19 00:00:00, -8.41,3
94.0, -8.3, 87.8, 87.8,2019-01-19 01:00:00, -8.27,3
100.3, -7.7, 88.6, 88.6,2019-01-19 02:00:00, -7.709,3
101.8, -7.0, 89.8, 89.8,2019-01-19 03:00:00, -6.999,3
50.5, -6.5, 89.9, 89.9,2019-01-19 04:00:00, -6.501,3
288.6, -5.8, 90.0, 90.0,2019-01-19 05:00:00, -5.833,3
274.1, -5.9, 90.3, 90.3,2019-01-19 06:00:00, -5.934,3
94.2, -6.9, 90.2, 90.2,2019-01-19 07:00:00, -6.908,3
104.8, -7.4, 89.9, 89.9,2019-01-19 08:00:00, -7.425,3
96.5, -7.9, 89.5, 89.5,2019-01-19 09:00:00, -7.851,3
88.9, -7.6, 89.5, 89.5,2019-01-19 10:00:00, -7.55,3
110.2, -6.1, 90.5, 90.5,2019-01-19 11:00:00, -6.115,3
113.5, -3.8, 91.3, 91.3,2019-01-19 12:00:00, -3.782,3
97.0, -1.0, 89.1, 89.1,2019-01-19 13:00:00, -0.999,3
82.8, 2.6, 76.7, 76.71,2019-01-19 14:00:00, 2.628,3
79.4, 3.3, 67.4, 67.39,2019-01-19 15:00:00, 3.336,3
83.5, 3.1, 67.1, 67.06,2019-01-19 16:00:00, 3.099,3
81.1, 3.0, 65.5, 65.53,2019-01-19 17:00:00, 3.025,3
90.9, 2.7, 66.5, 66.48,2019-01-19 18:00:00, 2.684,3
96.1, 2.4, 69.0, 69.04,2019-01-19 19:00:00, 2.361,3
101.4, 2.0, 71.2, 71.19,2019-01-19 20:00:00, 2.039,3
97.2, 1.9, 71.7, 71.66,2019-01-19 21:00:00, 1.867,3
86.8, 1.8, 70.7, 70.65,2019-01-19 22:00:00, 1.767,3
98.9, 0.8, 74.7, 74.74,2019-01-19 23:00:00, 0.773998,3
107.1, -0.8, 82.6, 82.6,2019-01-20 00:00:00, -0.833,3
111.3, -1.4, 84.5, 84.5,2019-01-20 01:00:00, -1.411,3
104.9, -2.1, 86.9, 86.9,2019-01-20 02:00:00, -2.105,3
107.6, -2.5, 88.5, 88.5,2019-01-20 03:00:00, -2.455,3
100.3, -2.4, 87.0, 87.0,2019-01-20 04:00:00, -2.433,3
95.6, -2.6, 87.8, 87.8,2019-01-20 05:00:00, -2.593,3
103.7, -2.5, 86.8, 86.8,2019-01-20 06:00:00, -2.494,3
104.0, -2.3, 86.2, 86.2,2019-01-20 07:00:00, -2.289,3
110.7, -2.5, 87.2, 87.2,2019-01-20 08:00:00, -2.542,3
