pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
5.0, None, 1.0,-5.0,965.0, None, None,2020-08-12 00:00:00,3.3, None,9.0, None,33
4.0, None, None,-5.0,964.0, None, None,2020-08-12 01:00:00,3.0, None,11.0, None,33
5.0, None, 1.0,-5.0,965.0, None, None,2020-08-12 02:00:00,2.0, None,21.0, None,33
5.0, None, 0.0,-5.0,965.0, None, None,2020-08-12 03:00:00,1.9, None,23.0, None,33
5.0, None, 0.0,-6.0,965.0, None, None,2020-08-12 04:00:00,1.2, None,70.0, None,33
5.0, None, 0.0,-6.0,965.0, None, None,2020-08-12 05:00:00,1.2, None,69.0, None,33
5.0, None, 0.0,-6.0,965.0, None, None,2020-08-12 06:00:00,1.0, None,110.0, None,33
4.0, None, None,-7.0,964.0, None, None,2020-08-12 07:00:00,4.9, None,-28.0, None,33
4.0, None, None,-7.0,963.0, None, None,2020-08-12 08:00:00,6.6, None,8.0, None,33
4.0, None, 0.0,-6.0,963.0, None, None,2020-08-12 09:00:00,9.6, None,6.0, None,33
5.0, None, 1.0,-6.0,964.0, None, None,2020-08-12 10:00:00,7.1, None,9.0, None,33
4.0, None, 0.0,-6.0,964.0, None, None,2020-08-12 11:00:00,7.5, None,9.0, None,33
4.0, None, 0.0,-6.0,964.0, None, None,2020-08-12 12:00:00,9.9, None,7.0, None,33
4.0, None, 0.0,-6.0,964.0, None, None,2020-08-12 13:00:00,8.8, None,7.0, None,33
5.0, None, 0.0,-6.0,964.0, None, None,2020-08-12 14:00:00,10.6, None,8.0, None,33
4.0, None, 0.0,-6.0,964.0, None, None,2020-08-12 15:00:00,11.8, None,8.0, None,33
4.0, None, 0.0,-5.0,964.0, None, None,2020-08-12 16:00:00,11.1, None,8.0, None,33
4.0, None, 0.0,-5.0,964.0, None, None,2020-08-12 17:00:00,10.8, None,8.0, None,33
4.0, None, 0.0,-6.0,964.0, None, None,2020-08-12 18:00:00,10.5, None,8.0, None,33
4.0, None, 0.0,-6.0,964.0, None, None,2020-08-12 19:00:00,9.5, None,10.0, None,33
5.0, None, 1.0,-6.0,965.0, None, None,2020-08-12 20:00:00,8.1, None,8.0, None,33
5.0, None, 0.0,-6.0,965.0, None, None,2020-08-12 21:00:00,7.4, None,8.0, None,33
5.0, None, None,-6.0,964.0, None, None,2020-08-12 22:00:00,7.3, None,8.0, None,33
0.0, None, 0.0,-6.0,964.0, None, None,2020-08-12 23:00:00,7.2, None,8.0, None,33
None, None, 0.0,-6.0,964.0, None, None,2020-08-13 00:00:00,7.2, None,8.0, None,33
0.0, None, 0.0,-6.0,964.0, None, None,2020-08-13 01:00:00,7.6, None,8.0, None,33
None, None, 0.0,-6.0,964.0, None, None,2020-08-13 02:00:00,7.4, None,8.0, None,33
0.0, None, 1.0,-6.0,965.0, None, None,2020-08-13 03:00:00,6.3, None,8.0, None,33
0.0, None, 0.0,-6.0,965.0, None, None,2020-08-13 04:00:00,6.0, None,9.0, None,33
0.0, None, 0.0,-6.0,965.0, None, None,2020-08-13 05:00:00,5.4, None,9.0, None,33
0.0, None, 0.0,-6.0,965.0, None, None,2020-08-13 06:00:00,4.8, None,9.0, None,33
1.0, None, 0.0,-6.0,965.0, None, None,2020-08-13 07:00:00,5.7, None,9.0, None,33
1.0, None, None,-6.0,964.0, None, None,2020-08-13 08:00:00,7.0, None,9.0, None,33
1.0, None, 0.0,-6.0,964.0, None, None,2020-08-13 09:00:00,7.3, None,9.0, None,33
0.0, None, 0.0,-6.0,964.0, None, None,2020-08-13 10:00:00,8.5, None,8.0, None,33
0.0, None, 0.0,-5.0,964.0, None, None,2020-08-13 11:00:00,8.6, None,6.0, None,33
0.0, None, 0.0,-5.0,964.0, None, None,2020-08-13 12:00:00,8.8, None,-29.0, None,33
0.0, None, 0.0,-4.0,964.0, None, None,2020-08-13 13:00:00,10.4, None,4.0, None,33
0.0, None, 0.0,-4.0,964.0, None, None,2020-08-13 14:00:00,10.1, None,-28.0, None,33
0.0, None, 0.0,-4.0,964.0, None, None,2020-08-13 15:00:00,12.4, None,9.0, None,33
0.0, None, 0.0,-3.0,964.0, None, None,2020-08-13 16:00:00,11.1, None,7.0, None,33
0.0, None, 0.0,-3.0,964.0, None, None,2020-08-13 17:00:00,11.2, None,8.0, None,33
0.0, None, 0.0,-3.0,964.0, None, None,2020-08-13 18:00:00,11.6, None,7.0, None,33
0.0, None, 0.0,-3.0,964.0, None, None,2020-08-13 19:00:00,10.8, None,8.0, None,33
0.0, None, 1.0,-3.0,965.0, None, None,2020-08-13 20:00:00,9.4, None,8.0, None,33
0.0, None, 0.0,-3.0,965.0, None, None,2020-08-13 21:00:00,8.4, None,7.0, None,33
1.0, None, 0.0,-3.0,965.0, None, None,2020-08-13 22:00:00,8.0, None,7.0, None,33
0.0, None, None,-3.0,964.0, None, None,2020-08-13 23:00:00,8.5, None,7.0, None,33
1.0, None, 1.0,-3.0,965.0, None, None,2020-08-14 00:00:00,8.0, None,7.0, None,33
1.0, None, 0.0,-3.0,965.0, None, None,2020-08-14 01:00:00,8.4, None,7.0, None,33
0.0, None, None,-3.0,964.0, None, None,2020-08-14 02:00:00,8.3, None,8.0, None,33
0.0, None, 1.0,-3.0,965.0, None, None,2020-08-14 03:00:00,7.7, None,8.0, None,33
None, None, None,-3.0,964.0, None, None,2020-08-14 04:00:00,8.1, None,7.0, None,33
