AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None,0.0,2018-12-03,-1.7,4.8,49
None,0.0,2018-12-04,-2.5,4.6,49
None,0.0,2018-12-05,-3.1,3.9,49
None,0.0,2018-12-06,-3.2,3.6,49
None,0.0,2018-12-07,-3.3,3.9,49
None,3.0,2018-12-08,0.7,5.7,49
None,32.0,2018-12-09,4.7,6.9,49
