WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, -2.3, 5.74182, 61.8, 58.2924,2018-04-09 00:00:00, -1.07605,15
None, -1.1, 4.87823, 58.3, 54.2508,2018-04-09 01:00:00, -0.341239,15
None, -0.3, 5.79219, 54.3, 54.8971,2018-04-09 02:00:00, -0.25641,15
None, -0.3, 7.34344, 54.9, 55.2583,2018-04-09 03:00:00, 0.818516,15
None, 0.8, 9.61205, 55.3, 60.7234,2018-04-09 04:00:00, 1.00815,15
None, 1.0, 6.40489, 60.7, 64.4212,2018-04-09 05:00:00, 0.830914,15
None, 0.8, 7.95316, 64.4, 67.369,2018-04-09 06:00:00, 1.03962,15
None, 1.0, 7.59227, 67.4, 63.9575,2018-04-09 07:00:00, 1.582,15
None, 1.6, 9.23829, 64.0, 61.3711,2018-04-09 08:00:00, 2.22021,15
None, 2.2, 6.94473, 61.4, 61.8286,2018-04-09 09:00:00, 2.63659,15
None, 2.6, 7.06671, 61.8, 64.4267,2018-04-09 10:00:00, 3.21046,15
None, 3.2, 8.10947, 64.4, 63.7558,2018-04-09 11:00:00, 4.09003,15
None, 4.1, 9.69789, 63.8, 62.7709,2018-04-09 12:00:00, 4.67373,15
None, 4.7, 8.04343, 62.8, 59.6355,2018-04-09 13:00:00, 5.62874,15
None, 5.6, 11.9552, 59.6, 56.1174,2018-04-09 14:00:00, 6.14593,15
None, 6.1, 10.4093, 56.1, 53.06,2018-04-09 15:00:00, 6.59313,15
None, 6.6, 9.12405, 53.1, 48.367,2018-04-09 16:00:00, 7.18549,15
None, 7.2, 8.91884, 48.4, 50.1633,2018-04-09 17:00:00, 6.79058,15
None, 6.8, 7.68471, 50.2, 53.4783,2018-04-09 18:00:00, 6.48772,15
None, 6.5, 7.60602, 53.5, 57.477,2018-04-09 19:00:00, 5.42248,15
None, 5.4, 7.11426, 57.5, 65.3213,2018-04-09 20:00:00, 4.24538,15
None, 4.2, 8.27719, 65.3, 70.8112,2018-04-09 21:00:00, 3.69546,15
None, 3.7, 8.62578, 70.8, 74.6793,2018-04-09 22:00:00, 3.44778,15
None, 3.4, 7.16789, 74.7, 75.5197,2018-04-09 23:00:00, 3.1869,15
None, 3.2, 5.51896, 75.5, 74.1713,2018-04-10 00:00:00, 3.18608,15
None, 3.2, 6.01684, 74.2, 73.8433,2018-04-10 01:00:00, 2.81029,15
None, 2.8, 4.44561, 73.8, 72.686,2018-04-10 02:00:00, 2.90214,15
None, 2.9, 3.1134, 72.7, 72.2518,2018-04-10 03:00:00, 2.84861,15
None, 2.8, 1.87096, 72.3, 74.776,2018-04-10 04:00:00, 2.30638,15
None, 2.3, 3.16832, 74.8, 82.9699,2018-04-10 05:00:00, -0.325536,15
None, -0.3, 4.34529, 83.0, 68.3175,2018-04-10 06:00:00, -2.46651,15
None, -2.5, 4.74405, 68.3, 64.4893,2018-04-10 07:00:00, -3.34557,15
None, -3.3, 4.73043, 64.5, 64.2491,2018-04-10 08:00:00, -3.81988,15
None, -3.8, 3.90263, 64.2, 65.106,2018-04-10 09:00:00, -3.781,15
None, -3.8, 4.75512, 65.1, 67.3079,2018-04-10 10:00:00, -3.81117,15
None, -3.8, 4.73472, 67.3, 74.2838,2018-04-10 11:00:00, -3.96567,15
None, -4.0, 3.67815, 74.3, 81.4879,2018-04-10 12:00:00, -4.28659,15
None, -4.3, 4.80791, 81.5, 77.2528,2018-04-10 13:00:00, -4.07214,15
None, -4.1, 5.43347, 77.3, 80.0214,2018-04-10 14:00:00, -4.30466,15
None, -4.3, 5.02431, 80.0, 91.0803,2018-04-10 15:00:00, -5.12307,15
None, -5.1, 4.51179, 91.1, 93.9805,2018-04-10 16:00:00, -5.04916,15
None, -5.0, 6.10396, 94.0, 94.1428,2018-04-10 17:00:00, -4.94923,15
None, -4.9, 5.40722, 94.1, 94.223,2018-04-10 18:00:00, -4.97161,15
None, -5.0, 4.30722, 94.2, 94.3252,2018-04-10 19:00:00, -5.06959,15
None, -5.1, 3.8896, 94.3, 94.3344,2018-04-10 20:00:00, -5.14368,15
None, -5.1, 2.81298, 94.3, 94.2947,2018-04-10 21:00:00, -5.22337,15
None, -5.2, 1.86554, 94.3, 94.3992,2018-04-10 22:00:00, -5.14741,15
None, -5.1, 1.05715, 94.4, 94.3231,2018-04-10 23:00:00, -5.17621,15
None, -5.2, 1.09932, 94.3, 94.2925,2018-04-11 00:00:00, -5.24989,15
None, -5.2, 0.854049, 94.3, 94.3167,2018-04-11 01:00:00, -5.23159,15
None, -5.2, 1.37459, 94.3, 94.3399,2018-04-11 02:00:00, -5.2328,15
None, -5.2, 0.949455, 94.3, 94.3462,2018-04-11 03:00:00, -5.23253,15
None, -5.2, 1.0302, 94.3, 94.3596,2018-04-11 04:00:00, -5.24058,15
None, -5.2, 0.767557, 94.4, 94.3509,2018-04-11 05:00:00, -5.25094,15
None, -5.3, 0.847069, 94.4, 94.3791,2018-04-11 06:00:00, -5.18184,15
None, -5.2, 1.64283, 94.4, 94.275,2018-04-11 07:00:00, -4.98986,15
None, -5.0, 1.88504, 94.3, 94.0677,2018-04-11 08:00:00, -4.71634,15
None, -4.7, 1.76244, 94.1, 94.042,2018-04-11 09:00:00, -4.18631,15
None, -4.2, 2.20263, 94.0, 93.9739,2018-04-11 10:00:00, -3.84787,15
None, -3.8, 2.62461, 94.0, 93.7839,2018-04-11 11:00:00, -3.61002,15
None, -3.6, 3.19222, 93.8, 93.7037,2018-04-11 12:00:00, -3.55521,15
None, -3.6, 3.59313, 93.7, 93.8276,2018-04-11 13:00:00, -3.50118,15
None, -3.5, 2.72786, 93.8, 94.3409,2018-04-11 14:00:00, -3.45783,15
None, -3.5, 2.56954, 94.3, 94.5145,2018-04-11 15:00:00, -3.42937,15
None, -3.4, 3.46645, 94.5, 94.6289,2018-04-11 16:00:00, -3.57156,15
None, -3.6, 3.39906, 94.6, 94.9825,2018-04-11 17:00:00, -3.86285,15
None, -3.9, 2.90793, 95.0, 95.1706,2018-04-11 18:00:00, -4.02044,15
None, -4.0, 2.78701, 95.2, 95.1844,2018-04-11 19:00:00, -4.27177,15
