wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
157.5,16.0, None, -0.05,1.0, 101.8,6.8, None, None,55.0,2016-04-29 00:00:00, None, None,18
247.5,14.7, None, -0.07,2.0, 101.8,7.3, None, None,61.0,2016-04-29 01:00:00, None, None,18
None,14.6, None, -0.07,1.0, 101.7,6.6, None, None,58.0,2016-04-29 02:00:00, None, None,18
90.0,14.1, None, -0.03,7.0, 101.7,4.5, None, None,52.0,2016-04-29 03:00:00, None, None,18
67.5,13.4, None, -0.03,6.0, 101.7,4.7, None, None,55.0,2016-04-29 04:00:00, None, None,18
90.0,13.2, None, -0.01,8.0, 101.7,4.7, None, None,57.0,2016-04-29 05:00:00, None, None,18
67.5,12.6, None, -0.02,7.0, 101.7,5.1, None, None,60.0,2016-04-29 06:00:00, None, None,18
90.0,12.2, None, 0.03,11.0, 101.8,4.3, None, None,59.0,2016-04-29 07:00:00, None, None,18
90.0,11.9, None, 0.02,4.0, 101.7,4.9, None, None,62.0,2016-04-29 08:00:00, None, None,18
None,11.4, None, 0.03,0.0, 101.7,5.8, None, None,68.0,2016-04-29 09:00:00, None, None,18
112.5,11.1, None, -0.01,2.0, 101.7,5.6, None, None,69.0,2016-04-29 10:00:00, None, None,18
None,10.6, None, 0.03,0.0, 101.8,6.7, None, None,77.0,2016-04-29 11:00:00, None, None,18
22.5,10.2, None, -0.03,1.0, 101.7,6.4, None, None,77.0,2016-04-29 12:00:00, None, None,18
None,9.7, None, -0.01,0.0, 101.7,6.9, None, None,82.0,2016-04-29 13:00:00, None, None,18
None,9.5, None, -0.02,0.0, 101.7,7.7, None, None,89.0,2016-04-29 14:00:00, None, None,18
None,10.0, None, 0.03,0.0, 101.8,8.0, None, None,88.0,2016-04-29 15:00:00, None, None,18
202.5,10.2, None, 0.06,1.0, 101.8,7.1, None, None,81.0,2016-04-29 16:00:00, None, None,18
None,11.3, None, 0.08,0.0, 101.8,7.3, None, None,77.0,2016-04-29 17:00:00, None, None,18
157.5,13.6, None, 0.07,1.0, 101.8,8.2, None, None,70.0,2016-04-29 18:00:00, None, None,18
180.0,12.2, None, 0.03,3.0, 101.8,6.3, None, None,67.0,2016-04-29 19:00:00, None, None,18
247.5,15.2, None, 0.02,3.0, 101.8,7.5, None, None,60.0,2016-04-29 20:00:00, None, None,18
202.5,15.4, None, 0.03,4.0, 101.8,5.5, None, None,52.0,2016-04-29 21:00:00, None, None,18
180.0,16.0, None, 0.04,4.0, 101.9,6.5, None, None,53.0,2016-04-29 22:00:00, None, None,18
225.0,17.8, None, 0.0,2.0, 101.8,3.1, None, 17.4,38.0,2016-04-29 23:00:00, 9.5, 0.4,18
180.0,17.9, None, 0.01,3.0, 101.9,1.2, None, None,33.0,2016-04-30 00:00:00, None, None,18
247.5,16.7, None, 0.01,3.0, 101.9,0.7, None, None,34.0,2016-04-30 01:00:00, None, None,18
270.0,16.5, None, 0.06,2.0, 101.9,-0.2, None, None,32.0,2016-04-30 02:00:00, None, None,18
45.0,13.2, None, 0.11,2.0, 102.0,2.3, None, None,48.0,2016-04-30 03:00:00, None, None,18
67.5,11.5, None, 0.19,3.0, 102.1,2.7, None, None,55.0,2016-04-30 04:00:00, None, None,18
67.5,12.0, None, 0.29,9.0, 102.2,3.4, None, None,56.0,2016-04-30 05:00:00, None, None,18
90.0,11.2, None, 0.28,5.0, 102.3,3.7, None, None,60.0,2016-04-30 06:00:00, None, None,18
22.5,9.5, None, 0.24,3.0, 102.3,4.1, None, None,69.0,2016-04-30 07:00:00, None, None,18
0.0,9.2, None, 0.2,4.0, 102.4,4.0, None, None,70.0,2016-04-30 08:00:00, None, None,18
22.5,8.2, None, 0.17,3.0, 102.4,4.0, None, None,75.0,2016-04-30 09:00:00, None, None,18
0.0,8.0, None, 0.18,3.0, 102.5,4.4, None, None,78.0,2016-04-30 10:00:00, None, None,18
None,7.5, None, 0.16,0.0, 102.6,3.7, None, None,77.0,2016-04-30 11:00:00, None, None,18
22.5,7.8, None, 0.19,5.0, 102.6,3.9, None, None,76.0,2016-04-30 12:00:00, None, None,18
0.0,7.6, None, 0.18,1.0, 102.7,3.7, None, None,77.0,2016-04-30 13:00:00, None, None,18
22.5,8.2, None, 0.18,2.0, 102.8,4.1, None, None,75.0,2016-04-30 14:00:00, None, None,18
None,10.1, None, 0.17,1.0, 102.8,5.6, None, None,74.0,2016-04-30 15:00:00, None, None,18
270.0,11.1, None, 0.16,2.0, 102.9,6.0, None, None,71.0,2016-04-30 16:00:00, None, None,18
202.5,12.3, None, 0.1,2.0, 102.9,6.1, None, None,66.0,2016-04-30 17:00:00, None, None,18
180.0,13.0, None, 0.05,3.0, 102.9,5.9, None, None,62.0,2016-04-30 18:00:00, None, None,18
180.0,14.1, None, -0.01,3.0, 102.8,6.8, None, None,62.0,2016-04-30 19:00:00, None, None,18
157.5,14.1, None, -0.04,4.0, 102.8,5.7, None, None,57.0,2016-04-30 20:00:00, None, None,18
180.0,15.2, None, -0.06,3.0, 102.8,5.1, None, None,51.0,2016-04-30 21:00:00, None, None,18
180.0,15.9, None, -0.09,3.0, 102.8,5.4, None, None,50.0,2016-04-30 22:00:00, None, None,18
180.0,15.6, None, -0.1,3.0, 102.7,6.9, None, 18.3,56.0,2016-04-30 23:00:00, 9.3, 0.4,18
180.0,16.9, None, -0.1,4.0, 102.7,6.7, None, None,51.0,2016-05-01 00:00:00, None, None,18
202.5,14.6, None, -0.07,2.0, 102.7,7.6, None, None,63.0,2016-05-01 01:00:00, None, None,18
270.0,13.8, None, -0.09,2.0, 102.6,7.9, None, None,68.0,2016-05-01 02:00:00, None, None,18
67.5,12.2, None, -0.08,1.0, 102.6,8.3, None, None,77.0,2016-05-01 03:00:00, None, None,18
90.0,12.1, None, -0.07,4.0, 102.6,6.6, None, None,69.0,2016-05-01 04:00:00, None, None,18
45.0,12.2, None, 0.02,1.0, 102.6,5.3, None, None,63.0,2016-05-01 05:00:00, None, None,18
315.0,11.5, None, 0.02,2.0, 102.6,5.3, None, None,66.0,2016-05-01 06:00:00, None, None,18
0.0,11.6, None, -0.02,1.0, 102.6,4.8, None, None,63.0,2016-05-01 07:00:00, None, None,18
45.0,11.3, None, -0.05,1.0, 102.6,4.0, None, None,61.0,2016-05-01 08:00:00, None, None,18
22.5,11.2, None, -0.07,2.0, 102.6,4.5, None, None,63.0,2016-05-01 09:00:00, None, None,18
22.5,10.7, None, -0.06,3.0, 102.5,4.3, None, None,64.0,2016-05-01 10:00:00, None, None,18
45.0,10.5, None, -0.09,2.0, 102.5,4.1, None, None,64.0,2016-05-01 11:00:00, None, None,18
22.5,10.7, None, -0.08,5.0, 102.5,4.0, None, None,63.0,2016-05-01 12:00:00, None, None,18
22.5,10.5, None, -0.09,5.0, 102.4,3.9, None, None,64.0,2016-05-01 13:00:00, None, None,18
45.0,10.7, None, -0.09,2.0, 102.4,3.9, None, None,63.0,2016-05-01 14:00:00, None, None,18
None,14.5, None, -0.08,0.0, 102.4,6.5, None, None,59.0,2016-05-01 15:00:00, None, None,18
202.5,13.6, None, -0.1,2.0, 102.3,5.8, None, None,59.0,2016-05-01 16:00:00, None, None,18
