ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
2.0,2.0,-4.5,0.0,2018-01-15,32.0,2.5,3
15.0,15.0,0.0,0.0,2018-01-16,31.0,3.0,3
15.8,15.8,0.5,0.0,2018-01-17,28.0,4.0,3
5.0,4.0,0.0,1.0,2018-01-19,28.0,5.0,3
