WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,78.64,2016-01-01 00:00:00,-13.33,1
None, None, None,77.48,2016-01-01 01:00:00,-13.86,1
None, None, None,79.27,2016-01-01 02:00:00,-14.13,1
None, None, None,79.47,2016-01-01 03:00:00,-14.13,1
None, None, None,78.45,2016-01-01 04:00:00,-13.74,1
None, None, None,79.78,2016-01-01 05:00:00,-13.9,1
None, None, None,80.3,2016-01-01 06:00:00,-13.88,1
None, None, None,81.0,2016-01-01 07:00:00,-13.85,1
None, None, None,80.9,2016-01-01 08:00:00,-14.03,1
None, None, None,80.5,2016-01-01 09:00:00,-14.18,1
None, None, None,80.2,2016-01-01 10:00:00,-14.26,1
None, None, None,79.93,2016-01-01 11:00:00,-14.15,1
None, None, None,79.23,2016-01-01 12:00:00,-13.96,1
None, None, None,76.81,2016-01-01 13:00:00,-13.53,1
None, None, None,73.74,2016-01-01 14:00:00,-12.84,1
None, None, None,76.24,2016-01-01 15:00:00,-13.16,1
None, None, None,77.45,2016-01-01 16:00:00,-13.84,1
None, None, None,77.65,2016-01-01 17:00:00,-14.55,1
None, None, None,78.54,2016-01-01 18:00:00,-15.88,1
None, None, None,78.51,2016-01-01 19:00:00,-17.59,1
None, None, None,76.7,2016-01-01 20:00:00,-18.84,1
None, None, None,75.58,2016-01-01 21:00:00,-19.71,1
None, None, None,74.64,2016-01-01 22:00:00,-20.68,1
None, None, None,73.46,2016-01-01 23:00:00,-21.57,1
None, None, None,72.75,2016-01-02 00:00:00,-21.89,1
None, None, None,72.61,2016-01-02 01:00:00,-22.05,1
None, None, None,73.06,2016-01-02 02:00:00,-21.83,1
None, None, None,71.44,2016-01-02 03:00:00,-22.94,1
None, None, None,70.81,2016-01-02 04:00:00,-23.57,1
None, None, None,70.38,2016-01-02 05:00:00,-23.82,1
None, None, None,70.47,2016-01-02 06:00:00,-23.68,1
