pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,7.368,67.67, None, None, 38.99, 2.514, 289.7, None, None, None, None, None, None,2.0, 972.0, None, None, None,2017-05-14 00:00:00, None, None, None,20
None,6.892,72.7, None, None, 28.17, 6.011, 255.7, None, None, None, None, None, None,2.0, 973.0, None, None, None,2017-05-14 01:00:00, None, None, None,20
None,7.061,74.15, None, None, 21.2, 8.81, 246.4, None, None, None, None, None, None,3.0, 973.0, None, None, None,2017-05-14 02:00:00, None, None, None,20
None,6.517,77.89, None, None, 34.22, 5.255, 249.4, None, None, None, None, None, None,3.0, 973.0, None, None, None,2017-05-14 03:00:00, None, None, None,20
None,6.95,76.86, None, None, 32.2, 3.482, 262.2, None, None, None, None, None, None,3.0, 973.0, None, None, None,2017-05-14 04:00:00, None, None, None,20
None,6.433,81.8, None, None, 50.29, 1.568, 291.9, None, None, None, None, None, None,4.0, 973.0, None, None, None,2017-05-14 05:00:00, None, None, None,20
None,5.92,89.5, None, None, 50.5, 1.511, 303.9, None, None, None, None, None, None,4.0, 973.0, None, None, None,2017-05-14 06:00:00, None, None, None,20
None,5.991,92.2, None, None, 46.05, 0.83, 340.9, None, None, None, None, None, None,5.0, 973.0, None, None, None,2017-05-14 07:00:00, None, None, None,20
None,6.952,91.6, None, None, 33.14, 0.711, 19.58, None, None, None, None, None, None,6.0, 973.0, None, None, None,2017-05-14 08:00:00, None, None, None,20
None,7.179,91.2, None, None, 32.54, 3.292, 54.17, None, None, None, None, None, None,6.0, 973.0, None, None, None,2017-05-14 09:00:00, None, None, None,20
None,7.408,91.9, None, None, 27.05, 4.302, 57.48, None, None, None, None, None, None,6.0, 974.0, None, None, None,2017-05-14 10:00:00, None, None, None,20
None,8.11,85.9, None, None, 28.16, 4.509, 46.67, None, None, None, None, None, None,6.0, 974.0, None, None, None,2017-05-14 11:00:00, None, None, None,20
None,8.94,79.91, None, None, 33.16, 4.696, 54.98, None, None, None, None, None, None,6.0, 974.0, None, None, None,2017-05-14 12:00:00, None, None, None,20
None,8.85,76.41, None, None, 28.01, 6.011, 56.61, None, None, None, None, None, None,5.0, 973.0, None, None, None,2017-05-14 13:00:00, None, None, None,20
None,10.49,67.62, None, None, 35.6, 5.886, 45.16, None, None, None, None, None, None,5.0, 973.0, None, None, None,2017-05-14 14:00:00, None, None, None,20
None,10.23,70.32, None, None, 28.92, 6.4, 48.55, None, None, None, None, None, None,5.0, 973.0, None, None, None,2017-05-14 15:00:00, None, None, None,20
None,10.36,77.37, None, None, 33.63, 6.131, 162.3, None, None, None, None, None, None,7.0, 973.0, None, None, None,2017-05-14 16:00:00, None, None, None,20
None,8.71,87.9, None, None, 27.52, 6.071, 182.8, None, None, None, None, None, None,7.0, 973.0, None, None, None,2017-05-14 17:00:00, None, None, None,20
None,9.83,82.2, None, None, 21.18, 6.084, 223.9, None, None, None, None, None, None,7.0, 973.0, None, None, None,2017-05-14 18:00:00, None, None, None,20
None,9.51,79.79, None, None, 25.88, 6.901, 219.5, None, None, None, None, None, None,6.0, 973.0, None, None, None,2017-05-14 19:00:00, None, None, None,20
None,8.65,87.7, None, None, 38.37, 4.401, 242.2, None, None, None, None, None, None,7.0, 973.0, None, None, None,2017-05-14 20:00:00, None, None, None,20
None,7.957,80.5, None, None, 26.31, 5.522, 223.9, None, None, None, None, None, None,5.0, 973.0, None, None, None,2017-05-14 21:00:00, None, None, None,20
None,7.229,80.5, None, None, 30.89, 4.214, 274.3, None, None, None, None, None, None,4.0, 974.0, None, None, None,2017-05-14 22:00:00, None, None, None,20
None,6.62,79.72, None, None, 27.37, 4.139, 287.4, None, None, None, None, None, None,3.0, 973.0, None, None, None,2017-05-14 23:00:00, None, None, None,20
None,6.284,78.21, None, None, 27.11, 4.523, 294.4, None, None, None, None, None, None,3.0, 974.0, None, None, None,2017-05-15 00:00:00, None, None, None,20
None,6.128,76.05, None, None, 30.6, 4.51, 299.0, None, None, None, None, None, None,2.0, 974.0, None, None, None,2017-05-15 01:00:00, None, None, None,20
None,6.315,73.86, None, None, 41.31, 6.399, 271.7, None, None, None, None, None, None,2.0, 973.0, None, None, None,2017-05-15 02:00:00, None, None, None,20
None,6.434,73.61, None, None, 18.81, 14.29, 242.7, None, None, None, None, None, None,2.0, 973.0, None, None, None,2017-05-15 03:00:00, None, None, None,20
None,6.632,72.15, None, None, 20.73, 14.4, 236.4, None, None, None, None, None, None,2.0, 973.0, None, None, None,2017-05-15 04:00:00, None, None, None,20
None,6.568,75.5, None, None, 30.52, 13.06, 230.0, None, None, None, None, None, None,3.0, 973.0, None, None, None,2017-05-15 05:00:00, None, None, None,20
None,6.343,80.8, None, None, 19.66, 15.07, 244.0, None, None, None, None, None, None,3.0, 972.0, None, None, None,2017-05-15 06:00:00, None, None, None,20
None,6.628,78.46, None, None, 22.44, 12.69, 230.3, None, None, None, None, None, None,3.0, 972.0, None, None, None,2017-05-15 07:00:00, None, None, None,20
None,6.958,76.57, None, None, 20.75, 13.16, 226.4, None, None, None, None, None, None,3.0, 972.0, None, None, None,2017-05-15 08:00:00, None, None, None,20
None,7.04,76.34, None, None, 24.74, 10.1, 217.2, None, None, None, None, None, None,3.0, 972.0, None, None, None,2017-05-15 09:00:00, None, None, None,20
None,6.625,81.8, None, None, 21.59, 13.76, 230.5, None, None, None, None, None, None,4.0, 972.0, None, None, None,2017-05-15 10:00:00, None, None, None,20
None,7.544,76.45, None, None, 24.79, 6.938, 205.6, None, None, None, None, None, None,4.0, 972.0, None, None, None,2017-05-15 11:00:00, None, None, None,20
None,7.376,73.75, None, None, 23.3, 6.786, 219.0, None, None, None, None, None, None,3.0, 972.0, None, None, None,2017-05-15 12:00:00, None, None, None,20
None,7.587,79.78, None, None, 28.09, 5.417, 189.0, None, None, None, None, None, None,4.0, 971.0, None, None, None,2017-05-15 13:00:00, None, None, None,20
None,7.297,78.54, None, None, 20.97, 6.301, 167.9, None, None, None, None, None, None,4.0, 971.0, None, None, None,2017-05-15 14:00:00, None, None, None,20
None,7.447,83.0, None, None, 21.21, 6.258, 162.5, None, None, None, None, None, None,5.0, 970.0, None, None, None,2017-05-15 15:00:00, None, None, None,20
None,6.64,92.0, None, None, 24.48, 5.746, 156.3, None, None, None, None, None, None,5.0, 970.0, None, None, None,2017-05-15 16:00:00, None, None, None,20
None,6.351,93.1, None, None, 26.99, 3.741, 164.5, None, None, None, None, None, None,5.0, 969.0, None, None, None,2017-05-15 17:00:00, None, None, None,20
None,6.529,95.3, None, None, 31.37, 2.215, 201.5, None, None, None, None, None, None,6.0, 968.0, None, None, None,2017-05-15 18:00:00, None, None, None,20
