ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 242.0, 0.0, None, None,2020-09-30 00:00:00, 17.5, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 01:00:00, 16.2, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 02:00:00, 14.1, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 03:00:00, 12.8, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 04:00:00, 12.7, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 05:00:00, 12.4, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 06:00:00, 11.7, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 07:00:00, 11.3, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 08:00:00, 10.8, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 09:00:00, 10.8, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 10:00:00, 10.6, None, None,40
None, 242.0, 1.0, None, None,2020-09-30 11:00:00, 11.1, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 12:00:00, 11.2, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 13:00:00, 11.2, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 14:00:00, 11.0, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 15:00:00, 11.2, None, None,40
None, 242.0, 0.0, 223.0, None,2020-09-30 16:00:00, 12.1, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 17:00:00, 13.6, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 18:00:00, 15.4, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 19:00:00, 17.2, None, None,40
None, 242.0, None, None, None,2020-09-30 20:00:00, 19.3, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 21:00:00, 20.2, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 22:00:00, 18.8, None, None,40
None, 242.0, 0.0, None, None,2020-09-30 23:00:00, 17.6, None, None,40
