CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-8.93, 96.3, None, None, None,8.39,7.07, None,266.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-12-24 00:00:00, None, None, None, None,52
None,-9.03, 96.1, None, None, None,10.2,7.95, None,264.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-12-24 01:00:00, None, None, None, None,52
None,-9.22, 96.2, None, None, None,16.52,7.97, None,276.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-24 02:00:00, None, None, None, None,52
None,-9.41, 96.2, None, None, None,12.89,9.97, None,279.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-24 03:00:00, None, None, None, None,52
None,-9.41, 96.1, None, None, None,11.72,9.35, None,278.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-24 04:00:00, None, None, None, None,52
None,-9.79, 95.8, None, None, None,11.4,8.57, None,272.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-24 05:00:00, None, None, None, None,52
None,-9.75, 95.3, None, None, None,15.35,6.05, None,284.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-24 06:00:00, None, None, None, None,52
None,-9.99, 95.4, None, None, None,16.62,4.507, None,273.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-24 07:00:00, None, None, None, None,52
None,-10.71, 95.0, None, None, None,25.46,2.051, None,327.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-24 08:00:00, None, None, None, None,52
None,-9.79, 94.5, None, None, None,13.13,7.8, None,337.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-24 09:00:00, None, None, None, None,52
None,-9.32, 95.3, None, None, None,32.0,5.15, None,335.2, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-24 10:00:00, None, None, None, None,52
None,-6.173, 97.4, None, None, None,16.83,1.516, None,327.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-12-24 13:00:00, None, None, None, None,52
None,-5.859, 99.4, None, None, None,6.614,1.752, None,322.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-12-24 14:00:00, None, None, None, None,52
None,-6.074, 100.3, None, None, None,12.88,5.07, None,315.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-12-24 15:00:00, None, None, None, None,52
None,-8.13, 98.9, None, None, None,25.04,3.034, None,300.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2018-12-24 16:00:00, None, None, None, None,52
None,-9.52, 96.1, None, None, None,19.12,5.341, None,27.13, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-24 17:00:00, None, None, None, None,52
None,-9.98, 95.2, None, None, None,15.67,4.574, None,43.7, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-24 18:00:00, None, None, None, None,52
None,-10.01, 95.3, None, None, None,4.249,9.17, None,12.21, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-24 19:00:00, None, None, None, None,52
None,-10.01, 95.3, None, None, None,17.23,14.99, None,25.87, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-24 20:00:00, None, None, None, None,52
None,-10.09, 94.9, None, None, None,18.14,10.08, None,41.17, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-24 21:00:00, None, None, None, None,52
None,-10.08, 95.3, None, None, None,22.34,10.05, None,44.11, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-24 22:00:00, None, None, None, None,52
None,-10.32, 94.9, None, None, None,19.07,9.56, None,52.79, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-24 23:00:00, None, None, None, None,52
None,-10.56, 94.8, None, None, None,12.95,10.31, None,59.21, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-25 00:00:00, None, None, None, None,52
None,-10.61, 94.5, None, None, None,18.33,9.22, None,48.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-25 01:00:00, None, None, None, None,52
None,-10.74, 94.0, None, None, None,13.38,6.636, None,137.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-25 10:00:00, None, None, None, None,52
None,-9.84, 95.8, None, None, None,8.15,8.3, None,145.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-25 11:00:00, None, None, None, None,52
None,-8.95, 96.4, None, None, None,14.12,6.654, None,176.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-12-25 12:00:00, None, None, None, None,52
None,-8.44, 98.3, None, None, None,25.08,4.528, None,195.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-12-25 13:00:00, None, None, None, None,52
None,-8.88, 97.6, None, None, None,19.01,4.916, None,213.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-12-25 14:00:00, None, None, None, None,52
None,-9.79, 97.4, None, None, None,14.39,8.58, None,190.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-25 15:00:00, None, None, None, None,52
None,-10.84, 95.4, None, None, None,20.13,7.97, None,176.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-25 16:00:00, None, None, None, None,52
None,-11.59, 94.2, None, None, None,17.97,7.78, None,194.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-25 17:00:00, None, None, None, None,52
None,-11.83, 93.5, None, None, None,9.12,10.29, None,186.5, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-12-25 18:00:00, None, None, None, None,52
None,-11.81, 93.6, None, None, None,9.64,14.22, None,206.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-12-25 19:00:00, None, None, None, None,52
None,-11.86, 93.4, None, None, None,9.25,14.99, None,200.9, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-12-25 20:00:00, None, None, None, None,52
None,-11.86, 93.3, None, None, None,9.74,15.28, None,197.8, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-12-25 21:00:00, None, None, None, None,52
None,-11.81, 93.4, None, None, None,9.43,15.58, None,192.8, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-12-25 22:00:00, None, None, None, None,52
None,-11.66, 93.5, None, None, None,10.19,20.39, None,216.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-25 23:00:00, None, None, None, None,52
None,-11.52, 93.8, None, None, None,6.824,25.1, None,206.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-26 00:00:00, None, None, None, None,52
None,-11.47, 93.9, None, None, None,10.06,22.38, None,210.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-26 01:00:00, None, None, None, None,52
None,-11.57, 93.8, None, None, None,9.17,22.95, None,206.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-26 02:00:00, None, None, None, None,52
None,-11.66, 93.7, None, None, None,10.46,21.61, None,206.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-26 03:00:00, None, None, None, None,52
None,-11.52, 93.8, None, None, None,8.07,25.24, None,206.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-26 04:00:00, None, None, None, None,52
None,-11.42, 93.9, None, None, None,10.11,22.73, None,206.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-26 05:00:00, None, None, None, None,52
None,-11.33, 94.0, None, None, None,8.02,23.97, None,202.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-26 06:00:00, None, None, None, None,52
None,-10.99, 94.2, None, None, None,8.11,26.24, None,192.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-26 07:00:00, None, None, None, None,52
None,-10.85, 94.2, None, None, None,15.0,21.59, None,170.4, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-12-26 08:00:00, None, None, None, None,52
None,-10.66, 94.4, None, None, None,11.55,15.96, None,162.0, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-26 09:00:00, None, None, None, None,52
None,-10.42, 95.0, None, None, None,15.44,16.14, None,168.7, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-26 10:00:00, None, None, None, None,52
None,-9.65, 95.6, None, None, None,18.01,16.7, None,179.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-26 11:00:00, None, None, None, None,52
None,-8.93, 96.9, None, None, None,13.37,17.79, None,192.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-12-26 12:00:00, None, None, None, None,52
None,-8.76, 97.9, None, None, None,12.2,17.7, None,200.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-12-26 13:00:00, None, None, None, None,52
None,-9.53, 96.9, None, None, None,14.41,16.64, None,207.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-26 14:00:00, None, None, None, None,52
None,-9.77, 96.2, None, None, None,13.12,14.23, None,217.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-12-26 15:00:00, None, None, None, None,52
None,-10.1, 95.4, None, None, None,11.87,12.67, None,233.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-26 16:00:00, None, None, None, None,52
None,-10.39, 94.9, None, None, None,8.75,11.74, None,251.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-26 17:00:00, None, None, None, None,52
None,-10.43, 95.1, None, None, None,10.42,13.39, None,274.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-26 18:00:00, None, None, None, None,52
None,-10.37, 95.3, None, None, None,7.41,14.07, None,282.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-26 19:00:00, None, None, None, None,52
None,-10.51, 95.4, None, None, None,7.58,9.76, None,281.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-26 20:00:00, None, None, None, None,52
None,-10.71, 95.0, None, None, None,13.58,8.54, None,309.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-26 21:00:00, None, None, None, None,52
None,-10.85, 94.6, None, None, None,19.25,8.51, None,336.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-12-26 22:00:00, None, None, None, None,52
