RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
89.7, None, None, None,6.831,130.4, None, None,-14.0,910.0, None, None, None, None, None, 38.21, None, None,-13.26, None, None, None, None,12.1, None, None, None, None, None, None,2018-12-24 00:00:00, None,52
89.7, None, None, None,6.58,135.9, None, None,-15.0,910.0, None, None, None, None, None, 38.31, None, None,-13.43, None, None, None, None,10.94, None, None, None, None, None, None,2018-12-24 01:00:00, None,52
89.5, None, None, None,7.733,129.7, None, None,-15.0,910.0, None, None, None, None, None, 38.12, None, None,-13.52, None, None, None, None,10.86, None, None, None, None, None, None,2018-12-24 02:00:00, None,52
89.5, None, None, None,7.563,127.8, None, None,-15.0,910.0, None, None, None, None, None, 38.23, None, None,-13.49, None, None, None, None,9.15, None, None, None, None, None, None,2018-12-24 03:00:00, None,52
89.3, None, None, None,7.106,127.0, None, None,-15.0,910.0, None, None, None, None, None, 38.2, None, None,-13.77, None, None, None, None,9.14, None, None, None, None, None, None,2018-12-24 04:00:00, None,52
89.1, None, None, None,7.817,128.0, None, None,-15.0,910.0, None, None, None, None, None, 38.09, None, None,-14.11, None, None, None, None,8.92, None, None, None, None, None, None,2018-12-24 05:00:00, None,52
89.2, None, None, None,7.553,128.8, None, None,-15.0,910.0, None, None, None, None, None, 38.14, None, None,-13.95, None, None, None, None,7.639, None, None, None, None, None, None,2018-12-24 06:00:00, None,52
88.9, None, None, None,4.462,112.6, None, None,-16.0,910.0, None, None, None, None, None, 38.1, None, None,-14.31, None, None, None, None,15.93, None, None, None, None, None, None,2018-12-24 07:00:00, None,52
88.0, None, None, None,1.607,67.28, None, None,-17.0,910.0, None, None, None, None, None, 37.72, None, None,-15.33, None, None, None, None,28.49, None, None, None, None, None, None,2018-12-24 08:00:00, None,52
87.9, None, None, None,2.322,76.99, None, None,-17.0,911.0, None, None, None, None, None, 37.79, None, None,-15.52, None, None, None, None,19.69, None, None, None, None, None, None,2018-12-24 09:00:00, None,52
88.4, None, None, None,1.995,74.33, None, None,-16.0,911.0, None, None, None, None, None, 37.68, None, None,-14.57, None, None, None, None,15.96, None, None, None, None, None, None,2018-12-24 10:00:00, None,52
88.2, None, None, None,0.119,32.52, None, None,-16.0,912.0, None, None, None, None, None, 37.76, None, None,-14.46, None, None, None, None,18.39, None, None, None, None, None, None,2018-12-24 13:00:00, None,52
88.3, None, None, None,2.276,0.329, None, None,-16.0,912.0, None, None, None, None, None, 37.85, None, None,-14.66, None, None, None, None,14.84, None, None, None, None, None, None,2018-12-24 14:00:00, None,52
88.5, None, None, None,3.444,357.8, None, None,-16.0,913.0, None, None, None, None, None, 37.82, None, None,-14.72, None, None, None, None,13.36, None, None, None, None, None, None,2018-12-24 15:00:00, None,52
88.6, None, None, None,5.241,355.1, None, None,-16.0,913.0, None, None, None, None, None, 37.84, None, None,-14.71, None, None, None, None,12.29, None, None, None, None, None, None,2018-12-24 16:00:00, None,52
88.7, None, None, None,6.909,352.3, None, None,-16.0,914.0, None, None, None, None, None, 37.8, None, None,-14.53, None, None, None, None,13.41, None, None, None, None, None, None,2018-12-24 17:00:00, None,52
