CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-1.119,81.1, None, None, None, None, 18.39, None, 14.37, 230.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 00:00:00, None, None,46
None,-1.638,84.3, None, None, None, None, 11.93, None, 17.07, 211.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 01:00:00, None, None,46
None,-1.415,83.8, None, None, None, None, 10.43, None, 17.49, 193.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 02:00:00, None, None,46
None,-1.06,84.2, None, None, None, None, 10.8, None, 20.33, 197.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 03:00:00, None, None,46
None,-1.388,84.5, None, None, None, None, 13.86, None, 22.06, 182.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 04:00:00, None, None,46
None,-0.735,81.6, None, None, None, None, 12.56, None, 23.24, 186.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 05:00:00, None, None,46
None,-1.313,92.0, None, None, None, None, 9.99, None, 21.48, 209.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 06:00:00, None, None,46
None,-1.74,95.2, None, None, None, None, 13.2, None, 15.78, 216.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 07:00:00, None, None,46
None,-1.537,95.3, None, None, None, None, 17.1, None, 11.58, 216.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 08:00:00, None, None,46
None,-1.167,95.4, None, None, None, None, 22.88, None, 13.58, 212.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 09:00:00, None, None,46
None,-0.939,95.5, None, None, None, None, 14.85, None, 17.15, 257.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 10:00:00, None, None,46
None,-0.686,95.5, None, None, None, None, 15.16, None, 18.73, 255.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 11:00:00, None, None,46
None,-0.637,95.2, None, None, None, None, 13.59, None, 19.44, 235.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 12:00:00, None, None,46
None,-0.905,95.3, None, None, None, None, 22.65, None, 18.39, 236.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 13:00:00, None, None,46
None,-0.736,95.6, None, None, None, None, 20.26, None, 12.92, 236.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 14:00:00, None, None,46
None,-0.471,94.1, None, None, None, None, 14.67, None, 17.2, 204.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 15:00:00, None, None,46
None,-0.716,95.6, None, None, None, None, 15.01, None, 14.1, 223.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 16:00:00, None, None,46
None,-0.551,95.5, None, None, None, None, 8.37, None, 16.41, 197.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 17:00:00, None, None,46
None,-0.72,95.8, None, None, None, None, 11.77, None, 13.99, 196.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 18:00:00, None, None,46
None,-0.645,95.8, None, None, None, None, 8.63, None, 12.47, 176.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 19:00:00, None, None,46
None,-0.824,95.7, None, None, None, None, 9.83, None, 15.08, 151.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 20:00:00, None, None,46
None,-0.823,95.7, None, None, None, None, 9.59, None, 18.88, 160.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 21:00:00, None, None,46
None,-0.766,95.7, None, None, None, None, 14.54, None, 19.46, 171.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 22:00:00, None, None,46
None,-0.717,95.7, None, None, None, None, 8.8, None, 22.13, 163.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-12 23:00:00, None, None,46
None,-1.373,95.5, None, None, None, None, 16.21, None, 27.56, 180.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 00:00:00, None, None,46
None,-1.25,94.3, None, None, None, None, 18.15, None, 29.88, 191.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 01:00:00, None, None,46
None,-0.966,91.3, None, None, None, None, 21.61, None, 27.94, 191.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 02:00:00, None, None,46
None,-1.081,92.7, None, None, None, None, 50.99, None, 22.69, 125.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 03:00:00, None, None,46
None,-1.284,94.2, None, None, None, None, 41.18, None, 23.04, 358.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 04:00:00, None, None,46
None,-1.043,94.9, None, None, None, None, 32.9, None, 25.23, 9.84, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 05:00:00, None, None,46
None,-1.859,94.7, None, None, None, None, 35.52, None, 19.88, 6.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 06:00:00, None, None,46
None,-2.15,94.4, None, None, None, None, 25.38, None, 19.08, 8.22, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 07:00:00, None, None,46
None,-2.124,94.4, None, None, None, None, 31.4, None, 18.38, 8.38, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 08:00:00, None, None,46
None,-2.144,94.4, None, None, None, None, 39.41, None, 16.41, 12.98, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 09:00:00, None, None,46
None,-2.079,94.1, None, None, None, None, 48.71, None, 14.98, 70.61, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 10:00:00, None, None,46
None,-3.006,93.5, None, None, None, None, 61.38, None, 17.06, 103.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 11:00:00, None, None,46
None,-3.85,92.9, None, None, None, None, 70.16, None, 22.6, 82.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 12:00:00, None, None,46
None,-3.847,92.5, None, None, None, None, 46.14, None, 23.05, 32.42, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-11-13 13:00:00, None, None,46
